input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_self_signed,tls_mismatched
ucm01-alp-tkgtchl.datacamp.com,Just a moment...,429,6980,ucm01-alp-tkgtchl.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,ucm01-alp-tkgtchl.datacamp.com,cloudflare,443,https://ucm01-alp-tkgtchl.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-100209161,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
ugunsfc2.datacamp.com,Just a moment...,429,6934,ugunsfc2.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,ugunsfc2.datacamp.com,cloudflare,443,https://ugunsfc2.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-2095336357,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
uhs13zctdoam1.datacamp.com,Just a moment...,429,6956,uhs13zctdoam1.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uhs13zctdoam1.datacamp.com,cloudflare,443,https://uhs13zctdoam1.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1422193836,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
umai.datacamp.com,Just a moment...,429,6847,umai.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,umai.datacamp.com,cloudflare,443,https://umai.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1924008302,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
umecir14-b.datacamp.com,Just a moment...,429,6977,umecir14-b.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,umecir14-b.datacamp.com,cloudflare,443,https://umecir14-b.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-2013980224,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
umhomemescolhidopordeus.datacamp.com,Just a moment...,429,7008,umhomemescolhidopordeus.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,umhomemescolhidopordeus.datacamp.com,cloudflare,443,https://umhomemescolhidopordeus.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,122044970,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
universalcivil.datacamp.com,Just a moment...,429,6997,universalcivil.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,universalcivil.datacamp.com,cloudflare,443,https://universalcivil.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1611559020,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
university-awards.datacamp.com,Just a moment...,429,6988,university-awards.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,university-awards.datacamp.com,cloudflare,443,https://university-awards.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1686260258,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
universityconstationpresco.datacamp.com,Just a moment...,429,7052,universityconstationpresco.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,universityconstationpresco.datacamp.com,cloudflare,443,https://universityconstationpresco.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1473276343,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
update-beta-video-0-assist-user-inemea.datacamp.com,Just a moment...,429,7131,update-beta-video-0-assist-user-inemea.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,update-beta-video-0-assist-user-inemea.datacamp.com,cloudflare,443,https://update-beta-video-0-assist-user-inemea.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-407143107,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
update-internal-climateone.datacamp.com,Just a moment...,429,7056,update-internal-climateone.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,update-internal-climateone.datacamp.com,cloudflare,443,https://update-internal-climateone.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,878754878,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
update-preprod-monitordb.datacamp.com,Just a moment...,429,7058,update-preprod-monitordb.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,update-preprod-monitordb.datacamp.com,cloudflare,443,https://update-preprod-monitordb.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-1215105084,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
updatecswwwm.datacamp.com,Just a moment...,429,6855,updatecswwwm.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,updatecswwwm.datacamp.com,cloudflare,443,https://updatecswwwm.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1368273300,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
updatevideov2oceania-mx.datacamp.com,Just a moment...,429,6814,updatevideov2oceania-mx.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,updatevideov2oceania-mx.datacamp.com,cloudflare,443,https://updatevideov2oceania-mx.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-2069733632,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgr-mmxvii-clts.datacamp.com,Just a moment...,429,7135,upgr-mmxvii-clts.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgr-mmxvii-clts.datacamp.com,cloudflare,443,https://upgr-mmxvii-clts.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-577468820,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
upgrade-alpha-alpha.datacamp.com,Just a moment...,429,7032,upgrade-alpha-alpha.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgrade-alpha-alpha.datacamp.com,cloudflare,443,https://upgrade-alpha-alpha.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1241080611,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgrade-api.datacamp.com,Just a moment...,429,7109,upgrade-api.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgrade-api.datacamp.com,cloudflare,443,https://upgrade-api.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,2087878337,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgrade-englishextraneti-svn.datacamp.com,Just a moment...,429,6910,upgrade-englishextraneti-svn.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgrade-englishextraneti-svn.datacamp.com,cloudflare,443,https://upgrade-englishextraneti-svn.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-1686801705,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
upgrade-v3.datacamp.com,Just a moment...,429,6832,upgrade-v3.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgrade-v3.datacamp.com,cloudflare,443,https://upgrade-v3.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1928673197,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgradeauth-engineering-debug.datacamp.com,Just a moment...,429,7059,upgradeauth-engineering-debug.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgradeauth-engineering-debug.datacamp.com,cloudflare,443,https://upgradeauth-engineering-debug.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1985776178,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgradebackup-acceptdevel.datacamp.com,Just a moment...,429,7115,upgradebackup-acceptdevel.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgradebackup-acceptdevel.datacamp.com,cloudflare,443,https://upgradebackup-acceptdevel.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1130607277,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgradesystem-elasticbeanstalk.datacamp.com,Just a moment...,429,6975,upgradesystem-elasticbeanstalk.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgradesystem-elasticbeanstalk.datacamp.com,cloudflare,443,https://upgradesystem-elasticbeanstalk.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1138624650,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upgradeupdate-s3.datacamp.com,Just a moment...,429,6937,upgradeupdate-s3.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgradeupdate-s3.datacamp.com,cloudflare,443,https://upgradeupdate-s3.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,1364790260,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
upgradevideo-intra.datacamp.com,Just a moment...,429,7031,upgradevideo-intra.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upgradevideo-intra.datacamp.com,cloudflare,443,https://upgradevideo-intra.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,1997735417,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
upload16.datacamp.com,Just a moment...,429,6954,upload16.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upload16.datacamp.com,cloudflare,443,https://upload16.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1818125141,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
uploads-2020.datacamp.com,Just a moment...,429,6794,uploads-2020.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uploads-2020.datacamp.com,cloudflare,443,https://uploads-2020.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,462191544,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
uploads-arrowfest.datacamp.com,Just a moment...,429,6972,uploads-arrowfest.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uploads-arrowfest.datacamp.com,cloudflare,443,https://uploads-arrowfest.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-1008671527,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
uploads-authgatewayassets.datacamp.com,Just a moment...,429,6992,uploads-authgatewayassets.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uploads-authgatewayassets.datacamp.com,cloudflare,443,https://uploads-authgatewayassets.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,192510713,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
uploads-backup-intranetexternal.datacamp.com,Just a moment...,429,7114,uploads-backup-intranetexternal.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uploads-backup-intranetexternal.datacamp.com,cloudflare,443,https://uploads-backup-intranetexternal.datacamp.com:443,https,cloudflare,text/html,GET,172.64.153.58,/,-129554797,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
uploadslive.datacamp.com,Just a moment...,429,6896,uploadslive.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,uploadslive.datacamp.com,cloudflare,443,https://uploadslive.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-702040922,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
uploadstatus-postgresql-paymentsstorage.skill-audit.datacamp.com,Just a moment...,429,6330,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://uploadstatus-postgresql-paymentsstorage.skill-audit.datacamp.com:80,http,cloudflare,text/html,GET,172.64.153.58,/,-1918879047,104.18.34.198,Cloudflare Bot Management,87,False,True,,,,
upsell.datacamp.com,Just a moment...,429,6820,upsell.datacamp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,2023-06-21T23:59:59Z,"CN=datacamp.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",datacamp.com,"Cloudflare, Inc.",*.datacamp.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6d3936f644ad3a0eb11c82d611ce2d5,168eba480916b99404bb3cbf4653e860cc71adc649ca58ce78f978d30a3182ed,True,ctls,upsell.datacamp.com,cloudflare,443,https://upsell.datacamp.com:443,https,cloudflare,text/html,GET,104.18.34.198,/,-1770045231,172.64.153.58,Cloudflare Bot Management,87,False,True,,,,
