new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,txt,has_internal_ips,internal_ips,mx,ns,caa
,pr796.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr799.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr801.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr817.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr818.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr821.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr822.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr828.preprod.lululemon.com,23.221.248.90,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr830.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr832.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr833.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr835.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr837.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr838.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr840.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr841.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr844.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr845.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr846.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr847.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr848.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr849.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr850.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr851.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr852.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr853.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr854.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr856.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr857.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr858.preprod.lululemon.com,104.81.224.42,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr860.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr861.preprod.lululemon.com,104.73.224.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr863.preprod.lululemon.com,104.73.224.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr865.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr869.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr872.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr873.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr875.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr878.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr879.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr883.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr885.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr886.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr887.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr888.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr889.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr893.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr894.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr896.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr898.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr899.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr900.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr902.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr905.preprod.lululemon.com,23.5.235.96,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr906.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr908.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr911.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr912.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr915.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr922.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr924.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr925.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr926.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr931.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr932.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr936.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr937.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preprod.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,preview-contentful.lululemon.com,104.102.48.216,"preview-contentful.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa20.preprod.lululemon.com,104.73.224.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa21.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa22.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa23.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa25.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa26.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa27.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa28.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa29.preprod.lululemon.com,23.52.154.98,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa30.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-qa31.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview-services.lululemon.com,23.67.128.6,"preview-services.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,preview.apis.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,preview.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,prod-coext-01.lululemon.com,12.129.12.141,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,prod-plm.lululemon.com,12.129.12.177,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,prod-possmtp-01.receipts.lululemon.com,12.129.12.145,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,prod-smtp-02.lululemon.com,12.129.12.162,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa-bandha.lululemon.com,64.124.168.80,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa-identity.lululemon.com,104.102.48.216,"qa-identity.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa-iexpense.lululemon.com,64.124.168.69,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa-info.eu.lululemon.com,23.212.219.143,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa-info.lululemon.com,23.212.219.143,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa-pnimages.lululemon.com,92.123.151.167,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa-possmtp-01.receipts.lululemon.com,12.129.101.48,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa.eu.lululemon.com,12.129.101.30,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa.info.eu.lululemon.com,12.129.101.20,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa.info.lululemon.com,12.129.101.20,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa.lululemon.co.uk,12.129.101.30,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa.lululemon.com,12.129.101.38,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,qa.pos-api.lululemon.com,"104.126.36.88, 104.126.36.105","qa.pos-api.lululemon.com.edgekey.net, e205512.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa2-info.eu.lululemon.com,92.123.151.167,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa2-info.lululemon.com,23.212.219.143,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa2.info.eu.lululemon.com,184.87.57.112,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa2.info.lululemon.com,92.123.151.167,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa20.preprod.lululemon.com,104.73.224.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net",,NOERROR,,,,,,,,,
,qa22.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa23.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa24.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa25.preprod.lululemon.com,23.67.128.6,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa26.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa27.preprod.lululemon.com,23.198.27.63,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa28.preprod.lululemon.com,95.100.64.221,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,qa7.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage-ambassador.lululemon.com,,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-ambassadors.lululemon.com,,"stage-ambassadors.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-careers.lululemon.com,,"stage-careers.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-globalstaticassets.lululemon.com,,"stage-globalstaticassets.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-identity.lululemon.com,,"stage-identity.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-images.lululemon.com,,"san5-ion.scene7.com.edgekey.net, e84128.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-mirrorhook.lululemon.com,,"stage-mirrorhook.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-partners.lululemon.com,,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-plm.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage-preview.eu.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage-preview.lululemon.com,,"stage-preview-v1.lululemon.com.edgekey.net, e72706.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-search.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-services.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-strategicsales.lululemon.com,,"stage-strategicsales.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage-svcs.lululemon.com,,"stage-svcs.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage.info.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage.lululemon.com,,"ab-stage-na.lululemon.akadns.net, origin-a-stage-na.lululemon.com.edgekey.net, e72706.a.akamaiedge.net, origin-b-stage-na.lululemon.com.edgekey.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage.pos-api.lululemon.com,,"stage.pos-api.lululemon.com.edgekey.net, e205512.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage.preview.strategicsales.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage.seasonalpackages.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage.strategicsales.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage.sustainability.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage10-preview.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage10-search.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage10.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stage62-info.lululemon.co.uk,,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage62-info.lululemon.com,,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stage62-pnimages.lululemon.com,,"stage-gsr.lululemon.com.edgekey.net, e13736.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stageb.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,static-global.eu.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,static-global.lululemon.co.uk,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,static.eu.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,static.lululemon.co.uk,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,static.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stats.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stg-api.lululemon.com,,"stg-api.lululemon.com.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,stg-login.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,stg-plm.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,store.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,sts.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,summary.creators.lululemon.com,,api6.creatoriq.com,"ns-991.awsdns-59.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,sustainability.eu.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,sustainability.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,test.preprod-apis.lululemon.com,,"test.preprod-apis-v1.lululemon.com.edgekey.net, e72706.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,theghostrace.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,thesweatlife.lululemon.com,,domain-redirect.photorank.me,"ns-1551.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,tradestone.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,twn-llo-sbc-01.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,uat.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,uploads.lululemon.com,,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
,vcse.lululemon.com,66.46.116.196,,"a1-27.akam.net, zone.akam.net",NOERROR,,,,,,,,,
