new,host,a,soa,status_code,aaaa,ns,cname,cdn,cdn-name,mx,txt,caa
[x],host-213-248-207-88.nominet.org.uk,213.248.207.88,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-9.nominet.org.uk,213.248.207.9,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-90.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-91.nominet.org.uk,213.248.207.91,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-92.nominet.org.uk,213.248.207.92,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-93.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-96.nominet.org.uk,213.248.207.96,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-207-97.nominet.org.uk,213.248.207.97,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-98.nominet.org.uk,213.248.207.98,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-207-99.nominet.org.uk,213.248.207.99,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-10.nominet.org.uk,213.248.208.10,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-100.nominet.org.uk,213.248.208.100,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-101.nominet.org.uk,213.248.208.101,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-102.nominet.org.uk,213.248.208.102,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-105.nominet.org.uk,213.248.208.105,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-106.nominet.org.uk,213.248.208.106,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-107.nominet.org.uk,213.248.208.107,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-108.nominet.org.uk,213.248.208.108,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-11.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-110.nominet.org.uk,213.248.208.110,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-111.nominet.org.uk,213.248.208.111,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-112.nominet.org.uk,213.248.208.112,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-113.nominet.org.uk,213.248.208.113,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-116.nominet.org.uk,213.248.208.116,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-117.nominet.org.uk,213.248.208.117,,NOERROR,,,,,,,,
[x],host-213-248-208-118.nominet.org.uk,213.248.208.118,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-119.nominet.org.uk,213.248.208.119,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-12.nominet.org.uk,213.248.208.12,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-120.nominet.org.uk,213.248.208.120,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-121.nominet.org.uk,213.248.208.121,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-122.nominet.org.uk,213.248.208.122,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-123.nominet.org.uk,213.248.208.123,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-125.nominet.org.uk,213.248.208.125,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-126.nominet.org.uk,213.248.208.126,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-127.nominet.org.uk,213.248.208.127,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-129.nominet.org.uk,213.248.208.129,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-130.nominet.org.uk,213.248.208.130,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-131.nominet.org.uk,213.248.208.131,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-132.nominet.org.uk,213.248.208.132,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-133.nominet.org.uk,213.248.208.133,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-135.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-136.nominet.org.uk,213.248.208.136,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-138.nominet.org.uk,213.248.208.138,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-139.nominet.org.uk,213.248.208.139,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-14.nominet.org.uk,213.248.208.14,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-140.nominet.org.uk,213.248.208.140,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-141.nominet.org.uk,213.248.208.141,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-143.nominet.org.uk,213.248.208.143,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-145.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-146.nominet.org.uk,213.248.208.146,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-150.nominet.org.uk,213.248.208.150,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-152.nominet.org.uk,213.248.208.152,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-153.nominet.org.uk,213.248.208.153,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-154.nominet.org.uk,213.248.208.154,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-155.nominet.org.uk,213.248.208.155,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-156.nominet.org.uk,213.248.208.156,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-157.nominet.org.uk,213.248.208.157,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-158.nominet.org.uk,213.248.208.158,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-159.nominet.org.uk,213.248.208.159,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-160.nominet.org.uk,213.248.208.160,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-161.nominet.org.uk,213.248.208.161,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-162.nominet.org.uk,213.248.208.162,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-163.nominet.org.uk,213.248.208.163,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-164.nominet.org.uk,213.248.208.164,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-165.nominet.org.uk,213.248.208.165,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-166.nominet.org.uk,213.248.208.166,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-168.nominet.org.uk,213.248.208.168,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-169.nominet.org.uk,213.248.208.169,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-17.nominet.org.uk,213.248.208.17,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-170.nominet.org.uk,213.248.208.170,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-171.nominet.org.uk,213.248.208.171,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-172.nominet.org.uk,213.248.208.172,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-174.nominet.org.uk,213.248.208.174,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-177.nominet.org.uk,213.248.208.177,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-179.nominet.org.uk,213.248.208.179,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-18.nominet.org.uk,213.248.208.18,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-180.nominet.org.uk,213.248.208.180,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-181.nominet.org.uk,213.248.208.181,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-182.nominet.org.uk,213.248.208.182,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-183.nominet.org.uk,213.248.208.183,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-184.nominet.org.uk,213.248.208.184,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-187.nominet.org.uk,213.248.208.187,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-188.nominet.org.uk,213.248.208.188,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-19.nominet.org.uk,213.248.208.19,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-190.nominet.org.uk,213.248.208.190,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-192.nominet.org.uk,213.248.208.192,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-193.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-194.nominet.org.uk,213.248.208.194,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-195.nominet.org.uk,213.248.208.195,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-196.nominet.org.uk,213.248.208.196,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-197.nominet.org.uk,213.248.208.197,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-198.nominet.org.uk,213.248.208.198,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-199.nominet.org.uk,213.248.208.199,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-20.nominet.org.uk,213.248.208.20,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-203.nominet.org.uk,213.248.208.203,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-204.nominet.org.uk,213.248.208.204,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-205.nominet.org.uk,213.248.208.205,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-206.nominet.org.uk,213.248.208.206,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-207.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-21.nominet.org.uk,213.248.208.21,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-210.nominet.org.uk,213.248.208.210,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-214.nominet.org.uk,213.248.208.214,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-215.nominet.org.uk,213.248.208.215,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-217.nominet.org.uk,213.248.208.217,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-218.nominet.org.uk,213.248.208.218,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-219.nominet.org.uk,213.248.208.219,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-22.nominet.org.uk,213.248.208.22,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-221.nominet.org.uk,213.248.208.221,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-222.nominet.org.uk,213.248.208.222,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-223.nominet.org.uk,213.248.208.223,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-224.nominet.org.uk,213.248.208.224,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-225.nominet.org.uk,213.248.208.225,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-226.nominet.org.uk,213.248.208.226,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-228.nominet.org.uk,213.248.208.228,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-229.nominet.org.uk,213.248.208.229,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-230.nominet.org.uk,213.248.208.230,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-231.nominet.org.uk,213.248.208.231,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-232.nominet.org.uk,213.248.208.232,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-235.nominet.org.uk,213.248.208.235,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-236.nominet.org.uk,213.248.208.236,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-237.nominet.org.uk,213.248.208.237,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-238.nominet.org.uk,213.248.208.238,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-239.nominet.org.uk,213.248.208.239,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-24.nominet.org.uk,213.248.208.24,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-243.nominet.org.uk,213.248.208.243,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-244.nominet.org.uk,213.248.208.244,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-249.nominet.org.uk,213.248.208.249,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-25.nominet.org.uk,213.248.208.25,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-250.nominet.org.uk,213.248.208.250,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-251.nominet.org.uk,213.248.208.251,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-252.nominet.org.uk,213.248.208.252,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-254.nominet.org.uk,213.248.208.254,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-255.nominet.org.uk,213.248.208.255,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-27.nominet.org.uk,213.248.208.27,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-29.nominet.org.uk,213.248.208.29,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-30.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-32.nominet.org.uk,213.248.208.32,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-33.nominet.org.uk,213.248.208.33,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-34.nominet.org.uk,213.248.208.34,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-36.nominet.org.uk,213.248.208.36,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-37.nominet.org.uk,213.248.208.37,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-39.nominet.org.uk,213.248.208.39,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-42.nominet.org.uk,213.248.208.42,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-43.nominet.org.uk,213.248.208.43,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-44.nominet.org.uk,213.248.208.44,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-45.nominet.org.uk,213.248.208.45,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-46.nominet.org.uk,213.248.208.46,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-48.nominet.org.uk,213.248.208.48,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-49.nominet.org.uk,213.248.208.49,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-50.nominet.org.uk,213.248.208.50,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-51.nominet.org.uk,213.248.208.51,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-52.nominet.org.uk,213.248.208.52,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-53.nominet.org.uk,213.248.208.53,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-55.nominet.org.uk,213.248.208.55,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-56.nominet.org.uk,213.248.208.56,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-57.nominet.org.uk,213.248.208.57,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-6.nominet.org.uk,213.248.208.6,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-61.nominet.org.uk,213.248.208.61,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-62.nominet.org.uk,213.248.208.62,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-63.nominet.org.uk,213.248.208.63,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-65.nominet.org.uk,213.248.208.65,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-66.nominet.org.uk,,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-68.nominet.org.uk,213.248.208.68,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-7.nominet.org.uk,213.248.208.7,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,"dns1.nominetdns.uk, dns2.nominetdns.uk, dns3.nominetdns.uk, dns4.nominetdns.uk, dnsa.nominetdns.uk, dnsb.nominetdns.uk, dnsc.nominetdns.uk, dnsd.nominetdns.uk",,,,,,
[x],host-213-248-208-70.nominet.org.uk,213.248.208.70,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-71.nominet.org.uk,213.248.208.71,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-72.nominet.org.uk,213.248.208.72,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
[x],host-213-248-208-73.nominet.org.uk,213.248.208.73,"dns1.nominetdns.uk, hostmaster.nominet.org.uk",NOERROR,,,,,,,,
