input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_subject_org_
mortgages.bunq.com,Home - Bunq easy mortgages,200,79630,mortgages.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-13T21:11:06Z,2023-07-12T21:11:05Z,CN=mortgages.bunq.com,mortgages.bunq.com,mortgages.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1e624af9ac1289b44686313c4692fd83,f6e0f4cb989d438a4cfe47c0a96a27150476970b69ae9ec4019c97b10c6665aa,ctls,mortgages.bunq.com,443,https://mortgages.bunq.com:443,https,Apache/2,text/html,GET,212.57.57.241,/,,212.57.57.241,Yoast SEO:20.5,624,False,,,,,,,
mss-syd05-ngw-01-r3-966-1.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://mss-syd05-ngw-01-r3-966-1.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
my.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://my.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
myjumia.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,80,http://myjumia.apps.bunq.com:80,http,,text/html,GET,3.71.253.33,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
nais-ac.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://nais-ac.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
new-debugvideo-debugsqldoc-corporate.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://new-debugvideo-debugsqldoc-corporate.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
newb2bconfig-redirect.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://newb2bconfig-redirect.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
newinternal.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://newinternal.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
newlooker.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://newlooker.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
newmembers-new-oceania.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://newmembers-new-oceania.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
nl.bunq.com,bunq | bank of The Free,200,85985,nl.bunq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T04:35:49Z,2023-06-24T04:35:48Z,CN=nl.bunq.com,nl.bunq.com,nl.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d1188cb3a9f3a74e6f5fa99ef2d2f576,c8620e37b42eda155eec94a03c93ef3ac662a09007381828407d716aee6b93a0,ctls,nl.bunq.com,443,https://nl.bunq.com:443,https,,text/html,GET,151.139.128.11,/,-1750790603,151.139.128.10,Weglot,499,False,,,,,,,
notouchno.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://notouchno.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
ns34.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://ns34.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
nsbeta.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://nsbeta.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
oakridge.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://oakridge.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
oauth-2-playground.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,80,http://oauth-2-playground.apps.bunq.com:80,http,,text/html,GET,18.193.49.97,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
oauth.bunq.com,OAuth | bunq,200,2690,oauth.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=oauth.bunq.com,oauth.bunq.com,oauth.bunq.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8a2324f4a7a58ced00d23832feea8b22,4bc22236f441c728501e247454ebbee896a1f6e9e3ccff02224c6b15c20d0c1b,ctls,oauth.bunq.com,80,http://oauth.bunq.com:80,http,Apache,text/html,GET,3.125.112.45,/,-2072806413,18.185.205.39,HSTS,1,False,,,https://oauth.bunq.com:443/,,,,
oauth.sandbox.bunq.com,OAuth | bunq,200,2690,oauth.sandbox.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,CN=oauth.sandbox.bunq.com,oauth.sandbox.bunq.com,oauth.sandbox.bunq.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5275ffeaa92646f88733008b9b64394e,0d22d5971e0ae351686660673ca47c959e8617cacf1c00cd72a61bb5b92e0eae,ctls,oauth.sandbox.bunq.com,80,http://oauth.sandbox.bunq.com:80,http,Apache,text/html,GET,52.28.235.10,/,1412745701,54.93.154.10,HSTS,1,False,,,https://oauth.sandbox.bunq.com:443/,,,,
officeph.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://officeph.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
onejoy.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://onejoy.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
opsintl.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://opsintl.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
oxy-oxygen-481e265d.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://oxy-oxygen-481e265d.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
padybase.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,80,http://padybase.apps.bunq.com:80,http,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
pds-ca-carry.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,80,http://pds-ca-carry.apps.bunq.com:80,http,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
pgg16x.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://pgg16x.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
pgg39s.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://pgg39s.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
pgg3qr.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://pgg3qr.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
pibid.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://pibid.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
pilot.ebics.bunq.com,,200,10,pilot.ebics.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-21T23:59:59Z,CN=pilot.ebics.bunq.com,pilot.ebics.bunq.com,pilot.ebics.bunq.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,461ad2b7539a85466b1d88459458b0b5,e7398a00eb8186c54a614248a30f0c074d5c94a7afe861f6e9e1db218b5acb95,ctls,pilot.ebics.bunq.com,443,https://pilot.ebics.bunq.com:443,https,Apache,text/html,GET,52.59.78.150,/,-780928015,52.57.178.38,HSTS,1,False,,,,,,,
plm-prod1.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://plm-prod1.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
pontiac.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://pontiac.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
preferences-proxydevel-vpn.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://preferences-proxydevel-vpn.apps.bunq.com:443,https,,text/html,GET,3.71.253.33,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
privateaccountexternal-qa-apiproduction.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://privateaccountexternal-qa-apiproduction.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
privateproddoc-postmanbackups-www-test.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://privateproddoc-postmanbackups-www-test.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
prodv2cms.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://prodv2cms.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
pxe.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://pxe.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
qpweb.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://qpweb.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
qtinstall03.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://qtinstall03.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.66.187.137,Webflow,495,False,,,https://www.bunq.com/,,,,
redirect-team-defaultproduction.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://redirect-team-defaultproduction.apps.bunq.com:443,https,,text/html,GET,18.193.49.97,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
rematest.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://rematest.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,18.193.49.97,Webflow,495,False,,,https://www.bunq.com/,,,,
research.bunq.com,Custom Domain by Bitly,200,54111,bitly.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T00:00:00Z,2024-04-26T23:59:59Z,"CN=*.bitly.com, O=Bitly\, Inc., L=New York, ST=New York, C=US",*.bitly.com,bitly.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ac373893849e3fbf0728c19de2085ca3,a7e06d5d08ed98256535cb130a4ecbf5b7885bd16a058129b2ea0c3c5964c87c,ctls,bitly.com,443,https://research.bunq.com:443,https,nginx,text/html,GET,67.199.248.12,/,-434501501,67.199.248.13,WordPress,62,False,,,https://bitly.com/pages/landing/branded-short-domains-powered-by-bitly?bsd=research.bunq.com,,,True,"Bitly, Inc."
rtb-lb.apps.bunq.com,bunq | bank of The Free,200,78637,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T13:11:49Z,2023-06-11T13:11:48Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c77dfc93a8832709ef87670bbc38f9d8,56b9e8925d2149fd9b3276e86807e20e8bca7d13213adeb107a3736e322c6db3,ctls,www.bunq.com,443,https://rtb-lb.apps.bunq.com:443,https,,text/html,GET,3.66.187.137,/,1319044278,3.71.253.33,Webflow,495,False,,,https://www.bunq.com/,,,,
