new,host,a,cname,soa,ns,status_code,cdn,cdn-name,txt,aaaa,has_internal_ips,internal_ips,mx
[x],app.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],appbuilder.huaweicloud.com,"124.70.125.179, 124.70.125.184, 124.70.126.205, 124.70.126.211",ceb0835f2e4c4705b1b4f65dad983571.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],appcss.hicloud.com,"116.172.74.201, 116.172.74.241, 116.177.242.82, 116.177.242.190, 116.177.242.226, 119.36.226.183, 123.234.2.92, 36.249.86.14, 113.207.82.31, 113.207.82.38, 113.207.82.61, 116.162.78.178, 116.162.88.113","appcss.hicloud.com.cdn.dnsv1.com, fulicxvm.sched.dma-dk.tdnsdl1.cn","ns1.stc1.tdnsdl1.cn, webmaster.dma-dk.tdnsdl1.cn",,NOERROR,,,,"2408:8748:c110:333:37::3, 2408:874c:0:27:1018::3d, 2408:8752:200:8:40::8, 2408:8763:0:211:1a::, 2408:8719:2000:1:40::48, 2408:8722:b800:2:70::10, 2408:8726:1001:182::4f, 2408:8748:a101:505:40::1e, 2408:8748:c110:320::58",,,
[x],appdl2.hispace.hicloud.com,"13.224.222.19, 13.224.222.31, 13.224.222.14, 13.224.222.29",d20znggntp5sso.cloudfront.net,"ns-1774.awsdns-29.co.uk, awsdns-hostmaster.amazon.com","ns-205.awsdns-25.com, ns-1384.awsdns-45.org, ns-740.awsdns-28.net, ns-1774.awsdns-29.co.uk",NOERROR,True,cloudfront,,,,,
[x],appdlc-drcn.hispace.hicloud.com,"49.4.18.191, 49.4.46.174",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],appdlc-dre.hispace.hicloud.com,"160.44.201.187, 80.158.2.189",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","gns2.huaweicloud-dns.cn, ns3.dnsv5.com, ns4.dnsv5.com",NOERROR,,,,,,,
[x],appdlc-drru.hispace.hicloud.com,159.138.204.72,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],appdlc.hicloud.com,"49.4.18.191, 49.4.46.174",appdlc-drcn.hispace.hicloud.com,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns3.dnsv5.com, ns4.dnsv5.com, gns2.huaweicloud-dns.cn",NOERROR,,,,,,,
[x],appdlcbak-dra.hispace.hicloud.com,159.138.89.188,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,,,,,
[x],appdlcbak-dre.hispace.hicloud.com,"80.158.2.189, 160.44.201.187",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],appdlcs.hicloud.com,"49.4.18.191, 49.4.46.174",appdlc-drcn.hispace.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],appdlssl.hicloud.com,"116.177.242.196, 113.207.82.31, 116.153.4.116, 116.177.242.226, 113.207.82.38, 116.177.242.82, 116.162.78.178, 113.207.82.61, 116.172.74.241, 116.172.74.201, 116.177.242.190, 123.234.2.92, 36.248.43.178","appdlssl.hicloud.com.cdn.dnsv1.com, 4pnrexg6.sched.dma-dk.tdnsdl1.cn","ns1.stc1.tdnsdl1.cn, webmaster.dma-dk.tdnsdl1.cn",,NOERROR,,,,"2408:8719:2000:1:40::48, 2408:8726:1100:801:3c::8",,,
[x],appfile1.hicloud.com,"18.164.52.77, 18.164.52.121, 18.164.52.10, 18.164.52.37",d38o83v9v19tjr.cloudfront.net,,,NOERROR,True,cloudfront,,,,,
[x],appgallery.cloud.huawei.com,159.138.86.75,,,,NOERROR,,,,,,,
[x],appgallery.huawei.com,"80.158.49.80, 80.158.46.225",,,,NOERROR,,,"\""google-site-verification=0DDxMiejll-H2uvE7l9AkYGvsMDgegupRmOxFdIYYx0\""",,,,
[x],appgallery7.huawei.com,"80.158.46.225, 80.158.49.80",,,,NOERROR,,,,,,,
[x],appsit.test.vmall.com,119.3.183.154,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],appstore.huaweicloud.com,"49.4.112.122, 117.78.12.122","market.huaweicloud.com, app.huaweicloud.com","ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],apptouchcms-drcn.hispace.hicloud.com,"49.4.17.26, 49.4.35.109",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,globalsign-domain-verification=rzj_BJvaQ_y8JoZuq4auMStd67cp25mGnAdWKuwvxi,,,,
[x],aqv.hicloud.com,"118.194.33.203, 121.36.116.135",agdist-api.cloud.huawei.com,,,NOERROR,,,,,,,
[x],ar.ipd.huawei.com,121.37.49.100,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],article.huaweicloud.com,"101.33.21.26, 43.132.84.29, 43.132.84.26, 23.248.167.13, 43.132.84.51, 128.14.246.12, 23.236.99.76, 23.248.167.15, 128.14.246.11, 128.14.246.10, 43.132.84.16, 101.33.21.30, 43.132.84.13, 101.33.21.32, 101.33.20.24","bbs.huaweicloud.com, bbs.huaweicloud.com.cdn.dnsv1.com, hr9ttt5x.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],as-proxy.rnd.huawei.com,121.37.49.184,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],as-south-205-console-dev.huaweicloud.com,110.38.31.76,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],ask.huaweicloud.com,"43.152.29.19, 43.152.29.13, 101.33.11.88, 43.152.28.36, 203.205.224.26, 43.152.28.35, 43.152.29.17, 43.152.28.31, 43.152.28.33, 101.33.11.48, 43.152.28.34, 43.152.29.16, 43.152.28.37, 43.152.29.14, 43.152.29.20","bbs.huaweicloud.com, bbs.huaweicloud.com.cdn.dnsv1.com, hr9ttt5x.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],asset.macroverse.huaweicloud.com,"124.70.126.203, 124.70.126.199, 124.70.125.184, 124.70.125.197",df6969e5a4704fb2aab13f4f28ccd876.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],asst.jos.hicloud.com,"80.158.20.16, 80.158.2.25",jxs3.jos.hicloud.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],au.fusionsolar.huawei.com,52.65.198.34,,"ns-1813.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,
[x],auth-gray.huaweicloud.com,114.115.186.195,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],auth-intl.huaweicloud.com,119.12.162.12,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],auth-ru.huaweicloud.com,159.138.195.51,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],auth.hcsoecology.huaweicloud.com,121.37.127.248,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],auth.huaweicloud.com,119.12.162.12,,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,2407:c080:17ff:ffff::2bfe:12,,,
[x],auth.jrzq.huaweicloud.com,124.70.227.253,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],auth.petalpay.huaweicloud.com,124.70.118.40,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],auth.pre-prod.adscloud.huawei.com,,de53cf99fc8d48e78469eeea8263de3d.vip3.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],authoring-modelarts-cnnorth4.huaweicloud.com,124.70.84.162,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],auto.huawei.com,"121.36.235.0, 121.36.235.6, 121.36.235.1, 121.36.235.7",bf8bede4dbeb400783ee118edc453baf.vip3.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],avatar.id.huawei.com,"49.4.19.132, 49.4.35.234",,,,NOERROR,,,,,,,
[x],awap2.jos.hicloud.com,159.138.85.144,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],awap3.jos.hicloud.com,"80.158.21.0, 80.158.2.68",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, gns2.huaweicloud-dns.cn, ns3.dnsv5.com",NOERROR,,,,,,,
[x],b.edoc-ae.huawei.com,"185.193.152.190, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall.huawei.com, nsall3rd.huawei.cn, nsallsec.huawei.com, nsall4th.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],b.edoc-bh.huawei.com,88.201.29.180,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-br.huawei.com,119.8.89.196,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-ca.huawei.com,98.158.95.119,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-de.huawei.com,14.137.139.193,,,,NOERROR,,,,,,,
[x],b.edoc-hk.huawei.com,119.8.242.163,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-id.huawei.com,14.137.157.198,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-in.huawei.com,159.138.188.36,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-jp.huawei.com,14.137.153.200,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-ng.huawei.com,14.137.173.200,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-om.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-ph.huawei.com,159.138.188.5,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-pk.huawei.com,"110.38.31.58, 124.71.94.46, 14.137.135.143",,,"nsall.huawei.com, nsall3rd.huawei.cn, nsallsec.huawei.com, nsall4th.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],b.edoc-sg.huawei.com,119.8.177.143,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-tr.huawei.com,182.160.37.238,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-uk.huawei.com,14.137.135.175,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-us.huawei.com,206.16.17.223,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.edoc-za.huawei.com,159.138.178.9,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],b01ac6c26d7044728f868f85fc06c252.apigw.cn-north-1.huaweicloud.com,43.254.0.94,,"ns1.hwclouds-dns.com, fei\.zuo.huawei.com",,NOERROR,,,,,,,
[x],b0a3d5e9dcfe446a992307c17c310fc2.waf.huaweicloud.com,"123.60.127.78, 122.112.208.38, 122.112.208.39, 123.60.127.79",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],b2b-uk.huawei.com,"185.176.76.59, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsallsec.huawei.com, nsall3rd.huawei.cn, nsall.huawei.com, nsall4th.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],b2b.huawei.com,121.37.49.92,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b2b.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com","ns4.dnsv5.com, ns3.dnsv5.com",NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],b2bgo.huaweicloud.com,"218.12.76.173, 120.52.95.238, 120.52.95.236, 218.12.76.167","b2bgo.huaweicloud.com.f7ce9218.c.cdnhwc1.com, hcdnw101.gslb.c.cdnhwc2.com","ns1.hwclouds-dns.com, zhangxi\.zhang.huawei.com",,NOERROR,,,,,,,
[x],b2bi-us.huawei.com,168.195.93.34,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],b2bi.huawei.com,119.13.72.153,"b2bi.web.huawei.akadns.net, b2bi-fra.failover.web.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],baas.huawei.com,127.0.0.1,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,True,127.0.0.1,
[x],badb6a8148b549ad8354874442baf4f6.waf.huaweicloud.com,"120.46.159.82, 121.36.69.251",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],badge.huawei.com,103.218.216.181,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],bbs.dbank.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],bbs.huaweicloud.com,,"bbs.huaweicloud.com.cdn.dnsv1.com, hr9ttt5x.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",,NOERROR,,,,,,,
[x],bd.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,globalsign-domain-verification=CNOagmWZ2HkHo8BH5-gfVYruy85z57Ltt-1a9gulfB,,,,
[x],beta.jdc.huawei.com,122.9.169.122,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],betaclub.huawei.com,121.37.49.188,"betaclub.other.huawei.akadns.net, betaclub.huawei.com.cdngtm.com","dns1.qtlglb.info, webmaster.lxdns.com","dns4.qtlglb.info, dns2.qtlglb.info, dns1.qtlglb.info, dns5.qtlglb.info, dns3.qtlglb.info",NOERROR,,,,,,,
[x],bf05fda04fa74e5cbf4c822b2d9c518f.waf.huaweicloud.com,"117.78.24.34, 117.78.24.39, 117.78.24.40",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,"2407:c080:170f:fff9::cd, 2407:c080:170f:fff9::187",,,
[x],bi.huaweicloud.com,"49.4.112.122, 117.78.12.122",,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],bigdata.vmall.com,49.4.8.107,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],bill-dra.iap.hicloud.com,159.138.91.38,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],bill.apistore.huaweicloud.com,139.159.208.120,4a51420c77c248f9be9e009e1b8e1ccd.apig.cn-south-1.huaweicloudapis.com,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],billing.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],blog.huawei.com,"2.23.154.80, 104.103.72.56","blog.huawei.com.edgesuite.net, a1968.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],bop.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],bosch-iot-suite.market.huaweicloud.com,,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,v=spf1 include:spf.saas.huaweicloud.com ~all,,,,"mx1.saas.huaweicloud.com, mx2.saas.huaweicloud.com"
[x],browsercfg-dra.cloud.hicloud.com,159.138.82.107,"browsercfg-dra-cloud-hicloud-com-dra.appacc.dbankedge.cn, browsercfg-dra-cloud-hicloud-com-dra.appacc-region.dbankedge.cn","ns1.hwclouds-dns.com, luguosheng.huawei.com, ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],browsercfg-drcn.cloud.hicloud.com,"49.4.33.161, 121.36.118.233",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],bugbounty.huawei.com,49.4.18.37,,,,NOERROR,,,,2407:c080:1400:14:6652:4e8f:eaf8:de40,,,
[x],busin-eu.hicloud.com,"95.101.74.132, 95.101.74.148","dsa-sslv6.hicloud.com.edgekey.net, e27573.b.akamaiedge.net, busin-eu-hicloud-com-dre.appacc.dbankedge.net, busin-eu-hicloud-com-dre.appacc-region.dbankedge.net","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com, ns-eu.huaweicloud-dns.com, hwclouds\.cs.huawei.com, ns1.hwclouds-dns.com, luguosheng.huawei.com, n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],business.vmall.com,121.36.48.86,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],c.edoc-ae.huawei.com,"185.193.152.190, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsallsec.huawei.com, nsall.huawei.com, nsall4th.huawei.cn, nsall3rd.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],c.edoc-au.huawei.com,119.8.177.122,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-bh.huawei.com,88.201.29.180,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-br.huawei.com,119.8.89.196,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-ca.huawei.com,98.158.95.119,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-hk.huawei.com,119.8.242.163,,,,NOERROR,,,,,,,
[x],c.edoc-id.huawei.com,14.137.157.198,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-in.huawei.com,159.138.188.36,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-jp.huawei.com,14.137.153.200,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-mx.huawei.com,110.238.88.209,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-om.huawei.com,185.193.152.37,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-ph.huawei.com,"159.138.188.5, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall.huawei.com, nsallsec.huawei.com, nsall4th.huawei.cn, nsall3rd.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],c.edoc-pk.huawei.com,110.38.31.58,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-ru.huawei.com,,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-sg.huawei.com,119.8.177.143,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-tr.huawei.com,182.160.37.238,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-uk.huawei.com,14.137.135.175,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.edoc-za.huawei.com,159.138.178.9,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],c.huawei.com,"2.19.198.123, 2.19.198.113","c.huawei.com.akadns.net, c.huawei.com.edgesuite.net, a1548.dscf1.akamai.net","n0dscf1.akamai.net, hostmaster.akamai.com",,NOERROR,,,,"2a02:26f0:3400::1702:d62, 2a02:26f0:3400::1702:d10",,,
[x],c005b5152d27441e8d6fc29a66469a01.waf.huaweicloud.com,"159.138.195.111, 159.138.195.107, 159.138.195.104",,"ns1.hwclouds-dns.com, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],ca-east-201-console-dev.huaweicloud.com,98.158.95.79,,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],cacti.huaweicloud.com,43.254.0.83,,"vip3.alidns.com, hostmaster.hichina.com, ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com",,NOERROR,,,,,,,
[x],call.vmall.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq, v=spf1 -all",,,,
[x],cam.huaweicloud.com,49.4.112.62,,"ns1.huaweicloud-dns.org, hwclouds\.cs.huawei.com, vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],campaign-dra.jos.hicloud.com,159.138.104.198,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],campaign-dra.music.hicloud.com,"13.226.153.82, 13.226.153.92, 13.226.153.46, 13.226.153.13",d1ag2aeriwoaxw.cloudfront.net,"ns-1910.awsdns-46.co.uk, awsdns-hostmaster.amazon.com","ns-1097.awsdns-09.org, ns-1910.awsdns-46.co.uk, ns-414.awsdns-51.com, ns-952.awsdns-55.net",NOERROR,True,cloudfront,,,,,
[x],campaign-dre.music.hicloud.com,"80.158.3.16, 80.158.5.180",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,,,,
[x],campaign-himovie.hicloud.com,"49.4.35.187, 118.194.34.59, 49.4.20.59",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,,"2407:c080:1400:14:a9c5:a5c8:b8cb:6c7a, 2407:c080:1400:14:112:383d:2088:5540, 2407:c080:1400:14:4ff5:5f16:18b:ad4f",,,
[x],campus.qiankun-saas.huawei.com,"139.9.139.219, 124.71.94.46, 14.137.135.143",,"nsall.huawei.com, root.nsall.huawei.com","nsall4th.huawei.cn, nsall.huawei.com, nsallsec.huawei.com, nsall3rd.huawei.cn",NOERROR,,,,"2407:c080:17ef:ffff::7274:d7c6, 2407:c080:17ef:ffff::7274:d55d",,,
[x],car.huaweicloud.com,43.254.0.83,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],career.huawei.com,163.171.128.148,"career.huawei.com.c.cdnhwc1.com, career.huawei.com.cdn20.com","dns1.cdn20.org, webmaster.glb0.lxdns.com",,NOERROR,,,,,,,
[x],carrier.huawei.com,104.91.49.115,"carrier.huawei.com.akadns.net, ion-sslv6.huawei.com.edgekey.net, e11285.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"2a02:26f0:d200:486::2c15, 2a02:26f0:d200:494::2c15",,,
[x],cas.huaweicloud.com,43.254.0.83,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],cashier.test.vmall.com,124.70.72.228,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",,NOERROR,,,"v=spf1 -all, globalsign-domain-verification=rrg__eCa8hfaHD1HwozjG4eYl5ARV-aYuATwFjPPBq",,,,
[x],cbg.huawei.com,14.137.139.104,"cbg.web01.huawei.akadns.net, cbg-fra.failover.web01.huawei.akadns.net","internal.akadns.net, hostmaster.akamai.com",,NOERROR,,,,,,,
[x],cbh.demo-bss-cbs.huawei.com,114.116.212.212,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],cbh.test.vmall.com,119.3.182.140,,,,NOERROR,,,,,,,
[x],cce.cn-north-219.jrzq.huaweicloud.com,121.36.113.131,,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ccpc-icsl.test.huawei.com,"124.70.125.108, 124.70.125.102, 124.70.126.146, 124.70.126.112",28792c60e97f44409d2b731a675bf41f.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ccpc-sg.consumer.huawei.com,159.138.82.20,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ccpc.test.huawei.com,"124.70.126.121, 124.70.126.175, 124.70.125.102, 124.70.125.159",420342c613284bcd96aed1db29d19d57.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ccpce-cn.consumer.huawei.com,"117.78.46.204, 117.78.36.182",,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ccpce-de.consumer.huawei.com,80.158.18.157,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
[x],ccpce-drill.cbgit.huawei.com,"124.70.126.162, 124.70.125.124, 124.70.125.131, 124.70.126.158",fd7e3f93c8ba47e2b1d5274b9e8ae1ba.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ccpce-icsl.test.huawei.com,"124.70.125.173, 124.70.126.168, 124.70.125.108, 124.70.126.117",6415b499db9a4bde97bc712f6e377495.vip1.huaweicloudwaf.com,"vip3.alidns.com, hostmaster.hichina.com",,NOERROR,,,,,,,
[x],ccpce-sg.consumer.huawei.com,159.138.109.173,,"nsall.huawei.com, root.nsall.huawei.com",,NOERROR,,,,,,,
