input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_wildcard_certificate,tls_subject_org_
qrs3055.quizlet.com,Captcha Challenge…,403,163568,qrs3055.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,qrs3055.quizlet.com,cloudflare,443,https://qrs3055.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,56995521,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
quizlet.com,Captcha Challenge…,403,163655,quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,quizlet.com,cloudflare,80,http://quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,1577771377,104.17.188.102,Cloudflare Bot Management,98,False,True,https://quizlet.com/,True,
rdznqw.quizlet.com,Captcha Challenge…,403,163691,rdznqw.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,rdznqw.quizlet.com,cloudflare,443,https://rdznqw.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-2010780361,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
root.quizlet.com,Captcha Challenge…,403,163676,root.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,root.quizlet.com,cloudflare,443,https://root.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-92060507,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
rotating-calipers.quizlet.com,Captcha Challenge…,403,163806,rotating-calipers.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,rotating-calipers.quizlet.com,cloudflare,80,http://rotating-calipers.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,-1304473026,104.17.187.102,Cloudflare Bot Management,98,False,True,https://rotating-calipers.quizlet.com/,True,
s.quizlet.com,Captcha Challenge…,403,163594,s.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,s.quizlet.com,cloudflare,443,https://s.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1994764560,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
search-ghs.quizlet.com,Captcha Challenge…,403,163658,search-ghs.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,search-ghs.quizlet.com,cloudflare,443,https://search-ghs.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1983036138,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
server.quizlet.com,Captcha Challenge…,403,163551,server.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,server.quizlet.com,cloudflare,80,http://server.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,-349482273,104.17.188.102,Cloudflare Bot Management,98,False,True,https://server.quizlet.com/,True,
shard1.quizlet.com,Captcha Challenge…,403,163727,shard1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,shard1.quizlet.com,cloudflare,443,https://shard1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-816854143,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
share-dev.quizlet.com,Captcha Challenge…,403,163735,share-dev.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,share-dev.quizlet.com,cloudflare,443,https://share-dev.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,31457124,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
shop.quizlet.com,Captcha Challenge…,403,163731,shop.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,shop.quizlet.com,cloudflare,80,http://shop.quizlet.com:80,http,cloudflare,text/html,GET,104.17.187.102,/,898620276,104.17.188.102,Cloudflare Bot Management,98,False,True,https://shop.quizlet.com/,True,
sip.quizlet.com,Captcha Challenge…,403,163655,sip.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,sip.quizlet.com,cloudflare,443,https://sip.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,998942163,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
slideinc.quizlet.com,Captcha Challenge…,403,163711,slideinc.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,slideinc.quizlet.com,cloudflare,80,http://slideinc.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,1964894786,104.17.187.102,Cloudflare Bot Management,98,False,True,https://slideinc.quizlet.com/,True,
smtp.quizlet.com,Captcha Challenge…,403,163668,smtp.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,smtp.quizlet.com,cloudflare,443,https://smtp.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1514211935,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
sonic330-47.quizlet.com,Captcha Challenge…,403,163732,sonic330-47.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,sonic330-47.quizlet.com,cloudflare,443,https://sonic330-47.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1460508178,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
ssl.quizlet.com,Captcha Challenge…,403,163615,ssl.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,ssl.quizlet.com,cloudflare,80,http://ssl.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,-828832704,104.17.187.102,Cloudflare Bot Management,98,False,True,https://ssl.quizlet.com/,True,
stage.quizlet.com,Captcha Challenge…,403,163541,stage.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,stage.quizlet.com,cloudflare,443,https://stage.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1519501369,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
static.quizlet.com,Captcha Challenge…,403,163662,static.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,static.quizlet.com,cloudflare,443,https://static.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-455446014,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
stats-fm.quizlet.com,Captcha Challenge…,403,163768,stats-fm.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,stats-fm.quizlet.com,cloudflare,80,http://stats-fm.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,-936684032,104.17.187.102,Cloudflare Bot Management,98,False,True,https://stats-fm.quizlet.com/,True,
stats.quizlet.com,Captcha Challenge…,403,163545,stats.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,stats.quizlet.com,cloudflare,443,https://stats.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1483313340,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
sto3-vectors-a5.quizlet.com,Captcha Challenge…,403,163510,sto3-vectors-a5.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,sto3-vectors-a5.quizlet.com,cloudflare,443,https://sto3-vectors-a5.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1102583298,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
sto3accesspoint-a15.quizlet.com,Captcha Challenge…,403,163782,sto3accesspoint-a15.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,sto3accesspoint-a15.quizlet.com,cloudflare,443,https://sto3accesspoint-a15.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-473226443,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
store.quizlet.com,Captcha Challenge…,403,163657,store.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,store.quizlet.com,cloudflare,443,https://store.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-154637623,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
supermaly.en.quizlet.com,403 Forbidden,403,151,supermaly.en.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,supermaly.en.quizlet.com,cloudflare,443,https://supermaly.en.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
support.quizlet.com,Captcha Challenge…,403,163659,support.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,support.quizlet.com,cloudflare,443,https://support.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-408923216,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
sync200007-2.quizlet.com,Captcha Challenge…,403,163705,sync200007-2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,sync200007-2.quizlet.com,cloudflare,443,https://sync200007-2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-976435661,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
systemaccount-daschi.dnm.quizlet.com,403 Forbidden,403,553,systemaccount-daschi.dnm.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,systemaccount-daschi.dnm.quizlet.com,cloudflare,443,https://systemaccount-daschi.dnm.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-861110197,104.17.188.102,Cloudflare,14,False,True,,,
takeout-pa11.clients6.quizlet.com,403 Forbidden,403,151,takeout-pa11.clients6.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,takeout-pa11.clients6.quizlet.com,cloudflare,80,http://takeout-pa11.clients6.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,https://takeout-pa11.clients6.quizlet.com/,,
teamwikidevredirectliveaccept-domain.share.quizlet.com,403 Forbidden,403,553,teamwikidevredirectliveaccept-domain.share.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,teamwikidevredirectliveaccept-domain.share.quizlet.com,cloudflare,443,https://teamwikidevredirectliveaccept-domain.share.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-861110197,104.17.187.102,Cloudflare,14,False,True,,,
tesourodireto.quizlet.com,Captcha Challenge…,403,163530,tesourodireto.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,tesourodireto.quizlet.com,cloudflare,443,https://tesourodireto.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,239443861,104.17.187.102,Cloudflare Bot Management,98,False,True,,True,
testy2.ghs.quizlet.com,403 Forbidden,403,553,testy2.ghs.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,testy2.ghs.quizlet.com,cloudflare,443,https://testy2.ghs.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-861110197,104.17.187.102,Cloudflare,14,False,True,,,
therefore.quizlet.com,Captcha Challenge…,403,163620,therefore.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,therefore.quizlet.com,cloudflare,443,https://therefore.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,616325680,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
tools.quizlet.com,Captcha Challenge…,403,163596,tools.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,tools.quizlet.com,cloudflare,443,https://tools.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,349431250,104.17.188.102,Cloudflare Bot Management,98,False,True,,True,
toplucky.en.quizlet.com,403 Forbidden,403,151,toplucky.en.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,toplucky.en.quizlet.com,cloudflare,443,https://toplucky.en.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
tor111-169-pdb.download.quizlet.com,403 Forbidden,403,151,tor111-169-pdb.download.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,tor111-169-pdb.download.quizlet.com,cloudflare,443,https://tor111-169-pdb.download.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
tor42-41-pda.quizlet.com,Captcha Challenge…,403,163587,tor42-41-pda.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-28T00:25:44Z,2023-07-27T01:24:39Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a95872901060109bd9d59499b4ecfe5e,cc6ca8f0b13ef1f869f1896fad1dead6dfbe1532230d49d2e01fe5260e8bebcb,ctls,tor42-41-pda.quizlet.com,cloudflare,80,http://tor42-41-pda.quizlet.com:80,http,cloudflare,text/html,GET,104.17.188.102,/,475649131,104.17.187.102,Cloudflare Bot Management,98,False,True,https://tor42-41-pda.quizlet.com/,True,
trackmail.quizlet.com,404 Not Found,404,564,trackmail.quizlet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,ctls,trackmail.quizlet.com,,443,https://trackmail.quizlet.com:443,https,nginx,text/html,GET,167.89.118.83,/,1506877856,167.89.123.54,Nginx,14,False,,,True,
