new,host,a,aaaa,soa,txt,status_code,cdn,cdn-name,ns,cname,caa,mx,has_internal_ips,internal_ips
[x],www.google.com-business-solutions-developers-platform-lab-traffic.canva.cn,,2a03:2880:f12c:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-developers-platform-lab.cmnlistmailserver.canva.cn,154.83.15.20,2a03:2880:f11b:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-developers-platform-learning.welcome.canva.cn,128.242.250.148,2a03:2880:f136:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-developers-platform-worldwide.artworks.apache.canva.cn,185.60.216.11,2a03:2880:f11c:8083:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-developers-platform-worldwide.pportalproxy.canva.cn,168.143.171.93,2a03:2880:f107:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-developers-platform-worldwidewordpress.com-cms-solutions-developers-platform-worldwide.canva.cn,208.101.21.43,2001::1f0d:5f21,,,NOERROR,,,,,,,True,2001::1f0d:5f21
[x],www.google.com-business-solutions-developers-portal-worldwideold.canva.cn,108.160.169.54,2a03:2880:f107:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-developers-vpn-worldwide.global.canva.cn,103.228.130.27,2a03:2880:f12c:183:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-devmobile05483ers-platform-worldwide.com-smart-control-panel-digital-system-host-redir.canva.cn,202.160.128.238,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-internalers-platform-worldwidechd.canva.cn,108.160.169.175,2a03:2880:f11c:8183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-latiners-platform-worldwideproduct.canva.cn,,2a03:2880:f12d:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-business-solutions-origin-mdia-private-worldwide.canva.cn,157.240.17.36,2a03:2880:f11c:8083:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-cert-learning-engine-security.canva.cn,162.220.12.226,2a03:2880:f10e:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-cloudapp-payment-engine.canva.cn,108.160.167.158,2001::42dc:930b,,,NOERROR,,,,,,,True,2001::42dc:930b
[x],www.google.com-cloud-platform-jtracingjwxt1-learning-engine.computing.canva.cn,199.59.149.231,2a03:2880:f134:183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-machine-administrator-engine.media-private-2.canva.cn,157.240.20.8,2a03:2880:f10d:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-machine-cvs-webapp.canva.cn,31.13.69.245,2a03:2880:f10f:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-machine-git-engine.train.canva.cn,108.160.163.106,2a03:2880:f130:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-machine-learning-administrators-proxystyles.canva.cn,74.86.226.234,2a03:2880:f10c:283:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-machine-learning-administrators.combucky-com.proxy.canva.cn,199.59.148.202,2001::a27d:5003,,,NOERROR,,,,,,,True,2001::a27d:5003
[x],www.google.com-cloud-platform-machine-learning-ci-media-public-2.canva.cn,108.160.166.57,2a03:2880:f127:283:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-cloud-platform-machine-learning-engine-opss.canva.cn,104.244.43.35,2a03:2880:f10f:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-cloud-proxycontent-machine-learning-engineenzoas.canva.cn,59.188.250.54,2a03:2880:f107:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-dev-dbs.mycars-box.cognito.foodsigned-php.ppp.canva-apps.cn,173.252.248.244,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-file-uploads-solutions-portal-platform-worldwide.canva.cn,31.13.88.169,2001::b92d:7bd,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::b92d:7bd
[x],www.google.com-fw.ltcontrol.box.dbs.uat-z55i5kerisere00dvkv-macnica-poc.canva-apps.cn,,2a03:2880:f11b:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-open-source-cloud-computing-enginestages-distribution-panel.canva.cn,108.160.161.83,2a03:2880:f134:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-open-source-cloud-computing-services-design.net.canva.cn,199.16.156.11,2a03:2880:f12a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-open-source-cloud-computing-services-emeaproductionss.canva.cn,199.59.148.96,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-open-source-cloud-creator-services-distribution.acc.canva.cn,202.160.129.164,2a03:2880:f136:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-open-source-cloud-logins-artworks-distribution.canva.cn,103.252.114.11,2a03:2880:f11f:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-open-source-cloud-schedule-services-com-zippotton.canva.cn,108.160.165.62,2a03:2880:f131:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-s3.box-trial.cognito.global-cognito-ppp.canva-apps.cn,31.13.87.34,2a03:2880:f111:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-s3.box.cognito.disabled-global-cognito-ppp.canva-apps.cn,,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-s3.hwcdn.box.cognito.bucket-global-cognito-ppp.canva-apps.cn,,,,,NOERROR,,,,,,,,
[x],www.google.com-smart-about2-panel-digital-system-host-applicationsissues.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-smart-control-help-digital-system-host-applications.com.proxy-unhcr-design-for-a-cause-uploads.canva.cn,103.246.246.144,2a03:2880:f12c:183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-smart-control-panel-digital-aws-host-applicationscom.proxy.mgmt.canva.cn,203.111.254.117,2a03:2880:f131:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-control-panel-digital-emea-host-applications.com-dev.canva.cn,31.13.88.26,2a03:2880:f11b:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-control-panel-digital-mailer1s-host-applicationsdata.canva.cn,199.59.148.209,2a03:2880:f127:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-control-panel-digital-system-host-globalsgh.canva.cn,74.86.17.48,2a03:2880:f131:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-control-panel-issues-system-host-applications.com.proxyorg-anissa-areariservata-plublicaccept.canva.cn,199.59.148.201,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-control-panel-payment-system-host-applications.compass.proxy.canva.cn,173.255.213.90,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-control-subsets-machine-system-host-applications.canva.cn,157.240.2.36,2a03:2880:f136:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-documents-panel-digital-system-host-applications.banner.canva.cn,168.143.171.154,2a03:2880:f12a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-smart-events-panel-digital-system-host-applications.application.canva.cn,31.13.91.6,2a03:2880:f11c:8183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-source-platform-machine-learning-enginew3.canva.cn,199.16.158.12,2a03:2880:f134:183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com-tch.box-jenkins.resetdata-cognitodemo.ppp.canva-apps.cn,,2001::68f4:2bea,,,NOERROR,,,,,,,True,2001::68f4:2bea
[x],www.google.com-web.skinsbox.cognitoprivate.ppp.csestores.canva-apps.cn,116.163.41.141,2a03:2880:f11c:8083:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com-wwwelasticbeanstalk.org-document-0-singed-okta-network-gateway-staging-documents.payment.canva.cn,108.160.172.232,2a03:2880:f126:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.apache.box.cognito.foodsigned.l4pppadmins.canva-apps.cn,,2408:8736:1802:0:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.apache.box.cognito.foodsigned.pppadminssiteintercept.canva-apps.cn,,240e:928:101:300:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.app-lt.box.dbscloudfrontaa.macnica-poc.canva-apps.cn,159.106.121.75,2001::9df0:12,,,NOERROR,,,,,,,True,2001::9df0:12
[x],www.google.com.auth.cognito.ppp.canva-apps.cn,108.160.169.54,2a03:2880:f126:83:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.box-jenkins.appcognitodemo.demoppp.canva-apps.cn,128.121.243.106,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.box-jenkins.cognitodemo-restricted.demoppp.canva-apps.cn,69.63.181.12,2a03:2880:f10e:83:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.box-jenkins.cognitodemoarchive.ppp-pay.canva-apps.cn,185.60.219.36,,,,NOERROR,,,,,,,,
[x],www.google.com.box-jenkins.cognitodemochef.demoppp.canva-apps.cn,,2a03:2880:f107:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.box.cognito.foodsigned.pppcsestorescognitos.pref.canva-apps.cn,,2a03:2880:f12c:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.box.cognito.lb-foodsigned-php.int-ppp.canva-apps.cn,,2a03:2880:f12a:83:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.box.cognito.v1.chd.elastic-ppp-2021.canva-apps.cn,173.244.217.42,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.box.cognitoprivate.ppp.traincsestores.canva-apps.cn,202.53.137.209,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.boxfood-managementfoodv3.cognito.ppp.dbscloudfrontlogin.canva-apps.cn,157.240.3.8,2001::a27d:200f,,,NOERROR,,,,,,,True,2001::a27d:200f
[x],www.google.com.com-open-source-cloud-computing-services-distribution-panelbeta.canva.cn,108.160.169.185,2a03:2880:f12d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.creator-proxyanalytics.canva.cn,104.16.251.55,2a03:2880:f10d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.data-apache.box.cognito.foodsigned.pppadmins.canva-apps.cn,,,,,NOERROR,,,,,,,,
[x],www.google.com.dbscloudfrontbox.cognito.foodsigned.pppadmins.canva-apps.cn,108.160.163.106,,,,NOERROR,,,,,,,,
[x],www.google.com.food-gatewaylt.box-static.dbs.macnica-poc.canva-apps.cn,,,,,NOERROR,,,,,,,,
[x],www.google.com.googledocs.signin.verification.nl-attachmentpage.canva-apps.cn,128.121.243.106,2001::1f0d:60c0,,,NOERROR,,,,,,,True,2001::1f0d:60c0
[x],www.google.com.googlessl.admin.signin.verification.attachment.canva-apps.cn,128.242.250.148,,,,NOERROR,,,,,,,,
[x],www.google.com.lax-pent-auth-stagingoktaproxy.lt.box.dbscloudfront.bucketmacnica-poc.canva-apps.cn,203.111.254.117,2a03:2880:f11a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.loadbalancer.cognitodemo.ppp.canva-apps.cn,104.244.46.246,2a03:2880:f117:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.lt.box-org.train-dbs.api-docsfood-food-devopssystem.canva-apps.cn,,,,,NOERROR,,,,,,,,
[x],www.google.com.lt.box.originproductionseurope.dbs.macnica-poc.canva-apps.cn,,2a03:2880:f126:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.lt.box.productions.payw3.dbs.macnica-poc.canva-apps.cn,,2a03:2880:f11b:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.lt.box.w3.dbs.w3.macnica-poc.canva-apps.cn,108.160.167.148,2a03:2880:f126:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.lt.phpbox.dbsconfluence.redirmacnica-poc.canva-apps.cn,104.244.46.165,2a03:2880:f117:83:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.lt.productionseurope.box.productions.w3.dbs.api-docs-poc.canva-apps.cn,,2a03:2880:f10c:83:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.ltapache.box-administrators.control.dbs.w3.macnica-poc.canva-apps.cn,173.231.12.107,2a03:2880:f11c:8083:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.nycap.proxy.canva.cn,103.228.130.27,2a03:2880:f11c:8183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.proxy-latin.machine.canva.cn,202.160.129.6,2a03:2880:f134:183:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.proxy.com-business-solutions-internalers-platform-worldwide.source.canva.cn,157.240.18.18,2a03:2880:f11c:8183:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.proxy.com-cloud-platform-proxyanalytics-learning-engine.canva.cn,199.96.62.41,2a03:2880:f10e:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.proxy.paycsewebservicespage0393c-webapp.canva.cn,108.160.169.46,2a03:2880:f127:283:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.proxy.static-2.tester.canva.cn,185.60.219.41,2a03:2880:f127:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.proxy.v3market.canva.cn,67.228.102.32,2a03:2880:f129:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.proxydistributionapac-demo.canva.cn,199.59.148.202,2a03:2880:f130:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,True,azure,,,,,,
[x],www.google.com.removalcom-csestorescsewebchds.proxy.canva.cn,59.24.3.173,2a03:2880:f12d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.security-box.cognito.chd.accounting-ppp.canva-apps.cn,104.244.43.57,2a03:2880:f12d:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.stafflt-food-sandboxedge.box.dbs.macnica-poc.canva-apps.cn,128.242.240.93,,,,NOERROR,,,,,,,,
[x],www.google.com.stagepantheonelastic-macnica-poc.box.cognito.ppp.canva-apps.cn,108.160.167.30,2001::67f0:b475,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::67f0:b475
[x],www.google.com.svcgatewaybox.cognito.sandbox-ppp.canva-apps.cn,199.96.62.41,2a03:2880:f12c:183:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.svcgatewaybox.mobilefoodcognito.ppp.canva-apps.cn,199.16.156.39,2408:871a:8810:205:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.com.swag-swag.proxy.canva.cn,31.13.91.33,2a03:2880:f111:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com.web.security-box.cognito.chd.ppp.canva-apps.cn,184.72.1.148,2a03:2880:f129:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.com20.box.cognito.foodsigned.pppcmnlistmail-githubbox.canva-apps.cn,183.204.41.181,2a03:2880:f10f:83:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.comapp-resources-com.proxy-docs.canva.cn,157.240.2.50,2a03:2880:f12c:83:face:b00c:0:25de,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.combucky-com.proxycom-cloud-platform-machine-learning-enginew3.canva.cn,162.125.7.1,2a03:2880:f12a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.combucky-shearerp.49883.disabled.cmnlistmail.cse-pantheon.canva.cn,31.13.96.192,2a03:2880:f11a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.combucky.32732-rctivicenginx.org-machinedev-areariservata-machinefont-public.i.cmnlistmail.org-jtracingjwxt1-csestores.canva-apps.cn,202.182.98.125,2001::45ab:e50b,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,True,2001::45ab:e50b
[x],www.google.combucky.33733.org-anissa-areariservata-machine.staging.cagoogle.ruletheearthjwxt1-csestores.canva.cn,69.63.186.31,2a03:2880:f126:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.combucky.91503.k8s-prod-areariservata-machine.cmnlistmail.csewww.animeuniverse.canva.cn,173.234.53.168,2a03:2880:f10f:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.combucky.mobile33733.video-upload-anissa-areariservata-machine.cmnlistmail.cse-gi379admin.canva.cn,69.63.184.142,2a03:2880:f107:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.comdevelopment.testbedlt.box.dbs.macnica-poc.canva-apps.cn,199.16.158.8,2a03:2880:f10c:283:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.comfont-subsets.preset.canva.cn,,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.comfoodfood-food-prod-apache.box.azure.ppp.canva-apps.cn,162.125.80.3,2a03:2880:f130:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.commacnica-poc.lt.box.dbs.api-docsfood-food-devopssystem.canva-apps.cn,199.59.150.13,2a03:2880:f127:283:face:b00c:0:25de,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],www.google.compay.proxy.machineproxy.canva.cn,108.160.165.212,2a03:2880:f11a:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.google.compoland.box.box-loadbalancer-cognito.foodsigned.pppadmins.canva-apps.cn,,,,,NOERROR,,,,,,,,
[x],www.google.comtemplate-private-com.marketproxy.canva.cn,204.79.197.217,2a03:2880:f126:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],www.support.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],x22cl.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],x22static.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],xn.canva-apps.cn,27.36.126.45,2408:8752:600:6:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],zendesk1.canva.com,"162.159.138.6, 162.159.128.7",,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",v=spf1 include:_netblocks.zdsys.com ~all,NOERROR,True,cloudflare,,mail1.zendesk.com,,mail.zendesk.com,,
[x],zendesk2.canva.com,"162.159.138.6, 162.159.128.7",,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",v=spf1 include:_netblocks.zdsys.com ~all,NOERROR,True,cloudflare,,mail2.zendesk.com,,mail.zendesk.com,,
[x],zendesk3.canva.com,"162.159.128.7, 162.159.138.6, 3.213.143.227, 34.235.62.90, 184.72.174.126",,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",v=spf1 include:_netblocks.zdsys.com ~all,NOERROR,True,cloudflare,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",mail3.zendesk.com,,mail.zendesk.com,,
[x],zendesk4.canva.com,"162.159.128.7, 162.159.138.6, 34.235.62.90, 184.72.174.126, 3.213.143.227",,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",v=spf1 include:_netblocks.zdsys.com ~all,NOERROR,True,cloudflare,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",mail4.zendesk.com,,mail.zendesk.com,,
[x],zh-cn.learn.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],zh-hk.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],zh-tw.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
