input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_wildcard_certificate,tls_self_signed,final_url
155-9-62-5.aadds.vgz.nl,Not Found,404,315,155-9-62-5.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-62-5.aadds.vgz.nl,443,https://155-9-62-5.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-64-25.aadds.vgz.nl,Not Found,404,315,155-9-64-25.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-64-25.aadds.vgz.nl,443,https://155-9-64-25.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-72-63.aadds.vgz.nl,Not Found,404,315,155-9-72-63.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-72-63.aadds.vgz.nl,443,https://155-9-72-63.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-73-70.aadds.vgz.nl,Not Found,404,315,155-9-73-70.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-73-70.aadds.vgz.nl,443,https://155-9-73-70.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-75-17.aadds.vgz.nl,Not Found,404,315,155-9-75-17.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-75-17.aadds.vgz.nl,443,https://155-9-75-17.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-75-4.aadds.vgz.nl,Not Found,404,315,155-9-75-4.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-75-4.aadds.vgz.nl,443,https://155-9-75-4.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-75-81.aadds.vgz.nl,Not Found,404,315,155-9-75-81.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-75-81.aadds.vgz.nl,443,https://155-9-75-81.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-76-32.aadds.vgz.nl,Not Found,404,315,155-9-76-32.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-76-32.aadds.vgz.nl,443,https://155-9-76-32.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
155-9-76-92.aadds.vgz.nl,Not Found,404,315,155-9-76-92.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,155-9-76-92.aadds.vgz.nl,443,https://155-9-76-92.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
168ro.aadds.vgz.nl,Not Found,404,315,168ro.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,168ro.aadds.vgz.nl,443,https://168ro.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-112-19.aadds.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,134717,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://17-121-112-19.aadds.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2196,False,,,inloggen.cooperatievgz.nl,,,https://www.vgz.nl/
17-121-112-24.aadds.vgz.nl,Not Found,404,315,17-121-112-24.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-112-24.aadds.vgz.nl,443,https://17-121-112-24.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-112-39.aadds.vgz.nl,Not Found,404,315,17-121-112-39.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-112-39.aadds.vgz.nl,443,https://17-121-112-39.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-112-4.aadds.vgz.nl,Not Found,404,315,17-121-112-4.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-112-4.aadds.vgz.nl,443,https://17-121-112-4.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-112-77.aadds.vgz.nl,Not Found,404,315,17-121-112-77.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-112-77.aadds.vgz.nl,443,https://17-121-112-77.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-112-85.aadds.vgz.nl,Not Found,404,315,17-121-112-85.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-112-85.aadds.vgz.nl,443,https://17-121-112-85.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-112-96.aadds.vgz.nl,Not Found,404,315,17-121-112-96.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-112-96.aadds.vgz.nl,443,https://17-121-112-96.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-113-11.aadds.vgz.nl,Not Found,404,315,17-121-113-11.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-113-11.aadds.vgz.nl,443,https://17-121-113-11.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-113-78.aadds.vgz.nl,Not Found,404,315,17-121-113-78.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-113-78.aadds.vgz.nl,443,https://17-121-113-78.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-113-90.aadds.vgz.nl,Not Found,404,315,17-121-113-90.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-113-90.aadds.vgz.nl,443,https://17-121-113-90.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-114-36.aadds.vgz.nl,Not Found,404,315,17-121-114-36.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-114-36.aadds.vgz.nl,443,https://17-121-114-36.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-114-65.aadds.vgz.nl,Not Found,404,315,17-121-114-65.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-114-65.aadds.vgz.nl,443,https://17-121-114-65.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-115-63.aadds.vgz.nl,Not Found,404,315,17-121-115-63.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-115-63.aadds.vgz.nl,443,https://17-121-115-63.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-115-83.aadds.vgz.nl,Not Found,404,315,17-121-115-83.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-115-83.aadds.vgz.nl,443,https://17-121-115-83.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-116-18.aadds.vgz.nl,Not Found,404,315,17-121-116-18.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-116-18.aadds.vgz.nl,443,https://17-121-116-18.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-116-3.aadds.vgz.nl,Not Found,404,315,17-121-116-3.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-116-3.aadds.vgz.nl,443,https://17-121-116-3.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
17-121-116-63.aadds.vgz.nl,Not Found,404,315,17-121-116-63.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,17-121-116-63.aadds.vgz.nl,443,https://17-121-116-63.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,,,,,,
