input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_mismatched,tls_expired
tor260-334-pdc.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.digitalid.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor260-334-pdc.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
tor267-278-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.mxpnl.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor267-278-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor268-287-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.doubleclick.net,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor268-287-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor275-406-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.everesttech.net,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor275-406-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
tor275-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://payments.auspost.net.au,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor275-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor282-347-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://www.police.wa.gov.au,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor282-347-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,52.85.92.65,/,1766035889,https://verify.auspost.com.au/,52.85.92.21,HSTS,191,False,True,,,
tor282-385-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://s3.ap-southeast-2.amazonaws.com/npcs-temp-doc-uploads-test,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor282-385-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor290-356-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://www.googletagmanager.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor290-356-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor293-383-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://cdn.branch.io,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor293-383-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor294-149-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://web-digitalid-police-check.ext.btr.place,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor294-149-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor308-434-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://www.police.wa.gov.au,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor308-434-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.20,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor320-397-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://s3.ap-southeast-2.amazonaws.com/npcs-temp-doc-uploads-prod,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor320-397-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.20,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor324-461-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.auspost.com.au,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor324-461-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor33-45-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://api.kimba.io,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor33-45-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor333-411-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.googleapis.com/,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor333-411-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
tor34-46-pdd.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.npe.auspost.zone,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor34-46-pdd.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor345-411-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://api.policecheck.auspost.com.au/npcs-csp/api/report-uri,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor345-411-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
tor345-477-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://assets.adobedtm.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor345-477-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor35-39-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://www.googleadservices.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor35-39-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,99.84.88.83,/,1766035889,https://verify.auspost.com.au/,99.84.88.49,HSTS,191,False,True,,,
tor354-386-gre.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.everesttech.net,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor354-386-gre.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor354-444-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.npe.auspost.zone,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor354-444-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor356-401-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.npe.auspost.zone,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor356-401-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.20,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor358-432-grc.policecheck.auspost.com.au,National Police Check Service,200,6339,https://cdn4.mxpnl.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor358-432-grc.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor360-419-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.everesttech.net,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor360-419-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,52.85.92.65,/,1766035889,https://verify.auspost.com.au/,52.85.92.21,HSTS,191,False,True,,,
tor376-506-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://web-digitalid-police-check.ext.btr.place,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor376-506-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,52.85.92.65,/,1766035889,https://verify.auspost.com.au/,52.85.92.39,HSTS,191,False,True,,,
tor381-478-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://assets.adobedtm.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor381-478-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.60,HSTS,191,False,True,,,
tor39-55-pdd.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.digitalid.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor39-55-pdd.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
tor392-446-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://assets.adobedtm.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor392-446-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,99.84.88.18,/,1766035889,https://verify.auspost.com.au/,99.84.88.83,HSTS,191,False,True,,,
tor398-300-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://fonts.googleapis.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor398-300-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor4-12-vza.policecheck.auspost.com.au,National Police Check Service,200,6339,https://payments.auspost.net.au,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor4-12-vza.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.40,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor41-73-gre.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.digitalid.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor41-73-gre.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
tor412-362-pda.policecheck.auspost.com.au,National Police Check Service,200,6339,https://googleads.g.doubleclick.net,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor412-362-pda.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor416-29-pdb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://*.digitalid.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor416-29-pdb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.60,/,1766035889,https://verify.auspost.com.au/,18.66.122.93,HSTS,191,False,True,,,
tor44-60-vzb.policecheck.auspost.com.au,National Police Check Service,200,6339,https://cdn4.mxpnl.com,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor44-60-vzb.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.40,HSTS,191,False,True,,,
tor49-113-pdc.policecheck.auspost.com.au,National Police Check Service,200,6339,https://s3.ap-southeast-2.amazonaws.com/npcs-temp-doc-uploads-test,verify.auspost.com.au,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=verify.auspost.com.au,verify.auspost.com.au,*.verify.auspost.com.au,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,63a6751419da83b98f29860e0c797fd3,b6cc8089315b034fd1cbab6cd9da15bf9b64c3c488c44859c202662569c66f23,True,ctls,verify.auspost.com.au,cloudfront,443,https://tor49-113-pdc.policecheck.auspost.com.au:443,https,AmazonS3,text/html,GET,18.66.122.93,/,1766035889,https://verify.auspost.com.au/,18.66.122.20,HSTS,191,False,True,,,
