new,host,a,aaaa,cname,soa,status_code,mx,ns,txt,cdn,cdn-name
[x],tickets.klubcinema.fr,"23.55.163.21, 23.55.163.19","2a02:26f0:3500:12::1730:17a5, 2a02:26f0:3500:12::1730:17b1","megatix.edgesuite.net, a1904.dscb.akamai.net","n0dscb.akamai.net, hostmaster.akamai.com",NOERROR,,,,,
[x],tickets.landmarkcinemas.com,"104.17.121.18, 104.17.122.18","2606:4700::6811:7a12, 2606:4700::6811:7912","kinepolis.slgnt.eu, kinepolis.slgnt.eu.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,mx1.slgnt.eu,,,True,cloudflare
[x],tlwquarantine1.kinepolis.ch,"23.55.163.5, 23.55.163.8","2a02:26f0:3500:12::1730:178e, 2a02:26f0:3500:12::1730:17ba",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a24-67.akam.net, a5-66.akam.net, a1-67.akam.net, a6-66.akam.net, a13-66.akam.net, a4-67.akam.net","MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6",,
[x],tns01.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],tns02.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],tokyo.kinepolis.fr,"104.126.119.106, 104.126.119.91, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4758, 2600:1408:7400::17c7:4733, 2600:1401:2::43, 2600:1401:1::42",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a24-67.akam.net, a1-67.akam.net, a6-66.akam.net, a4-67.akam.net, a5-66.akam.net, a13-66.akam.net","MS=ms46281805, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0",,
[x],top100.kinepolis.ch,"2.19.205.26, 2.19.204.233","2a02:26f0:4600::213:cce9, 2a02:26f0:4600::213:cd1a",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a5-66.akam.net, a13-66.akam.net, a24-67.akam.net, a6-66.akam.net, a1-67.akam.net, a4-67.akam.net","v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, MS=ms57753331",,
[x],top100.kinepolis.lu,"23.55.163.8, 23.55.163.5","2a02:26f0:3500:12::1730:17ba, 2a02:26f0:3500:12::1730:178e",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a4-67.akam.net, a6-66.akam.net, a1-67.akam.net, a13-66.akam.net, a24-67.akam.net, a5-66.akam.net","google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f, H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, v=spf1 include:spf.kinepolis.com -all",,
[x],tor71-87-pdd.olinkserver.kinepolis.fr,"2.19.198.170, 2.19.198.178","2a02:26f0:64::210:6b89, 2a02:26f0:64::210:6bc2",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a1-67.akam.net, a13-66.akam.net, a4-67.akam.net, a5-66.akam.net, a24-67.akam.net, a6-66.akam.net","facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, v=spf1 include:spf.kinepolis.com -all, MS=ms46281805, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0",,
[x],tradeweb.kinepolis.ch,"104.126.119.91, 104.126.119.106, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4758, 2600:1408:7400::17c7:4733, 2600:1401:2::43, 2600:1401:1::42",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a13-66.akam.net, a6-66.akam.net, a1-67.akam.net, a5-66.akam.net, a4-67.akam.net, a24-67.akam.net","facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, v=spf1 include:spf.kinepolis.com -all, MS=ms57753331, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],training.kinepolis.com,88.198.226.176,,,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],tribunale.kinepolis.ch,"23.76.204.149, 23.76.204.145","2a02:26f0:b200::1748:fcab, 2a02:26f0:b200::1748:fc98",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a5-66.akam.net, a24-67.akam.net, a13-66.akam.net, a6-66.akam.net, a4-67.akam.net, a1-67.akam.net","facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],tribunale.kinepolis.com,,,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],tribunale.kinepolis.lu,"2.16.186.42, 2.16.186.17","2a02:26f0:3500:12::1730:17ba, 2a02:26f0:3500:12::1730:178e",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a6-66.akam.net, a5-66.akam.net, a24-67.akam.net, a13-66.akam.net, a4-67.akam.net, a1-67.akam.net","v=spf1 include:spf.kinepolis.com -all, H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f, google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s",,
[x],trinidad7.kinepolis.ch,"104.85.249.120, 104.85.249.96",,kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],tucson.kinepolis.fr,"104.97.85.12, 104.97.85.27, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4733, 2600:1408:7400::17c7:4758, 2600:1401:2::43, 2600:1401:1::42",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a4-67.akam.net, a24-67.akam.net, a6-66.akam.net, a13-66.akam.net, a1-67.akam.net, a5-66.akam.net","facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, v=spf1 include:spf.kinepolis.com -all, MS=ms46281805, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0",,
[x],typescriptgeneration.kinepolis.com,"188.93.155.238, 188.93.155.241",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],u.kinepolis.ch,"2.19.198.178, 2.19.198.170","2a02:26f0:64::210:6b89, 2a02:26f0:64::210:6bc2",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a24-67.akam.net, a6-66.akam.net, a4-67.akam.net, a5-66.akam.net, a1-67.akam.net, a13-66.akam.net","facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, MS=ms57753331, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, v=spf1 include:spf.kinepolis.com -all",,
[x],u.kinepolis.com,"188.93.155.241, 188.93.155.238",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],uirusu.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],um.kinepolis.ch,"104.97.85.12, 104.97.85.27, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4758, 2600:1408:7400::17c7:4733, 2600:1401:2::43, 2600:1401:1::42",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a6-66.akam.net, a24-67.akam.net, a1-67.akam.net, a5-66.akam.net, a4-67.akam.net, a13-66.akam.net","MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],um.kinepolis.com,"188.93.155.238, 188.93.155.241",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],um.kinepolis.lu,"2.16.186.17, 2.16.186.9","2a02:26f0:3500:12::1730:17ba, 2a02:26f0:3500:12::1730:178e",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a6-66.akam.net, a1-67.akam.net, a4-67.akam.net, a13-66.akam.net, a5-66.akam.net, a24-67.akam.net","v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f, google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=",,
[x],unauthorized.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],uni.kinepolis.ch,"95.101.74.200, 95.101.74.196","2a02:26f0:b200::1748:fcab, 2a02:26f0:b200::1748:fc98",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a13-66.akam.net, a24-67.akam.net, a1-67.akam.net, a6-66.akam.net, a4-67.akam.net, a5-66.akam.net","google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6",,
[x],union.kinepolis.com,"188.93.155.238, 188.93.155.241",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],union.kinepolis.lu,"2.16.238.24, 2.16.238.23",,kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a13-66.akam.net, a4-67.akam.net, a24-67.akam.net, a1-67.akam.net, a6-66.akam.net, a5-66.akam.net","google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, v=spf1 include:spf.kinepolis.com -all, H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f",,
[x],univ.kinepolis.com,"188.93.155.238, 188.93.155.241",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],univ.kinepolis.lu,"95.101.74.196, 95.101.74.200","2a02:26f0:b200::1748:fcab, 2a02:26f0:b200::1748:fc98",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a4-67.akam.net, a1-67.akam.net, a24-67.akam.net, a6-66.akam.net, a5-66.akam.net, a13-66.akam.net","H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, v=spf1 include:spf.kinepolis.com -all, google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f",,
[x],up.kinepolis.ch,"2.16.241.19, 2.16.241.5","2a02:26f0:3100::1735:2950, 2a02:26f0:3100::1735:296a",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,"MS=ms57753331, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, v=spf1 include:spf.kinepolis.com -all",,
[x],up.kinepolis.com,"188.93.155.241, 188.93.155.238",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],uploads-accountupdate-systeminternal-sqldoc-corporate.222.mjrtheatres.com,216.41.219.209,,,"ns1-05.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,
[x],user.kinepolis.ch,"95.101.54.114, 95.101.54.211","2a02:26f0:780::5f65:36d3, 2a02:26f0:780::5f65:3672",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a6-66.akam.net, a24-67.akam.net, a4-67.akam.net, a5-66.akam.net, a1-67.akam.net, a13-66.akam.net","facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],user.kinepolis.com,"188.93.155.238, 188.93.155.241",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],user.kinepolis.lu,"95.101.74.196, 95.101.74.200","2a02:26f0:b200::1748:fcab, 2a02:26f0:b200::1748:fc98",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a6-66.akam.net, a5-66.akam.net, a13-66.akam.net, a4-67.akam.net, a1-67.akam.net, a24-67.akam.net","H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, v=spf1 include:spf.kinepolis.com -all, google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f",,
[x],userprofile-api.landmarkcinemas.com,"23.76.204.154, 23.76.204.147","2a02:26f0:b200::1748:fc9b, 2a02:26f0:b200::1748:fc7a","prod.landmarkcinemas.com.edgesuite.net, a1734.dscb.akamai.net","n0dscb.akamai.net, hostmaster.akamai.com",NOERROR,,,,,
[x],userprofile-ui-acc.landmarkcinemas.com,"23.55.163.42, 23.55.163.16","2a02:26f0:3500:12::1730:1786, 2a02:26f0:3500:12::1730:17b9","acc.landmarkcinemas.com.edgesuite.net, a1678.dscb.akamai.net","n0dscb.akamai.net, hostmaster.akamai.com",NOERROR,,,,,
[x],userprofile-ui.landmarkcinemas.com,,"2a02:26f0:a600::b9e1:fa22, 2a02:26f0:a600::b9e1:fa3b","prod.landmarkcinemas.com.edgesuite.net, a1734.dscb.akamai.net","n0dscb.akamai.net, hostmaster.akamai.com",NOERROR,,,,,
[x],users.kinepolis.ch,"104.126.119.91, 104.126.119.106, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4733, 2600:1408:7400::17c7:4758, 2600:1401:2::43, 2600:1401:1::42",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a24-67.akam.net, a13-66.akam.net, a6-66.akam.net, a1-67.akam.net, a5-66.akam.net, a4-67.akam.net","MS=ms57753331, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],users.kinepolis.com,"188.93.155.241, 188.93.155.238",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],users.kinepolis.lu,"2.16.238.24, 2.16.238.23",,kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,"a13-66.akam.net, a24-67.akam.net, a6-66.akam.net, a1-67.akam.net, a4-67.akam.net, a5-66.akam.net","google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f, H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=",,
[x],utazzmaskepp.kinepolis.lu,"104.126.119.91, 104.126.119.106, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4758, 2600:1408:7400::17c7:4733, 2600:1401:2::43, 2600:1401:1::42",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a1-67.akam.net, a5-66.akam.net, a4-67.akam.net, a6-66.akam.net, a13-66.akam.net, a24-67.akam.net","facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f, H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, v=spf1 include:spf.kinepolis.com -all, google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s",,
[x],vacationexpectation.kinepolis.com,"188.93.155.238, 188.93.155.241",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],vaccinare.kinepolis.fr,,,kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,"a6-66.akam.net, a4-67.akam.net, a1-67.akam.net, a5-66.akam.net, a24-67.akam.net, a13-66.akam.net",,,
[x],vaccination.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],vaccination.kinepolis.fr,"2.16.186.17, 2.16.186.42","2a02:26f0:3500:12::1730:17ba, 2a02:26f0:3500:12::1730:178e",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a1-67.akam.net, a4-67.akam.net, a5-66.akam.net, a6-66.akam.net, a13-66.akam.net, a24-67.akam.net","MS=ms46281805, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0",,
[x],vaccine.kinepolis.ch,"23.76.204.149, 23.76.204.145","2a02:26f0:b200::1748:fc98, 2a02:26f0:b200::1748:fcab",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a1-67.akam.net, a13-66.akam.net, a5-66.akam.net, a4-67.akam.net, a24-67.akam.net, a6-66.akam.net","facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],varnish.kinepolis.ch,"2.16.238.23, 2.16.238.24","2a02:26f0:480:3::210:ee94, 2a02:26f0:480:3::210:ee8d",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a5-66.akam.net, a6-66.akam.net, a24-67.akam.net, a4-67.akam.net, a13-66.akam.net, a1-67.akam.net",,,
[x],varnish.kinepolis.com,"188.93.155.241, 188.93.155.238",,origin.kinepolis.com,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],varnish.kinepolis.lu,"23.55.163.5, 23.55.163.8","2a02:26f0:3500:12::1730:178e, 2a02:26f0:3500:12::1730:17ba",kinepolis.lu,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-lu.mail.protection.outlook.com,"a24-67.akam.net, a1-67.akam.net, a5-66.akam.net, a13-66.akam.net, a6-66.akam.net, a4-67.akam.net","H6fjoErprSO7DJPC6N+B4q3BmUvpIi6/JV3v3aQBBL0=, facebook-domain-verification=d4rb0kmmxu0zh9pdaw49o719hqp74f, google-site-verification=G_H5FxbeAEy-FQiNfRbX9coegO3eoPRLmYGiXTiaf8s, v=spf1 include:spf.kinepolis.com -all",,
[x],vger-virus0316.kinepolis.fr,"95.101.74.200, 95.101.74.196","2a02:26f0:b200::1748:fc98, 2a02:26f0:b200::1748:fcab",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a13-66.akam.net, a5-66.akam.net, a24-67.akam.net, a6-66.akam.net, a4-67.akam.net, a1-67.akam.net","facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, MS=ms46281805, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0, v=spf1 include:spf.kinepolis.com -all",,
[x],virus-20.kinepolis.ch,"23.76.204.149, 23.76.204.145","2a02:26f0:b200::1748:fcab, 2a02:26f0:b200::1748:fc98",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a24-67.akam.net, a13-66.akam.net, a6-66.akam.net, a4-67.akam.net, a1-67.akam.net, a5-66.akam.net","MS=ms57753331, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6, v=spf1 include:spf.kinepolis.com -all, google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28",,
[x],virus-kpop.kinepolis.fr,"2.16.186.42, 2.16.186.17","2a02:26f0:3500:12::1730:17ba, 2a02:26f0:3500:12::1730:178e",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a1-67.akam.net, a4-67.akam.net, a5-66.akam.net, a6-66.akam.net, a13-66.akam.net, a24-67.akam.net","MS=ms46281805, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0",,
[x],virus.kinepolis.fr,,,kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],virus0316-deemed.kinepolis.fr,"2.16.238.23, 2.16.238.24",,kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a24-67.akam.net, a6-66.akam.net, a1-67.akam.net, a5-66.akam.net, a13-66.akam.net, a4-67.akam.net","v=spf1 include:spf.kinepolis.com -all, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0, facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, MS=ms46281805",,
[x],virus0316.kinepolis.ch,"104.97.85.27, 104.97.85.12, 193.108.91.67, 72.246.46.67, 95.100.168.66, 23.211.133.66, 2.22.230.66, 2.16.130.67","2600:1408:7400::17c7:4758, 2600:1408:7400::17c7:4733, 2600:1401:2::43, 2600:1401:1::42",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a4-67.akam.net, a6-66.akam.net, a1-67.akam.net, a13-66.akam.net, a24-67.akam.net, a5-66.akam.net","google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6",,
[x],virus0316.kinepolis.fr,"23.55.163.8, 23.55.163.5","2a02:26f0:3500:12::1730:178e, 2a02:26f0:3500:12::1730:17ba",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a5-66.akam.net, a24-67.akam.net, a13-66.akam.net, a6-66.akam.net, a4-67.akam.net, a1-67.akam.net","facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0, MS=ms46281805, v=spf1 include:spf.kinepolis.com -all",,
[x],virus0316herapeutic.kinepolis.fr,"2.16.186.42, 2.16.186.17","2a02:26f0:3500:12::1730:178e, 2a02:26f0:3500:12::1730:17ba",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a6-66.akam.net, a13-66.akam.net, a5-66.akam.net, a24-67.akam.net, a4-67.akam.net, a1-67.akam.net","v=spf1 include:spf.kinepolis.com -all, google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0, MS=ms46281805, facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3",,
[x],virusmusic.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],virusscan.kinepolis.be,"188.93.155.238, 188.93.155.241",,,"a1-67.akam.net, hostmaster.kinepolis.be",NOERROR,,,,,
[x],viruswall.kinepolis.ch,"95.101.74.196, 95.101.74.200","2a02:26f0:b200::1748:fc98, 2a02:26f0:b200::1748:fcab",kinepolis.ch,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-ch.mail.protection.outlook.com,"a5-66.akam.net, a13-66.akam.net, a24-67.akam.net, a1-67.akam.net, a6-66.akam.net, a4-67.akam.net","google-site-verification=BVWZ1xmEGNB0GgKXxSp3GKMJyC6QgF-l9Y2V_8g0l28, MS=ms57753331, v=spf1 include:spf.kinepolis.com -all, facebook-domain-verification=6bw7itwha3tvdmtv757f6d3uu3rgg6",,
[x],viruswallollateralbeauty.landmarkcinemas.com,54.144.128.85,,,,NOERROR,,,,,
[x],vista.dev.kinepolis.com,188.93.155.247,,,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,,,,,
[x],vpn1.landmarkcinemas.com,207.148.182.11,,,"clark.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,
[x],w.kinepolis.fr,"184.24.77.27, 184.24.77.31","2a02:26f0:f700:10::5f65:4b2b, 2a02:26f0:f700:10::5f65:4b29",kinepolis.fr,"a1-67.akam.net, hostmaster.kinepolis.com",NOERROR,kinepolis-fr.mail.protection.outlook.com,"a4-67.akam.net, a6-66.akam.net, a1-67.akam.net, a24-67.akam.net, a13-66.akam.net, a5-66.akam.net","google-site-verification=TyoD1qZhfntfpBVuVxj2_8V_sc-uEAcHY3gfEcguL-0, MS=ms46281805, facebook-domain-verification=5jmiseuo1z6mwwfo3dhc43bpku9bp3, v=spf1 include:spf.kinepolis.com -all",,
