new,host,a,soa,status_code,txt,aaaa,cdn,cdn-name,mx,ns,has_internal_ips,internal_ips,cname,caa
[x],br792.hostgator.com.br,50.116.87.160,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br794.hostgator.com.br,50.116.87.165,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br796.hostgator.com.br,50.116.87.170,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br798.hostgator.com.br,50.116.87.175,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br80-ip02.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip03.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br80-ip05.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip07.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip08.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip09.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip10.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip11.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip12.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80-ip13.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br80.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8000.hostgator.com.br,108.179.194.95,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8002.hostgator.com.br,108.179.194.97,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8003.hostgator.com.br,108.179.194.98,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8004.hostgator.com.br,108.179.194.99,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8005.hostgator.com.br,108.179.194.100,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8006.hostgator.com.br,108.179.194.101,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8007.hostgator.com.br,108.179.194.102,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8009.hostgator.com.br,108.179.192.236,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8010.hostgator.com.br,108.179.192.252,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8014.hostgator.com.br,108.179.193.241,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br8015.hostgator.com.br,108.179.193.242,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br802.hostgator.com.br,50.116.87.185,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br806.hostgator.com.br,50.116.87.195,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br808.hostgator.com.br,50.116.87.200,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br812.hostgator.com.br,50.116.87.210,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br814.hostgator.com.br,50.116.87.215,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br816.hostgator.com.br,108.179.192.55,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br818.hostgator.com.br,50.116.87.220,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br82-ip02.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip03.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip04.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip07.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip08.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip09.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip10.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip11.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip14.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip15.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82-ip16.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br82.hostgator.com.br,192.185.176.166,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br820.hostgator.com.br,50.116.87.225,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br822.hostgator.com.br,50.116.87.230,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br824.hostgator.com.br,50.116.87.40,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br826.hostgator.com.br,50.116.87.45,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br830.hostgator.com.br,50.116.87.55,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br834.hostgator.com.br,50.116.87.65,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br836.hostgator.com.br,50.116.87.70,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br838.hostgator.com.br,50.116.87.75,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br84-ip02.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br84-ip03.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br84-ip04.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br84-ip06.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br84-ip09.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br84-ip10.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br84-ip11.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br84-ip12.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br840.hostgator.com.br,50.116.87.235,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br846.hostgator.com.br,50.116.87.250,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br850.hostgator.com.br,192.185.131.65,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br852.hostgator.com.br,192.185.131.70,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br854.hostgator.com.br,192.185.131.75,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br856.hostgator.com.br,192.185.131.80,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br858.hostgator.com.br,192.185.131.85,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br86-ip02.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip03.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip04.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip05.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip06.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip07.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip08.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip09.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86-ip10.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br86.hostgator.com.br,192.185.176.184,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br860.hostgator.com.br,192.185.131.90,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br864.hostgator.com.br,108.167.132.185,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br866.hostgator.com.br,108.167.132.190,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br868.hostgator.com.br,108.167.132.195,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br870.hostgator.com.br,108.167.132.200,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br872.hostgator.com.br,108.167.132.205,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br874.hostgator.com.br,108.167.132.210,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br876.hostgator.com.br,108.167.132.215,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br878.hostgator.com.br,108.167.132.220,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br88-ip03.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br88-ip04.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br88-ip05.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br88-ip09.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br88-ip10.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br88-ip11.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br88-ip12.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br88.hostgator.com.br,192.185.176.175,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br880.hostgator.com.br,108.167.132.225,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br882.hostgator.com.br,108.167.132.230,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br884.hostgator.com.br,108.167.132.235,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br888.hostgator.com.br,108.167.132.245,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br892.hostgator.com.br,162.241.2.11,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br894.hostgator.com.br,162.241.2.16,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br896.hostgator.com.br,162.241.2.41,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br898.hostgator.com.br,162.241.2.21,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br90-ip04.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br90-ip05.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br90-ip06.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br90-ip07.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br90-ip08.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br90-ip10.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br90-ip11.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br90.hostgator.com.br,192.185.176.150,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br900.hostgator.com.br,162.241.2.26,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br904.hostgator.com.br,162.241.2.52,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br908.hostgator.com.br,162.241.2.62,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br910.hostgator.com.br,162.241.2.67,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br912.hostgator.com.br,162.241.2.74,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br914.hostgator.com.br,162.241.2.79,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br916.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br918.hostgator.com.br,162.241.2.89,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br92-ip02.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
[x],br92-ip03.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],br92-ip05.hostgator.com.br,,"ns1.hostgator.com.br, dns.cloudflare.com",NOERROR,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,,,,,,,,,
