input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,csp_domains_,tls_mismatched,cdn_name,cdn,final_url
assets-98e91.store.simplify.com,,200,3774,assets-98e91.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,assets-98e91.store.simplify.com,443,https://assets-98e91.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
assets-cache-portal.store.simplify.com,,200,3774,assets-cache-portal.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,assets-cache-portal.store.simplify.com,443,https://assets-cache-portal.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
assetsprivate-laperspectivalazaro.store.simplify.com,,200,3774,assetsprivate-laperspectivalazaro.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,assetsprivate-laperspectivalazaro.store.simplify.com,443,https://assetsprivate-laperspectivalazaro.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
atl-prd-ads-02d.store.simplify.com,,200,3774,atl-prd-ads-02d.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,atl-prd-ads-02d.store.simplify.com,443,https://atl-prd-ads-02d.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
atl-stg-kfk-01a.store.simplify.com,,200,3774,atl-stg-kfk-01a.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,atl-stg-kfk-01a.store.simplify.com,443,https://atl-stg-kfk-01a.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
aubgiving.store.simplify.com,Cigale Trading,200,17652,aubgiving.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,aubgiving.store.simplify.com,443,https://aubgiving.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,1028702709,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
auth-media-proxy-vpn.store.simplify.com,,200,3774,auth-media-proxy-vpn.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,auth-media-proxy-vpn.store.simplify.com,443,https://auth-media-proxy-vpn.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
backup-returns.store.simplify.com,,200,3774,backup-returns.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,backup-returns.store.simplify.com,443,https://backup-returns.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bas1-2-prd.store.simplify.com,,200,3774,bas1-2-prd.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bas1-2-prd.store.simplify.com,443,https://bas1-2-prd.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bcg3dv.store.simplify.com,,200,3774,bcg3dv.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bcg3dv.store.simplify.com,443,https://bcg3dv.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
betaoceania-git.store.simplify.com,,200,3774,betaoceania-git.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,betaoceania-git.store.simplify.com,443,https://betaoceania-git.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bid46l2.store.simplify.com,,200,3774,bid46l2.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bid46l2.store.simplify.com,443,https://bid46l2.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bid47ai.store.simplify.com,,200,3774,bid47ai.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bid47ai.store.simplify.com,443,https://bid47ai.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1561123587,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bid47dl.store.simplify.com,,200,3774,bid47dl.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bid47dl.store.simplify.com,443,https://bid47dl.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bid47gd.store.simplify.com,,200,3774,bid47gd.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bid47gd.store.simplify.com,443,https://bid47gd.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bog.simplify.com,Login | BOG_Simplify,200,10195,bog.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-23T12:22:49Z,2024-01-23T12:22:49Z,"CN=*.simplify.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.simplify.com,MasterCard International Incorporated,simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3b7a16b906705117206e34d17ef23a61,cbedef4f2e79c8ee7a71f8fc90f59ff5392854fece20cb62fc9add99729c80cd,ctls,bog.simplify.com,443,https://bog.simplify.com:443,https,,text/html,GET,216.119.218.37,/,-1704150562,2607:3c00:6414:5::fffc,Java,293,False,True,,,,,https://bog.simplify.com/commerce/login/auth
branding.simplify.com,,200,3774,,,,,,,,,,,,,,,,,,,,80,http://branding.simplify.com:80,http,,text/html,GET,216.119.218.38,/,-1398860297,216.119.218.38,AngularJS,93,False,,,,,,
brnc.store.simplify.com,,200,3774,brnc.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,brnc.store.simplify.com,443,https://brnc.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
broughamarms.store.simplify.com,Brougham Arms Hotel,200,17800,broughamarms.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,broughamarms.store.simplify.com,443,https://broughamarms.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,879327056,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
bucketmedia.store.simplify.com,,200,3774,bucketmedia.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bucketmedia.store.simplify.com,443,https://bucketmedia.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,879327056,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
businessbonusbankapigost.mastercard.ru,400 No required SSL certificate was sent,400,230,businessbonusbankapigost.mastercard.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-04-05T13:41:54Z,2023-04-05T13:41:54Z,"CN=businessbonusbankapigost.mastercard.ru, OU=IT, O=MasterCard International Incorporated, L=Waterloo, C=BE",businessbonusbankapigost.mastercard.ru,MasterCard International Incorporated,businessbonusbankapigost.mastercard.ru,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",68149ac48776750923ee55125fa6f58f,1790d3ad2742ef164cb20e3c1ab9882037094932d109decdafe187c562048aa6,ctls,businessbonusbankapigost.mastercard.ru,443,https://businessbonusbankapigost.mastercard.ru:443,https,nginx,text/html,GET,92.242.35.107,/,272330885,92.242.35.107,Nginx,9,False,,,,,,
bvt.store.simplify.com,,200,3774,bvt.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,bvt.store.simplify.com,443,https://bvt.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
cache-dnsservicesjiratunnel-mx.store.simplify.com,,200,3774,cache-dnsservicesjiratunnel-mx.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,cache-dnsservicesjiratunnel-mx.store.simplify.com,443,https://cache-dnsservicesjiratunnel-mx.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
cachewebexamplestunnel-mx.store.simplify.com,,200,3774,cachewebexamplestunnel-mx.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,cachewebexamplestunnel-mx.store.simplify.com,443,https://cachewebexamplestunnel-mx.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
capmed-47-124-82.store.simplify.com,,200,3774,capmed-47-124-82.store.simplify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-22T07:36:34Z,2023-07-22T07:36:33Z,"CN=*.store.simplify.com, OU=BIP01 IRNTZ, O=MasterCard International Incorporated, L=Waterloo, C=BE",*.store.simplify.com,MasterCard International Incorporated,*.store.simplify.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3835a73e008a3a701047995497a4c42f,a90317b8ab78fd0c47bc909c831f2fdb13318a91b3c55616fcf5dd3ccff920c6,ctls,capmed-47-124-82.store.simplify.com,443,https://capmed-47-124-82.store.simplify.com:443,https,,text/html,GET,216.119.218.36,/,-1398860297,2607:3c00:6414:5::2:12,HSTS,93,False,True,,,,,
cashback.mastercard.ru,Not Found,404,1552,mtr.mastercardservices.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-27T18:06:26Z,2023-09-27T18:06:26Z,"CN=mtr.mastercardservices.com, O=MasterCard International Incorporated, L=Waterloo, C=BE",mtr.mastercardservices.com,MasterCard International Incorporated,mtr.mastercardservices.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",e36f200305d8cd424fa6a88ec4870ba3,dbee1a7554d2df60e401e9cfe05f4ddfee58edc8c6230c4a270ed74b0e2e3861,ctls,mtr.mastercardservices.com,80,http://cashback.mastercard.ru:80,http,nginx,text/html,GET,104.126.37.138,/,1286202862,104.126.37.146,PHP,61,False,,,,,,https://mtr.mastercardservices.com/ru/c/Russia
