new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,mx,txt,caa,has_internal_ips,internal_ips
[x],internalvideocustomers-mobile.production.curve.app,"13.32.99.9, 13.32.99.33, 13.32.99.48, 13.32.99.67","2600:9000:2251:d600:0:d856:9bc0:93a1, 2600:9000:2251:ec00:0:d856:9bc0:93a1, 2600:9000:2251:aa00:0:d856:9bc0:93a1, 2600:9000:2251:d200:0:d856:9bc0:93a1, 2600:9000:2251:f000:0:d856:9bc0:93a1, 2600:9000:2251:6000:0:d856:9bc0:93a1, 2600:9000:2251:3600:0:d856:9bc0:93a1, 2600:9000:2251:6800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],internetsky.production.curve.app,"18.244.146.29, 18.244.146.76, 18.244.146.11, 18.244.146.32, 205.251.196.99","2600:9000:26de:9200:0:d856:9bc0:93a1, 2600:9000:26de:8200:0:d856:9bc0:93a1, 2600:9000:26de:1600:0:d856:9bc0:93a1, 2600:9000:26de:7a00:0:d856:9bc0:93a1, 2600:9000:26de:6000:0:d856:9bc0:93a1, 2600:9000:26de:5e00:0:d856:9bc0:93a1, 2600:9000:26de:f000:0:d856:9bc0:93a1, 2600:9000:26de:c200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-688.awsdns-22.net, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],ip10.production.curve.app,"18.173.233.65, 18.173.233.23, 18.173.233.2, 18.173.233.51","2600:9000:2440:8200:0:d856:9bc0:93a1, 2600:9000:2440:ae00:0:d856:9bc0:93a1, 2600:9000:2440:3000:0:d856:9bc0:93a1, 2600:9000:2440:ce00:0:d856:9bc0:93a1, 2600:9000:2440:600:0:d856:9bc0:93a1, 2600:9000:2440:800:0:d856:9bc0:93a1, 2600:9000:2440:6600:0:d856:9bc0:93a1, 2600:9000:2440:a000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],ipv4-c002-rdu001-ncren-isp.production.curve.app,"13.32.99.9, 13.32.99.33, 13.32.99.67, 13.32.99.48","2600:9000:2251:c00:0:d856:9bc0:93a1, 2600:9000:2251:3800:0:d856:9bc0:93a1, 2600:9000:2251:4e00:0:d856:9bc0:93a1, 2600:9000:2251:a000:0:d856:9bc0:93a1, 2600:9000:2251:fc00:0:d856:9bc0:93a1, 2600:9000:2251:8400:0:d856:9bc0:93a1, 2600:9000:2251:c000:0:d856:9bc0:93a1, 2600:9000:2251:1a00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],ipv4-c006-atl003-ix.production.curve.app,"13.32.99.9, 13.32.99.67, 13.32.99.33, 13.32.99.48","2600:9000:2251:3a00:0:d856:9bc0:93a1, 2600:9000:2251:d200:0:d856:9bc0:93a1, 2600:9000:2251:e00:0:d856:9bc0:93a1, 2600:9000:2251:6600:0:d856:9bc0:93a1, 2600:9000:2251:be00:0:d856:9bc0:93a1, 2600:9000:2251:c000:0:d856:9bc0:93a1, 2600:9000:2251:e600:0:d856:9bc0:93a1, 2600:9000:2251:e800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],ipv4-c033-stl001-ix.production.curve.app,"13.32.99.33, 13.32.99.48, 13.32.99.67, 13.32.99.9","2600:9000:2251:7c00:0:d856:9bc0:93a1, 2600:9000:2251:200:0:d856:9bc0:93a1, 2600:9000:2251:e000:0:d856:9bc0:93a1, 2600:9000:2251:b800:0:d856:9bc0:93a1, 2600:9000:2251:c600:0:d856:9bc0:93a1, 2600:9000:2251:a200:0:d856:9bc0:93a1, 2600:9000:2251:a800:0:d856:9bc0:93a1, 2600:9000:2251:1600:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org, ns-80.awsdns-10.com, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],ipv4-c098-phl001-ix.production.curve.app,"13.32.99.67, 13.32.99.33, 13.32.99.9, 13.32.99.48","2600:9000:2251:1600:0:d856:9bc0:93a1, 2600:9000:2251:f600:0:d856:9bc0:93a1, 2600:9000:2251:b000:0:d856:9bc0:93a1, 2600:9000:2251:6e00:0:d856:9bc0:93a1, 2600:9000:2251:d200:0:d856:9bc0:93a1, 2600:9000:2251:5200:0:d856:9bc0:93a1, 2600:9000:2251:2400:0:d856:9bc0:93a1, 2600:9000:2251:3800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-688.awsdns-22.net, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],ipv4-c318-atl001-ix.production.curve.app,"18.67.76.126, 18.67.76.74, 18.67.76.87, 18.67.76.117, 205.251.192.80, 205.251.194.176, 205.251.196.99, 205.251.199.54","2600:9000:2305:4000:0:d856:9bc0:93a1, 2600:9000:2305:5000:0:d856:9bc0:93a1, 2600:9000:2305:2a00:0:d856:9bc0:93a1, 2600:9000:2305:7400:0:d856:9bc0:93a1, 2600:9000:2305:c800:0:d856:9bc0:93a1, 2600:9000:2305:3600:0:d856:9bc0:93a1, 2600:9000:2305:4600:0:d856:9bc0:93a1, 2600:9000:2305:2c00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-80.awsdns-10.com, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],ipv6-c348-nyc001-ix.production.curve.app,"18.244.146.11, 18.244.146.29, 18.244.146.32, 18.244.146.76, 205.251.196.99","2600:9000:26de:9200:0:d856:9bc0:93a1, 2600:9000:26de:6000:0:d856:9bc0:93a1, 2600:9000:26de:f000:0:d856:9bc0:93a1, 2600:9000:26de:7a00:0:d856:9bc0:93a1, 2600:9000:26de:1600:0:d856:9bc0:93a1, 2600:9000:26de:5e00:0:d856:9bc0:93a1, 2600:9000:26de:8200:0:d856:9bc0:93a1, 2600:9000:26de:c200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org, ns-80.awsdns-10.com, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],ipv6-c561-ord001-ix.production.curve.app,"13.32.99.48, 13.32.99.9, 13.32.99.33, 13.32.99.67","2600:9000:2251:200:0:d856:9bc0:93a1, 2600:9000:2251:ea00:0:d856:9bc0:93a1, 2600:9000:2251:9800:0:d856:9bc0:93a1, 2600:9000:2251:1a00:0:d856:9bc0:93a1, 2600:9000:2251:600:0:d856:9bc0:93a1, 2600:9000:2251:c800:0:d856:9bc0:93a1, 2600:9000:2251:8000:0:d856:9bc0:93a1, 2600:9000:2251:e400:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-688.awsdns-22.net, ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],irisbot.production.curve.app,"18.67.76.74, 18.67.76.117, 18.67.76.87, 18.67.76.126, 205.251.192.80, 205.251.194.176, 205.251.196.99, 205.251.199.54","2600:9000:2305:7400:0:d856:9bc0:93a1, 2600:9000:2305:2c00:0:d856:9bc0:93a1, 2600:9000:2305:3600:0:d856:9bc0:93a1, 2600:9000:2305:5000:0:d856:9bc0:93a1, 2600:9000:2305:2a00:0:d856:9bc0:93a1, 2600:9000:2305:4000:0:d856:9bc0:93a1, 2600:9000:2305:4600:0:d856:9bc0:93a1, 2600:9000:2305:c800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],isa-dev.production.curve.app,"18.67.76.117, 18.67.76.126, 18.67.76.74, 18.67.76.87, 205.251.192.80, 205.251.194.176, 205.251.196.99, 205.251.199.54","2600:9000:2305:7000:0:d856:9bc0:93a1, 2600:9000:2305:a600:0:d856:9bc0:93a1, 2600:9000:2305:2600:0:d856:9bc0:93a1, 2600:9000:2305:da00:0:d856:9bc0:93a1, 2600:9000:2305:e00:0:d856:9bc0:93a1, 2600:9000:2305:2000:0:d856:9bc0:93a1, 2600:9000:2305:6400:0:d856:9bc0:93a1, 2600:9000:2305:ec00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],islam.production.curve.app,"13.227.219.79, 13.227.219.9, 13.227.219.21, 13.227.219.114","2600:9000:21c7:1000:0:d856:9bc0:93a1, 2600:9000:21c7:e600:0:d856:9bc0:93a1, 2600:9000:21c7:6200:0:d856:9bc0:93a1, 2600:9000:21c7:8000:0:d856:9bc0:93a1, 2600:9000:21c7:c00:0:d856:9bc0:93a1, 2600:9000:21c7:d400:0:d856:9bc0:93a1, 2600:9000:21c7:800:0:d856:9bc0:93a1, 2600:9000:21c7:c200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],itms11.production.curve.app,"13.227.219.79, 13.227.219.21, 13.227.219.114, 13.227.219.9","2600:9000:2251:800:0:d856:9bc0:93a1, 2600:9000:2251:6800:0:d856:9bc0:93a1, 2600:9000:2251:d600:0:d856:9bc0:93a1, 2600:9000:2251:4a00:0:d856:9bc0:93a1, 2600:9000:2251:9200:0:d856:9bc0:93a1, 2600:9000:2251:de00:0:d856:9bc0:93a1, 2600:9000:2251:e400:0:d856:9bc0:93a1, 2600:9000:2251:be00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],itn.production.curve.app,"13.32.99.48, 13.32.99.9, 13.32.99.67, 13.32.99.33","2600:9000:2251:200:0:d856:9bc0:93a1, 2600:9000:2251:8400:0:d856:9bc0:93a1, 2600:9000:2251:7800:0:d856:9bc0:93a1, 2600:9000:2251:d400:0:d856:9bc0:93a1, 2600:9000:2251::d856:9bc0:93a1, 2600:9000:2251:9800:0:d856:9bc0:93a1, 2600:9000:2251:fe00:0:d856:9bc0:93a1, 2600:9000:2251:3000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1846.awsdns-38.co.uk, ns-1123.awsdns-12.org",NOERROR,True,cloudfront,,,,,
[x],j.curve.app,"151.101.1.195, 151.101.65.195",,,"ns-2035.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,fastly,,,,,
[x],jaeger.platform.curve.app,,,,"ns-2035.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,
[x],jeep.production.curve.app,,"2600:9000:215b:7600:0:d856:9bc0:93a1, 2600:9000:215b:d800:0:d856:9bc0:93a1, 2600:9000:215b:b200:0:d856:9bc0:93a1, 2600:9000:215b:4e00:0:d856:9bc0:93a1, 2600:9000:215b:8c00:0:d856:9bc0:93a1, 2600:9000:215b:4c00:0:d856:9bc0:93a1, 2600:9000:215b:de00:0:d856:9bc0:93a1, 2600:9000:215b:9e00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],jenkins-privatestats-ns-nanotechnet2.production.curve.app,"99.84.9.3, 99.84.9.129, 99.84.9.40, 99.84.9.95","2600:9000:215b:2200:0:d856:9bc0:93a1, 2600:9000:215b:ee00:0:d856:9bc0:93a1, 2600:9000:215b:ae00:0:d856:9bc0:93a1, 2600:9000:215b:7000:0:d856:9bc0:93a1, 2600:9000:215b:7e00:0:d856:9bc0:93a1, 2600:9000:215b:5a00:0:d856:9bc0:93a1, 2600:9000:215b:5200:0:d856:9bc0:93a1, 2600:9000:215b:2800:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],jenkinsb2b-oceania-exchangedns.production.curve.app,"13.249.9.34, 13.249.9.124, 13.249.9.56, 13.249.9.25","2600:9000:2171:3e00:0:d856:9bc0:93a1, 2600:9000:2171:cc00:0:d856:9bc0:93a1, 2600:9000:2171:1a00:0:d856:9bc0:93a1, 2600:9000:2171:5600:0:d856:9bc0:93a1, 2600:9000:2171:d200:0:d856:9bc0:93a1, 2600:9000:2171:5c00:0:d856:9bc0:93a1, 2600:9000:2171:dc00:0:d856:9bc0:93a1, 2600:9000:2171:bc00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],jenkinserror-partners-v1-oceania-mx.production.curve.app,"13.32.99.48, 13.32.99.67, 13.32.99.9, 13.32.99.33","2600:9000:2251:bc00:0:d856:9bc0:93a1, 2600:9000:2251:d400:0:d856:9bc0:93a1, 2600:9000:2251:e200:0:d856:9bc0:93a1, 2600:9000:2251:4e00:0:d856:9bc0:93a1, 2600:9000:2251:5200:0:d856:9bc0:93a1, 2600:9000:2251:7200:0:d856:9bc0:93a1, 2600:9000:2251:7c00:0:d856:9bc0:93a1, 2600:9000:2251:8200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-688.awsdns-22.net, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],jenkinsnew-slavelb.production.curve.app,,"2600:9000:2251:600:0:d856:9bc0:93a1, 2600:9000:2251:d000:0:d856:9bc0:93a1, 2600:9000:2251:1200:0:d856:9bc0:93a1, 2600:9000:2251:1000:0:d856:9bc0:93a1, 2600:9000:2251:2e00:0:d856:9bc0:93a1, 2600:9000:2251:7800:0:d856:9bc0:93a1, 2600:9000:2251:bc00:0:d856:9bc0:93a1, 2600:9000:2251:8600:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],jett.production.curve.app,"13.32.99.9, 13.32.99.33, 13.32.99.67, 13.32.99.48","2600:9000:2251:200:0:d856:9bc0:93a1, 2600:9000:2251:5a00:0:d856:9bc0:93a1, 2600:9000:2251:a200:0:d856:9bc0:93a1, 2600:9000:2251:4000:0:d856:9bc0:93a1, 2600:9000:2251:5200:0:d856:9bc0:93a1, 2600:9000:2251:6800:0:d856:9bc0:93a1, 2600:9000:2251:ea00:0:d856:9bc0:93a1, 2600:9000:2251:f000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,
[x],jrss-215-70-111-76.production.curve.app,"18.173.233.23, 18.173.233.51, 18.173.233.2, 18.173.233.65","2600:9000:2440:1a00:0:d856:9bc0:93a1, 2600:9000:2440:2200:0:d856:9bc0:93a1, 2600:9000:2440:4c00:0:d856:9bc0:93a1, 2600:9000:2440:6600:0:d856:9bc0:93a1, 2600:9000:2440:2800:0:d856:9bc0:93a1, 2600:9000:2440:5800:0:d856:9bc0:93a1, 2600:9000:2440:7e00:0:d856:9bc0:93a1, 2600:9000:2440:da00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org",NOERROR,True,cloudfront,,,,,
[x],jrss-215-71-95-98.production.curve.app,"18.173.233.65, 18.173.233.51, 18.173.233.23, 18.173.233.2","2600:9000:2440:c000:0:d856:9bc0:93a1, 2600:9000:2440:600:0:d856:9bc0:93a1, 2600:9000:2440:2200:0:d856:9bc0:93a1, 2600:9000:2440:400:0:d856:9bc0:93a1, 2600:9000:2440:2400:0:d856:9bc0:93a1, 2600:9000:2440:ce00:0:d856:9bc0:93a1, 2600:9000:2440:e400:0:d856:9bc0:93a1, 2600:9000:2440:3600:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],jrss-215-71-96-15.production.curve.app,"13.249.9.56, 13.249.9.124, 13.249.9.25, 13.249.9.34","2600:9000:215b:8000:0:d856:9bc0:93a1, 2600:9000:215b:8e00:0:d856:9bc0:93a1, 2600:9000:215b:f000:0:d856:9bc0:93a1, 2600:9000:215b:400:0:d856:9bc0:93a1, 2600:9000:215b:fc00:0:d856:9bc0:93a1, 2600:9000:215b:5600:0:d856:9bc0:93a1, 2600:9000:215b:b600:0:d856:9bc0:93a1, 2600:9000:215b:5200:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-80.awsdns-10.com, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],jrss-215-73-75-57.production.curve.app,"13.32.99.48, 13.32.99.33, 13.32.99.67, 13.32.99.9","2600:9000:2396:8800:0:d856:9bc0:93a1, 2600:9000:2396:4200:0:d856:9bc0:93a1, 2600:9000:2396:e800:0:d856:9bc0:93a1, 2600:9000:2396:9200:0:d856:9bc0:93a1, 2600:9000:2396:7800:0:d856:9bc0:93a1, 2600:9000:2396:b600:0:d856:9bc0:93a1, 2600:9000:2396:5000:0:d856:9bc0:93a1, 2600:9000:2396:6000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],keywords.production.curve.app,"52.85.242.94, 52.85.242.61, 52.85.242.35, 52.85.242.24","2600:9000:2251:1400:0:d856:9bc0:93a1, 2600:9000:2251:c600:0:d856:9bc0:93a1, 2600:9000:2251:7600:0:d856:9bc0:93a1, 2600:9000:2251:2a00:0:d856:9bc0:93a1, 2600:9000:2251:1e00:0:d856:9bc0:93a1, 2600:9000:2251:5800:0:d856:9bc0:93a1, 2600:9000:2251:3c00:0:d856:9bc0:93a1, 2600:9000:2251:3a00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org",NOERROR,True,cloudfront,,,,,
[x],klg.production.curve.app,"13.227.219.79, 13.227.219.21, 13.227.219.114, 13.227.219.9","2600:9000:2251:e800:0:d856:9bc0:93a1, 2600:9000:2251:7600:0:d856:9bc0:93a1, 2600:9000:2251:5200:0:d856:9bc0:93a1, 2600:9000:2251:4e00:0:d856:9bc0:93a1, 2600:9000:2251:b800:0:d856:9bc0:93a1, 2600:9000:2251:1200:0:d856:9bc0:93a1, 2600:9000:2251:1400:0:d856:9bc0:93a1, 2600:9000:2251:8000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],ksyun-live.production.curve.app,"18.67.76.126, 18.67.76.74, 18.67.76.87, 18.67.76.117, 205.251.192.80, 205.251.194.176, 205.251.196.99, 205.251.199.54","2600:9000:2305:2600:0:d856:9bc0:93a1, 2600:9000:2305:e00:0:d856:9bc0:93a1, 2600:9000:2305:2000:0:d856:9bc0:93a1, 2600:9000:2305:ec00:0:d856:9bc0:93a1, 2600:9000:2305:da00:0:d856:9bc0:93a1, 2600:9000:2305:a600:0:d856:9bc0:93a1, 2600:9000:2305:7000:0:d856:9bc0:93a1, 2600:9000:2305:6400:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-80.awsdns-10.com, ns-688.awsdns-22.net, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],kubernetes-hrsys.okta-wiskey-orchestrator-safe.production.curve.app,"13.227.219.79, 13.227.219.21, 13.227.219.114, 13.227.219.9","2600:9000:21c7:6000:0:d856:9bc0:93a1, 2600:9000:21c7:800:0:d856:9bc0:93a1, 2600:9000:21c7:9a00:0:d856:9bc0:93a1, 2600:9000:21c7:2800:0:d856:9bc0:93a1, 2600:9000:21c7:5200:0:d856:9bc0:93a1, 2600:9000:21c7:5e00:0:d856:9bc0:93a1, 2600:9000:21c7:ce00:0:d856:9bc0:93a1, 2600:9000:21c7:ae00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",NOERROR,True,cloudfront,,,,,
[x],lab.production.curve.app,"13.32.99.33, 13.32.99.9, 13.32.99.67, 13.32.99.48","2600:9000:2251:ae00:0:d856:9bc0:93a1, 2600:9000:2251:400:0:d856:9bc0:93a1, 2600:9000:2251:4a00:0:d856:9bc0:93a1, 2600:9000:2251:d800:0:d856:9bc0:93a1, 2600:9000:2251:c400:0:d856:9bc0:93a1, 2600:9000:2251:2000:0:d856:9bc0:93a1, 2600:9000:2251:7000:0:d856:9bc0:93a1, 2600:9000:2251:be00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],lapp11.production.curve.app,"18.173.233.2, 18.173.233.23, 18.173.233.51, 18.173.233.65","2600:9000:2440:3000:0:d856:9bc0:93a1, 2600:9000:2440:e00:0:d856:9bc0:93a1, 2600:9000:2440:f600:0:d856:9bc0:93a1, 2600:9000:2440:ec00:0:d856:9bc0:93a1, 2600:9000:2440:7600:0:d856:9bc0:93a1, 2600:9000:2440:b400:0:d856:9bc0:93a1, 2600:9000:2440:7800:0:d856:9bc0:93a1, 2600:9000:2440:8a00:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net",NOERROR,True,cloudfront,,,,,
[x],lapp91.production.curve.app,"13.32.99.33, 13.32.99.67, 13.32.99.48, 13.32.99.9","2600:9000:2251:4000:0:d856:9bc0:93a1, 2600:9000:2251:2a00:0:d856:9bc0:93a1, 2600:9000:2251:3400:0:d856:9bc0:93a1, 2600:9000:2251:7a00:0:d856:9bc0:93a1, 2600:9000:2251:a200:0:d856:9bc0:93a1, 2600:9000:2251:6000:0:d856:9bc0:93a1, 2600:9000:2251:6200:0:d856:9bc0:93a1, 2600:9000:2251:6400:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org",NOERROR,True,cloudfront,,,,,
[x],latency.production.curve.app,"18.67.76.126, 18.67.76.117, 18.67.76.74, 18.67.76.87, 205.251.192.80, 205.251.194.176, 205.251.196.99, 205.251.199.54","2600:9000:2305:3600:0:d856:9bc0:93a1, 2600:9000:2305:4600:0:d856:9bc0:93a1, 2600:9000:2305:2c00:0:d856:9bc0:93a1, 2600:9000:2305:5000:0:d856:9bc0:93a1, 2600:9000:2305:7400:0:d856:9bc0:93a1, 2600:9000:2305:c800:0:d856:9bc0:93a1, 2600:9000:2305:2a00:0:d856:9bc0:93a1, 2600:9000:2305:4000:0:d856:9bc0:93a1",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-688.awsdns-22.net, ns-1846.awsdns-38.co.uk",NOERROR,True,cloudfront,,,,,
[x],lava-mgmt-staging.production.curve.app,"13.249.9.25, 13.249.9.56, 13.249.9.124, 13.249.9.34",,d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com","ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org",NOERROR,True,cloudfront,,,,,
