input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,tech_,cdn,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,final_url,tls_expired
ndb.nutanix.com,NDB,200,1887,443,https://ndb.nutanix.com:443,https,istio-envoy,text/html,GET,184.73.192.152,/,565293482,44.194.165.71,1,False,,HSTS,,ndb.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-22T00:00:00Z,2023-07-13T23:59:59Z,CN=ndb.nutanix.com,ndb.nutanix.com,,ndb.nutanix.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,40a7e920222538b3c85d955a2c9b033a,0b02bef16218916bd6ebdf90e3aa243c4896fee1cb1a11ac5a7f45e948ca5647,,ctls,ndb.nutanix.com,,,
notification-api.xready.nutanix.com,,401,,80,http://notification-api.xready.nutanix.com:80,http,,text/html,GET,35.243.134.198,/,-1840324437,35.243.134.198,1,False,google,Node.js,True,,,,,,,,,,,,,,,,,,,,,,,
nrlab.nutanix.com,Citrix Gateway,200,42802,443,https://nrlab.nutanix.com:443,https,Fake Name,text/html,GET,192.146.154.25,/,12023395,192.146.154.25,718,False,,HSTS,,nrlab.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-10-06T00:00:00Z,2023-10-06T23:59:59Z,"CN=nrlab.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nrlab.nutanix.com,"Nutanix, Inc.",nrlab.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,97e95ef11cd50c6855040612637f1085,6f2454ac1ca473b608c7837f45755bc49bf2bfeb4d2c224bb0499b0639052b79,,ctls,nrlab.nutanix.com,,https://nrlab.nutanix.com/logon/LogonPoint/index.html,
nutanix.com,Nutanix Enterprise Cloud - Run Any Application at Any Scale,200,129810,443,https://nutanix.com:443,https,Apache,text/html,GET,192.146.154.70,/,1476043509,192.146.154.70,3099,False,,Java,,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,https://www.nutanix.com/,
nx-gcp.nutanix.com,NX on GCP,200,474,443,https://nx-gcp.nutanix.com:443,https,nginx/1.17.1,text/html,GET,34.96.109.194,/,-1657891047,34.96.109.194,17,False,google,Nginx:1.17.1,True,nx-gcp.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-02T00:00:00Z,2023-08-10T23:59:59Z,"CN=nx-gcp.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nx-gcp.nutanix.com,"Nutanix, Inc.",nx-gcp.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fa959b96b84ae3593405fba83f89c08b,f5dc0819bc7923e739bc2395bd58f990fef05a93e491d56f17de8f66f7fc0244,,ctls,nx-gcp.nutanix.com,,,
operations.nutanix.com,My Nutanix,200,1328,443,https://operations.nutanix.com:443,https,,text/html,GET,95.100.66.77,/,-1657891047,2a02:26f0:480:ba6::376f,1,False,,HSTS,,my.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,my.nutanix.com,,https://my.nutanix.com/page/login?type=samlsso_notification.do%3Fclient_id%3DxqbzxOFBFLih9dIcyf2SBEtgBCca&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Foperations.nutanix.com%2Fapi%2Foauth2%2Fcallback&response_type=code&scope=openid&state=successRedirect%3D%252F&tenantDomain=carbon.super&sessionDataKey=befc8d39-ebca-4877-b5bf-1f72f0432193&relyingParty=xqbzxOFBFLih9dIcyf2SBEtgBCca&type=oidc&sp=operations-portal&isSaaSApp=false,
opsoceania.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://opsoceania.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.152,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,opsoceania.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,opsoceania.xi.nutanix.com,,,
origin-xpress.nutanix.com,Nutanix Contents Streaming - XPress,200,1152,443,https://origin-xpress.nutanix.com:443,https,nginx/1.19.6,text/html,GET,35.196.10.160,/,1452807281,35.196.10.160,1,False,google,Nginx:1.19.6,True,origin-xpress.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-03-27T07:03:24Z,2023-06-25T07:03:23Z,CN=origin-xpress.nutanix.com,origin-xpress.nutanix.com,,origin-xpress.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,669b31500446ff74b249396fd865e890,f253bff7ff6bfa22b329343de972a805ef0b2ab8c3a45691c883a043693219eb,,ctls,origin-xpress.nutanix.com,,,
partnerportal.nutanix.com,,200,12314,443,https://partnerportal.nutanix.com:443,https,AmazonS3,text/html,GET,18.66.122.97,/,1316130729,2600:9000:2250:f600:18:94e7:57c0:93a1,255,False,cloudfront,Google Tag Manager,True,partnerportal.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-10T00:00:00Z,2023-09-05T23:59:59Z,"CN=partnerportal.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",partnerportal.nutanix.com,"Nutanix, Inc.",www.partnerportal.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ec89306ed378a13c8a36db41c0881953,125ce1bb756a015291cd0f966b91eb75e48dade662c3ce4a59afcdd3f4889c22,,ctls,partnerportal.nutanix.com,,,
partnerxtribe.nutanix.com,My Nutanix,200,1328,443,https://partnerxtribe.nutanix.com:443,https,,text/html,GET,34.192.229.91,/,1660079810,52.204.233.198,1,False,,HSTS,,my.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,my.nutanix.com,,https://my.nutanix.com/page/login?type=samlsso_notification.do%3FcommonAuthCallerPath%3D%2Fsamlsso&forceAuth=false&passiveAuth=false&spEntityID=Influitive-AdvocateGateway&tenantDomain=carbon.super&sessionDataKey=519edd8c-ea1f-43e0-a408-043bef3d6622&relyingParty=Influitive-AdvocateGateway&type=samlsso&sp=joinxtribe-prod&isSaaSApp=false,
passport.nutanix.com,Error,404,139,443,https://passport.nutanix.com:443,https,,text/html,GET,95.101.45.166,/,1593207841,95.101.45.166,11,False,,Node.js,,passport.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,passport.nutanix.com,,,
phx-ras.xlabs.nutanix.com,Parallels User Portal,200,23181,443,https://phx-ras.xlabs.nutanix.com:443,https,,text/html,GET,192.146.154.30,/,-1426944540,192.146.154.30,4,False,,HSTS,,phx-ras.xlabs.nutanix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2024-03-07T23:59:59Z,"CN=phx-ras.xlabs.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",phx-ras.xlabs.nutanix.com,"Nutanix, Inc.",phx-ras.xlabs.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6a409f136e8e193b73c8719a2e0c06b6,409681a3385b650fe9b6d6ae19972cbf8f97cb5ae34fb16af4e482bfba0cb070,,ctls,phx-ras.xlabs.nutanix.com,https://www.google-analytics.com,https://phx-ras.xlabs.nutanix.com/RASHTML5Gateway/,
phx-vpn.xlabs.nutanix.com,Login,200,3515,443,https://phx-vpn.xlabs.nutanix.com:443,https,,text/html,GET,192.146.154.31,/,1157989878,192.146.154.31,102,False,,HSTS,,phx-vpn.xlabs.nutanix.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2024-03-06T23:59:59Z,"CN=phx-vpn.xlabs.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",phx-vpn.xlabs.nutanix.com,"Nutanix, Inc.",phx-vpn.xlabs.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12d169ed7d37ea41210ee3bf4ca6e376,cb31e5f294deaa761497f070625415280f3e23e3210ac43a0e52e5efc55ea200,,ctls,phx-vpn.xlabs.nutanix.com,,https://phx-vpn.xlabs.nutanix.com/dana-na/auth/url_default/welcome.cgi,
pigeon.nutanix.com,,200,22,443,https://pigeon.nutanix.com:443,https,,text/html,GET,2.17.100.152,/,1593207841,2a02:26f0:ab00::214:8e48,1,False,,HSTS,,pigeon.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,pigeon.nutanix.com,https:,,
portal-dev.saas.nutanix.com,Error,503,175,443,https://portal-dev.saas.nutanix.com:443,https,AkamaiGHost,text/html,GET,2.17.100.152,/,,2a02:26f0:ab00::214:8e70,5,False,,HSTS,,portal-dev.saas.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,portal-dev.saas.nutanix.com,,,
portal.frame.nutanix.com,Sign in - Google Accounts,200,155023,443,https://portal.frame.nutanix.com:443,https,ESF,text/html,GET,3.226.169.143,/,-1915019054,34.239.218.54,124,False,,HTTP/3,,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,http:,https://accounts.google.com/v3/signin/identifier?dsh=S268948263%3A1683912158093682&continue=https%3A%2F%2Fsites.google.com%2Fnutanix.com%2Fframe&followup=https%3A%2F%2Fsites.google.com%2Fnutanix.com%2Fframe&ifkv=Af_xneEFqSrWkcpu9a7Utx8NAQjZTd21j8nMED7rtrwTkBr7h_PPa8pAwKX355Yji3ILHWCrIq5X&osid=1&passive=1209600&flowName=WebLiteSignIn&flowEntry=ServiceLogin,
portal.nutanix.com,Nutanix Support & Insights,200,2217,443,https://portal.nutanix.com:443,https,,text/html,GET,104.102.35.93,/,552597979,104.102.35.93,65,False,,Sails.js,,portal.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,portal.nutanix.com,*.bizographics.com,,
preview.nutanix.com,,403,111,443,https://preview.nutanix.com:443,https,UploadServer,application/xml,GET,34.95.101.23,/,1343071695,34.95.101.23,1,False,google,HTTP/3,True,preview.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T04:23:29Z,2023-07-02T05:16:02Z,CN=preview.nutanix.com,preview.nutanix.com,,preview.nutanix.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,8f64dcc663bbaf7787293b0494166126,9184598666b7fdf738349053443b50f2763bc33725367173ad1c9ef3eec618e5,,ctls,preview.nutanix.com,,,
pricer.nutanix.com,Pricer,200,1163,443,https://pricer.nutanix.com:443,https,,text/html,GET,95.101.45.166,/,552597979,95.101.45.166,32,False,,HSTS,,pricer.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,pricer.nutanix.com,*.nutanix.com,,
prod-db-postgresgit.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://prod-db-postgresgit.xi.nutanix.com:443,https,nginx,text/html,GET,2.16.187.105,/,2141962946,2a02:26f0:480:23::1726:6297,61,False,,Nginx,,prod-db-postgresgit.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,prod-db-postgresgit.xi.nutanix.com,,,
productsizer.nutanix.com,Nutanix Sizer,200,4468,443,https://productsizer.nutanix.com:443,https,,text/html,GET,95.101.111.146,/,1830707382,95.101.111.147,100,False,,HSTS,,sizer.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,sizer.nutanix.com,https://*.googletagmanager.com,https://sizer.nutanix.com/,
qa-licensing-api.nutanix.com,,404,,443,https://qa-licensing-api.nutanix.com:443,https,,,GET,95.101.45.166,/,552597979,95.101.45.166,1,False,,HSTS,,qa-licensing-api.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,qa-licensing-api.nutanix.com,,,
redirect.nutanix.com,Nutanix Enterprise Cloud - Run Any Application at Any Scale,200,129810,443,https://redirect.nutanix.com:443,https,Apache,text/html,GET,192.146.155.35,/,372767619,192.146.155.35,3099,False,,Java,,www.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,www.nutanix.com,,https://www.nutanix.com/,
release-api.nutanix.com,,404,,443,https://release-api.nutanix.com:443,https,,application/json,GET,104.102.35.93,/,-1840324437,104.102.35.93,1,False,,,,release-api.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,release-api.nutanix.com,,,
rnd-billing-api.nutanix.com,503 Service Temporarily Unavailable,503,564,443,https://rnd-billing-api.nutanix.com:443,https,awselb/2.0,text/html,GET,2.17.100.224,/,2051366281,2.17.100.152,13,False,,HSTS,,rnd-billing-api.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,rnd-billing-api.nutanix.com,,,
rnd-billing-jobs.nutanix.com,503 Service Temporarily Unavailable,503,564,443,https://rnd-billing-jobs.nutanix.com:443,https,awselb/2.0,text/html,GET,2.16.187.105,/,2051366281,2.16.187.56,13,False,,HSTS,,rnd-billing-jobs.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,rnd-billing-jobs.nutanix.com,,,
rnd-billing.nutanix.com,503 Service Temporarily Unavailable,503,162,443,https://rnd-billing.nutanix.com:443,https,awselb/2.0,text/html,GET,2.17.100.152,/,1862162275,2.17.100.224,7,False,,HSTS,,rnd-billing.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,rnd-billing.nutanix.com,,,
rnd-portal.nutanix.com,Nutanix Support & Insights,200,2217,443,https://rnd-portal.nutanix.com:443,https,,text/html,GET,104.102.35.93,/,552597979,104.102.35.93,65,False,,Sails.js,,rnd-portal.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-07T00:00:00Z,2024-01-09T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7abee5d68cfce0cc191b0b4dbaf2264,d50b300e229a5f9ede2f0f4711112c36b21c093b459a2f5d3dfa2569b0308c83,True,ctls,rnd-portal.nutanix.com,*.bizographics.com,,
rs.nutanix.com,User account | us03.rocketseed.com,200,12079,443,https://rs.nutanix.com:443,https,nginx,text/html,GET,212.54.155.58,/,97040601,212.54.155.58,117,False,,PHP,,branding.betternoi.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T07:28:43Z,2023-06-25T07:28:42Z,CN=branding.betternoi.com,branding.betternoi.com,,branding.betternoi.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,53c9a432c1dbc43d29e53414acac8e4b,1794e79fdf50d1bf6e49395e383137b5f3eabb465cc841d20143417e7bca3237,,ctls,branding.betternoi.com,,https://branding.betternoi.com/,
s3-updatessomy-external-domain.xi.nutanix.com,Nutanix Web Console,404,1818,443,https://s3-updatessomy-external-domain.xi.nutanix.com:443,https,nginx,text/html,GET,2.17.100.224,/,2141962946,2a02:26f0:ab00::214:8e48,61,False,,Nginx,,s3-updatessomy-external-domain.xi.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",nutanix.com,"Nutanix, Inc.",www.test-xi.nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,83be20ae1b148c63423b7d46509cb9ea,5c684730235ee192b83c4406fe8a4001df9e578e36db01beb7b22b6ea2bec8f4,True,ctls,s3-updatessomy-external-domain.xi.nutanix.com,,,
sa.beam.nutanix.com,SuperAdmin,200,592,443,https://sa.beam.nutanix.com:443,https,AmazonS3,text/html,GET,18.66.122.40,/,-1255347784,2600:9000:2250:9000:16:5b6a:96c0:93a1,15,False,cloudfront,Amazon Web Services,True,sa.beam.nutanix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-01-02T23:59:59Z,CN=*.beam.nutanix.com,*.beam.nutanix.com,,*.beam.nutanix.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,749724be1c259eca9efd15528590fcab,5a9bf05622bc06bae34159ffa6b55ff4d39c33be761e38c26f9b3eba745e8503,True,ctls,sa.beam.nutanix.com,,,
saas.nutanix.com.edgekey.net,Invalid URL,400,208,80,http://saas.nutanix.com.edgekey.net:80,http,AkamaiGHost,text/html,GET,95.101.111.147,/,-1894982897,95.101.111.146,8,False,,,,,,,,,,,,,,,,,,,,,,,,,,
sales-navigator.nutanix.com,Expansion Explorer,200,570,443,https://sales-navigator.nutanix.com:443,https,,text/html,GET,95.100.66.77,/,11746731,2a02:26f0:480:bb4::376f,1,False,,HSTS,,sales-navigator.nutanix.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-04-02T00:00:00Z,2024-04-02T23:59:59Z,"CN=*.nutanix.com, O=Nutanix\, Inc., L=San Jose, ST=California, C=US",*.nutanix.com,"Nutanix, Inc.",nutanix.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,96848d5ca3eb49a71f25ee244c4f72a6,e9736e22a8c2c0a32ac2a9c4df64be1856447dff20b2bf562e8b2821e79e8898,True,ctls,sales-navigator.nutanix.com,,,
sales.nutanix.com,,204,,443,https://sales.nutanix.com:443,https,,,GET,34.208.251.35,/,-1840324437,35.86.25.2,1,False,,HSTS,,sales.nutanix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-03T12:14:38Z,2023-07-02T12:14:37Z,CN=sales.nutanix.com,sales.nutanix.com,,sales.nutanix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9417d7270562e0b6e1ce35b0a7004347,3b9826f492899f017a345d660d270132d5f068a6e23f5f89bfc1c77ea2f4c82c,,ctls,sales.nutanix.com,,,
