input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,tech_,lines,failed,cdn_name,webserver,cdn,final_url,chain_status_codes_,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_self_signed
secure08ea.chase.com,Chase Online,200,133036,secure08ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-20T18:46:06Z,2024-04-19T18:46:06Z,"CN=secure08ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure08ea.chase.com,JPMorgan Chase and Co.,secure08ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",03578b6690d783906ac577c67759759b,764eafb72679d2a3773680f730fd711ac9938d7b465020847193c7eb58ae1517,ctls,secure08ea.chase.com,443,https://secure08ea.chase.com:443,https,text/html,GET,104.126.37.169,/,1640175934,Zipkin,105,False,,,,https://secure08ea.chase.com/web/auth/dashboard,200,,,,
secure09ea.chase.com,Chase Online,200,133031,secure09ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-20T18:53:52Z,2024-04-19T18:53:52Z,"CN=secure09ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure09ea.chase.com,JPMorgan Chase and Co.,secure09ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",85753e56b376eb68a0b6c1db72bc8c4c,c84466266f598f6da57b2854d5dc87b7f2d04cfd6a6f3fdeb7f22a60c3fd25f1,ctls,secure09ea.chase.com,443,https://secure09ea.chase.com:443,https,text/html,GET,95.101.111.20,/,1640175934,Zipkin,105,False,,,,https://secure09ea.chase.com/web/auth/dashboard,200,,,,
secure25ea.chase.com,Chase Online,200,133035,secure25ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-14T14:36:18Z,2023-08-14T14:36:18Z,"CN=secure25ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure25ea.chase.com,JPMorgan Chase and Co.,secure25ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",b04055689cb383ec07430646ed47b3b4,d0750535743b54a804ba37bef7494a6671d09df9995575ed7c8c790009d7084b,ctls,secure25ea.chase.com,443,https://secure25ea.chase.com:443,https,text/html,GET,104.126.37.154,/,1640175934,Zipkin,105,False,,,,https://secure25ea.chase.com/web/auth/dashboard,200,,,,
secure26ea.chase.com,Chase Online,200,133030,secure26ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-14T14:35:58Z,2023-08-14T14:35:58Z,"CN=secure26ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure26ea.chase.com,JPMorgan Chase and Co.,secure26ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",092967a900e111eb27193a1409e74797,35e0ea99d4d99775a41f0c3d94f1a3cc91f52ce23b11f96c6864b300f834bb9f,ctls,secure26ea.chase.com,443,https://secure26ea.chase.com:443,https,text/html,GET,2.16.241.82,/,1640175934,Zipkin,105,False,,,,https://secure26ea.chase.com/web/auth/dashboard,200,,,,
securei.chase.com,Chase Online,200,133033,secure02ea.chase.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T23:54:44Z,2024-01-12T23:54:43Z,"CN=secure02ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure02ea.chase.com,JPMorgan Chase and Co.,secure02ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4c80da937f247904e0728cb899eda6fc,6320cebdb34dd9c604ce5b389103f25fbdc0a60ab0da09f8c860e3586054959d,ctls,secure02ea.chase.com,443,https://securei.chase.com:443,https,text/html,GET,104.126.37.129,/,1640175934,Zipkin,105,False,,,,https://secure02ea.chase.com/web/auth/dashboard,200,,,,
securep.chase.com,Chase Online,200,131759,secure04ea.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-12T16:28:50Z,2024-04-11T16:28:50Z,"CN=secure04ea.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",secure04ea.chase.com,JPMorgan Chase and Co.,secure04ea.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",912453a01c16f640bf2f00eaa31c91bd,86679fd9da9c24bd51378fad87e67f8d87da003f88a6e400f07df9950c192d08,ctls,secure04ea.chase.com,443,https://securep.chase.com:443,https,text/html,GET,23.3.88.226,/,1640175934,Zipkin,105,False,,,,https://secure04ea.chase.com/web/auth/dashboard,200,,,,
servicing.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98617,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://servicing.chase.com:443,https,text/html,GET,159.53.85.76,/,-1656374932,Java,1779,False,,,,https://www.chase.com,200,,,,
sharesmu.chase.com,Privacy Profile Log On,200,10823,smuauth.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T05:49:01Z,2024-03-05T05:49:01Z,"CN=smuauth.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",smuauth.jpmorgan.com,JPMorgan Chase and Co.,smuauth.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",86f93c1f3af5b74af4988e379e59a1ce,b784052b333c1e2c74ffded1cbaa244026e8593e95e0865858f76c34df421a33,ctls,smuauth.chase.com,443,https://sharesmu.chase.com:443,https,text/html,GET,159.53.44.9,/,1300535166,Java,360,False,,,,https://smuauth.chase.com/smuSSWeb/logonController.do?appName=SCD&clientName=Default&TYPE=33554433&REALMOID=06-000d42d7-01d2-1db8-ae45-9296936b0000&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=ag_gaia_scd2&TARGET=$SM$https%3a%2f%2fsharesmu%2echase%2ecom%2f,200,*.chase.com,,,
sites.chase.com,404 Not Found,404,196,sites.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-22T02:49:54Z,2024-03-21T02:49:54Z,"CN=sites.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",sites.chase.com,JPMorgan Chase and Co.,sites.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9e268758864634da312a65714366f2a7,f90420cbe650421b355d820aa7c2f73288281e25dc0197c2c79442149d3baba1,ctls,sites.chase.com,443,https://sites.chase.com:443,https,text/html,GET,159.53.98.41,/,-1596641190,HSTS,8,False,,,,,,,,,
smetrics.chase.com,,200,,smetrics.chase.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-26T00:00:00Z,2024-03-28T23:59:59Z,"CN=smetrics.chase.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",smetrics.chase.com,Adobe Systems Incorporated,smetrics.chase.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,13be4666323478b36c39fa5965edac66,c1bfaecc8c2a3a71d1e9aca2e646b60074d6e3984d30d4e75077a650cc75c47e,ctls,smetrics.chase.com,443,https://smetrics.chase.com:443,https,,GET,63.140.62.164,/,1936786007,HSTS,1,False,,jag,,,,,,,
smf.chase.com,Financing a Subaru | Subaru Motors Finance,200,64450,subarumotorsfinance.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-27T08:24:21Z,2023-10-27T08:24:21Z,"CN=www.subarumotorsfinance.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.subarumotorsfinance.com,JPMorgan Chase and Co.,smf.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",0dffd575f766bf5038c9558896385a14,651a8f38e0ab4a6ec4233b93c122bcd1f40e74769e77876dae4af706d0aa8d11,ctls,subarumotorsfinance.com,443,https://smf.chase.com:443,https,text/html,GET,159.53.118.16,/,-1695505983,Vue.js,116,False,,,,https://subarumotorsfinance.com:443/,200,,,,
smws.chase.com,404 Not Found,404,196,smws.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T03:53:06Z,2024-02-24T03:53:05Z,"CN=smws.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",smws.chase.com,JPMorgan Chase and Co.,smws.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",2a7064586839a3c239d48ac1cf0937a7,279096bcd470941b6b3ca13d6f3b7a371befd962980fa35328abb20b5473c7e5,ctls,smws.chase.com,443,https://smws.chase.com:443,https,text/html,GET,159.53.76.11,/,-780928015,,8,False,,,,,,,,,
ssomfa-afm-qa.jpmorganchase.com,,200,226,ssomfa-afm-qa.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-16T03:42:03Z,2024-02-16T03:42:03Z,"CN=ssomfa-afm-qa.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",ssomfa-afm-qa.jpmorganchase.com,JPMorgan Chase and Co.,ssomfa-afm-qa.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",51318ffef2535c8037f9f7a45fb53642,a843112c26973f58ae39d21a1309ddeb11e65c7dbf681d295ae5f7375e7abebf,ctls,ssomfa-afm-qa.jpmorganchase.com,443,https://ssomfa-afm-qa.jpmorganchase.com:443,https,text/html,GET,159.53.109.143,/,-780928015,HSTS,7,False,,,,,,,,,
