new,host,soa,txt,status_code,a,cname,ns,cdn,cdn-name,mx,caa,aaaa,has_internal_ips,internal_ips
[x],auto.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 exists:%{i}.spf.hc4673-96.iphmx.com exists:%{i}.spf.hc4698-8.iphmx.com include:cust-spf.exacttarget.com -all,NOERROR,13.111.67.8,,"ns05.jpmorganchase.com, ns1.jpmorganchase.com, ns2.jpmorganchase.com, ns0037.secondary.cloudflare.com, ns0246.secondary.cloudflare.com, ns06.jpmorganchase.com",,,reply.s11.exacttarget.com,,,,
[x],autodiscover.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],autofinance-stage.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.115.16,autofinance-stage.amer-c2.gslbjpmchase.com,,,,,,,,
[x],autofinance.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.207,autofinance.amer-c2.gslbjpmchase.com,,,,,,,,
[x],autopreferred-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.119.114,autopreferred-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],autopreferred.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.117.217,autopreferred.amer-c2.gslbjpmchase.com,,,,,,,,
[x],awm-mi-services-uat.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.109.217,awm-mi-services-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],b2ty.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,promo1-new.amer-c2.gslbjpmchase.com,,,,,,,,
[x],bai0vw002f.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.102.197,,,,,,,,,
[x],banking.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,special.gslb.bankone.com,,,,,,,,
[x],bankingd1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingd2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingd4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi5.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi6.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi7.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingi8.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.174,,,,,,,,,
[x],bankingq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.182,,,,,,,,,
[x],bankingq3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],bankingq3.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.194,,,,,,,,,
[x],bankingq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.243,,,,,,,,,
[x],bankingq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],bankingq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.156,,,,,,,,,
[x],bankingq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.160,,,,,,,,,
[x],bankingq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.167,,,,,,,,,
[x],bb15-uat.cmmc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.189,,,,,,,,,
[x],beneficiary.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.53.114,onlineforms-prodext.amer-c2.gslbjpmchase.com,,,,,,,,
[x],beta.chase.com,"n0a.akamaiedge-staging.net, hostmaster.akamai.com",,NOERROR,"23.50.55.43, 23.50.55.48","www.chase.com.edgekey-staging.net, e129412.a.akamaiedge-staging.net",,,,,,,,
[x],bf-banking.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.100.162,,,,,,,,,
[x],bf-cards.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.101.117,,,,,,,,,
[x],bf-cardservicingofx.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.101.122,,,,,,,,,
[x],bf-chaseonline.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.100.153,,,,,,,,,
[x],bf-investments.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.101.120,,,,,,,,,
[x],bf-onlineofx.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.101.121,,,,,,,,,
[x],bf-payments.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.101.119,,,,,,,,,
[x],biseagleext.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.100,eagleext.amer-c2.gslbjpmchase.com,,,,,,,,
[x],bonds-old.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.35,,,,,,,,,
[x],bonds.3cmc.internet.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],bp-webvpn-apac.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,"170.148.133.135, 170.148.67.31",bp-webvpn-apac.apac.gslbjpmchase.com,,,,,,,,
[x],bp-webvpn-be01.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.61.148,,,,,,,,,
[x],bp-webvpn-be03.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.61.162,,,,,,,,,
[x],bp-webvpn-bw01.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.82.20,,,,,,,,,
[x],bp-webvpn-bw02.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.82.23,,,,,,,,,
[x],bp-webvpn-bw03.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.82.28,,,,,,,,,
[x],bp-webvpn-cs01.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.178.13,,,,,,,,,
[x],bp-webvpn-cs02.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.178.18,,,,,,,,,
[x],bp-webvpn-cs03.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.178.23,,,,,,,,,
[x],bp-webvpn-emea.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,"170.148.215.226, 170.148.198.207",bp-webvpn-emea.emea.gslbjpmchase.com,"dbws1adcx203.jpmorganchase.com, dbss1adcx201.jpmorganchase.com, drds1adcx203.jpmorganchase.com, deqs1adcx201.jpmorganchase.com, dcss1adcx202.jpmorganchase.com, dbes1adcx203.jpmorganchase.com, dfas1adcx201.jpmorganchase.com, dcvs1adcx201.jpmorganchase.com",,,,,,,
[x],bp-webvpn-rd01.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.114.20,,,,,,,,,
[x],bp-webvpn-rd02.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.114.24,,,,,,,,,
[x],bp-webvpn.jpmorganchase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,bpwebvpnjpmorganchase.gslb.bankone.com,,,,,,,,
[x],bti-dr.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.1.223,,,,,,,,,
[x],business-aem-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.232.114,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],business.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com","google-site-verification=nphUPscyWYHQ0HWkJo2CfM8dDvDKo49-9udL3JVvCcg, v=spf1 include:bfi0.com include:bigfootinteractive.com -all, v=spf2.0/pra include:bfi0.com include:bigfootinteractive.com -all",NOERROR,"159.53.34.9, 159.53.117.68, 159.53.85.185",,,,,arm.bigfootinteractive.com,,,,
[x],cafprod.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.0.166,,,,,,,,,
[x],cafservicingqa1-cdc1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.33.57,,,,,,,,,
[x],cafservicingqa1-cdc2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.83.57,,,,,,,,,
[x],cafservicingqa2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.75,,,,,,,,,
[x],cafservicingqa3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.224,,,,,,,,,
[x],cafservicingxxxx123.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.178.133,,,,,,,,,
[x],cami-ingress-dev.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,cami-ingress-dev.amer-c2.gslbjpmchase.com,,,,,,,,
[x],cami-ingress-test.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,cami-ingress-test.amer-c2.gslbjpmchase.com,,,,,,,,
[x],cami-ingress.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,cami-ingress.amer-c2.gslbjpmchase.com,,,,,,,,
[x],capture-uat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,capture-uat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],capture.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.109.253,capture.amer-c2.gslbjpmchase.com,,,,,,,,
[x],cardmanager.jpmorganchase.com,"dns1.mastercard.com, hostmaster.mastercard.com",,NOERROR,216.119.216.107,sdol.mastercard.com,,,,,,,,
[x],cards.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.64.61,special.gslb.bankone.com,,,,,,,,
[x],cardsd1.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsd2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],cardsd3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsd4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardservicing-old.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.216,,,,,,,,,
[x],cardservicingdr.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],cardservicingqa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.103,,,,,,,,,
[x],cardservicingqa6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.176,,,,,,,,,
[x],cardservicingqa7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.177,,,,,,,,,
[x],cardservicingqat1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.106,,,,,,,,,
[x],cardsi2.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsi3.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsi4.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsi5.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsi7.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsi8.dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],cardsq1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.168,,,,,,,,,
[x],cardsq2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.177,,,,,,,,,
[x],cardsq3.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],cardsq3.cig.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.193,,,,,,,,,
[x],cardsq4.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.238,,,,,,,,,
[x],cardsq5.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.204,,,,,,,,,
[x],cardsq6.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.148,,,,,,,,,
[x],cardsq7.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],cardsq8.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.112.162,,,,,,,,,
[x],careercontacts.jpmorganchase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.116.11,ap01.chase.com,,,,,,,,
[x],careers-aem-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.203,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],careers-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.235,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],careers-wc-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.235,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],careers-wc-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.203,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],careers.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.216,cws-http.intl.gslbjpmchase.com,,,,,,,,
[x],careers.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.240.201,cws-other.intl.gslbjpmchase.com,,,,,,,,
[x],cashflow-aem-uat.chase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],cashportal.jpmorganchase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.60.226,web-currency-services.amer-c2.gslbjpmchase.com,,,,,,,,
[x],cc-aem-uat.jpmorganchase.com,"dbws1adcx203.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.209.235,cws-uat-other.intl.gslbjpmchase.com,,,,,,,,
[x],ccbcontent-perf.chase.com,"n0a.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.20.142.99, 2.20.142.89","ccbcontent-perf.chase.com.edgekey.net, e115140.a.akamaiedge.net",,,,,,,,
[x],ccbcontent-qa1.chase.com,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.187.105, 2.16.187.57","ccbcontent-qa1.chase.com.edgekey.net, e117800.dsca.akamaiedge.net",,,,,,"2a02:26f0:1700:11::b856:678d, 2a02:26f0:1700:11::b856:6792",,
[x],ccs-pgs-services-psaas.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.85.62,ccs-pgs-services.amer-c2.gslbjpmchase.com,,,,,,,,
[x],ccs-pgs-services.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.87,ccs-pgs-services.amer-c2.gslbjpmchase.com,,,,,,,,
[x],ccsahqa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.39.11,,,,,,,,,
[x],cdfo-dev.chase.com,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,NOERROR,"44.238.48.179, 50.112.191.62, 52.35.3.251, 54.68.27.133",cdfo-dev.edgedev.cldlb.jpmchase.com,,,,,,,,
[x],cdns3mc1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.33.10,,,,,,,,,
[x],cdns3mc2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.33.133,,,,,,,,,
[x],cdovantage.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.37.126,,,,,,,,,
[x],cfam.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.243,,,,,,,,,
[x],cfsmktqa1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.83.52,,,,,,,,,
[x],cfsmktqa2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.181.45,,,,,,,,,
[x],channel2-pgs-services.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,channel2-pgs-services.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com","google-site-verification=iZwZzo1YPl0G29U136Suzn4c1VptcA_LkvvdWOYC6B0, mongodb-site-verification=Hv9t2qoiCc8JUbkArcFdSnuo0Zw87sEc, onetrust-domain-verification=ccee45576c1e4fbfaa4014725a73344f, qe+bCO4edmExrjDAX/+hi+k7AbuuybmlCb+/C2jI30/OU4FFIxWG/HW1gMmiQekVkgU0iEI4QeQP3jIkMtV5kA==, v=spf1 a:spf.jpmchase.com ip4:207.162.228.0/24 ip4:207.162.229.0/24 ip4:207.162.225.0/24 ip4:196.37.232.50 ip4:159.53.46.0/24 ip4:159.53.36.0/24 ip4:159.53.110.0/24 ip4:159.53.78.0/24 include:tpo.chase.com -all, vmware-cloud-verification-ae1b2269-5b14-4db4-a4ea-a6e8d4507c95, webexdomainverification.11CHQ=38b7af7d-f3ac-40d3-b90b-c2e3b021e2f6F, webexdomainverification.11D70=c087ea5b-b6b4-4fb0-8a4c-0f5a5b6ec953, webexdomainverification.2449D=fd5bc401-5e80-4a36-89e6-0c1933299b72, webexdomainverification.=ec83a778-f4ed-4e8a-8d45-b82ac7495ca0, webexdomainverification.EHCY=904de6ff-fda4-4014-943e-cb4dcfb5a4d0, webexdomainverification.EP9E=2b6081b5-d501-46a9-adac-ff6ba1dbae2a, wiz-domain-verification=66aa74155d5e84d10ed4b5a786a66f94063cff3b4c7e11d09fb46f027736dbf0, wiz-domain-verification=68c6d9fa0c4bdd60150d3df50635cd0fcf4af6af079771d90239d10add2c2967, wiz-domain-verification=a0d8d067bcb1cdd44255d0633a31df3ba13c82e30f27c080519b0b85ba734d32, wiz-domain-verification=ccd3ec907fff510311f6a14b2a659fcb83adea2818bb6e78503239d2877e8657?, IOUmBzHRjemcu6DZn5mwbJ78OU8ekbX4InsX/3c1ftVxCZ9jvtPmGyfvzcuzv2e0caXQh/yn21tNd2IP/wPEtg==, MS=0E722CA8251D0B2F76B8E6A36E33D730399F94DF, MS=ms18944300, SFMC-JVUVq83xBdFpM21Wwxyc20_WaTPtTL0Y-KnnLtlH, SFMC-UOwxRsjHMl_UuWx_5Yl9y21PYOjyG_rkARokePYr, atlassian-domain-verification=wUjrfh2T73RznZOKmEZfc0mRF92bjC7JyjSgRXg9Yt2e9ZMRZwafUO6GPJaecYOh, atlassian-domain-verification\\u003dpD6ozLCGDinP/R+vd5R9hpoPCSOmTFTHfWPK633PXEtELa5KlVDw4w1Pnn02aTdC, cisco-ci-domain-verification=15acba3ff8b19cc99a199df90260a91a9b2ad99afba353db7504851e61483a3d, docusign=500adee6-4cca-451d-bcd8-2813346419c8, docusign=b04ddbec-21ac-4d6b-bb8b-3f1a3bca079f, facebook-domain-verification=vfe3eq2579x3hyeix7vo7csi6vse7b, flexera-domain-verification-nvwyocgjtbgfmbpn, flexera-domain-verification-xqwcoobvufoxibfx",NOERROR,"159.53.85.137, 159.53.116.62, 159.53.84.126, 159.53.113.168, 159.53.224.21, 159.53.42.11, 159.53.44.60",,"ns1.jpmorganchase.com, ns05.jpmorganchase.com, ns0140.secondary.cloudflare.com, ns06.jpmorganchase.com, ns0119.secondary.cloudflare.com, ns2.jpmorganchase.com",,,"cluster14.us.messagelabs.com, cluster14a.us.messagelabs.com","digicert.com, entrust.net",,,
[x],chaseb2b-uat.cmmc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.185,,,,,,,,,
[x],chasebc-uat.cmmc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.153,,,,,,,,,
[x],chasebcz.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.37.106,,,,,,,,,
[x],chasecorrespondentadmin-uat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.160.138,,,,,,,,,
[x],chaseevents.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.52.33,chaseevents.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chaseeventsbf.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.162,chaseeventsbf.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chaseeventsuat.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.118.146,chaseeventsuat.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chaseloanmanager-mfa.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chaseloanmanager-pilot-cdc1.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],chaseloanmanager-pilot-cdc2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.85.63,,,,,,,,,
[x],chaseloanmanager-pilot-rdc.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.98.89,,,,,,,,,
[x],chaseloanmanager.chase.com,"dbws1adcx204.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.44.74,clm-pos.amer.gslbjpmchase.com,,,,,,,,
[x],chaseloyalty-uat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,,,,,,,,,,
[x],chaseloyalty.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.119.57,chaseloyalty.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chaseloyaltybf.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.115.106,,,,,,,,,
[x],chaseloyaltyperf.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.53.97,chaseloyaltyperf.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chaseloyaltytravel.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chaseloyaltytravelbf.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chaseloyaltytraveluat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chaseloyaltyu2.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.115.62,,,,,,,,,
[x],chasemarkets-old.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.38.170,,,,,,,,,
[x],chasemortgage-banker-dev.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chasemortgage-banker-perf.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chasemortgage-banker.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chasemortgage-dev.chase.com,"dbws1adcx202.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,159.53.109.178,applicant-dev.amer-c2.gslbjpmchase.com,,,,,,,,
[x],chasemortgage-uat.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chasemortgage.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",v=spf1 -all,NOERROR,,,,,,,,,,
[x],chaseoffers-test.chase.com,"ns-1360.awsdns-42.org, awsdns-hostmaster.amazon.com",,NOERROR,"99.86.4.9, 99.86.4.127, 99.86.4.38, 99.86.4.3",uatcoyote.direct.cardlytics.net,,True,cloudfront,,,,,
[x],chaseonline-drtest.chase.com,"ns1.jpmorganchase.com, hostmaster.jpmchase.com",,NOERROR,170.148.184.90,,,,,,,,,
