new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,ptr,has_internal_ips,internal_ips,txt,mx,ns,caa
[x],smartnet.www-test.alumni.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],smile.www-test.alumni.dev.soundtrap.com,104.198.156.49,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],smtp.niland.io,193.70.18.144,ns0.ovh.net,"dns10.ovh.net, tech.ovh.net",NOERROR,,,,,,,,,,
[x],smtp.spotify.net,,smtprelay1.telia.com,"dns1.telia.com, backbone.telia.net",NOERROR,,,,,,,,,,
[x],snickers.withspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],snickersstreamteam.withspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],snow.spotify.net,"216.239.32.21, 216.239.38.21, 216.239.36.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],social.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],software.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sonalytic.com,"216.239.38.21, 216.239.34.21, 216.239.36.21, 216.239.32.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,v=spf1 a mx -all,,"a.portsdns.se, b.portsdns.net",
[x],soundboard.atspotify.com,"52.28.34.53, 52.28.191.151",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,v=spf1 include:spf.alida.io ~all,panelmx.na1.alida.io,,
[x],soundtrap-bff.spotify.net,10.174.16.129,"edge-proxy-internal-guc.spotify.net, edge-proxy-internal-guc3.spotify.net","dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,True,10.174.16.129,,,,
[x],soundtrap.com,35.186.224.25,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:c36::,,,,"MS=ms96231383, facebook-domain-verification=kxh67msc6a1su56z5rcwrxeq0irnhg, google-site-verification=RrGP7yXS28yhfENlCLRcu0FPDzDzpMcZ7PWS367fhfI, m9p2524b3rk6db8sywl7g7332czb632z, mqhtqvchn3vy5xlrsssvlpz7yzqqsst6, v=spf1 mx include:_spf.google.com include:spf.mandrillapp.com include:mail.zendesk.com include:servers.mcsv.net ~all","aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c3.googledomains.com, ns-cloud-c4.googledomains.com, dns1.p07.nsone.net, dns2.p07.nsone.net, dns3.p07.nsone.net, dns4.p07.nsone.net",
[x],soundup.byspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],soundupargentina.byspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],soundupbrasil.byspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],soundupfrance.byspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],soundupgermany.byspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],soundupindia.byspotify.com,"216.239.34.21, 216.239.32.21, 216.239.38.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15",,,,,,,
[x],soundupitaly.byspotify.com,"216.239.32.21, 216.239.34.21, 216.239.36.21, 216.239.38.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],soundupjapan.byspotify.com,"216.239.36.21, 216.239.38.21, 216.239.34.21, 216.239.32.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:34::15",,,,,,,
[x],soundupmexico.byspotify.com,"216.239.34.21, 216.239.32.21, 216.239.38.21, 216.239.36.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],soundupsweden.byspotify.com,"216.239.32.21, 216.239.38.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15",,,,,,,
[x],soundupukireland.byspotify.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15",,,,,,,
[x],soundupus.byspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],sourcing.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sparta-admin-staging.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],sparta-admin.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],sparta-api.spotify.com,35.186.224.25,edge-web.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],spclient.wg.spotify.com,35.186.224.25,edge-web.dual-gslb.spotify.com,"dns1.p05.nsone.net, hostmaster.nsone.net, ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:c36::,,,,,,,
[x],sposh-test.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],spot.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],spotify-cokestudio-screening.byspotify.com,54.84.134.174,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],spotify-everywhere.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,"a.portsdns.se, b.portsdns.net",
[x],spotify-library.com,"18.66.97.90, 18.66.97.64, 18.66.97.23, 18.66.97.5",,"ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,"ns-1268.awsdns-30.org, ns-1537.awsdns-00.co.uk, ns-339.awsdns-42.com, ns-935.awsdns-52.net",
[x],spotify.com,35.186.224.25,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,2600:1901:1:c36::,,,,"MS=ms38184034, apple-domain-verification=Dxae2sKJD2O5TKGK, atlassian-domain-verification=1My5WsxLluUY8uIjgbLs4MY3ySFp32k9aYNW2IR4ihM64k58CxpFnB5R9SEiJAnR, docker-verification=82f3553a-fb50-4d4e-9607-8a8079ee354f, facebook-domain-verification=qyrvuca7h4s7wevhzbprtt3tdyyhf1, facebook-domain-verification=wtgn9pdvjdhs21j9gz6knsnpkafvs5, google-site-verification=ESiNWockZgSgTPSsrsAdMX9afsj2-_8504nQ0qIHkDA, google-site-verification=buTP-BbGUoP8lPntqskvSbeS68M4PDoIFkiUtQEA5n8, google-site-verification=ehIHBRyAOKdOfUyw_ONXT0TMuUsdk1gDGSYfk8YhRgw, google-site-verification=uD4f4k01lFWX3qwVbqnVaJg8atpKgAgc-_RYcyT3ofU, have-i-been-pwned-verification=33b7ae688099ee8cca63259b769a0ea8, loom-site-verification=3ee9ca8c2df34d08abbb7be5185bc768, notion-domain-verification=AqUDuql68X5rQ1qLwho6huUjf4QteXZlyvTIKS1txnq, onetrust-domain-verification=508849d40e2b4b8fba2b7eaf84f1bddc, reachdesk-verification=v0DuUrKxORfyqxIOMkJm57GlQtvaAv0watqt7x7ylMN21LAHqR6dEhUpSxOp7DCh, status-page-domain-verification=wq4jns7ydgbb, v=spf1 ip4:80.76.146.172 ip4:80.76.146.173 include:_spf.google.com include:servers.mcsv.net include:_spf.salesforce.com ~all, xsv0g2cc4z2tpsq4jmv5tzjdtw8n3tw8, zapier-domain-verification-challenge=db8a0b98-bb6a-4f84-a699-344dc23fef3b","alt2.aspmx.l.google.com, aspmx5.googlemail.com, aspmx2.googlemail.com, aspmx4.googlemail.com, alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx3.googlemail.com","dns1.p07.nsone.net, dns2.p07.nsone.net, dns3.p07.nsone.net, dns4.p07.nsone.net, ns-cloud-a1.googledomains.com, ns-cloud-a2.googledomains.com, ns-cloud-a3.googledomains.com, ns-cloud-a4.googledomains.com",
[x],spotify.design,"216.239.32.21, 216.239.34.21, 216.239.38.21, 216.239.36.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,"google-site-verification=C4rsd7__MmGPG2Y1ZMxCf2rjy2FUVZqraJHQf6CZxQY, 83b65bc19e8c40d3b41ef99800c38b3f",,"b.portsdns.net, a.portsdns.se",
[x],spotify.dev,"151.101.130.133, 151.101.194.133, 151.101.2.133, 151.101.66.133",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,fastly,"2a04:4e42:200::645, 2a04:4e42:400::645, 2a04:4e42:600::645, 2a04:4e42:800::645, 2a04:4e42::645, 2a04:4e42:a00::645, 2a04:4e42:c00::645, 2a04:4e42:e00::645",,,,v=spf1 -all,,"dns1.p07.nsone.net, dns2.p07.nsone.net, dns3.p07.nsone.net, dns4.p07.nsone.net, ns-cloud-b1.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b3.googledomains.com, ns-cloud-b4.googledomains.com",
[x],spotifyawards.com,,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,"v=spf1 a mx -all, google-site-verification=lA8BKQ5THFPnQjIUE8zh3sIx32KFGTTRJRk2LFBMcXU",,"a.portsdns.se, b.portsdns.net",
[x],spotifycharts.com,,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,v=spf1 a mx -all,,"b.portsdns.net, a.portsdns.se",
[x],spotifycodes.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,"v=spf1 -all, 77k4qw5z0js40ykmp2c2y0mq07r8kxyv, hsqv95q1fbmqzt7pm95xt3k2x6tjt364",,"ns-cloud-b3.googledomains.com, ns-cloud-b4.googledomains.com, dns1.p07.nsone.net, dns2.p07.nsone.net, dns3.p07.nsone.net, dns4.p07.nsone.net, ns-cloud-b1.googledomains.com, ns-cloud-b2.googledomains.com",
[x],spotifyeverywherevip.byspotify.com,"151.101.194.133, 151.101.66.133, 151.101.2.133, 151.101.130.133",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,fastly,,,,,,,,
[x],spotifyforartistswrapped.byspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15",,,,,,,
[x],spotifyforbrands.com,"216.239.38.21, 216.239.36.21, 216.239.34.21, 216.239.32.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,"google-site-verification=60Fjw0Rhg7q3CwY73AZ02FAzvvjUeGUdQUfPVx1ogUA, 5be62e5717044cc48a633f17e4a5b5f8, google-site-verification=U01OW9MJzFtIBI3UYm6Ep42GiF9xsuWp6p0vB_5xwVM, google-site-verification=76Ky-8dvs9cxsztf21kgQDgVwz1QlfP7ZAE9v0F3IyQ, pardot860593=d4c4d9f373428c0a39cd7c8a5ba58aaff0e4ffbd1b3965fb174b7107fd93d4b7",,"b.portsdns.net, a.portsdns.se",
[x],spotifyforcreatives.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,"30b9e0e79ffe44d395c97d8910338f95, v=spf1 a mx -all, google-site-verification=MnRCbvvitqnjy4RlX3jCagP3lVdCfYn0m44_beg12EA",,"b.portsdns.net, a.portsdns.se",
[x],spotifyforpartners.com,34.102.250.130,,"a.portsdns.se, registry.ports.net",NOERROR,True,google,,,,,"00d20000000itteea0, 4a173058285043c5beb81008eae0a3c6, v=spf1 a mx -all, google-site-verification=A2wxG-BUlM89EUHEoPY1T7kOFm-rgXPweyKmT4d-298",,"b.portsdns.net, a.portsdns.se",
[x],spotifyforvendors.com,192.0.66.2,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,,
[x],spotifyjobs.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,"v=spf1 a mx -all, google-site-verification=dszbY7s3oMF5snLdoK2QLaVRt4xpgUjW6qVYZwRqreE",,"a.portsdns.se, b.portsdns.net",
[x],spotifykorea.byspotify.com,54.84.134.174,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],spotifypodcastersday.byspotify.com,54.84.134.174,,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],spotifypodcastsummit.com,54.84.134.174,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,v=spf1 a mx -all,,"b.portsdns.net, a.portsdns.se",
[x],spotifyresonate.com,"188.114.96.3, 188.114.97.3",,"anuj.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"2a06:98c1:3121::3, 2a06:98c1:3120::3",,,,google-site-verification=j63wObWEBIDp3gPCBn45Y7NT-FY7YWYJNrQE3LQoHDU,,"anuj.ns.cloudflare.com, melissa.ns.cloudflare.com",
[x],spotifysoundcheck.com,"216.239.38.21, 216.239.34.21, 216.239.32.21, 216.239.36.21",,"a.portsdns.se, registry.ports.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15",,,,google-site-verification=5Q6h9Nu9TgIYeGvKjlGzhXLODxqsy6Oyad_LPT0uSyc,,"b.portsdns.net, a.portsdns.se",
[x],spotifystories.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,,,"b.portsdns.net, a.portsdns.se",
[x],spotifytalkspakistan.byspotify.com,"151.101.2.133, 151.101.130.133, 151.101.66.133",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,fastly,,,,,,,,
[x],spotifytoppodcasters.byspotify.com,,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,
[x],spotifyvault.com,193.14.90.203,,"a.portsdns.se, registry.ports.net",NOERROR,,,,,,,fb716e11d5634bc6aed43cbe7b8298b4,,"a.portsdns.se, b.portsdns.net",
[x],spotlight.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],springfield.spotify.net,35.227.201.204,lb.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sprite.withspotify.com,"216.239.38.21, 216.239.32.21, 216.239.34.21, 216.239.36.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15",,,,,,,
[x],spriteid.withspotify.com,"216.239.32.21, 216.239.36.21, 216.239.34.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15",,,,,,,
[x],spriteuk.withspotify.com,"216.239.32.21, 216.239.38.21, 216.239.36.21, 216.239.34.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:38::15",,,,,,,
[x],square-enix-music.withspotify.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:34::15, 2001:4860:4802:36::15, 2001:4860:4802:38::15, 2001:4860:4802:32::15",,,,,,,
[x],sso.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],staff.gimletmedia.com,35.226.132.161,"staff.gimletmedia.com.gigalixirdns.com, v2018-us-central1.gcp.tls.gigalixir.com","ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],starbucks.withspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15",,,,,,,
[x],starbucksholiday.withspotify.com,"216.239.38.21, 216.239.34.21, 216.239.32.21, 216.239.36.21",,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],staronetimelast.data.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net, ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],start.spotify.net,35.227.201.204,lb.sso.spotify.com,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],statements.spotify.net,35.241.22.224,lbnoreload.sso.spotify.com,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,,,
[x],static.soundtrap.com,151.101.178.133,soundtrap.spotify.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,,
[x],status.spotify.dev,52.215.192.133,myl76cqmr177.stspg-customer.com,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,"globalsign.com;, letsencrypt.org"
[x],stdesign-jp.spotifyforbrands.com,172.217.18.19,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,2a00:1450:4001:80b::2013,,,,,,,
[x],store.gimletmedia.com,193.14.90.203,,"dns01.dipcon.com, registry.ports.net",NOERROR,,,,,,,,,,
[x],strangerthings4.withspotify.com,"216.239.34.21, 216.239.36.21, 216.239.38.21, 216.239.32.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:34::15",,,,,,,
[x],strangerthingsindia.withspotify.com,"216.239.36.21, 216.239.32.21, 216.239.34.21, 216.239.38.21",,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"2001:4860:4802:36::15, 2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15",,,,,,,
[x],strategy.spotify.net,"216.239.36.21, 216.239.34.21, 216.239.32.21, 216.239.38.21",,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:36::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15",,,,,,,
[x],streamon.byspotify.com,"99.86.91.58, 99.86.91.105, 99.86.91.108, 99.86.91.66",d2a1i4cqci8536.cloudfront.net,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,"ns-903.awsdns-48.net, ns-1338.awsdns-39.org, ns-1990.awsdns-56.co.uk, ns-302.awsdns-37.com",
[x],streamon2023.byspotify.com,"151.101.130.133, 151.101.194.133, 151.101.66.133, 151.101.2.133",,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,True,fastly,,,,,,,,
[x],streamoninvestordiscussion.byspotify.com,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com, dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],sublime-platform.spotify.net,"54.78.26.79, 99.81.249.37",sublime-platform-alb-1385893565.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],supercannes2023.byspotify.com,"108.156.60.66, 108.156.60.4, 108.156.60.36, 108.156.60.33",d100jzuycrnfbu.cloudfront.net,"ns-1933.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,"ns-53.awsdns-06.com, ns-771.awsdns-32.net, ns-1154.awsdns-16.org, ns-1933.awsdns-49.co.uk",
