new,host,status_code,soa,txt,a,ns,aaaa,cdn,cdn-name,mx,cname,caa,has_internal_ips,internal_ips
,hpss-dev.clearlake.ibm.com,NOERROR,"ns.clearlake.ibm.com, root.ns.clearlake.ibm.com",,192.94.47.64,,,,,,,,,
,hpssbug.clearlake.ibm.com,NOERROR,"ns.clearlake.ibm.com, root.ns.clearlake.ibm.com",,192.94.47.109,,,,,,hourh7bgz01.clearlake.ibm.com,,,
,hpsscall.clearlake.ibm.com,NOERROR,"ns.clearlake.ibm.com, root.ns.clearlake.ibm.com",,192.94.47.104,,,,,,,,,
,hpsschange.clearlake.ibm.com,NOERROR,"ns.clearlake.ibm.com, root.ns.clearlake.ibm.com",,192.94.47.81,,,,,,,,,
,hpuwdv.bhprod.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,hqsocks1.ny.us.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,198.133.22.87,,,,,,,,,
,hr.ibm.com,NOERROR,"eur5.akam.net, ddidns.emea.att.com","v=spf1 ip4:148.163.158.5 ip4:148.163.156.1 ip4:195.212.29.128/26 ip4:194.196.100.160/27 ip4:195.75.94.96/27 ~all, atlassian-domain-verification=a32Aj0uoXQRh6QseDFFrlufYlkbeSdok7az3sY0DQNVXpW1Iqj8zlsuXFZgHMojH",,"ns1-99.akam.net, usc3.akam.net, ns1-206.akam.net, usw2.akam.net, eur5.akam.net, eur2.akam.net, usc2.akam.net, asia3.akam.net",,,,"mx0b-001b2d01.pphosted.com, mx0a-001b2d01.pphosted.com",,,,
,hs-crypto-532961.us-south.serviceendpoint.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,166.9.59.182,,,,,,,,,
,hs-crypto.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",gmgjh5wbx3448011jwymbxq7l0052yrv,,"ns011.name.cloud.ibm.com, ns014.name.cloud.ibm.com",,,,,,,,
,hs-relay-nat.rny.smbdi.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,hs-smtp-cloud-nat.rny.smbdi.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,hsc-poc-vyatta2.hscpoc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,5.153.48.132,,,,,,,,,
,hsrp-a.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.167.188,,,,,,,,,
,hsrp-h.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,32.97.198.254,,,,,,,,,
,htmlchecker.researchlabs.ibm.com,NOERROR,"ns1.softlayer.com, root.ns3.dst.ibm.com",,,,,,,,,,,
,hu.ibm.com,NOERROR,"eur5.akam.net, ddidns.emea.att.com","v=spf1 ip4:148.163.158.5 ip4:148.163.156.1 ip4:195.212.29.128/26 ip4:194.196.100.160/27 ip4:195.75.94.96/27 ~all, atlassian-domain-verification=a32Aj0uoXQRh6QseDFFrlufYlkbeSdok7az3sY0DQNVXpW1Iqj8zlsuXFZgHMojH",,"ns1-206.akam.net, usw2.akam.net, usc2.akam.net, usc3.akam.net, asia3.akam.net, eur5.akam.net, eur2.akam.net, ns1-99.akam.net",,,,"mx0a-001b2d01.pphosted.com, mx0b-001b2d01.pphosted.com",,,,
,hub.388f-e6421bad.eu-de.ri.apiconnect.cloud.ibm.com,NOERROR,"ns004.name.cloud.ibm.com, dns.cloudflare.com",,149.81.72.66,,,,,,,,,
,hub.3c10-1ca316c5.eu-de.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,149.81.196.142,,,,,,,,,
,hub.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,NOERROR,"ns004.name.cloud.ibm.com, dns.cloudflare.com",,"149.81.71.139, 169.50.51.42, 161.156.126.6",,,,,,,,,
,hub.6ebe-2c144da0.us-south.apic.test.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,hub.79d7-1ec8e4c7.eu-gb.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,hub.8610-914fc224.au-syd.ri.apiconnect.cloud.ibm.com,NOERROR,"ns004.name.cloud.ibm.com, dns.cloudflare.com",,130.198.65.10,,,,,,,,,
,hub.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,161.156.145.131,,,,,,,,,
,hub.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,hub.af70-41b02c74.us-south.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,hub.af83-749689bd.eu-de.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,,,,,,,,,,
,hub.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,169.50.37.148,,,,,,,,,
,hub.da28-5187579f.us-east.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,169.61.94.246,,,,,,,,,
,hub.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,169.55.101.30,,,,,,,,,
,hubble.ers.ibm.com,NOERROR,,,,,,,,,,,,
,hur-vone.spc.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,195.212.14.55,,,,,,,,,
,hur-wecm.spc.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,195.212.14.35,,,,,,,,,
,hursley.ibm.com,NOERROR,"ns.hursley.ibm.com, dns-admins.hursley.ibm.com",v=spf1 ip4:148.163.158.5 ip4:148.163.156.1 ip4:195.212.29.128/26 ip4:194.196.100.160/27 ip4:195.75.94.96/27 ~all,"129.34.20.80, 195.212.14.100","ns.watson.ibm.com, ns.hursley.ibm.com",,,,"mx0a-001b2d01.pphosted.com, mx0b-001b2d01.pphosted.com",,,,
,hybrid-esxi01.sl1504577.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.82.53,,,,,,,,,
,hybrid-esxi02.sl1504577.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.82.51,,,,,,,,,
,hybrid-esxi04.sl1504577.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.82.58,,,,,,,,,
,hybrid-esxi20.sl1504577.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.82.54,,,,,,,,,
,hybrid-mgmt02.sl1504577.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.60.82.57,,,,,,,,,
,hybris.sapretail.sapretail.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.53.26.60,,,,,,,,,
,hyperion.dev.blockchain.test.cloud.ibm.com,NOERROR,"internal.akadns.net, hostmaster.akamai.com",,"169.60.154.51, 169.47.108.90, 169.63.230.44",,,,,,"hyperion.dev-ibp.us-south.containers.appdomain.cloud, dev-ibp.us-south.containers.appdomain.cloud, dev-ibp.cfa1b1e76fde4688a2ab30b8adb9b46d.akadns.net",,,
,hyperjlerm2.bdademo.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.46.74.93,,,,,,,,,
,hyperledger-01.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.70,,,,,,,,,
,hyperledger-03.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.72,,,,,,,,,
,hyperledger-04.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.73,,,,,,,,,
,hyperledger-05.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.74,,,,,,,,,
,hyperledger-06.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.75,,,,,,,,,
,hyperledger-07.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.76,,,,,,,,,
,hyperledger-08.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.77,,,,,,,,,
,hyperledger-09.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.78,,,,,,,,,
,hyperledger-10.research.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,129.34.32.79,,,,,,,,,
,hypersecuredbaas.ibm.com,NOERROR,"ns1.softlayer.com, support.softlayer.com",,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,hyperwarp.cloud.ibm.com,NOERROR,"ns005.name.cloud.ibm.com, dns.cloudflare.com",,104.68.92.130,"ns005.name.cloud.ibm.com, ns012.name.cloud.ibm.com",,,,,,,,
,hz-pf-5.hakozaki.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,hz-pf-8.hakozaki.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,hz-pf-tsdl1a.hakozaki.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03.adnet.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03.cloud.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03machine.adnet.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03machine.cloud.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03machine.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vpxd-extension.adnet.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vpxd-extension.cloud.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vpxd-extension.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vpxd.adnet.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vpxd.cloud.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vpxd.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,,,,,,,,,,
,i-vcs03vsphere-webclient.adnet.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,,,,,,,,,,
,i-vcs03vsphere-webclient.cloud.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i-vcs03vsphere-webclient.icds.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,i1.asphsc.fr.ibm.com,NOERROR,"ns0.asphsc.fr.ibm.com, admin.fr.ibm.com",,193.240.34.22,,,,,,,,,
,i3c.watson.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,129.34.12.27,,,,,,,,,
,iaas.au-syd.proxy.serviceendpoint.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,"166.9.244.130, 166.9.244.98, 166.9.244.162",,,,,,,,,
,iaas.eu-de.proxy.serviceendpoint.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,"166.9.248.99, 166.9.248.130, 166.9.248.66",,,,,,,,,
,iaasdev.cloud.ibm.com,NOERROR,"ns002.name.cloud.ibm.com, dns.cloudflare.com",,"162.159.42.1, 162.159.34.6","ns011.name.cloud.ibm.com, ns002.name.cloud.ibm.com",,,,,,,,
,iacs.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,"ns001.name.cloud.ibm.com, ns014.name.cloud.ibm.com",,,,,,,,
,iacs.test.cloud.ibm.com,NOERROR,"ns002.name.cloud.ibm.com, dns.cloudflare.com",,"104.17.233.91, 104.17.232.91","ns002.name.cloud.ibm.com, ns005.name.cloud.ibm.com","2606:4700::6811:e95b, 2606:4700::6811:e85b",True,cloudflare,,,,,
,iam-epap.iam.cloud.ibm.com,NOERROR,"n0a.akamaiedge.net, hostmaster.akamai.com",,"96.16.54.200, 96.16.54.113",,,,,,"platform-ipv4.cloud.ibm.com.edgekey.net, e40627.a.akamaiedge.net",,,
,iam-epap.iam.test.cloud.ibm.com,NOERROR,"n0a.akamaiedge.net, hostmaster.akamai.com",,"96.16.54.153, 96.16.54.131",,,,,,"platform-ipv4.test.cloud.ibm.com.edgekey.net, e40640.a.akamaiedge.net",,,
,iam.cloud.ibm.com,NOERROR,"ns003.name.cloud.ibm.com, dns.cloudflare.com",7dcfce7bfc094e1b892ae896a805c75e,"95.101.111.185, 95.101.111.160","ns003.name.cloud.ibm.com, ns016.name.cloud.ibm.com",,,,,,,,
,iam.ibm.com,NOERROR,"ns1.softlayer.com, support.softlayer.com",v=spf1 include:sendgrid.net include:mailgun.org include:amazonses.com  ~all,127.0.0.1,"ns1.softlayer.com, ns2.softlayer.com",,,,"mx0a-001b2d01.pphosted.com, mx0b-001b2d01.pphosted.com",,,True,127.0.0.1
,iam.preprod.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,104.68.88.52,"ns012.name.cloud.ibm.com, ns011.name.cloud.ibm.com",,,,,,,,
,iam.stage.cloud.ibm.com,NOERROR,"ns008.name.cloud.ibm.com, dns.cloudflare.com",,,"ns008.name.cloud.ibm.com, ns019.name.cloud.ibm.com",,,,,,,,
,iam.test.cloud.ibm.com,NOERROR,"ns011.name.cloud.ibm.com, dns.cloudflare.com",,"2.21.67.49, 2.21.67.40","ns011.name.cloud.ibm.com, ns018.name.cloud.ibm.com",,,,,,,,
,ibm-blockchain-5-prod.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,"ns001.name.cloud.ibm.com, ns008.name.cloud.ibm.com",,,,,,,,
,ibm-blockchain-5-prod.dev.cloud.ibm.com,NOERROR,"ns001.name.cloud.ibm.com, dns.cloudflare.com",,,"ns016.name.cloud.ibm.com, ns001.name.cloud.ibm.com",,,,,,,,
,ibm-endurance.test.yourlearning.ibm.com,NOERROR,"ns104.name.cloud.ibm.com, dns.cloudflare.com",,"104.18.79.87, 104.18.80.87",,"2606:4700::6812:4f57, 2606:4700::6812:5057",True,cloudflare,,,,,
,ibm-open-platform.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,,,,,,,,,,
,ibm-stage.stage.test.yourlearning.ibm.com,NOERROR,"ns104.name.cloud.ibm.com, dns.cloudflare.com",,"104.18.18.7, 104.18.19.7",,"2606:4700::6812:1207, 2606:4700::6812:1307",True,cloudflare,,,,,
,ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com","google-site-verification=aH5jG_abrxRKeKZKOrX9CuXlXdFSCQxVkmAVoYwzNcc, Dynatrace-site-verification=76b6b299-fe43-4f31-889b-a8a467193478__8q74sg9dg5udjppn95utrb8bct, MS=ms61389031, amazonses:79ShwQazteb+WkCt8e297sAC2mwZVRditsrzaoxiHjU=, 00d50000000c9mweay, google-gws-recovery-domain-verification=42135076, mongodb-site-verification=gEevYaKFpagtLmrYxomtpE2QmYwnd29i, atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC, h1-domain-verification=m9jGKLYa5hDdU5AHUfK9jrBmWVhx3h9t9ztfDFMaxZfgChvk, 40a21f5affe343c6b37e0a5af80dcd93, google-site-verification=tzdngH5fWH-k8uQoDVovOFJQZTwaGtDOP6S2cQlOvCs, google-site-verification=Jck8mLbYYfCnrmi_nRy4MG2fbUN3UGhC29KdspGLd9Y, 00df40000004784eaa, mongodb-site-verification=3d0wR0KvanH3yTbll0sXEJ0QGBQffOkv, smartsheet-site-validation=I-lI3gCPdvKbKQ6KTki96Ream6Yjs1gU, facebook-domain-verification=kyuxs3tdqtyh9rbqa3szkq3k9i2bbs, yandex-verification: 5f458b477256c50c, v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ip4:148.163.158.5 ip4:148.163.156.1 ip4:67.231.145.127 ip4:67.231.153.87 ip4:168.245.101.145 mx a:zgateway.zuora.com include:_spf.google.com ~all, onetrust-domain-verification=e7e09cedfb9b4ff386f1274e4c214d55, docker-verification=7c4d4e40-e7ee-4183-94c2-db97d0873269, _github-challenge-ibm.ibm.com=2613e984bc, atlassian-domain-verification=a32Aj0uoXQRh6QseDFFrlufYlkbeSdok7az3sY0DQNVXpW1Iqj8zlsuXFZgHMojH, adobe-idp-site-verification=5f8adca7-512f-44e1-a5b2-b62c5e3763f2, apple-domain-verification=M3o953J0rN1B0P2a, 00d00000000hedieay, 00D3h000004YkeYEAS",95.100.66.218,"ns1-206.akam.net, eur2.akam.net, usw2.akam.net, asia3.akam.net, usc3.akam.net, eur5.akam.net, usc2.akam.net, ns1-99.akam.net","2a02:26f0:480:28e::3831, 2a02:26f0:480:287::3831",,,"mx0b-001b2d01.pphosted.com, mx0a-001b2d01.pphosted.com",,,,
,ibm.test-new.yourlearning.ibm.com,NOERROR,"ns003.name.cloud.ibm.com, dns.cloudflare.com",,"104.18.248.85, 104.18.167.84",,"2606:4700::6812:a754, 2606:4700::6812:f855",True,cloudflare,,,,,
,ibm.test.yourlearning.ibm.com,NOERROR,"ns104.name.cloud.ibm.com, dns.cloudflare.com",,"104.18.79.87, 104.18.80.87",,"2606:4700::6812:4f57, 2606:4700::6812:5057",True,cloudflare,,,,,
,ibm13.raleigh.ibm.com,NOERROR,"asia3.akam.net, dnsteam.us.ibm.com",,204.146.167.111,,,,,,,,,
,ibmadc1900931-smvk.sl1900931.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.54.16.22,,,,,,,,,
,ibmadc295207-whd2.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.223,,,,,,,,,
,ibmadc295207-xxkk.podc.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.63.71.232,,,,,,,,,
,ibmalerting.bankofamerica.dal.bofa.mhas.ibm.com,NOERROR,"mhasns2.ibm.com, webmaster.kyndryl.com",,12.9.211.146,,,,,,,,,
,ibmalerting.rwd.bankofamerica.bofa.mhas.ibm.com,NOERROR,"mhasns2.ibm.com, webmaster.kyndryl.com, mhasns1.ibm.com",,12.150.80.99,,,,,,,,,
,ibmalerting.uk.bankofamerica.bofa.mhas.ibm.com,NOERROR,"mhasns2.ibm.com, webmaster.kyndryl.com, mhasns1.ibm.com",,12.150.80.100,,,,,,,,,
,ibmalerting.us.bankofamerica.bofa.mhas.ibm.com,NOERROR,"mhasns1.ibm.com, webmaster.kyndryl.com, mhasns2.ibm.com",,12.150.80.98,,,,,,,,,
,ibmapbps.au.ibm.com,NOERROR,"asia3.akam.net, qip.au1.ibm.com",,202.81.18.139,,,,,,,,,
,ibmcalgarylab-fw.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,209.226.14.106,,,,,,,,,
,ibmcc.cn.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",,106.120.83.98,,,,,,,,,
,ibmchildedu.haifa.il.ibm.com,NOERROR,"ns11.haifa.il.ibm.com, itay.il.ibm.com",,195.110.40.26,,,,,,,,,
,ibmcloud.dst.ibm.com,NOERROR,"ns1.softlayer.com, dstnetwo.mx1.ibm.com",,,,,,,,,,,
,ibmcloud.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,ibmcoders.ibmviprewards.ibm.com,NOERROR,"ns-1354.awsdns-41.org, awsdns-hostmaster.amazon.com",,"34.192.229.91, 52.23.59.102, 52.204.233.198",,,,,,ibmcoders.influitive.com,,,
,ibmdeismp010.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,ibmgbismp01.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,ibmgbismp01.portsmouth.uk.ibm.com,NOERROR,,,,,,,,,,,,
,ibmilug-orig.southdata.ibm.com,NOERROR,"asia3.akam.net, hostmaster.southdata.ibm.com",,170.225.118.28,,,,,,,,,
,ibmitam.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,,,,,,,,,,
,ibmlard1.tlmtor.ibm.com,NOERROR,"asia3.akam.net, dnsadm.us.ibm.com",atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,,
,ibmpproxy1.at.smi.ibm.com,NOERROR,,,,,,,,,,,,
,ibmprim01.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.27,,,,,,,,,
,ibmpsmtp1.at.smi.ibm.com,NOERROR,"asia3.akam.net, hostmaster.akamai.com",,193.108.101.4,,,,,,,,,
,ibmpsmtp1.de.smi.ibm.com,NOERROR,"asia3.akam.net, hostmaster.akamai.com",,129.35.228.4,,,,,,,,,
,ibmpsmtp2.at.smi.ibm.com,NOERROR,"asia3.akam.net, hostmaster.akamai.com",,193.108.101.5,,,,,,,,,
,ibmsynapp01.sl2136702.sl.edst.ibm.com,NOERROR,,,,,,,,,,,,
,ibmsynapp02.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.73,,,,,,,,,
,ibmsynapp475.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.11,,,,,,,,,
,ibmsynapp5012.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.102,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,ibmsynapp5013.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.16,,,,,,,,,
,ibmsynapp67.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.100,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,ibmsynapp68.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.50,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,ibmsynapp820.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.38,,,,,,,,,
,ibmsynimp01.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.106,,,,,,,,,
,ibmsynimp04.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.9,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,ibmsynmex102.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.48.18.96,,,,,,,,,
,ibmsynsql103.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.4,,,,,,,,,
,ibmsynwap121.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.123,,,,,,,,,
,ibmsynwap189.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.92,,,,,,,,,
,ibmsynwap193.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.23,,,,,,,,,
,ibmsynwap204.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.75,,,,,,,,,
,ibmsynwap530.sl2136702.sl.edst.ibm.com,NOERROR,"ns1.softlayer.com, aamorris.us.ibm.com",,169.59.71.116,,,,,,,,,
