new,host,a,soa,status_code,ns,cname,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,caa,txt,mx
[x],h14db.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h14dc.n2.ips.mtn.co.ug,212.88.116.220,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14dd.n1.ips.mtn.co.ug,41.210.148.221,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14dd.n2.ips.mtn.co.ug,212.88.116.221,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14df.n2.ips.mtn.co.ug,212.88.116.223,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h14e.n2.ips.mtn.co.ug,212.88.97.78,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e0.n1.ips.mtn.co.ug,41.210.148.224,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h14e1.n1.ips.mtn.co.ug,41.210.148.225,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e1.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h14e2.n1.ips.mtn.co.ug,41.210.148.226,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e2.n2.ips.mtn.co.ug,212.88.116.226,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e3.n2.ips.mtn.co.ug,212.88.116.227,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e4.n1.ips.mtn.co.ug,41.210.148.228,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e4.n2.ips.mtn.co.ug,212.88.116.228,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e5.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e6.n1.ips.mtn.co.ug,41.210.148.230,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e6.n2.ips.mtn.co.ug,212.88.116.230,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e7.n2.ips.mtn.co.ug,212.88.116.231,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e7.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],h14e8.n1.ips.mtn.co.ug,41.210.148.232,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14e9.n1.ips.mtn.co.ug,41.210.148.233,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ea.n1.ips.mtn.co.ug,41.210.148.234,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h14ea.n2.ips.mtn.co.ug,212.88.116.234,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14eb.n2.ips.mtn.co.ug,212.88.116.235,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ec.n1.ips.mtn.co.ug,41.210.148.236,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ec.n2.ips.mtn.co.ug,212.88.116.236,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ed.n1.ips.mtn.co.ug,41.210.148.237,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ed.n2.ips.mtn.co.ug,212.88.116.237,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ee.n2.ips.mtn.co.ug,212.88.116.238,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ef.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14ef.n2.ips.mtn.co.ug,212.88.116.239,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f.n2.ips.mtn.co.ug,212.88.97.79,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h14f.n4.ips.mtn.co.ug,193.108.253.79,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f0.n1.ips.mtn.co.ug,41.210.148.240,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f1.n1.ips.mtn.co.ug,41.210.148.241,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f2.n1.ips.mtn.co.ug,41.210.148.242,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f3.n2.ips.mtn.co.ug,212.88.116.243,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f4.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f4.n2.ips.mtn.co.ug,212.88.116.244,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f5.n1.ips.mtn.co.ug,41.210.148.245,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f5.n2.ips.mtn.co.ug,212.88.116.245,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h14f6.n2.ips.mtn.co.ug,212.88.116.246,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f6.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h14f7.n1.ips.mtn.co.ug,41.210.148.247,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f7.n2.ips.mtn.co.ug,212.88.116.247,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f8.n1.ips.mtn.co.ug,41.210.148.248,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f8.n2.ips.mtn.co.ug,212.88.116.248,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f9.n1.ips.mtn.co.ug,41.210.148.249,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14f9.n2.ips.mtn.co.ug,212.88.116.249,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14fa.n1.ips.mtn.co.ug,41.210.148.250,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14fa.n2.ips.mtn.co.ug,212.88.116.250,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14fb.n2.ips.mtn.co.ug,212.88.116.251,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14fc.n2.ips.mtn.co.ug,212.88.116.252,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14fe.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h14fe.n2.ips.mtn.co.ug,212.88.116.254,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h15.n1.ips.mtn.co.ug,41.210.128.21,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h15.n4.ips.mtn.co.ug,193.108.252.21,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h15.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h150.n1.ips.mtn.co.ug,41.210.129.80,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150.n2.ips.mtn.co.ug,212.88.97.80,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150.n4.ips.mtn.co.ug,193.108.253.80,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1500.n1.ips.mtn.co.ug,41.210.149.0,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1500.n2.ips.mtn.co.ug,212.88.117.0,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1501.n1.ips.mtn.co.ug,41.210.149.1,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1502.n1.ips.mtn.co.ug,41.210.149.2,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1502.n2.ips.mtn.co.ug,212.88.117.2,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1503.n1.ips.mtn.co.ug,41.210.149.3,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1504.n1.ips.mtn.co.ug,41.210.149.4,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1506.n1.ips.mtn.co.ug,41.210.149.6,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1507.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1507.n2.ips.mtn.co.ug,212.88.117.7,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1508.n1.ips.mtn.co.ug,41.210.149.8,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150a.n1.ips.mtn.co.ug,41.210.149.10,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150a.n2.ips.mtn.co.ug,212.88.117.10,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150b.n2.ips.mtn.co.ug,212.88.117.11,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150c.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h150d.n1.ips.mtn.co.ug,41.210.149.13,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150d.n2.ips.mtn.co.ug,212.88.117.13,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150e.n2.ips.mtn.co.ug,212.88.117.14,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150f.n1.ips.mtn.co.ug,41.210.149.15,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h150f.n2.ips.mtn.co.ug,212.88.117.15,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151.n1.ips.mtn.co.ug,41.210.129.81,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151.n2.ips.mtn.co.ug,212.88.97.81,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151.n4.ips.mtn.co.ug,193.108.253.81,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1510.n2.ips.mtn.co.ug,212.88.117.16,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1511.n1.ips.mtn.co.ug,41.210.149.17,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1511.n2.ips.mtn.co.ug,212.88.117.17,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1512.n1.ips.mtn.co.ug,41.210.149.18,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1512.n2.ips.mtn.co.ug,212.88.117.18,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1513.n2.ips.mtn.co.ug,212.88.117.19,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1514.n2.ips.mtn.co.ug,212.88.117.20,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1515.n1.ips.mtn.co.ug,41.210.149.21,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1515.n2.ips.mtn.co.ug,212.88.117.21,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h1516.n1.ips.mtn.co.ug,41.210.149.22,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1517.n1.ips.mtn.co.ug,41.210.149.23,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1517.n2.ips.mtn.co.ug,212.88.117.23,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1518.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1518.n2.ips.mtn.co.ug,212.88.117.24,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1519.n1.ips.mtn.co.ug,41.210.149.25,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1519.n2.ips.mtn.co.ug,212.88.117.25,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151a.n1.ips.mtn.co.ug,41.210.149.26,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151a.n2.ips.mtn.co.ug,212.88.117.26,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151b.n1.ips.mtn.co.ug,41.210.149.27,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151b.n2.ips.mtn.co.ug,212.88.117.27,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h151b.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],h151d.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151d.n2.ips.mtn.co.ug,212.88.117.29,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151f.n2.ips.mtn.co.ug,212.88.117.31,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h151f.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h152.n2.ips.mtn.co.ug,212.88.97.82,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152.n4.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1520.n1.ips.mtn.co.ug,41.210.149.32,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1520.n2.ips.mtn.co.ug,212.88.117.32,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1521.n2.ips.mtn.co.ug,212.88.117.33,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1522.n1.ips.mtn.co.ug,41.210.149.34,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1522.n2.ips.mtn.co.ug,212.88.117.34,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1523.n1.ips.mtn.co.ug,41.210.149.35,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1524.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1524.n2.ips.mtn.co.ug,212.88.117.36,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1526.n1.ips.mtn.co.ug,41.210.149.38,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1526.n2.ips.mtn.co.ug,212.88.117.38,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1527.n1.ips.mtn.co.ug,41.210.149.39,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1527.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1529.n2.ips.mtn.co.ug,212.88.117.41,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152b.n2.ips.mtn.co.ug,212.88.117.43,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152c.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152c.n2.ips.mtn.co.ug,212.88.117.44,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152d.n2.ips.mtn.co.ug,212.88.117.45,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152e.n2.ips.mtn.co.ug,212.88.117.46,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152f.n1.ips.mtn.co.ug,41.210.149.47,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h152f.n2.ips.mtn.co.ug,212.88.117.47,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153.n2.ips.mtn.co.ug,212.88.97.83,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1530.n1.ips.mtn.co.ug,41.210.149.48,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1530.n2.ips.mtn.co.ug,212.88.117.48,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1531.n2.ips.mtn.co.ug,212.88.117.49,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1532.n2.ips.mtn.co.ug,212.88.117.50,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1533.n1.ips.mtn.co.ug,41.210.149.51,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1534.n1.ips.mtn.co.ug,41.210.149.52,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1535.n2.ips.mtn.co.ug,212.88.117.53,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1536.n2.ips.mtn.co.ug,212.88.117.54,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1537.n1.ips.mtn.co.ug,41.210.149.55,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1538.n1.ips.mtn.co.ug,41.210.149.56,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1538.n2.ips.mtn.co.ug,212.88.117.56,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1539.n1.ips.mtn.co.ug,41.210.149.57,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1539.n2.ips.mtn.co.ug,212.88.117.57,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153a.n2.ips.mtn.co.ug,212.88.117.58,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153b.n1.ips.mtn.co.ug,41.210.149.59,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153b.n2.ips.mtn.co.ug,212.88.117.59,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153c.n1.ips.mtn.co.ug,41.210.149.60,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153c.n2.ips.mtn.co.ug,212.88.117.60,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153d.n1.ips.mtn.co.ug,41.210.149.61,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153d.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],h153e.n1.ips.mtn.co.ug,41.210.149.62,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h153e.n2.ips.mtn.co.ug,212.88.117.62,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h153f.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h154.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h154.n4.ips.mtn.co.ug,193.108.253.84,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1542.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1543.n1.ips.mtn.co.ug,41.210.149.67,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1543.n2.ips.mtn.co.ug,212.88.117.67,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1544.n1.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1544.n2.ips.mtn.co.ug,212.88.117.68,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1545.n1.ips.mtn.co.ug,41.210.149.69,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1546.n1.ips.mtn.co.ug,41.210.149.70,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1547.n2.ips.mtn.co.ug,212.88.117.71,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1548.n1.ips.mtn.co.ug,41.210.149.72,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1549.n1.ips.mtn.co.ug,41.210.149.73,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h154d.n2.ips.mtn.co.ug,212.88.117.77,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h154e.n1.ips.mtn.co.ug,41.210.149.78,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h154f.n1.ips.mtn.co.ug,41.210.149.79,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"rip.psg.com, demon.mtn.co.ug",,,,,,,,,
[x],h155.n4.ips.mtn.co.ug,193.108.253.85,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1551.n1.ips.mtn.co.ug,41.210.149.81,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1552.n1.ips.mtn.co.ug,41.210.149.82,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1552.n2.ips.mtn.co.ug,212.88.117.82,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1553.n1.ips.mtn.co.ug,41.210.149.83,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1554.n1.ips.mtn.co.ug,41.210.149.84,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1554.n2.ips.mtn.co.ug,212.88.117.84,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1555.n1.ips.mtn.co.ug,41.210.149.85,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1555.n2.ips.mtn.co.ug,212.88.117.85,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1556.n1.ips.mtn.co.ug,41.210.149.86,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1556.n2.ips.mtn.co.ug,212.88.117.86,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1557.n2.ips.mtn.co.ug,212.88.117.87,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,"demon.mtn.co.ug, rip.psg.com",,,,,,,,,
[x],h1558.n1.ips.mtn.co.ug,41.210.149.88,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1559.n1.ips.mtn.co.ug,41.210.149.89,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h1559.n2.ips.mtn.co.ug,212.88.117.89,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
[x],h155a.n2.ips.mtn.co.ug,,"demon.mtn.co.ug, bakaras.mtn.co.ug",NOERROR,,,,,,,,,,
