input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,final_url,csp_domains_,tls_mismatched,tls_subject_org_
ae-no.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://ae-no.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,,54.175.147.155,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
agenzia.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://agenzia.charts.mongodb.com:443,https,,text/html,GET,52.21.89.200,/,1644110676,52.206.222.245,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
allhands.corp.mongodb.com,All Hands,200,1979,allhands.corp.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-10-03T23:59:59Z,CN=*.allhands.corp.mongodb.com,*.allhands.corp.mongodb.com,ahp-prod-app-fuver.mongodbstitch.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7f290f1cd6ba4ee6bfd0de7781ae5ecc,18ab2c6051a062e2e810d5ba486b79cb0524587a1176da90ba24aadd6bf1c981,ctls,allhands.corp.mongodb.com,cloudfront,443,https://allhands.corp.mongodb.com:443,https,AmazonS3,text/html,GET,18.66.97.73,/,-1259179666,18.66.97.46,Amazon Web Services,1,False,True,True,,,,
alpha-bucket-error-serviceoceania-mx.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alpha-bucket-error-serviceoceania-mx.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,,54.175.147.155,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alpha-privatenpiwdruid-coord.cloudmanager.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alpha-privatenpiwdruid-coord.cloudmanager.mongodb.com:443,https,,text/html,GET,54.175.147.155,/,,52.206.222.245,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alpha-prodapps-b2bsystem.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alpha-prodapps-b2bsystem.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,-2143930371,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphaconfig-doc-acc.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphaconfig-doc-acc.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,-2143930371,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphadevpp-config-redirect.university.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphadevpp-config-redirect.university.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,1644110676,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphalabs.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphalabs.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,1644110676,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphameet-git.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphameet-git.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,,54.175.147.155,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphas3.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphas3.charts.mongodb.com:443,https,,text/html,GET,54.175.147.155,/,1644110676,52.206.222.245,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphastaging.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphastaging.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alphawebappclients.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alphawebappclients.charts.mongodb.com:443,https,,text/html,GET,54.175.147.155,/,-2143930371,52.206.222.245,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
alt-de.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://alt-de.charts.mongodb.com:443,https,,text/html,GET,54.175.147.155,/,,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
amn.opsmanager.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://amn.opsmanager.mongodb.com:443,https,,text/html,GET,52.21.89.200,/,-2143930371,54.175.147.155,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
analytics.prod.corp.mongodb.com,404 | MongoDB,404,10152,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://analytics.prod.corp.mongodb.com:443,https,,text/html,GET,3.231.128.237,/,-680925535,23.23.148.58,HSTS,148,False,,True,https://www.mongodb.com/404,https://*.mongodb.com,,
analytics.staging.corp.mongodb.com,404 | MongoDB,404,10151,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://analytics.staging.corp.mongodb.com:443,https,,text/html,GET,35.174.255.218,/,,52.45.195.111,HSTS,148,False,,True,https://www.mongodb.com/404,https://*.mongodb.com,,
analytics.test.corp.mongodb.com,404 | MongoDB,404,10152,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://analytics.test.corp.mongodb.com:443,https,,text/html,GET,54.146.255.161,/,,52.3.154.63,HSTS,148,False,,True,https://www.mongodb.com/404,https://*.mongodb.com,,
ap-south-1.lb-b.r53.aws.cloud.mongodb.com,,404,,,,,,,,,,,,,,,,,,,,80,http://ap-south-1.lb-b.r53.aws.cloud.mongodb.com:80,http,mdbws,,GET,15.207.151.40,/,-1840324437,15.207.151.40,,1,False,,,,,,
ap-southeast-2.lb-b.r53.aws.cloud.mongodb.com,,404,,,,,,,,,,,,,,,,,,,,80,http://ap-southeast-2.lb-b.r53.aws.cloud.mongodb.com:80,http,mdbws,,GET,13.54.209.90,/,-1840324437,13.54.209.90,,1,False,,,,,,
ap-southeast-2.lb-e.r53.aws.cloud.mongodb.com,,404,,,,,,,,,,,,,,,,,,,,80,http://ap-southeast-2.lb-e.r53.aws.cloud.mongodb.com:80,http,mdbws,,GET,54.253.166.79,/,-1840324437,54.253.166.79,,1,False,,,,,,
api-agents.mongodb.com,MongoDB Cloud | MongoDB,200,479007,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-agents.mongodb.com:443,https,,text/html,GET,34.230.213.36,/,-1729200187,34.230.213.36,HSTS,362,False,,True,https://www.mongodb.com/cloud,https://*.mongodb.com,,
api-backup.eu-central-1.mongodb.com,MongoDB Cloud | MongoDB,200,479007,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-backup.eu-central-1.mongodb.com:443,https,,text/html,GET,54.93.136.153,/,-1865031657,54.93.136.153,HSTS,362,False,,True,https://www.mongodb.com/cloud,https://*.mongodb.com,,
api-backup.eu-west-1.mongodb.com,MongoDB Cloud | MongoDB,200,479007,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-backup.eu-west-1.mongodb.com:443,https,,text/html,GET,54.229.218.76,/,-1865031657,54.229.218.76,HSTS,362,False,,True,https://www.mongodb.com/cloud,https://*.mongodb.com,,
api-backup.eu-west-2.mongodb.com,MongoDB Cloud | MongoDB,200,479007,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-backup.eu-west-2.mongodb.com:443,https,,text/html,GET,18.132.228.73,/,-1865031657,18.132.228.73,HSTS,362,False,,True,https://www.mongodb.com/cloud,https://*.mongodb.com,,
api-backup.mongodb.com,MongoDB Cloud | MongoDB,200,479007,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-backup.mongodb.com:443,https,,text/html,GET,44.211.4.85,/,-1865031657,44.211.4.85,HSTS,362,False,,True,https://www.mongodb.com/cloud,https://*.mongodb.com,,
api-backup.us-east-1.mongodb.com,MongoDB | Unsupported Browser,200,1843,cloud.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T12:15:07Z,2023-07-30T12:15:06Z,CN=cloud.mongodb.com,cloud.mongodb.com,opsmanager.mongodb.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,65889e5859ba432f03c5747cbba31be4,9970b859202829990d4af42f64f804a6ad2204adb40b7fe108a57b134203ed93,ctls,cloud.mongodb.com,,443,https://api-backup.us-east-1.mongodb.com:443,https,mdbws,text/html,GET,3.94.56.171,/,-1865031657,3.94.56.171,HSTS,55,False,,,https://cloud.mongodb.com/unsupportedBrowser?redirect=%2F,,,
api-backup.us-west-1.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-backup.us-west-1.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,1644110676,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
api-backup.us-west-2.mongodb.com,MongoDB Cloud | MongoDB,200,479006,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-backup.us-west-2.mongodb.com:443,https,,text/html,GET,44.224.106.250,/,-1865031657,44.224.106.250,HSTS,362,False,,True,https://www.mongodb.com/cloud,https://*.mongodb.com,,
api-br01.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-br01.charts.mongodb.com:443,https,,text/html,GET,54.175.147.155,/,-2143930371,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
api-euw1c.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,80,http://api-euw1c.charts.mongodb.com:80,http,,text/html,GET,52.206.222.245,/,-2143930371,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
api-perf.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api-perf.charts.mongodb.com:443,https,,text/html,GET,52.21.89.200,/,-2143930371,54.175.147.155,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
api.blue.mongodb.com,,404,,api.blue.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-05T00:00:00Z,2024-04-03T23:59:59Z,CN=api.blue.mongodb.com,api.blue.mongodb.com,api.blue.mongodb.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,bb245f25e140c16f4e8e8ec594d51c7d,cdcdf2fb716c701a5850579f2514709b895c559121770d997b70d6ff76138b05,ctls,api.blue.mongodb.com,,443,https://api.blue.mongodb.com:443,https,awselb/2.0,text/plain,GET,44.227.136.144,/,-1840324437,44.232.236.169,,1,False,,,,,,
api.mongodb.com,MongoDB API Documentation,200,6561,api.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-12-26T23:59:59Z,CN=api.mongodb.com,api.mongodb.com,api.mongodb.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a46273bae0a23515e727f6be8070469f,54e0f63c94faf3846338aa395505f41a037d5c911288b8684e4e1a8163202619,ctls,api.mongodb.com,cloudfront,443,https://api.mongodb.com:443,https,AmazonS3,text/html,GET,52.222.214.103,/,-2019842648,2600:9000:223d:dc00:d:fa9c:1dc0:93a1,Google Tag Manager,183,False,True,,,,,
api.support.mongodb.com,,404,37,api.support.mongodb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T13:37:53Z,2023-08-03T13:37:52Z,CN=api.support.mongodb.com,api.support.mongodb.com,api.support.mongodb.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,df64ef0b0145bcc1818fa89aae889593,b688dd06e57ccb7a71c3f0887369cec5709fdc6a3f19da93d4993a24f529b2e7,ctls,api.support.mongodb.com,fastly,443,https://api.support.mongodb.com:443,https,,application/json,GET,151.101.2.133,/,-95468444,151.101.194.133,Varnish,1,False,True,,,,,
api.support.staging.corp.mongodb.com,,404,37,api.support.staging.corp.mongodb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-05T11:31:05Z,2023-07-04T11:31:04Z,CN=api.support.staging.corp.mongodb.com,api.support.staging.corp.mongodb.com,api.support.staging.corp.mongodb.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afcf0acc9a08ee74f9a611f777ea6107,03a5e39cfdf39a9ab274dbe6bb1fe20b973ed09e8d2f443f919d7076c37bc606,ctls,api.support.staging.corp.mongodb.com,,443,https://api.support.staging.corp.mongodb.com:443,https,,application/json,GET,52.22.111.228,/,-95468444,52.45.195.111,Node.js,1,False,,,,,,
api16.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://api16.charts.mongodb.com:443,https,,text/html,GET,54.175.147.155,/,-2143930371,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
apiv3-ing.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://apiv3-ing.charts.mongodb.com:443,https,,text/html,GET,52.21.89.200,/,-2143930371,54.175.147.155,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
app-fra04-origin.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722628,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,80,http://app-fra04-origin.charts.mongodb.com:80,http,,text/html,GET,52.21.89.200,/,-2143930371,52.206.222.245,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
app-seer.charts.mongodb.com,MongoDB: The Developer Data Platform | MongoDB,200,722621,www.mongodb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-09T23:59:59Z,CN=*.mongodb.com,*.mongodb.com,*.corp.mongodb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,990712232470676d13e0cc6e370df23c,8f451e8be404de6c805982378228e3a5cbfef64af382155042642a5b3f94d8e8,ctls,www.mongodb.com,,443,https://app-seer.charts.mongodb.com:443,https,,text/html,GET,52.206.222.245,/,,52.21.89.200,HSTS,455,False,,True,https://www.mongodb.com/,https://*.mongodb.com,,
