input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_self_signed
resellerportal.bitdefender.com,Official Bitdefender Consumer Program,,259925,resellerportal.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-02T15:49:32Z,CN=resellerportal.bitdefender.com,resellerportal.bitdefender.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,resellerportal.bitdefender.com,443,https://resellerportal.bitdefender.com:443,https,nginx,text/html,GET,35.190.89.102,Nginx,913,True,
rmm-cw-client-api-plugin-stg.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,rmm-cw-client-api-plugin-stg.dev.rmm.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,ctls,rmm-cw-client-api-plugin-stg.dev.rmm.bitdefender.com,443,https://rmm-cw-client-api-plugin-stg.dev.rmm.bitdefender.com:443,https,,text/html,GET,20.40.202.27,,87,True,
rmm-cw-client-api-plugin-uat.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,,,,,,,,,,,,,,80,http://rmm-cw-client-api-plugin-uat.dev.rmm.bitdefender.com:80,http,,text/html,GET,20.118.56.7,,87,,
rmm-cw-client-api-uat.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,rmm-cw-client-api-uat.dev.rmm.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,ctls,rmm-cw-client-api-uat.dev.rmm.bitdefender.com,443,https://rmm-cw-client-api-uat.dev.rmm.bitdefender.com:443,https,,text/html,GET,20.40.202.21,,87,True,
rmm-cw-rmm-api-plugin-dklein.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,rmm-cw-rmm-api-plugin-dklein.dev.rmm.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,ctls,rmm-cw-rmm-api-plugin-dklein.dev.rmm.bitdefender.com,443,https://rmm-cw-rmm-api-plugin-dklein.dev.rmm.bitdefender.com:443,https,,text/html,GET,20.118.56.7,,87,,
rmm-cw-rmm-api-plugin-intgr.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,rmm-cw-rmm-api-plugin-intgr.dev.rmm.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,ctls,rmm-cw-rmm-api-plugin-intgr.dev.rmm.bitdefender.com,443,https://rmm-cw-rmm-api-plugin-intgr.dev.rmm.bitdefender.com:443,https,,text/html,GET,52.165.184.170,,87,True,
rmm-cw-rmm-api-plugin-stg.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,rmm-cw-rmm-api-plugin-stg.dev.rmm.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,ctls,rmm-cw-rmm-api-plugin-stg.dev.rmm.bitdefender.com,443,https://rmm-cw-rmm-api-plugin-stg.dev.rmm.bitdefender.com:443,https,,text/html,GET,20.40.202.27,,87,True,
rmm-cw-rmm-api-plugin-uat.dev.rmm.bitdefender.com,Microsoft Azure Web App - Error 404,,2667,rmm-cw-rmm-api-plugin-uat.dev.rmm.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,ctls,rmm-cw-rmm-api-plugin-uat.dev.rmm.bitdefender.com,443,https://rmm-cw-rmm-api-plugin-uat.dev.rmm.bitdefender.com:443,https,,text/html,GET,20.40.202.27,,87,True,
rmmi-api.rmm.bitdefender.com,,,7,rmmi-api.rmm.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,CN=rmmi-api.rmm.bitdefender.com,rmmi-api.rmm.bitdefender.com,,"CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte RSA CA 2018,DigiCert Inc,ctls,rmmi-api.rmm.bitdefender.com,443,https://rmmi-api.rmm.bitdefender.com:443,https,Kestrel,text/plain,GET,20.160.116.72,Microsoft ASP.NET,1,,
rpvideotron-e93bc98b-1acb-4ac8-9f97-bb3b575b212c.2d7dd.cdn.bitdefender.net,403 Forbidden,,153,rpvideotron-e93bc98b-1acb-4ac8-9f97-bb3b575b212c.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,rpvideotron-e93bc98b-1acb-4ac8-9f97-bb3b575b212c.2d7dd.cdn.bitdefender.net,443,https://rpvideotron-e93bc98b-1acb-4ac8-9f97-bb3b575b212c.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,8,,
sandbox-portal-us-gcp.gravityzone.bitdefender.com,,,34,sandbox-portal-us-gcp.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sandbox-portal-us-gcp.gravityzone.bitdefender.com,443,https://sandbox-portal-us-gcp.gravityzone.bitdefender.com:443,https,nginx/1.18.0,application/json,GET,35.212.12.100,Nginx:1.18.0,1,True,
sandbox-portal-us.gravityzone.bitdefender.com,,,34,sandbox-portal-us.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sandbox-portal-us.gravityzone.bitdefender.com,443,https://sandbox-portal-us.gravityzone.bitdefender.com:443,https,nginx/1.18.0,application/json,GET,35.212.12.100,Nginx:1.18.0,1,True,
sandbox-us.bitdefender.net,403,,134,sandbox-us.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sandbox-us.bitdefender.net,443,https://sandbox-us.bitdefender.net:443,https,cloudflare,text/html,GET,104.17.107.108,Cloudflare,1,True,
sandbox.bitdefender.net,403,,134,sandbox.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sandbox.bitdefender.net,443,https://sandbox.bitdefender.net:443,https,cloudflare,text/html,GET,104.17.107.108,Cloudflare,1,True,
sba-update.bitdefender.net,,,,sba-update.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-01T00:00:00Z,CN=sba-update.bitdefender.net,sba-update.bitdefender.net,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,sba-update.bitdefender.net,443,https://sba-update.bitdefender.net:443,https,nginx/1.18.0,text/plain,GET,195.189.155.106,Nginx:1.18.0,1,,
secupgr.cdn.bitdefender.net,403 Forbidden,,153,secupgr.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,CN=secupgr.cdn.bitdefender.net,secupgr.cdn.bitdefender.net,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,secupgr.cdn.bitdefender.net,443,https://secupgr.cdn.bitdefender.net:443,https,nginx,text/html,GET,68.232.34.98,Nginx,8,,
securityscan.bitdefender.com,Bitdefender Free Antivirus for Windows - Download Software,,237616,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://securityscan.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Java,6187,True,
seems.gravityzone.bitdefender.com,SecureMail,,37922,seems.gravityzone.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,seems.gravityzone.bitdefender.com,443,https://seems.gravityzone.bitdefender.com:443,https,AmazonS3,text/html,GET,52.222.214.11,Amazon Web Services,92,True,
services-www.bitdefender.com,,,2,services-www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,services-www.bitdefender.com,443,https://services-www.bitdefender.com:443,https,cloudflare,text/plain,GET,104.18.168.222,Node.js,1,True,
sfr-central.bitdefender.net,SFR Cybersécurité,,1561,sfr-central.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T23:09:14Z,CN=cybersecurite.sfr.fr,cybersecurite.sfr.fr,,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,sfr-central.bitdefender.net,443,https://sfr-central.bitdefender.net:443,https,nimbus,text/html,GET,34.149.216.157,HTTP/3,32,True,
share.bitdefender.com,Sign in to your account,,198548,login.microsoftonline.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,login.microsoftonline.com,443,https://share.bitdefender.com:443,https,,text/html,GET,104.18.168.222,HSTS,173,True,
shop.bitdefender.com,BitDefender,,43702,shop.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,"CN=shop.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",shop.bitdefender.com,Bitdefender SRL,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,shop.bitdefender.com,443,https://shop.bitdefender.com:443,https,Apache,text/html,GET,45.60.33.126,Varnish:6.6,1309,True,
soliton-bb424119-3e74-4347-865a-5c3c15057a6a.2d7dd.cdn.bitdefender.net,403 Forbidden,,153,soliton-bb424119-3e74-4347-865a-5c3c15057a6a.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,soliton-bb424119-3e74-4347-865a-5c3c15057a6a.2d7dd.cdn.bitdefender.net,443,https://soliton-bb424119-3e74-4347-865a-5c3c15057a6a.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,8,,
sourcenext-102b7e23-ec49-4e55-ac84-edc9fa134b22.2d7dd.cdn.bitdefender.net,403 Forbidden,,555,sourcenext-102b7e23-ec49-4e55-ac84-edc9fa134b22.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sourcenext-102b7e23-ec49-4e55-ac84-edc9fa134b22.2d7dd.cdn.bitdefender.net,443,https://sourcenext-102b7e23-ec49-4e55-ac84-edc9fa134b22.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,14,,
sourcenext.oem-central-stage.bitdefender.com,スーパーセキュリティ セントラル,,2742,sourcenext.oem-central-stage.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,CN=*.oem-central-stage.bitdefender.com,*.oem-central-stage.bitdefender.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,sourcenext.oem-central-stage.bitdefender.com,443,https://sourcenext.oem-central-stage.bitdefender.com:443,https,,text/html,GET,81.161.59.221,HSTS,26,,
spamtitan-3465a52b-11ab-4ed1-8bfc-89d93fe38877.2d7dd.cdn.bitdefender.net,403 Forbidden,,555,spamtitan-3465a52b-11ab-4ed1-8bfc-89d93fe38877.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spamtitan-3465a52b-11ab-4ed1-8bfc-89d93fe38877.2d7dd.cdn.bitdefender.net,443,https://spamtitan-3465a52b-11ab-4ed1-8bfc-89d93fe38877.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,14,,
ssems.gravityzone.bitdefender.com,Bitdefender GravityZone,,81187,ssems.gravityzone.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-15T10:14:08Z,CN=ssems.gravityzone.bitdefender.com,ssems.gravityzone.bitdefender.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,ssems.gravityzone.bitdefender.com,443,https://ssems.gravityzone.bitdefender.com:443,https,Cowboy,text/html,GET,146.75.121.91,Varnish,1099,True,
sstats.bitdefender.com,,,,sstats.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=sstats.bitdefender.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",sstats.bitdefender.com,Adobe Systems Incorporated,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sstats.bitdefender.com,443,https://sstats.bitdefender.com:443,https,jag,,GET,63.140.62.160,HSTS,1,,
stage.bitdefender.com,405 Not allowed.,,223,stage.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stage.bitdefender.com,443,https://stage.bitdefender.com:443,https,,,GET,151.101.3.10,HSTS,11,True,
staging.account.api-system.oem-central-stage.bitdefender.com,,,21,staging.account.api-system.oem-central-stage.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T18:20:08Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ctls,staging.account.api-system.oem-central-stage.bitdefender.com,443,https://staging.account.api-system.oem-central-stage.bitdefender.com:443,https,,text/plain,GET,81.161.59.221,HSTS,1,,True
starget.bitdefender.com,Page not found,,147,starget.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,"CN=starget.bitdefender.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",starget.bitdefender.com,Adobe Systems Incorporated,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,starget.bitdefender.com,443,https://starget.bitdefender.com:443,https,,text/html,GET,52.48.215.231,HSTS,9,,
static-hello.bitdefender.com,,,78,,,,,,,,,,,,,,443,https://static-hello.bitdefender.com:443,https,nginx,text/html,GET,217.175.192.34,Nginx,1,,
stats-dns.bitdefender.net,,,74,stats-dns.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T16:38:36Z,CN=stats-dns.bitdefender.net,stats-dns.bitdefender.net,,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,stats-dns.bitdefender.net,443,https://stats-dns.bitdefender.net:443,https,,text/plain,GET,34.98.99.175,HTTP/3,2,True,
stats.bitdefender.com,,,,stats.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stats.bitdefender.com,443,https://stats.bitdefender.com:443,https,jag,,GET,63.140.62.135,,1,,
store.bitdefender.com,,,212,store.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,"CN=store.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO, serialNumber=J40/20427/2005, businessCategory=Private Organization, jurisdictionCountry=RO, businessCategory=Private Organization, jurisdictionCountry=RO",store.bitdefender.com,Bitdefender SRL,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,ctls,store.bitdefender.com,443,https://store.bitdefender.com:443,https,,text/html,GET,45.60.14.94,Imperva,8,True,
strongdns-api.bitdefender.net,Error,,139,strongdns-api.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-20T05:33:49Z,CN=strongdns-api.bitdefender.net,strongdns-api.bitdefender.net,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,strongdns-api.bitdefender.net,443,https://strongdns-api.bitdefender.net:443,https,nginx,text/html,GET,81.161.59.48,Node.js,11,,
strongdns.bitdefender.net,Bitdefender DNS Detections,,1011,strongdns.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-20T05:33:57Z,CN=strongdns.bitdefender.net,strongdns.bitdefender.net,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,strongdns.bitdefender.net,443,https://strongdns.bitdefender.net:443,https,nginx,text/html,GET,81.161.59.48,Nginx,16,,
stsc-b61f1b87-5b60-405f-a189-fb648e0919aa.2d7dd.cdn.bitdefender.net,403 Forbidden,,153,stsc-b61f1b87-5b60-405f-a189-fb648e0919aa.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stsc-b61f1b87-5b60-405f-a189-fb648e0919aa.2d7dd.cdn.bitdefender.net,443,https://stsc-b61f1b87-5b60-405f-a189-fb648e0919aa.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,8,,
submit.bitdefender.com,Sign in to your account,,199881,login.microsoftonline.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,login.microsoftonline.com,443,https://submit.bitdefender.com:443,https,,text/html,GET,104.18.168.222,HSTS,171,True,
support.bitdefender.com,Login - Bitdefender Support Center,,29791,support.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,"CN=support.bitdefender.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",support.bitdefender.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,support.bitdefender.com,443,https://support.bitdefender.com:443,https,cloudflare,text/html,GET,104.16.30.121,DeskPro,469,True,
survey.bitdefender.com,Fastly error: unknown domain survey.bitdefender.com,,272,survey.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,survey.bitdefender.com,443,https://survey.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Varnish,8,True,
swimlane.bitdefender.com,403 Forbidden,,118,swimlane.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-08T00:00:00Z,CN=swimlane.bitdefender.com,swimlane.bitdefender.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,swimlane.bitdefender.com,443,https://swimlane.bitdefender.com:443,https,awselb/2.0,text/html,GET,75.2.16.253,,7,,
tehtris-7dd60ca7-61ac-45a8-87c7-c3c04cfa60b0.2d7dd.cdn.bitdefender.net,403 Forbidden,,555,tehtris-7dd60ca7-61ac-45a8-87c7-c3c04cfa60b0.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,tehtris-7dd60ca7-61ac-45a8-87c7-c3c04cfa60b0.2d7dd.cdn.bitdefender.net,443,https://tehtris-7dd60ca7-61ac-45a8-87c7-c3c04cfa60b0.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,14,,
tencent-7edab91a-21d3-45ab-b0a1-c98dea9fd292.2d7dd.cdn.bitdefender.net,403 Forbidden,,555,tencent-7edab91a-21d3-45ab-b0a1-c98dea9fd292.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,tencent-7edab91a-21d3-45ab-b0a1-c98dea9fd292.2d7dd.cdn.bitdefender.net,443,https://tencent-7edab91a-21d3-45ab-b0a1-c98dea9fd292.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,14,,
