input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,csp_domains_,final_url
iga.olx.pl,Używane wózki dziecięce,200,2140473,AS16509,AMAZON-02,US,143.204.216.0/24,iga.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,iga.olx.pl,cloudfront,443,https://iga.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.110,/,82561444,143.204.215.57,React,123,False,True,,,https://*.olx.pl,
image.info.olx.pl,Access Denied,403,270,AS20940,AKAMAI-ASN1,NL,95.101.0.0/16,image.info.olx.pl,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,image.info.olx.pl,,443,https://image.info.olx.pl:443,https,AkamaiGHost,text/html,GET,95.101.54.216,/,,95.101.54.209,,10,False,,True,"Akamai Technologies, Inc.",,
image.info.olx.pt,Access Denied,403,270,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,image.info.olx.pt,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,image.info.olx.pt,,443,https://image.info.olx.pt:443,https,AkamaiGHost,text/html,GET,2.16.241.6,/,,2.16.241.11,,10,False,,True,"Akamai Technologies, Inc.",,
images01.olx.pt,"Houston, temos um problema!",404,162371,AS16509,AMAZON-02,US,52.222.236.0/23,images01.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,images01.olx.pt,cloudfront,443,https://images01.olx.pt:443,https,nginx/1.23.0,text/html,GET,52.222.236.59,/,,52.222.236.103,Nginx:1.23.0,190,False,True,,,https://*.olx.pt,
images02.olx.pt,"Houston, temos um problema!",404,162371,AS16509,AMAZON-02,US,52.222.236.0/23,images02.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,images02.olx.pt,cloudfront,443,https://images02.olx.pt:443,https,nginx/1.23.0,text/html,GET,52.222.236.58,/,,52.222.236.103,Nginx:1.23.0,190,False,True,,,https://*.olx.pt,
img.olx.pt,Portugal Anúncios Classificados OLX,200,157063,AS16509,AMAZON-02,US,52.222.236.0/23,img.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,img.olx.pt,cloudfront,443,https://img.olx.pt:443,https,nginx/1.23.0,text/html,GET,52.222.236.58,/,,52.222.236.55,Nginx:1.23.0,195,False,True,,,https://*.olx.pt,
imo21.imovirtual.com,"Agência imobiliária Esgueira, Aveiro - Imo21 | Imovirtual",200,370587,AS16509,AMAZON-02,US,13.226.180.0/23,imo21.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,imo21.imovirtual.com,cloudfront,443,https://imo21.imovirtual.com:443,https,nginx,text/html,GET,13.226.175.53,/,-862830349,13.226.175.48,PHP,3503,False,True,,,fonts.googleapis.com,
imobrunoboto.imovirtual.com,Página não encontrada,404,82077,AS16509,AMAZON-02,US,18.66.116.0/23,imobrunoboto.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,imobrunoboto.imovirtual.com,cloudfront,443,https://imobrunoboto.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.118,/,,18.66.112.89,PHP,1208,False,True,,,fonts.googleapis.com,
imosonho.imovirtual.com,"Agência imobiliária Marinha Grande, Leiria - Imosonho | Imovirtual",200,366529,AS16509,AMAZON-02,US,18.66.116.0/23,imosonho.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,imosonho.imovirtual.com,cloudfront,443,https://imosonho.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.3,/,-748995800,18.66.112.49,PHP,3491,False,True,,,app.optimizely.com,
imovirtual.com,Comprar e arrendar casa | Imovirtual,200,121880,AS16509,AS16509,Unknown,75.2.0.0/17,www.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,www.imovirtual.com,,443,https://imovirtual.com:443,https,nginx,text/html,GET,75.2.8.141,/,,75.2.8.141,PHP,1639,False,,,,fonts.googleapis.com,https://www.imovirtual.com:443/
impetinternational.otomoto.pl,IMPET International | OTOMOTO,200,270639,AS16509,AMAZON-02,US,18.66.132.0/24,impetinternational.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,impetinternational.otomoto.pl,cloudfront,443,https://impetinternational.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.101,React,11,False,True,,,,https://impetinternational.otomoto.pl/inventory
importer-maszyn.otomoto.pl,MASZYNY BUDOWLANE-DROGOWE IMPORT EXPORT | OTOMOTO,200,271117,AS16509,AMAZON-02,US,18.66.132.0/24,importer-maszyn.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,importer-maszyn.otomoto.pl,cloudfront,443,https://importer-maszyn.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.18,React,11,False,True,,,,https://importer-maszyn.otomoto.pl/inventory
inlisboa.olx.pt,Inlisboa,200,1654977,AS0,Not routed,None,99.86.8.0/24,inlisboa.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,inlisboa.olx.pt,cloudfront,443,https://inlisboa.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.54,/,82561444,99.86.4.29,React,111,False,True,,,https://*.olx.pt,
investments2you.imovirtual.com,"Agência imobiliária Corroios, Seixal, Setúbal - Investments2you | Imovirtual",200,371427,AS16509,AMAZON-02,US,13.226.192.0/22,investments2you.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,investments2you.imovirtual.com,cloudfront,443,https://investments2you.imovirtual.com:443,https,nginx,text/html,GET,13.226.175.48,/,1747891685,13.226.175.97,PHP,3488,False,True,,,fonts.googleapis.com,
iphone.olx.pt,"Houston, temos um problema!",404,162371,AS16509,AMAZON-02,US,52.222.236.0/23,iphone.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,iphone.olx.pt,cloudfront,443,https://iphone.olx.pt:443,https,nginx/1.23.0,text/html,GET,52.222.236.59,/,82561444,52.222.236.58,Nginx:1.23.0,190,False,True,,,https://*.olx.pt,
jafre.olx.pt,"JAFRE - EQUIPAMENTOS DE HOTELARIA E RESTAURAÇÃO, LDA",200,1689739,AS0,Not routed,None,99.86.8.0/24,jafre.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pt,olx.pt,*.olx.pt,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0d1a19d1e10cd0a034fd5debd0ebc7f2,450f1c2efd48ae0bc57daade1c5f8d0ea77d3b1a7d9644f21873bf98579a5925,True,ctls,jafre.olx.pt,cloudfront,443,https://jafre.olx.pt:443,https,nginx/1.23.0,text/html,GET,99.86.4.64,/,82561444,99.86.4.54,React,112,False,True,,,https:,
jakdodacogloszenie.otomoto.pl,OTOMOTO - nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,200,141543,AS16509,AMAZON-02,US,18.66.132.0/24,jakdodacogloszenie.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,jakdodacogloszenie.otomoto.pl,cloudfront,443,https://jakdodacogloszenie.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.80,/,,18.66.122.18,React,23,False,True,,,,https://jakdodacogloszenie.otomoto.pl/inventory
jg-auto.otomoto.pl,"AUTO-IMPORT , AUTA BEZWYPADKOWE Z ORYGINALNYM PRZEBIEGIEM , KOMPLEKSOWO OPŁACONE AUTA !!! | OTOMOTO",200,261074,AS16509,AMAZON-02,US,18.66.132.0/24,jg-auto.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,jg-auto.otomoto.pl,cloudfront,443,https://jg-auto.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,,18.66.122.18,React,11,False,True,,,,https://jg-auto.otomoto.pl/inventory
jg_auto.otomoto.pl,JG AUTO | OTOMOTO,200,315770,AS16509,AMAZON-02,US,18.66.132.0/24,jg_auto.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,jg_auto.otomoto.pl,cloudfront,443,https://jg_auto.otomoto.pl:443,https,openresty/1.21.4.1,text/html,GET,18.66.122.108,/,,18.66.122.101,React,11,False,True,,,,https://jg_auto.otomoto.pl/inventory
jllempreendimentos.imovirtual.com,"Empreendimentos Santo António, Lisboa - JLL Residencial | Imovirtual",200,595403,AS16509,AMAZON-02,US,18.66.116.0/23,jllempreendimentos.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,jllempreendimentos.imovirtual.com,cloudfront,443,https://jllempreendimentos.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.89,/,-1868923264,18.66.112.118,PHP,3969,False,True,,,fonts.googleapis.com,
jobimpulsepolska.olx.pl,Job Impulse Polska Sp. z o.o.,200,2111692,AS16509,AMAZON-02,US,143.204.216.0/24,jobimpulsepolska.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-16T23:59:59Z,CN=olx.pl,olx.pl,*.olx.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b84a440b6a23cf354c81b3a48906b35,4dfc28935fa36bdc146998cc24f5cc50b1bb553fc7515be4cf56c8a3d59ba2e4,True,ctls,jobimpulsepolska.olx.pl,cloudfront,443,https://jobimpulsepolska.olx.pl:443,https,nginx/1.23.0,text/html,GET,143.204.215.110,/,82561444,143.204.215.4,React,99,False,True,,,https://*.olx.pl,
jobs-api.olx.pl,,404,23,AS16509,AMAZON-02,US,18.66.144.0/22,jobs-api.olx.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=jobs-api.olx.pl,jobs-api.olx.pl,*.jobs-api.olx.pl,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3947797bbf2d70673d87c5422e95a3aa,d7a1ea4e1a994ef3ae27656cf415a06107c41076f1d95e5659a422acb66b274c,True,ctls,jobs-api.olx.pl,cloudfront,443,https://jobs-api.olx.pl:443,https,,application/json,GET,18.66.147.20,/,,18.66.147.90,Amazon Web Services,1,False,True,,,,
jobs-api.olx.pt,,404,23,AS0,Not routed,None,13.224.192.0/21,jobs-api.olx.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-05T00:00:00Z,2024-04-02T23:59:59Z,CN=jobs-api.olx.pt,jobs-api.olx.pt,*.jobs-api.olx.pt,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,85e01ef57d79fd5116309980beabfc42,1182c74832855f7811e6f95ee2e9092cdfe8b2b1e33b84b5edad2d9a8cb4a448,True,ctls,jobs-api.olx.pt,cloudfront,443,https://jobs-api.olx.pt:443,https,,application/json,GET,13.224.189.64,/,,13.224.189.116,Amazon Web Services,1,False,True,,,,
mailing.otomoto.pl,,200,144,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://mailing.otomoto.pl:80,http,Apache,text/html,GET,91.230.36.248,/,-366337701,91.230.36.248,Apache,9,False,,,,,
multimedia.newsletter.otodom.pl,404 Not Found,404,162,AS20446,STACKPATH-CDN,US,69.16.174.0/23,,,,,,,,,,,,,,,,,,,,80,http://multimedia.newsletter.otodom.pl:80,http,,text/html,GET,69.16.175.42,/,190856733,69.16.175.10,,8,False,,,,,
mx.mailing.otomoto.pl,,200,114,AS29522,H88,PL,185.11.100.0/22,,,,,,,,,,,,,,,,,,,,80,http://mx.mailing.otomoto.pl:80,http,Apache,text/html,GET,185.11.101.174,/,,185.11.101.174,Apache,6,False,,,,URL=http://www.ogicom.pl/,
mx.newsletter.olx.pl,,200,114,AS29522,H88,PL,185.11.100.0/22,,,,,,,,,,,,,,,,,,,,80,http://mx.newsletter.olx.pl:80,http,Apache,text/html,GET,185.11.101.174,/,-780928015,185.11.101.174,Apache,6,False,,,,URL=http://www.ogicom.pl/,
newsletter.olx.pl,,200,143,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://newsletter.olx.pl:80,http,Apache,text/html,GET,91.230.36.248,/,-366337701,91.230.36.248,Apache,9,False,,,,,
newsletter.otodom.pl,,400,51,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://newsletter.otodom.pl:80,http,nginx,text/html,GET,91.239.185.240,/,-896608700,91.239.185.240,Nginx,1,False,,,,,
pages.info.olx.pl,403 - Forbidden: Access is denied.,403,1233,AS22606,EXACT-7,US,136.147.128.0/20,,,,,,,,,,,,,,,,,,,,80,http://pages.info.olx.pl:80,http,,text/html,GET,136.147.129.25,/,,136.147.129.25,,30,False,,,,,
pages.info.olx.pt,403 - Forbidden: Access is denied.,403,1233,AS22606,EXACT-7,US,136.147.128.0/20,,,,,,,,,,,,,,,,,,,,80,http://pages.info.olx.pt:80,http,,text/html,GET,136.147.129.25,/,-207424980,136.147.129.25,,30,False,,,,,
projekty.otodom.pl,,404,9,AS16509,AS16509,Unknown,75.2.0.0/17,,,,,,,,,,,,,,,,,,,,80,http://projekty.otodom.pl:80,http,awselb/2.0,text/plain,GET,75.2.8.141,/,1257725933,75.2.8.141,,1,False,,,,,
przepisy.olx.pl,,409,16,AS209242,"CLOUDFLARESPECTRUM Cloudflare, Inc.",US,141.193.213.0/24,,,,,,,,,,,,,,,,,,,,80,http://przepisy.olx.pl:80,http,cloudflare,text/plain,GET,141.193.213.20,/,1000520165,141.193.213.21,Cloudflare,1,False,,,,,
s1.olx.pl,Invalid URL,400,208,AS16625,AKAMAI-AS,US,88.221.168.0/22,,,,,,,,,,,,,,,,,,,,80,http://s1.olx.pl:80,http,AkamaiGHost,text/html,GET,88.221.168.5,/,556161746,88.221.168.5,,8,False,,,,,
s2.olx.pl,Invalid URL,400,208,AS20940,AKAMAI-ASN1,NL,184.24.0.0/13,,,,,,,,,,,,,,,,,,,,80,http://s2.olx.pl:80,http,AkamaiGHost,text/html,GET,184.30.20.7,/,1188553919,184.30.20.7,,8,False,,,,,
s5.otodom.pl,,404,9,AS16509,AS16509,Unknown,75.2.0.0/17,,,,,,,,,,,,,,,,,,,,80,http://s5.otodom.pl:80,http,awselb/2.0,text/plain,GET,75.2.8.141,/,1257725933,75.2.8.141,,1,False,,,,,
smtp.praca.olx.pl,,200,44,AS197226,SPRINT-SDC,PL,185.38.248.0/22,,,,,,,,,,,,,,,,,,,,80,http://smtp.praca.olx.pl:80,http,Apache/2,text/html,GET,185.38.249.192,/,-1812417198,185.38.249.192,Apache:2,2,False,,,,,
ssl.otodom.pl,"Otodom: Ogloszenia Nieruchomosci, Mieszkania, Domy, Dzialki",200,102648,AS0,Not routed,None,13.32.100.0/23,ssl.otodom.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=*.otodom.pl,*.otodom.pl,otodom.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ade1b433e0f78df9ec103562923557eb,33a30a245338ef71a9db2f54200617b50176afc9d4df95671de1989ae4c85905,True,ctls,ssl.otodom.pl,cloudfront,443,https://ssl.otodom.pl:443,https,openresty/1.21.4.1,text/html,GET,13.32.99.81,/,948317040,13.32.99.107,PHP,1393,False,True,,,,
statics.otomoto.pl,,403,243,AS16509,AMAZON-02,US,143.204.216.0/24,statics.otomoto.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-26T23:59:59Z,CN=*.otomoto.pl,*.otomoto.pl,otomoto.pl,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d96853bcc7b283b9ed988626e53a9be,e74926c26387260a40508105492233552d36197623794bfb0125194f0035502c,True,ctls,statics.otomoto.pl,cloudfront,443,https://statics.otomoto.pl:443,https,AmazonS3,application/xml,GET,143.204.215.28,/,-2068562368,143.204.215.117,Amazon Web Services,2,False,True,,,,
stg.imovirtual.com,ERROR: The request could not be satisfied,403,919,AS16509,AMAZON-02,US,13.32.132.0/24,stg.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.stg.imovirtual.com,*.stg.imovirtual.com,stg.imovirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4f75736c694840eaa169a676f90da8b9,69a9651ba54a917e133436f5792979090c45a8dc2e0417fdbea0bc3623091358,True,ctls,stg.imovirtual.com,cloudfront,443,https://stg.imovirtual.com:443,https,CloudFront,text/html,GET,13.32.121.43,/,717584036,13.32.121.21,Amazon Web Services,20,False,True,,,,
system.mailing.otomoto.pl,404 Not Found,404,564,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://system.mailing.otomoto.pl:80,http,nginx,text/html,GET,91.230.36.10,/,1506877856,91.230.36.10,Nginx,14,False,,,,,
templates.mailing.otomoto.pl,403 Forbidden,403,199,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://templates.mailing.otomoto.pl:80,http,Apache,text/html,GET,91.230.36.56,/,-780928015,91.230.36.56,Apache,8,False,,,,,
templates.newsletter.olx.pl,403 Forbidden,403,199,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://templates.newsletter.olx.pl:80,http,Apache,text/html,GET,91.230.36.56,/,-780928015,91.230.36.56,Apache,8,False,,,,,
www.biznes.olx.pl,biznes.olx.pl,200,102774,AS197226,SPRINT-SDC,PL,185.38.248.0/22,,,,,,,,,,,,,,,,,,,,80,http://www.biznes.olx.pl:80,http,Apache/2,text/html,GET,185.38.249.192,/,-1840324437,185.38.249.192,PHP,1285,False,,,,,
www.blog.imovirtual.com,,404,9,AS16509,AS16509,Unknown,75.2.0.0/17,,,,,,,,,,,,,,,,,,,,80,http://www.blog.imovirtual.com:80,http,awselb/2.0,text/plain,GET,75.2.8.141,/,,75.2.8.141,,1,False,,,,,
www.blog.praca.olx.pl,,200,44,AS197226,SPRINT-SDC,PL,185.38.248.0/22,,,,,,,,,,,,,,,,,,,,80,http://www.blog.praca.olx.pl:80,http,Apache/2,text/html,GET,185.38.249.192,/,-1812417198,185.38.249.192,Apache:2,2,False,,,,,
www.lapzlecenia.olx.pl,Attention Required! | Cloudflare,403,4511,AS209242,"CLOUDFLARESPECTRUM Cloudflare, Inc.",US,141.193.213.0/24,,,,,,,,,,,,,,,,,,,,80,http://www.lapzlecenia.olx.pl:80,http,cloudflare,text/html,GET,141.193.213.20,/,-1791487550,141.193.213.21,HTTP/3,94,False,,,,,
www.newsletter.olx.pl,,200,143,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://www.newsletter.olx.pl:80,http,Apache,text/html,GET,91.230.36.248,/,-366337701,91.230.36.248,Apache,9,False,,,,,
www.newsletter.otodom.pl,,400,51,AS5089,NTL,GB,91.224.0.0/11,,,,,,,,,,,,,,,,,,,,80,http://www.newsletter.otodom.pl:80,http,nginx,text/html,GET,91.239.185.240,/,-896608700,91.239.185.240,Nginx,1,False,,,,,
zendesk1.olx.pl,,409,16,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk1.olx.pl:80,http,cloudflare,text/plain,GET,162.159.128.7,/,1000520165,162.159.138.6,Cloudflare,1,False,True,,,,
zendesk1.otodom.pl,,409,16,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk1.otodom.pl:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,Cloudflare,1,False,True,,,,
zendesk1.praca.olx.pl,,409,16,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk1.praca.olx.pl:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,Cloudflare,1,False,True,,,,
