input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,tech_,lines,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,tls_expired,cdn,tls_self_signed
grafana.monitoring.locator-sandbox-01.keyserver.zoomdev.us,403 Forbidden,,146,443,https://grafana.monitoring.locator-sandbox-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,13.48.212.38,Nginx,8,grafana.monitoring.locator-sandbox-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-09-29T00:00:00Z,"CN=grafana.monitoring.locator-sandbox-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.locator-sandbox-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.locator-sandbox-01.keyserver.zoomdev.us,,,
grafana.monitoring.locator-sandbox-02.keyserver.zoomdev.us,403 Forbidden,,146,443,https://grafana.monitoring.locator-sandbox-02.keyserver.zoomdev.us:443,https,nginx,text/html,GET,54.70.249.184,Nginx,8,grafana.monitoring.locator-sandbox-02.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-10T00:00:00Z,"CN=grafana.monitoring.locator-sandbox-02.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.locator-sandbox-02.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.locator-sandbox-02.keyserver.zoomdev.us,,,
grafana.monitoring.locator-us-04.keyserver.zoomdev.us,403 Forbidden,,146,443,https://grafana.monitoring.locator-us-04.keyserver.zoomdev.us:443,https,nginx,text/html,GET,3.139.212.95,Nginx,8,grafana.monitoring.locator-us-04.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,"CN=grafana.monitoring.locator-us-04.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.locator-us-04.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.locator-us-04.keyserver.zoomdev.us,,,
grafana.monitoring.lta-01.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.lta-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,16.170.149.79,Nginx,14,grafana.monitoring.lta-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,"CN=grafana.monitoring.lta-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.lta-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.lta-01.keyserver.zoomdev.us,,,
grafana.monitoring.ltb-01.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.ltb-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,15.236.59.239,Nginx,14,grafana.monitoring.ltb-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,"CN=grafana.monitoring.ltb-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.ltb-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.ltb-01.keyserver.zoomdev.us,,,
grafana.monitoring.mr-01.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.mr-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,44.228.214.127,Nginx,14,grafana.monitoring.mr-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,"CN=grafana.monitoring.mr-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.mr-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.mr-01.keyserver.zoomdev.us,,,
grafana.monitoring.p2dev-01.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.p2dev-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,35.84.121.28,Nginx,14,grafana.monitoring.p2dev-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,"CN=grafana.monitoring.p2dev-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.p2dev-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.p2dev-01.keyserver.zoomdev.us,,,
grafana.monitoring.piotr-01.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.piotr-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,13.48.211.136,Nginx,14,grafana.monitoring.piotr-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-12T00:00:00Z,"CN=grafana.monitoring.piotr-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.piotr-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.piotr-01.keyserver.zoomdev.us,,,
grafana.monitoring.rish-02.keyserver.zoomdev.us,403 Forbidden,,146,443,https://grafana.monitoring.rish-02.keyserver.zoomdev.us:443,https,nginx,text/html,GET,35.81.38.36,Nginx,8,grafana.monitoring.rish-02.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,"CN=grafana.monitoring.rish-02.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.rish-02.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.rish-02.keyserver.zoomdev.us,,,
grafana.monitoring.roomdev-01.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.roomdev-01.keyserver.zoomdev.us:443,https,nginx,text/html,GET,3.140.145.30,Nginx,14,grafana.monitoring.roomdev-01.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,"CN=grafana.monitoring.roomdev-01.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.roomdev-01.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.roomdev-01.keyserver.zoomdev.us,,,
grafana.monitoring.sandbox-02.keyserver.zoomdev.us,403 Forbidden,,548,443,https://grafana.monitoring.sandbox-02.keyserver.zoomdev.us:443,https,nginx,text/html,GET,54.69.53.7,Nginx,14,grafana.monitoring.sandbox-02.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,"CN=grafana.monitoring.sandbox-02.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.sandbox-02.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.sandbox-02.keyserver.zoomdev.us,,,
grafana.monitoring.sandbox-03.keyserver.zoomdev.us,403 Forbidden,,146,443,https://grafana.monitoring.sandbox-03.keyserver.zoomdev.us:443,https,nginx,text/html,GET,52.14.103.245,Nginx,8,grafana.monitoring.sandbox-03.keyserver.zoomdev.us,443,tls13,TLS_AES_128_GCM_SHA256,2022-09-16T00:00:00Z,"CN=grafana.monitoring.sandbox-03.keyserver.zoomdev.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",grafana.monitoring.sandbox-03.keyserver.zoomdev.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.monitoring.sandbox-03.keyserver.zoomdev.us,,,
grafana.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,80,http://grafana.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,grafana.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grafana.zoom.us,,,
greenhouse.zoom.com,One platform to connect | Zoom,,210821,443,https://greenhouse.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.11,HTTP/3,2504,greenhouse.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,greenhouse.zoom.us,,,
greenhouse.zoom.us,One platform to connect | Zoom,,210821,80,http://greenhouse.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2504,greenhouse.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,greenhouse.zoom.us,,,
greenville.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6635,443,https://greenville.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,196,greenville.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,greenville.zoom.us,,,
grpweb-ac101.asynccomm.zoom.us,,,,443,https://grpweb-ac101.asynccomm.zoom.us:443,https,awselb/2.0,text/plain,GET,54.163.77.226,,1,grpweb-ac101.asynccomm.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=zmail.asynccomm.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",zmail.asynccomm.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,grpweb-ac101.asynccomm.zoom.us,,,
gsa.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://gsa.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.158,hCaptcha,195,gsa.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,gsa.zoomgov.com,,,
gsc.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://gsc.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,203,gsc.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,gsc.zoom.us,,,
gsc.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://gsc.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.6,HTTP/3,203,gsc.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,gsc.zoom.us,,,
guardian.zoom.us,Guardian Childcare & Education | Join a Meeting,,6533,443,https://guardian.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,195,guardian.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,guardian.zoom.us,,,
hack.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6322,443,https://hack.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,201,hack.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hack.zoom.us,,,
hack.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6322,443,https://hack.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,201,hack.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hack.zoom.us,,,
hal.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,80,http://hal.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,hal.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hal.zoom.us,,,
hamburg.zoom.us,Videokonferenz mit Zoom für Hamburg,,6722,80,http://hamburg.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.8,HTTP/3,182,hamburg.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hamburg.zoom.us,,,
hamilton.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,5972,80,http://hamilton.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,181,hamilton.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hamilton.zoom.us,,,
hammer.zoom.com,One platform to connect | Zoom,,210669,443,https://hammer.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.12,HTTP/3,2505,hammer.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hammer.zoom.us,,,
hammer.zoom.us,One platform to connect | Zoom,,210665,443,https://hammer.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2505,hammer.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hammer.zoom.us,,,
har.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6524,80,http://har.zoom.com:80,http,cloudflare,text/html,GET,170.114.0.15,HTTP/3,194,har.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,har.zoom.us,,,
harbor.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://harbor.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.5,HTTP/3,203,harbor.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,harbor.zoom.us,,,
harris.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://harris.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,harris.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,harris.zoom.us,,,
harvard.zoom.com,Zoom for Harvard,,6911,443,https://harvard.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,185,harvard.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,harvard.zoom.us,,,
hawaii.zoom.us,"University of Hawai'i - Video Conferencing, Web Conferencing, Online Meetings -Powered by Zoom",,11196,443,https://hawaii.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,301,hawaii.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hawaii.zoom.us,,,
hcc.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,80,http://hcc.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,hcc.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hcc.zoom.us,,,
hci.zoom.com,One platform to connect | Zoom,,210342,443,https://hci.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,2505,hci.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hci.zoom.us,,,
hci.zoom.us,One platform to connect | Zoom,,210344,443,https://hci.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2505,hci.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hci.zoom.us,,,
hcp.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://hcp.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,203,hcp.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hcp.zoom.us,,,
hcs.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://hcs.zoom.com:80,http,cloudflare,text/html,GET,170.114.0.11,HTTP/3,203,hcs.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hcs.zoom.us,,,
hcs.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://hcs.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.5,HTTP/3,203,hcs.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hcs.zoom.us,,,
healthcare.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://healthcare.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.3,HTTP/3,203,healthcare.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,healthcare.zoom.us,,,
hennepin-us.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://hennepin-us.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.157,hCaptcha,195,hennepin-us.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hennepin-us.zoomgov.com,,,
hermes.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://hermes.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.12,HTTP/3,203,hermes.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,hermes.zoom.us,,,
