input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,tls_wildcard_certificate,csp_domains_,tls_subject_org_,cdn_name,cdn,tls_mismatched
stripe.intercom.io,The page you were looking for doesn't exist (404),404,1564,443,https://stripe.intercom.io:443,https,nginx,text/html,GET,23.20.77.197,/,-1840324437,,52.73.63.242,Nginx,68,False,stripe.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,CN=*.intercom.com,*.intercom.com,*.intercom.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,50f1043af10136d89be51d9a59db9575,ac90909496f6036d54cf9dc35c2089d20de2ac8ef363a3f74de29401de7b249e,ctls,stripe.intercom.io,True,,,,,True
switchet.s3.amazonaws.com,,403,255,443,https://switchet.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,3.5.3.139,/,-2010126255,,54.231.224.249,Amazon Web Services,2,False,switchet.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,ctls,switchet.s3.amazonaws.com,True,,,,,
tableau.internal.intercom.io,,200,1284,443,https://tableau.internal.intercom.io:443,https,Tableau,text/html,GET,54.226.218.68,/,-1441956789,,52.22.146.36,,1,False,tableau.internal.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-07-16T23:59:59Z,CN=*.internal.intercom.io,*.internal.intercom.io,*.internal.intercom.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d6bca7f67816e4f9798ed5e4a5e0d3b2,37b10855b600e3b934c97c65af7b058d2f3e22290149f1286d407e183255220b,ctls,tableau.internal.intercom.io,True,https://api.mapbox.com,,,,
track.spe.intercom.io,404 Not Found,404,552,80,http://track.spe.intercom.io:80,http,msys-http,text/plain,GET,35.163.119.190,/,-1840324437,,52.43.253.237,,14,False,,,,,,,,,,,,,,,,,,,,,,,
uploads.au.intercomcdn.com,,403,243,443,https://uploads.au.intercomcdn.com:443,https,AmazonS3,application/xml,GET,18.66.2.51,/,1401678920,,18.66.2.65,HTTP/3,2,False,uploads.au.intercomcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-02-08T23:59:59Z,CN=*.au.intercom.io,*.au.intercom.io,*.mobile-messenger.au.intercom.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dcd79c421952aeccf3eb988af436a7c1,4e30cfc79b6d728f32da4dfe382998429b9db79f4f182d95e71b9dc03645fb55,ctls,uploads.au.intercomcdn.com,True,,,cloudfront,True,True
uploads.intercomcdn.com,,403,275,443,https://uploads.intercomcdn.com:443,https,AmazonS3,application/xml,GET,13.32.121.15,/,-687358913,,13.32.121.49,HTTP/3,2,False,uploads.intercomcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-29T23:59:59Z,CN=*.intercomcdn.com,*.intercomcdn.com,*.intercomcdn.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f95b60c97316f403728b1c96679e6b5b,710d11668eee2865e5441f7650219a51966fefbff87b50788ddb8e9b444fa9a2,ctls,uploads.intercomcdn.com,True,,,cloudfront,True,
uploads.intercomcdn.eu,,403,243,443,https://uploads.intercomcdn.eu:443,https,AmazonS3,application/xml,GET,18.66.97.86,/,-1107209770,,18.66.97.57,HTTP/3,2,False,uploads.intercomcdn.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-07T23:59:59Z,CN=*.eu.intercom.io,*.eu.intercom.io,*.intercom-attachments.eu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5619589c0e60e08960ee65566fb8d7a7,b1b5cc314a8ce4991b70d8a1c0804dab55f943816a7f3051668830ea5ab32fce,ctls,uploads.intercomcdn.eu,True,,,cloudfront,True,True
via.au.intercom.io,Making Internet Business Personal | Intercom,200,969142,80,http://via.au.intercom.io:80,http,nginx,text/html,GET,52.63.34.19,/,-1840324437,https://www.intercom.com/,3.105.195.22,Nginx,12,False,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,ctls,www.intercom.com,True,app-sjst.marketo.com,,,,
vsaq.intercom.io,VSAQ - Security Assessment Questionnaires,200,3147,443,https://vsaq.intercom.io:443,https,AmazonS3,text/html,GET,18.66.112.85,/,586894225,,18.66.112.23,HTTP/3,74,False,vsaq.intercom.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-07-16T23:59:59Z,CN=vsaq.intercom.io,vsaq.intercom.io,vsaq.intercom.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d95a4f0e69e31f44569ce98790f7c4a8,9eedc4dc1bed60cd8ec28a50b27e2f0164fd4bc174ecb2289b681e5f99710143,ctls,vsaq.intercom.io,,https://www.google.com/js/maia.js,,cloudfront,True,
web.facebook.com,Facebook,200,62601,443,https://web.facebook.com:443,https,,text/html,GET,157.240.9.18,/,142313513,,2a03:2880:f084:a:face:b00c:0:2,HTTP/3,27,False,web.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,63e07ca5d96aee3775b2c28046eff557,e76425a78a595dd7d06572359e47b21d1d20ab4527fac974be7b8748593eed6d,ctls,web.facebook.com,True,media.tenor.com,"Meta Platforms, Inc.",,,
widget.intercom.io,,200,6707,443,https://widget.intercom.io:443,https,AmazonS3,application/javascript,GET,13.224.189.18,/,2135009850,,13.224.189.49,HTTP/3,1,False,widget.intercom.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,CN=*.intercom.com,*.intercom.com,*.intercom.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,50f1043af10136d89be51d9a59db9575,ac90909496f6036d54cf9dc35c2089d20de2ac8ef363a3f74de29401de7b249e,ctls,widget.intercom.io,True,,,cloudfront,True,True
www.facebook.com,Facebook - log in or sign up,200,62830,443,https://www.facebook.com:443,https,,text/html,GET,157.240.253.35,/,142313513,,2a03:2880:f176:181:face:b00c:0:25de,HTTP/3,28,False,www.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-18T00:00:00Z,2023-05-19T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,63e07ca5d96aee3775b2c28046eff557,e76425a78a595dd7d06572359e47b21d1d20ab4527fac974be7b8748593eed6d,ctls,www.facebook.com,True,*.facebook.net,"Meta Platforms, Inc.",,,
www.intercom-reporting.com,,200,570,80,http://www.intercom-reporting.com:80,http,AmazonS3,text/html,GET,18.66.147.75,/,,https://www.intercom-reporting.com/sentry/index.html,2600:9000:225e:3400:a:f457:14c0:93a1,HTTP/3,17,False,www.intercom-reporting.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-10T23:59:59Z,CN=intercom-reporting.com,intercom-reporting.com,*.intercom-reporting.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2e66d78b6c7a6e62ff15ae833b9e4aaf,cb1351a625065b6bee60ce3130fc5f59f3e82a92e5e29ee115e03419aa2c2820,ctls,www.intercom-reporting.com,True,,,cloudfront,True,
www.loom.com,Loom: Async Video Messaging for Work | Loom,200,114087,443,https://www.loom.com:443,https,,text/html,GET,108.138.7.42,/,-1502421819,,2600:9000:2490:c800:c:cfd4:a580:93a1,Vercel,21,False,www.loom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-09-30T23:59:59Z,CN=loom.com,loom.com,*.loom.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6de6b220f84fea8a277797472919cc38,3de2e57d2c1d6d708cb6c0d60118b8f940db5ae2b2a1161b34a325e494f3f606,ctls,www.loom.com,True,,,cloudfront,True,
www.recaptcha.net,Not Found,404,141,443,https://www.recaptcha.net:443,https,GSE,text/html,GET,142.250.185.195,/,463625402,,2a00:1450:4001:829::2003,OpenGSE,10,False,www.recaptcha.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:42Z,2023-07-17T11:56:41Z,CN=misc.google.com,misc.google.com,*.apigee.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,7bfd0d21f3654a7c1c6827f63ad388be,8c65dd0760fc5e621c6a1a586b32e3fd46a90db7ace88bcb88ba693c3408f603,ctls,www.recaptcha.net,True,,,,,True
www.youtube-nocookie.com,Oops,404,7501,443,https://www.youtube-nocookie.com:443,https,ESF,text/html,GET,142.250.74.206,/,1179099333,,2a00:1450:4001:810::200e,HTTP/3,1,False,www.youtube-nocookie.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,ctls,www.youtube-nocookie.com,True,,,,,True
www.youtube.com,YouTube,200,748765,443,https://www.youtube.com:443,https,ESF,text/html,GET,142.250.185.110,/,1179099333,,2a00:1450:4001:82f::200e,HTTP/3,24,False,www.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,ctls,www.youtube.com,True,,,,,True
www.zuora.com,Industry Leading Subscription and Monetization Solutions - Zuora,200,502399,443,https://www.zuora.com:443,https,nginx,text/html,GET,52.39.29.3,/,-641536159,,44.239.244.53,Yoast SEO:20.6,2942,False,www.zuora.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-08-22T23:59:59Z,"CN=*.zuora.com, O=Zuora\, Inc., ST=California, C=US",*.zuora.com,zuora.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a8fabfbe7fe4a8407a09bb422bdefaf1,243ffb38541efcdccdc9c60256a8b5b4e2d6b10deab3825321a7ffdb9876d3ef,ctls,www.zuora.com,True,,"Zuora, Inc.",,,
