new,host,soa,status_code,a,txt,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips
[x],www.defibridge-pl-696.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-696/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-697.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-697/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-699.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-699/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-700.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-700/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-702.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-702/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-703.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-705.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-705/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-708.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-710.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-710/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-711.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-711/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-715.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-715/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-719.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-719/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-758.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-758/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-778.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-778/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-7780.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-7781.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-7781/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-7782.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-7782/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-786.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-786/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-797.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-797/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-803.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-803/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-804.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-804/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-825.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-825/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-828.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-828/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-830.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-892.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-892/defibridge-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.defibridge-pl-893.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-893/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-897.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-897/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-901.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-904.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-904/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-906.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-906/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-911.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-911/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-914.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-925.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-925/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-944.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-944/defibridge-frontend",,,,,,,
[x],www.defibridge-pl-945.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-946.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-947.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-948.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.defibridge-pl-99999.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-dev/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-0005.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-1231.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1231/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-141.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-141/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-180.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-180/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-194.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-194/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-210.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-210/cm-acme-http-solver-v9hvg",,,,,,,
[x],www.ophelia-pl-213.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-213/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-216.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-234.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-234/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-24705.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-24705/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-24706.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-24707.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-24707/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-261.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-261/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-262.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-262/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-2620.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-2620/cm-acme-http-solver-6jfnc",,,,,,,
[x],www.ophelia-pl-26201.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-26201/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-26202.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-282.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-283.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-283/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-285.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-285/cm-acme-http-solver-tzqv5",,,,,,,
[x],www.ophelia-pl-287.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-290.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-291.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-296.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-299.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-299/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl-303.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-303/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl-305.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-305/cm-acme-http-solver-btlh6",,,,,,,
[x],www.ophelia-pl-309.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-309/cm-acme-http-solver-z2nhc",,,,,,,
[x],www.ophelia-pl-30901.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-30901/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl-30902.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-30902/cm-acme-http-solver-7fgpr",,,,,,,
[x],www.ophelia-pl-30903.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-30903/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-30904.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-30904/cm-acme-http-solver-4jvw2",,,,,,,
[x],www.ophelia-pl-385.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-385/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl-391.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-391/cm-acme-http-solver-tdfzp",,,,,,,
[x],www.ophelia-pl-392.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-392/cm-acme-http-solver-h8ssx",,,,,,,
[x],www.ophelia-pl-397.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-397/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-400.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-400/cm-acme-http-solver-n4msj",,,,,,,
[x],www.ophelia-pl-404.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-410.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-410/cm-acme-http-solver-4pfsp",,,,,,,
[x],www.ophelia-pl-412.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-412/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-414.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-414/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-416.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-416/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-425.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-425/cm-acme-http-solver-7c8tf",,,,,,,
[x],www.ophelia-pl-426.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-429.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-431.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-431/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-448.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-448/cm-acme-http-solver-vnd5r",,,,,,,
[x],www.ophelia-pl-450.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-452.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-452/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-462.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-462/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-464.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-464/cm-acme-http-solver-mtlsg",,,,,,,
[x],www.ophelia-pl-465.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-466.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-466/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-469.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-469/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-488.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-488/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl-494.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-497.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-497/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl-498.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-498/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-511.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-513.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-513/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-514.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-515.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-518.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-527.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-527/ophelia-frontend",,,,,,,
[x],www.ophelia-pl-529.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ophelia-pl-561.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-561/ophelia-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ophelia-pl461.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.project-boston-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/project-boston-dev/frontend-generic-app",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.ranalyst.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.sto-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/cs-internal-prod/meridio-frontend",,,,,,,
[x],www.storage-dev.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.36.142.62, 13.37.17.240",,,,,,,,
[x],www.storage-pl-00.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-00/storage-frontend",,,,,,,
[x],www.storage-pl-000.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.36.142.62, 13.37.172.42","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-000/storage-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.storage-pl-0000.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-0000/storage-frontend",,,,,,,
[x],www.storage-pl-100.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-100/storage-frontend",,,,,,,
[x],www.storage-pl-1000.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.36.142.62, 13.37.17.240",,,,,,,,
[x],www.storage-pl-1001.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.36.142.62, 13.37.17.240, 13.37.172.42",,,,,,,,
[x],www.storage-pl-1004.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62",,,,,,,,
[x],www.storage-pl-1008.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.37.172.42, 13.36.142.62",,,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.storage-pl-101.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.storage-pl-1013.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.36.142.62, 13.37.17.240, 13.37.172.42","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1013/storage-frontend",,,,,,,
[x],www.storage-pl-1025.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.36.142.62, 13.37.17.240","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1025/storage-frontend",,,,,,,
[x],www.storage-pl-1027.codefi.network,,NOERROR,"13.37.17.240, 13.36.142.62, 13.37.172.42",,,,,,,,
[x],www.storage-pl-1035.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.37.17.240, 13.36.142.62",,,,,,,,
[x],www.storage-pl-1036.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.17.240, 13.36.142.62, 13.37.172.42","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1036/storage-frontend",,,,,,,
[x],www.storage-pl-1038.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.36.142.62, 13.37.17.240","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1038/storage-frontend",,,,,"ns-1178.awsdns-19.org, ns-1678.awsdns-17.co.uk, ns-353.awsdns-44.com, ns-702.awsdns-23.net",,
[x],www.storage-pl-1046.codefi.network,"ns-353.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,"13.37.172.42, 13.36.142.62, 13.37.17.240","heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/pl-1046/storage-frontend",,,,,,,
