input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,cdn,csp_domains_,final_url,tls_self_signed,tls_mismatched,tls_subject_org_
exam360.stores.instamojo.com,EXAM360,200,210036,exam360.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,exam360.myinstamojo.com,443,https://exam360.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://exam360.myinstamojo.com/,,,
exambangla.stores.instamojo.com,EXAM BANGLA,200,204640,exambangla.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,exambangla.myinstamojo.com,443,https://exambangla.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://exambangla.myinstamojo.com/,,,
examdeep-store.stores.instamojo.com,examdeep.store,200,220245,examdeep-store.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,examdeep-store.myinstamojo.com,443,https://examdeep-store.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://examdeep-store.myinstamojo.com/,,,
examinationwarrior18.stores.instamojo.com,RaghukulCS,200,228524,examinationwarrior18.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,examinationwarrior18.myinstamojo.com,443,https://examinationwarrior18.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://examinationwarrior18.myinstamojo.com/,,,
examsaga.stores.instamojo.com,EXAMSAGA,200,210975,examsaga.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,examsaga.myinstamojo.com,443,https://examsaga.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://examsaga.myinstamojo.com/,,,
examstocksstore.stores.instamojo.com,examstocksstore,200,206300,examstocksstore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,examstocksstore.myinstamojo.com,443,https://examstocksstore.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://examstocksstore.myinstamojo.com/,,,
excel-superstar.stores.instamojo.com,excel_superstar,200,208374,excel-superstar.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,excel-superstar.myinstamojo.com,443,https://excel-superstar.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://excel-superstar.myinstamojo.com/,,,
expandedclayaggregate.stores.instamojo.com,Expanded Clay Aggregate,200,210256,expandedclayaggregate.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,expandedclayaggregate.myinstamojo.com,443,https://expandedclayaggregate.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://expandedclayaggregate.myinstamojo.com/,,,
footprints-staging.instamojo.com,,404,48,footprints-staging.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,footprints-staging.instamojo.com,443,https://footprints-staging.instamojo.com:443,https,application/json,GET,3.7.1.144,/,834205737,3.7.8.40,1,False,kong/2.1.3,,,,,,,,
forensicfield.stores.instamojo.com,Forensic Field,200,212687,forensicfield.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,forensicfield.myinstamojo.com,443,https://forensicfield.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://forensicfield.myinstamojo.com/,,,
foxlabmakerspace.stores.instamojo.com,foxlabmakerspace,200,206721,foxlabmakerspace.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,foxlabmakerspace.myinstamojo.com,443,https://foxlabmakerspace.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://foxlabmakerspace.myinstamojo.com/,,,
fullonguide.stores.instamojo.com,fullonguide,200,208295,fullonguide.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,fullonguide.myinstamojo.com,443,https://fullonguide.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://fullonguide.myinstamojo.com/,,,
fusionhcmknowledgebase.stores.instamojo.com,Fusion HCM Knowledgebase,200,228850,fusionhcmknowledgebase.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,fusionhcmknowledgebase.myinstamojo.com,443,https://fusionhcmknowledgebase.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://fusionhcmknowledgebase.myinstamojo.com/,,,
fxmusic.stores.instamojo.com,fxmusic,200,207245,fxmusic.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,fxmusic.myinstamojo.com,443,https://fxmusic.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://fxmusic.myinstamojo.com/,,,
gateway-admin-staging.instamojo.com,Sign In,403,2411,gateway-admin-staging.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,gateway-admin-staging.instamojo.com,443,https://gateway-admin-staging.instamojo.com:443,https,text/html,GET,3.7.8.40,/,1287261042,3.7.1.144,118,False,,,,,,,,,
gateway-admin.instamojo.com,Sign In,403,2411,gateway-admin.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,gateway-admin.instamojo.com,443,https://gateway-admin.instamojo.com:443,https,text/html,GET,13.126.76.31,/,1287261042,52.66.161.44,118,False,,,,,,,,,
gateway-api-staging.instamojo.com,,404,14,gateway-api-staging.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,gateway-api-staging.instamojo.com,443,https://gateway-api-staging.instamojo.com:443,https,text/plain,GET,3.7.8.40,/,716467437,3.7.1.144,1,False,awselb/2.0,,,,,,,,
gaurishb.stores.instamojo.com,P N J Publications,200,213407,gaurishb.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,gaurishb.myinstamojo.com,443,https://gaurishb.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://gaurishb.myinstamojo.com/,,,
gavyashala.stores.instamojo.com,gavyashala,200,208360,gavyashala.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,gavyashala.myinstamojo.com,443,https://gavyashala.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://gavyashala.myinstamojo.com/,,,
geraldb.stores.instamojo.com,Oops!,200,118094,geraldb.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,geraldb.stores.instamojo.com,443,https://geraldb.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,28,False,nginx,Nginx,,,,,,,
getmecard.stores.instamojo.com,GET ME CARD,200,234032,getmecard.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,getmecard.myinstamojo.com,443,https://getmecard.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://getmecard.myinstamojo.com/,,,
ghorela.stores.instamojo.com,GHORELA,200,226324,ghorela.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,ghorela.myinstamojo.com,443,https://ghorela.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://ghorela.myinstamojo.com/,,,
globalcma.stores.instamojo.com,globalcma,200,207836,globalcma.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,globalcma.myinstamojo.com,443,https://globalcma.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://globalcma.myinstamojo.com/,,,
globalsqa.stores.instamojo.com,globalsqa,200,208660,globalsqa.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,globalsqa.myinstamojo.com,443,https://globalsqa.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://globalsqa.myinstamojo.com/,,,
goadeco.stores.instamojo.com,Goa Decor,200,225613,goadeco.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,goadeco.myinstamojo.com,443,https://goadeco.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,90,False,nginx,React,,,*.instamojo.com,https://goadeco.myinstamojo.com/,,,
godlessindia.stores.instamojo.com,GODLESS,200,216429,godlessindia.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,godlessindia.myinstamojo.com,443,https://godlessindia.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://godlessindia.myinstamojo.com/,,,
grabmejob.stores.instamojo.com,Grabmejob,200,206337,grabmejob.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,grabmejob.myinstamojo.com,443,https://grabmejob.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://grabmejob.myinstamojo.com/,,,
graficsresorce.stores.instamojo.com,Grafics Bazaar,200,234477,graficsresorce.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,graficsresorce.myinstamojo.com,443,https://graficsresorce.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://graficsresorce.myinstamojo.com/,,,
hackersking101.stores.instamojo.com,Hackers King,200,231267,hackersking101.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,hackersking101.myinstamojo.com,443,https://hackersking101.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,39,False,nginx,React,,,*.instamojo.com,https://hackersking101.myinstamojo.com/,,,
harshgogia.stores.instamojo.com,harshgogia,200,224268,harshgogia.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,harshgogia.myinstamojo.com,443,https://harshgogia.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,39,False,nginx,React,,,*.instamojo.com,https://harshgogia.myinstamojo.com/,,,
hasindia.stores.instamojo.com,hasindia,200,212279,hasindia.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,hasindia.myinstamojo.com,443,https://hasindia.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,54,False,nginx,React,,,*.instamojo.com,https://hasindia.myinstamojo.com/,,,
healingclayblends1.stores.instamojo.com,Oops!,200,118094,healingclayblends1.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,healingclayblends1.stores.instamojo.com,443,https://healingclayblends1.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,28,False,nginx,Nginx,,,,,,,
hillwild.stores.instamojo.com,HillWild,200,230661,hillwild.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,hillwild.myinstamojo.com,443,https://hillwild.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,39,False,nginx,React,,,*.instamojo.com,https://hillwild.myinstamojo.com/,,,
hingyake.stores.instamojo.com,hingyake,200,206748,hingyake.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,hingyake.myinstamojo.com,443,https://hingyake.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://hingyake.myinstamojo.com/,,,
hirenvideolab.stores.instamojo.com,Hiren video lab,200,229547,hirenvideolab.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,hirenvideolab.myinstamojo.com,443,https://hirenvideolab.stores.instamojo.com:443,https,text/html,GET,13.234.141.177,/,-269232423,65.2.88.241,39,False,nginx,React,,,*.instamojo.com,https://hirenvideolab.myinstamojo.com/,,,
housethefish.stores.instamojo.com,House The Fish,200,205922,housethefish.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,housethefish.myinstamojo.com,443,https://housethefish.stores.instamojo.com:443,https,text/html,GET,65.2.88.241,/,-269232423,13.234.141.177,54,False,nginx,React,,,*.instamojo.com,https://housethefish.myinstamojo.com/,,,
