new,host,cname,soa,status_code,cdn,cdn-name,a,mx,txt,ns,has_internal_ips,internal_ips,aaaa
[x],h-135-207-99-76.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],h75.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ha20.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],hanapoc.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],hawaiimap.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],headlines.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],healthquest.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],helios-admin.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],heliotropism.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],helpdeskauth-euauth-antiviruspre.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],helpstart-clients.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],hera.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],hipchat.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],hitman5.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],hkvpn.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],host-130-16-107-82.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-134-11-31-66.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-134-152-69-55.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],host-134-205-4-36.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,,NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],host-134-205-40-18.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],host-141-116-103-50.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-141-116-228-72.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-160-136-215-82.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-197-66.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-214-55-59-20.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],host-214-60-3-38.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],host-panel.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],hostconnect.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],hosting-b2bsystem.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],hosting-config.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],hotspot.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],humb-stg.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],hxe.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],i-erpalt.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],i18n-community.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],iad2s4-workbench.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],iad2v3-cmws.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ibmcoders.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ibmhel01-ifn-01-001-axss.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],identity-carry.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],idf2s.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],iesvp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],igbo-config.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],igenius.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ihi.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],iictt.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ilogsauth-mirror-my-oceania.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],images-sites-mx.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],impellam.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],impelsys.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],indeedfeed.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],indeedhire-draw-plugin.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],indeedhire.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],info-mirror-my-oceania.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],information-compliance.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],infra.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],init-kt-carry.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],inovaspring.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ins1.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],insight.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],instabank.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],int-cpartner.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],int-fr.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],int2-consumerism-chpw-app.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],int2.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],intconfig.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],internal-webservices-start-clients.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],internaladminengineeringbucket.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],internalbetaacc.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],internaldocstatic-clients-stats-corp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],internalfuchssama.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],internalinternalcms.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],internallehighuniversity.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],internalmirror.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],internaloceaniavpn.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],intl-20.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],investor-relations.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],invitation-mr.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ip-150-48.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ip-ww.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ip9.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipbetatemp-exchangedns.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipen.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipstatic-clients-stats-corp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c002-tpe001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c002-xfw001-vodafonede-isp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c004-yyc001-xplornet-isp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c012-bhx003-virginmedia-isp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c032-sin001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c034-was001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c058-vie001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c067-atl004-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c073-den001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c149-lhr004-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c198-sea001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ipv4-c200-sjc002-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c221-sea001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c333-atl001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ipv4-c501-ord001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c503-ord001-ix.rechargeforum.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c515-ord001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c577-ord001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv4-c590-ord001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv4-c611-sjc002-dev-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c008-muc001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c049-ber001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c050-mia005-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c070-mci001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ipv6-c075-lax009-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c122-ewr002-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ipv6-c133-fra002-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv6-c152-lhr004-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ipv6-c153-bos001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,,NOERROR,True,cloudflare,,,,,,,
[x],ipv6-c349-nyc001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c350-nyc001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c353-nyc001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ipv6-c512-ord001-ix.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],iqcenter.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],iricom.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],irkutsk.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ismsmi.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],isvc.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],itc.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],itc12.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],itc8.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],itelogs.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],itv-prd-pl01.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],ivpn-iltcl1.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.22.34, 104.18.23.34",,,,,,
[x],ixanycast-isp.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],ixanycast.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],jenkins-nykergoto.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
[x],jenkins-systemnwschat.t.mobikwik.com,*.mobikwik.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.23.34, 104.18.22.34",,,,,,
