new,host,a,cname,soa,status_code,cdn,cdn-name,txt,aaaa,ns,mx,has_internal_ips,internal_ips,caa
[x],dev-imodelconsole.bentley.com,"13.107.253.45, 13.107.226.45","imodelconsolefrontend-dev-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],dev-imodeldocumentcorrelation.bentley.com,20.49.104.29,"dev-imodeldocumentcorrelation-eus.azurewebsites.net, waws-prod-blu-239.sip.azurewebsites.windows.net, waws-prod-blu-239-48e5.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-imodelhubapi-eus.bentley.com,52.170.46.174,"dev-imodelhubapi-eus.azurewebsites.net, waws-prod-blu-083.sip.azurewebsites.windows.net, waws-prod-blu-083.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-imodelhubapi.bentley.com,52.170.46.174,"dev-imodelhubservicesapi-trafficmanager.trafficmanager.net, dev-imodelhubapi-eus.bentley.com, dev-imodelhubapi-eus.azurewebsites.net, waws-prod-blu-083.sip.azurewebsites.windows.net, waws-prod-blu-083.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-imodelhubgrafana-uks.bentley.com,20.90.225.228,dev-imodelhub02-uks.uksouth.cloudapp.azure.com,"ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-imodelplugin.bentley.com,"13.107.253.44, 13.107.226.44","imodelpluginfrontend-dev-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0016.t-0009.fb-t-msedge.net, part-0016.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::44, 2620:1ec:48:1::44",,,,,
[x],dev-imodelschemaeditor.bentley.com,"13.107.226.44, 13.107.253.44","imodelschemaeditordevcdnendpoint.azureedge.net, imodelschemaeditordevcdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0016.t-0009.fb-t-msedge.net, part-0016.t-0009.fb-t-msedge.net, part-0016.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,,"2620:1ec:48:1::44, 2620:1ec:29:1::44",,,,,
[x],dev-ims-searchv2.bentley.com,52.149.245.164,devconnectappgatewayeus01.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-imsoidc.bentley.com,52.170.46.174,"dev-imsoidc-eus.azurewebsites.net, waws-prod-blu-083.sip.azurewebsites.windows.net, waws-prod-blu-083.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-imsoidcbackend.bentley.com,52.170.46.174,"dev-imsoidc-eus.azurewebsites.net, waws-prod-blu-083.sip.azurewebsites.windows.net, waws-prod-blu-083.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-imsoidcui.bentley.com,52.170.46.174,"dev-imsoidcui-eus.azurewebsites.net, waws-prod-blu-083.sip.azurewebsites.windows.net, waws-prod-blu-083.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-iot.bentley.com,20.119.0.24,"dev-itwiniot-eus.azurewebsites.net, waws-prod-blu-375.sip.azurewebsites.windows.net, waws-prod-blu-375-173d.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-iqacs-functions.bentley.com,20.49.104.13,"dev-iqacsfn-eus.azurewebsites.net, waws-prod-blu-209.sip.azurewebsites.windows.net, waws-prod-blu-209-0dc5.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-itwin-gcs.bentley.com,"13.107.253.45, 13.107.226.45","gcsworkspacedevcdn.azureedge.net, gcsworkspacedevcdn.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],dev-itwin.bentley.com,"13.107.226.45, 13.107.253.45","itwinportaldevcdnendpoint.azureedge.net, itwinportaldevcdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-itwinexperience.bentley.com,20.49.97.12,"dev-mobilitydigitaltwin-eus2.azurewebsites.net, waws-prod-bn1-097.sip.azurewebsites.windows.net, waws-prod-bn1-097-a1d7.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-itwinjs-extensions-eus.bentley.com,40.71.177.34,"dev-itwinjsextservice-eus.azurewebsites.net, waws-prod-blu-089.sip.azurewebsites.windows.net, waws-prod-blu-089.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-launchdarkly.bentley.com,40.85.190.10,"dev-launchdarkly-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-management-edf.bentley.com,52.147.210.86,dev-edfaks-eus.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-mqttbroker-edf.bentley.com,52.147.210.86,dev-edfaks-eus.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-offlinelog-eus2.bentley.com,13.77.96.119,"dev-ulas-eus2-offlinelog.azurewebsites.net, waws-prod-bn1-021.sip.azurewebsites.windows.net, waws-prod-bn1-021.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-opentoweriq-modeling.bentley.com,40.76.5.137,"dev-opentoweriqfa-eus.azurewebsites.net, waws-prod-blu-061.sip.azurewebsites.windows.net, waws-prod-blu-061.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-partner.bentley.com,64.90.235.80,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dev-payloadresolvesvc.bentley.com,40.71.11.136,"dev-payloadresolvesvc-eus.azurewebsites.net, waws-prod-blu-151.sip.azurewebsites.windows.net, waws-prod-blu-151.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-pdfmarkup.bentley.com,152.199.21.175,"pdfmarkupdevcdnendpoint.azureedge.net, pdfmarkupdevcdnendpoint.ec.azureedge.net, scdn1d3fb.wpc.d958d.upsiloncdn.net, sni1gl.wpc.upsiloncdn.net","ns1.upsiloncdn.net, noc.edgecast.com",NOERROR,,,,2606:2800:233:1cb7:261b:1f9c:2074:3c,,,,,
[x],dev-plantsight.bentley.com,"13.107.253.45, 13.107.226.45","plantsight2devcdnendpoint.azureedge.net, plantsight2devcdnendpoint.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],dev-plantsightbff.bentley.com,52.226.134.64,"dev-plantsightbff-trafficmanager.trafficmanager.net, dev-plantsightbff-eus.bentley.com, dev-plantsightbff-eus.azurewebsites.net, waws-prod-blu-095.sip.azurewebsites.windows.net, waws-prod-blu-095.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-plantsightvisualizer.bentley.com,52.226.134.64,"dev-plantsightvisualizer-trafficmanager.trafficmanager.net, dev-plantsightvisualizer-eus.bentley.com, dev-plantsightvisualizer-eus.azurewebsites.net, waws-prod-blu-095.sip.azurewebsites.windows.net, waws-prod-blu-095.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-pnidsaasportal.bentley.com,"13.107.226.45, 13.107.253.45","pnidsaasportal-dev-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],dev-presentationruleseditor.bentley.com,"13.107.253.45, 13.107.226.45","presentationruleseditor-dev-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,
[x],dev-projectinsights.bentley.com,"13.107.226.45, 13.107.253.45","projectinsights-dev-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,,"2620:1ec:4f:1::45, 2620:1ec:4e:1::45",,,,,
[x],dev-projectshareportal.bentley.com,40.87.70.95,"dev-projectshareportal-eus.azurewebsites.net, waws-prod-blu-115.sip.azurewebsites.windows.net, waws-prod-blu-115.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-projectwise365.bentley.com,20.49.104.0,"dev-projectwise365-trafficmanager.trafficmanager.net, portal-eus.dev-projectwise365.bentley.com, dev-pw365-eus.azurewebsites.net, waws-prod-blu-177.sip.azurewebsites.windows.net, waws-prod-blu-177-urza.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-psautoaggregationservice.bentley.com,20.50.2.28,"dev-automaticdataaggregationservice-weu.azurewebsites.net, waws-prod-am2-391.sip.azurewebsites.windows.net, waws-prod-am2-391-d5b3.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-psimodeldexpidataexport.bentley.com,20.50.2.28,"dev-psimodeldexpidataexport-weu.azurewebsites.net, waws-prod-am2-391.sip.azurewebsites.windows.net, waws-prod-am2-391-d5b3.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-pwconnectionsapi.bentley.com,20.119.0.25,"dev-projectwiseconnectionsapi-eus.azurewebsites.net, waws-prod-blu-371.sip.azurewebsites.windows.net, waws-prod-blu-371-066f.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-pwdm.bentley.com,51.140.85.106,"dev-pwdmportal-trafficmanager.trafficmanager.net, portal-uks.dev-pwdm.bentley.com, dev-pwdmportal-uks.azurewebsites.net, waws-prod-ln1-015.sip.azurewebsites.windows.net, waws-prod-ln1-015.uksouth.cloudapp.azure.com","ns1-01.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-pwrconversionorchestrator.bentley.com,40.71.177.34,"dev-pwrconversionorchestrator-eus.azurewebsites.net, waws-prod-blu-089.sip.azurewebsites.windows.net, waws-prod-blu-089.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-reporting.bentley.com,40.70.27.35,"dev-ulasreportingsite-eus2.azurewebsites.net, waws-prod-bn1-037.sip.azurewebsites.windows.net, waws-prod-bn1-037.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-review-eus.itwin.bentley.com,40.71.177.34,"dev-projectwise365-eus.azurewebsites.net, waws-prod-blu-089.sip.azurewebsites.windows.net, waws-prod-blu-089.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-sap-mobile.bentley.com,64.90.235.118,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dev-sccpackagelistprocessor-eus.bentley.com,40.114.106.25,"dev-sccpackagelistprocessor-eus.azurewebsites.net, waws-prod-blu-109.sip.azurewebsites.windows.net, waws-prod-blu-109.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-sccservice-eus.bentley.com,40.114.106.25,"dev-sccservice-eus.azurewebsites.net, waws-prod-blu-109.sip.azurewebsites.windows.net, waws-prod-blu-109.eastus.cloudapp.azure.com",,NOERROR,True,azure,,,,,,,
[x],dev-sensemetrics.bentley.com,20.49.104.41,"dev-damwatch-eus.azurewebsites.net, waws-prod-blu-263.sip.azurewebsites.windows.net, waws-prod-blu-263-71e9.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-sensordata.bentley.com,40.71.177.34,"dev-sensordatasvc-eus.azurewebsites.net, waws-prod-blu-089.sip.azurewebsites.windows.net, waws-prod-blu-089.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-signingservice.bentley.com,40.79.154.192,"dev-signingservice-eus.azurewebsites.net, waws-prod-blu-135.sip.azurewebsites.windows.net, waws-prod-blu-135.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-simulationhub-eus.bentley.com,40.85.190.10,"dev-simulationhub-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-subscriptionservices.bentley.com,40.85.190.10,"dev-subscriptionservices-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-synchro4dreview.bentley.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],dev-synchro4dschedulesapi-eus-influxdb.bentley.com,20.124.51.108,dev-connectsharedwinaks-eus.eastus.cloudapp.azure.com,,NOERROR,,,,,,,,,
[x],dev-synchro4dschedulesapi-eus.bentley.com,20.124.51.108,dev-connectsharedwinaks-eus.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-towersight.bentley.com,40.71.11.159,"dev-opentoweriq-eus.azurewebsites.net, waws-prod-blu-061a.sip.azurewebsites.windows.net, waws-prod-blu-061a.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-ulasaccesskeyservice-eus2.bentley.com,20.119.8.26,"dev-ulasaccesskeyservice-eus2.azurewebsites.net, waws-prod-blu-383.sip.azurewebsites.windows.net, waws-prod-blu-383-0931.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],dev-ulasalertingservice.bentley.com,"13.107.253.45, 13.107.226.45","dev-ulasingress-fd01.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,,"2620:1ec:4f:1::45, 2620:1ec:4e:1::45",,,,,
[x],dev-usermanagement-eus.bentley.com,40.70.27.35,"dev-usermanagement-eus2.azurewebsites.net, waws-prod-bn1-037.sip.azurewebsites.windows.net, waws-prod-bn1-037.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev-watersight.bentley.com,40.85.190.10,"dev-waterinsights-eus.azurewebsites.net, waws-prod-blu-065.sip.azurewebsites.windows.net, waws-prod-blu-065.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dev.aw-au.bentley.com,,,"ns1-09.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,,
[x],dev.edf.bentley.com,,,"ns1-09.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,"ns2-09.azure-dns.net, ns3-09.azure-dns.org, ns4-09.azure-dns.info, ns1-09.azure-dns.com",,,,
[x],dev.opencitiesplanner.bentley.com,52.169.53.145,"dev-eu.opencitiesplanner.bentley.com, alpha-eu.opencitiesplanner.bentley.com","ns1-08.azure-dns.com, dnsadmin.bentley.com",NOERROR,True,azure,,,,,,,
[x],devweb.bentley.com,64.90.226.31,devweb4.bentley.com,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],discussion.bentley.com,64.90.235.36,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],divm-cert1.bentley.com,64.90.236.29,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdet05.bentley.com,64.90.237.21,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdex01.bentley.com,64.90.235.150,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdex02.bentley.com,64.90.235.151,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdftp01.bentley.com,64.90.235.109,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdftp02.bentley.com,64.90.232.11,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdpps01.bentley.com,64.90.235.157,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dmzprdws18.bentley.com,64.90.232.28,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],docs.bentley.com,64.90.235.130,sdl-f5-vip.bentley.com,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],docs.enterprise.bentley.com,20.75.109.112,"polite-ocean-0944ffc0f.1.azurestaticapps.net, azurestaticapps1.trafficmanager.net, msha-slice-1-eus2-1.msha-slice-1-eus2-1-ase.p.azurewebsites.net, waws-prod-bn1-36496307.sip.p.azurewebsites.windows.net","ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],dr-cp.bentley.com,77.95.85.17,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dubedge.bentley.com,193.120.204.13,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dublync.bentley.com,64.90.233.146,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],dubweblync.bentley.com,193.120.204.14,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],edl.bentley.com,64.90.228.252,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],education-api.bentley.com,52.186.106.60,prod-educationportalaks01-eus.eastus.cloudapp.azure.com,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
[x],education.bentley.com,,"prod-educationportal-trafficmanager.trafficmanager.net, education-weu.bentley.com, prod-educationportalaks01-weu.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
[x],ei.bentley.com,64.90.226.25,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],eimdemo.bentley.com,64.90.235.39,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],enews.bentley.com,64.90.235.36,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,,,,,,,
[x],engage.bentley.com,"23.48.23.152, 23.48.23.161","v3gateway.folloze.com, custom-hostname.edgesuite.net, a1210.dscb.akamai.net","n0dscb.akamai.net, hostmaster.akamai.com",NOERROR,,,,"2a02:26f0:64::210:6bc0, 2a02:26f0:64::210:6b8a",,,,,
[x],enterpriseregistration.bentley.com,20.190.137.40,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.trafficmanager.net, www.tm.prd.adrs.akadns.net","tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,True,azure,,,,,,,
[x],envelope.bentley.com,192.28.154.86,,"ns1-07.azure-dns.com, dnsadmin.bentley.com",NOERROR,,,v=spf1 include:mktomail.com -all,,,potomac1050.mktomail.com,,,
[x],es.bentley.com,"3.215.75.0, 54.82.108.32, 3.215.173.139, 18.214.47.16",bentley.sl.smartling.com,"ns-1472.awsdns-56.org, domains.smartling.com",NOERROR,,,,,"ns-1472.awsdns-56.org, ns-1879.awsdns-42.co.uk, ns-78.awsdns-09.com, ns-882.awsdns-46.net",,,,
[x],ets.bentley.com,20.80.243.223,"static.bentley.com, prdeus2opsvn03lb02.eastus2.cloudapp.azure.com","ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,,
