new,host,a,soa,status_code,cdn,cdn-name,cname,ns,aaaa,txt,mx,caa
[x],10.test1.8.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],10.tpe.i.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],10.uat.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],1000concursos.jenkins.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],100finance.jenkins.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],102.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],10zrs.antivirus.snappublisher.snapchat.com,142.250.184.243,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4001:831::2013,,,
[x],11-1.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],11-3.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],11-8.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],11-accounts.7.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-accounts.staging.i.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-check.5.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-latin.7.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-main.1.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-publish.july.4.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-repository.a.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11-service.c.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.2009.a.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.3.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.8.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.b.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.hidden.preferencesjenkins.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.hwcdn.i.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.latin.b.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],11.pc.vellum-stg.sc-corp.net,,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.private.july.4.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],11.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],11.skins.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],11.staff.july.4.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],11.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],111capitalgroup.jenkins.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],111sports.jenkins.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],114-158-46.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],114.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],116.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],117.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],12-courier.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],12-euwe.7.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12-frontpage.tpe.i.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12-nginx.5.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12-redirector.staging.i.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12-repair.9.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.11.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.5.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.apollo.c.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.elb.a.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.payments.9.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],12.snappublisher.snapchat.com,142.250.184.243,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4001:831::2013,,,
[x],12.trial.5.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.turkey.5.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],12.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],13.chat-gateway330-prod.snappublisher.snapchat.com,209.85.233.121,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4010:c0b::79,,,
[x],13.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],13.snappublisher.snapchat.com,172.217.18.19,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4001:810::2013,,,
[x],13.test-automation.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],13.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],13.z.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],14-0.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],14-3.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],14-6.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],14-7.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],14-8.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],14-9.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],14-antivirus.snappublisher.snapchat.com,142.250.203.211,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:401b:810::2013,,,
[x],14.b.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],14.snappublisher.snapchat.com,172.217.20.83,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4017:812::2013,,,
[x],14.test-automation.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],144.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],145.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],147.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],149.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],15-antivirus.snappublisher.snapchat.com,142.250.184.243,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4001:831::2013,,,
[x],15.5.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],15.6.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],15.7.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],15.8.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-183-52.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-184-99.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-185-20.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],155-9-187-68.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-192-11.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],155-9-192-11.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-192-49.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-192-49.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-198-75.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-199-23.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-206-40.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-206-40.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-207-89.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-207-89.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-208-71.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-211-89.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],155-9-212-94.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-212-94.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],155-9-215-10.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-217-37.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-219-84.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-224-27.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-225-79.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-243-44.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-55-3.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-60-34.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-61-78.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-62-14.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-62-14.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-64-69.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-73-83.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],155-9-75-17.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-76-46.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],155-9-77-33.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],155-9-77-99.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],155-9-77-99.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],158-7-252-25.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],158-7-252-41.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],16-1.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],16-3.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],16-5.july.4.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],16-antivirus.snappublisher.snapchat.com,142.250.184.243,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4001:831::2013,,,
[x],16-antivirusadministrator-chat-gateway213-prod.snappublisher.snapchat.com,142.251.36.51,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:400e:810::2013,,,
[x],16-antivirusadministrator.snappublisher.snapchat.com,172.253.115.121,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2607:f8b0:4004:c06::79,,,
[x],16.4.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],16.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],16.snappublisher.snapchat.com,142.250.184.211,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.googlehosted.com,,2a00:1450:4001:830::2013,,,
[x],160.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,"ns-1038.awsdns-01.org, ns-150.awsdns-18.com, ns-1852.awsdns-39.co.uk, ns-924.awsdns-51.net",,,,
[x],164.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],166.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],168.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],169.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],17-121-112-23.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-112-45.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],17-121-112-45.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-112-60.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-112-64.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],17-121-113-2.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-113-80.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-113-85.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],17-121-113-85.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-115-18.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],17-121-115-21.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-115-37.secproxy-dev.sc-corp.net,35.190.16.123,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,snapcrackleproxy.sc-corp.net,,,,,
[x],17-121-115-37.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
[x],17-121-115-51.vellum-stg.sc-corp.net,35.190.22.64,"ns-1038.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,
