new,host,a,soa,status_code,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt,aaaa,caa
[x],forwarding.dmz-gslb.ups.com,153.2.183.206,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],forwarding.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],forwarding.ups.com,20.186.17.209,"ns1-06.azure-dns.com, msnhst.microsoft.com",NOERROR,"prod-scsapps.trafficmanager.net, dns-scsdigital.eastus2.cloudapp.azure.com",True,azure,,,,,,,
[x],forwarding2-wzp.ups.com,,,NOERROR,,,,,,,,,,
[x],forwarding4-rzp.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],fps-rr.inside.ups.com,153.2.8.29,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,fps-rr.dmz-gslb.ups.com,,,,,,,,,
[x],fps-rr5.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],fps-ww5.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],fps-ww6.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],fps5-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],fr-ca-stories.ups.com,"23.53.43.176, 23.37.226.113","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"about.ups.com.edgekey.net, e127931.dscx.akamaiedge.net",,,,,,,,"2a02:26f0:7100::211:6488, 2a02:26f0:7100::211:648a",
[x],fr-fr-row.ups.com,"153.2.228.150, 153.2.224.150","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],freightservices.dmz-gslb.ups.com,153.2.183.191,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],freightservices4-wzp.ups.com,,,NOERROR,,,,,,,,,,
[x],fs.ups.com,153.2.181.99,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,fs.dmz-gslb.ups.com,,,,,,,,,
[x],fs16.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],ftp2-rr-ex.ups.com,153.2.232.19,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ftp2.dmz-gslb.ups.com,153.2.234.177,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],ftp2.ups.com,153.2.232.19,"resolve01.sslra.com, internet.ups.com",NOERROR,ftp2-rr-ex.ups.com,,,,,,,,,
[x],ftp3.ups.com,153.2.164.142,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,ftp3.dmz-gslb.ups.com,,,,,,,,,
[x],ftpd.test.ups.com,,,NOERROR,,,,,,,,,,
[x],ftpedge0.ups.com,153.2.233.171,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ftpedge1.ups.com,153.2.232.143,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ftpedge2.ups.com,153.2.232.144,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ftpedge4.ups.com,153.2.234.175,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ftpedge5.ups.com,153.2.235.171,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],ftptransport3.ups.com,,,NOERROR,,,,,,,,,,
[x],fwdkim1.ups.com,"108.138.36.107, 108.138.36.75, 108.138.36.65, 108.138.36.119","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,spfmx1.domainkey.freshemail.io,True,cloudfront,,,,"mxa.freshdesk.com, mxb.freshdesk.com, mx.sendgrid.net",v=spf1 include:sendgrid.net include:fdspfus.freshemail.io include:fdspfeuc.freshemail.io include:fdspfind.freshemail.io include:fdspfaus.freshemail.io ~all,,
[x],ga-webservices-yellow.wweconomy.ups.com,20.121.197.143,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,ga-agw-webservices-eastus-dev.eastus.cloudapp.azure.com,,,,,,,,,
[x],gaalplpapp00015.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0012d.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gaalplpapp00137.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00138.linux.us.ups.com,153.2.130.150,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001a3.linux.us.ups.com,153.2.244.171,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001a4.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001a5.linux.us.ups.com,153.2.244.233,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001a9.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001ab.linux.us.ups.com,153.2.245.33,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001ac.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp001ad.linux.us.ups.com,153.2.245.41,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0023f-1.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0023f.ups.com,153.2.244.180,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00240.ups.com,153.2.244.116,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00260.linux.us.ups.com,153.2.244.230,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0028d.ups.com,153.2.244.72,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp002ca.linux.us.ups.com,10.220.131.82,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.220.131.82,,,,
[x],gaalplpapp002cb.linux.us.ups.com,10.220.131.83,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.220.131.83,,,,
[x],gaalplpapp002cc.linux.us.ups.com,10.220.131.84,,NOERROR,,,,,True,10.220.131.84,,,,
[x],gaalplpapp002cd.linux.us.ups.com,10.220.131.85,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.220.131.85,,,,
[x],gaalplpapp002ce.linux.us.ups.com,10.220.131.86,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.220.131.86,,,,
[x],gaalplpapp002cf.linux.us.ups.com,10.220.131.87,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.220.131.87,,,,
[x],gaalplpapp002d0.linux.us.ups.com,10.220.131.88,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.220.131.88,,,,
[x],gaalplpapp00342.ups.com,153.2.244.164,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00352.linux.us.ups.com,156.134.210.138,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00353.linux.us.ups.com,156.134.210.139,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00354.linux.us.ups.com,156.134.210.140,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00356.linux.us.ups.com,156.134.210.142,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00357.linux.us.ups.com,156.134.210.143,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003ad.linux.us.ups.com,156.134.212.92,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003ae.linux.us.ups.com,156.134.212.93,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003af.linux.us.ups.com,156.134.212.94,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b0.linux.us.ups.com,156.134.212.95,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b2.linux.us.ups.com,156.134.212.97,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b3.linux.us.ups.com,156.134.212.99,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b4.linux.us.ups.com,156.134.212.141,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b5.linux.us.ups.com,156.134.212.142,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b6.linux.us.ups.com,156.134.212.143,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b7.linux.us.ups.com,156.134.212.144,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp003b8.linux.us.ups.com,156.134.212.145,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00410.linux.us.ups.com,156.134.214.59,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00413.linux.us.ups.com,156.134.214.62,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00447.linux.us.ups.com,10.127.144.112,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.144.112,,,,
[x],gaalplpapp00448.linux.us.ups.com,10.127.144.113,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.144.113,,,,
[x],gaalplpapp00449.linux.us.ups.com,10.127.144.110,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.144.110,,,,
[x],gaalplpapp0044a.linux.us.ups.com,10.127.144.114,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.144.114,,,,
[x],gaalplpapp0044b.linux.us.ups.com,10.127.144.111,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.144.111,,,,
[x],gaalplpapp0044c.linux.us.ups.com,10.127.144.115,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.144.115,,,,
[x],gaalplpapp004a8.linux.us.ups.com,156.134.215.164,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004aa.linux.us.ups.com,156.134.215.166,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004ac.linux.us.ups.com,156.134.215.168,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004ad.linux.us.ups.com,156.134.215.169,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004ae.linux.us.ups.com,156.134.215.170,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004af.linux.us.ups.com,156.134.215.171,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004b7.linux.us.ups.com,156.134.212.62,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004b9.linux.us.ups.com,156.134.215.179,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp004e4.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gaalplpapp00510.ups.com,153.2.244.13,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00511.ups.com,153.2.244.14,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00513.ups.com,153.2.244.16,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0053a.linux.us.ups.com,153.2.52.29,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00563.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00569.linux.us.ups.com,153.2.245.197,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0056a.linux.us.ups.com,153.2.245.198,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp00634.linux.us.ups.com,10.127.128.123,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.128.123,,,,
[x],gaalplpapp00635.linux.us.ups.com,10.127.128.124,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.128.124,,,,
[x],gaalplpapp00636.linux.us.ups.com,10.127.128.125,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.128.125,,,,
[x],gaalplpapp0074.ups.com,153.2.244.1,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0075.ups.com,153.2.244.55,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0108-1.ups.com,153.2.244.205,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0108-4.ups.com,153.2.244.209,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0156.ups.com,153.2.244.119,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0159.ups.com,153.2.244.245,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0382.ups.com,153.2.245.63,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp038a.linux.us.ups.com,153.2.247.175,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp03fc.linux.us.ups.com,153.2.135.204,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsa.ups.com, nsb.ups.com",,,,,,
[x],gaalplpapp03fd.linux.us.ups.com,153.2.135.206,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp041a.linux.us.ups.com,153.2.208.224,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp041b.linux.us.ups.com,153.2.208.225,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp041c.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp041d.linux.us.ups.com,153.2.208.227,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0450.linux.us.ups.com,153.2.245.70,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsb.ups.com, nsa.ups.com",,,,,,
[x],gaalplpapp0486.ups.com,153.2.245.3,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp0487.ups.com,153.2.245.4,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp048a-3.ups.com,"153.2.244.193, 153.2.242.115, 153.2.244.155","resolve01.sslra.com, internet.ups.com",NOERROR,,,,"ns1-auth.sprintlink.net, ns2-auth.sprintlink.net, ns3-auth.sprintlink.net, nsa.ups.com, nsb.ups.com, cbru.br.ns.els-gms.att.net, cmtu.mt.ns.els-gms.att.net",,,,,,
[x],gaalplpapp048a-4.ups.com,153.2.244.195,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp04a7.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpapp04b0.linux.us.ups.com,153.2.213.115,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,"nsb.ups.com, nsa.ups.com",,,,,,
[x],gaalplpapp04b1.linux.us.ups.com,153.2.213.129,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpclu00006.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gaalplpclu0005e.linux.us.ups.com,10.251.162.26,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.251.162.26,,,,
[x],gaalplpclu000a7.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gaalplpclu000c0.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gaalplpsvr00015.linux.us.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpsvr00016.linux.us.ups.com,153.2.211.169,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpsvr0010a.linux.us.ups.com,10.127.153.39,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.153.39,,,,
[x],gaalplpsvr0505.ups.com,153.2.235.155,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpsvr050e.ups.com,153.2.234.55,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpsvr050f.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpsvr08c9.us.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],gaalplpsvr0a7d.linux.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gaalplpsvr0ba0.ups.com,10.127.128.162,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,True,10.127.128.162,,,,
[x],gaalplpsvr0ba4.ups.com,153.2.235.157,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpsvr0ba5.ups.com,153.2.235.158,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb00019-1.ups.com,153.2.234.237,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb00019-4.ups.com,153.2.234.240,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb00019-5.ups.com,153.2.234.241,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb00019.ups.com,153.2.234.236,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb0002a.ups.com,153.2.166.241,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb001a.ups.com,153.2.234.142,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalplpweb0043.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalpsonus2admin.routernet.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],gaalpsvr0051.ups.com,153.2.186.46,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaalpsvr01d3.ups.com,153.2.186.76,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaapps.inside.ups.com,153.2.9.25,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gaatd1.ups.com,,,NOERROR,,,,,,,,,,
[x],gac-mtm16-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],gacor.us.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],gambit.ups.com,153.2.4.20,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsagent2.ups.com,153.2.235.174,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsagent3.ups.com,153.2.235.175,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsagent5.ups.com,153.2.235.177,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsagent6.ups.com,153.2.235.178,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsagent7.ups.com,153.2.235.179,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsagent8.ups.com,153.2.235.180,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsapplicationagent1.ups.com,153.2.234.16,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsapplicationagent2.ups.com,153.2.235.110,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsapplicationagent4.ups.com,153.2.235.216,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent1.ups.com,153.2.235.17,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent10.ups.com,153.2.235.26,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent2.ups.com,153.2.235.18,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent3.ups.com,153.2.235.19,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent4.ups.com,153.2.235.20,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent5.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent6.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent7.ups.com,153.2.235.23,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsagent8.ups.com,153.2.235.24,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsappsprimary.ups.com,153.2.235.16,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gappsbackup.ups.com,153.2.235.172,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gasmtpapplication-ppvip.ups.com,153.2.229.122,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gateway-assets-tms.dmz-gslb.ups.com,153.2.104.95,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],gateway.ups.com,153.2.229.151,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,gateway.dmz-gslb.ups.com,,,,,,,,,
[x],gavipsiemcollector3.ups.com,,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gawin-rfax-p01.ups.com,153.2.141.22,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gbscba.dmz-gslb.ups.com,,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],gbscba.inside.ups.com,153.2.44.48,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,gbscba1.dmz-gslb.ups.com,,,,,,,,,
[x],gbscba1.dmz-gslb.ups.com,153.2.44.48,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],gbsusmssavp01.gaalp.us.ups.com,,,NOERROR,,,,,,,,,,
[x],gears16.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],gemdod.dmz-gslb.ups.com,153.2.183.170,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],gemini-rzp.ups.com,153.2.181.231,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gemini-wzp.ups.com,153.2.183.219,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gemini.dmz-gslb.ups.com,153.2.183.211,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,,,,,,,,,,
[x],gemini.ups.com,153.2.183.211,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,gemini.dmz-gslb.ups.com,,,,,,,,,
[x],gems-ss.ups.com,153.2.181.97,"resolve01.sslra.com, internet.ups.com",NOERROR,gemss.ups.com,,,,,,,,,
[x],genesis.inside.ups.com,153.2.104.95,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,genesis.dmz-gslb.ups.com,,,,,,,,,
[x],gffsolutions.ups.com,"104.17.74.206, 104.17.70.206, 104.17.71.206, 104.17.72.206, 104.17.73.206","bart.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"upssupplychainsolutions.mktoweb.com, ab30.mktossl.com",True,cloudflare,,,,,,,
[x],gitea-gitea.apps.pww2-ocp.ups.com,153.2.114.244,"resolve01.sslra.com, internet.ups.com",NOERROR,apps.pww2-ocp.ups.com,,,"nsb.ups.com, nsa.ups.com",,,,,,
[x],gld360-eud16-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],global.websir.ups.com,,,NOERROR,,,,,,,,,,
[x],globalaccess.wweconomy.ups.com,20.172.145.247,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,ga-app-gateway-dashboard-eastus-prod.eastus.cloudapp.azure.com,,,,,,,,,
[x],globalcustomercare.ups.com,153.2.183.140,"resolve01.sslra.com, internet.ups.com",NOERROR,x1winp0.ups.com,,,,,,,,,
[x],globaltreasury3-rr.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],gmt-svr2.air.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],gnps-ww.inside.ups.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],gnpsfc.inside.ups.com,"153.2.8.119, 153.2.137.161","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gnpsservices1-ww.inside.ups.com,,,NOERROR,,,,,,,,,,
[x],go.ups.com,"104.17.73.206, 104.17.71.206, 104.17.72.206, 104.17.74.206, 104.17.70.206","ns1.marketo.com, ops.localhost",NOERROR,mkto-ab180024.com,True,cloudflare,"ns1.marketo.com, ns2.mktdns.com",,,,,,
[x],golddmz1.ups.com,153.2.77.85,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gops-webapi.dmz-gslb.ups.com,153.2.183.15,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com, ww-gslb-adns.dmz-gslb.ups.com",NOERROR,,,,,,,,,,
[x],gops-webapi.ups.com,153.2.181.251,"mah-gslb-adns.dmz-gslb.ups.com, netman.ups.com",NOERROR,gops-webapi.dmz-gslb.ups.com,,,,,,,,,
[x],gopswebapi-rzp.ups.com,153.2.181.251,"resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],gos-gateway-gos-prod.paas.ups.com,153.2.112.117,"ww-gslb-adns.dmz-gslb.ups.com, netman.ups.com, mah-gslb-adns.dmz-gslb.ups.com",NOERROR,gos-gateway-gos-prod.dmz-gslb.ups.com,,,,,,,,,
[x],govtonlinetools.ups.com,"153.2.228.109, 153.2.224.109","resolve01.sslra.com, internet.ups.com",NOERROR,,,,,,,,,,
[x],greatemployer.ups.com,"2.16.187.16, 2.16.187.33","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"greatemployer.ups.com.edgekey.net, e127931.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:3100::1735:2a81, 2a02:26f0:3100::1735:2aa9",
[x],grerm3-rr.inside.ups.com,,,NOERROR,,,,,,,,,,
