input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,location,final_url,tls_expired
www.campusship.ups.com,Login | UPS - United States,200,52483,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://www.campusship.ups.com:443,https,Apache,text/html,GET,2.19.225.116,/,1101614703,2a02:26f0:480:5b8::353a,HSTS,1152,False,,,,,https://www.ups.com/lasso/login?reasonCode=-1,
www.cod.ups.com,UPS C.O.D. Statements Online,200,6822,AS36050,FLOKY,US,216.82.176.0/20,cod.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-19T00:00:00Z,2023-07-19T23:59:59Z,"CN=cod.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",cod.ups.com,"United Parcel Service, Inc.",www.cod.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1f781d64a7b1e236ff93d8e9228ecded,7e219bc1843920c7b86659ae7d9b47d3247e6fc8cd83a64bbc7ce2c860de6670,,ctls,cod.ups.com,80,http://www.cod.ups.com:80,http,,text/html,GET,216.82.178.156,/,2133984559,216.82.178.156,Java Servlet:3.1,127,False,,,,,https://cod.ups.com/shipper/,
www.emailtemplates.ups.com,Customer Email Templates,200,22153,AS14618,AMAZON-AES,US,44.213.52.0/23,emailtemplates.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=emailtemplates.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",emailtemplates.ups.com,"United Parcel Service, Inc.",www.emailtemplates.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2d88057017e1ed87fa250aea33e6d211,6ba726157f97d0b9af590109a0af504530cc6f4f1445f6f4b2ce182d93b17385,,ctls,emailtemplates.ups.com,80,http://www.emailtemplates.ups.com:80,http,Apache,text/html,GET,44.206.169.64,/,-1522193967,44.206.169.64,HSTS,340,False,,,,,https://emailtemplates.ups.com/v2/index.php?view=login,
www.exporttoolkit.ups.com,Invalid URL,400,209,AS16625,AKAMAI-AS,US,95.100.80.0/22,,,,,,,,,,,,,,,,,,,,,80,http://www.exporttoolkit.ups.com:80,http,AkamaiGHost,text/html,GET,95.100.66.141,/,-119650148,2a02:26f0:3500:884::37c9,,8,False,,,,,,
www.exporttoolkitde.ups.com,Invalid URL,400,209,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.exporttoolkitde.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,,ctls,www.exporttoolkitde.ups.com,443,https://www.exporttoolkitde.ups.com:443,https,AkamaiGHost,text/html,GET,104.102.50.134,/,1426070701,2a02:26f0:480:59f::37c9,,8,False,,,,,,
www.fixtoken.ups.com,FixToken,200,515,AS12217,UPS,US,153.2.176.0/21,www.fixtoken.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-03T00:00:00Z,2024-02-03T23:59:59Z,"CN=fixtoken-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",fixtoken-rzp.ups.com,"United Parcel Service, Inc.",www.fixtoken.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,264fbfba0eba60e108637f9a647616f2,def3bf6a904f1e67d8252a143c79ce6f73877eaff10636ed8556d8e4c39f356d,,ctls,www.fixtoken.ups.com,443,https://www.fixtoken.ups.com:443,https,,text/html,GET,153.2.181.195,/,1631801191,153.2.181.195,HSTS,15,False,,,URL=/Content/Homepage.htm,,,
www.global.ups.com,Invalid URL,400,208,AS16625,AKAMAI-AS,US,95.100.80.0/22,www.global.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,,ctls,www.global.ups.com,443,https://www.global.ups.com:443,https,AkamaiGHost,text/html,GET,95.100.66.141,/,2134952949,2a02:26f0:3500:884::37c9,,8,False,,,,,,
www.gnsdev2.ups.com,Server Error.,465,501,AS12217,UPS,US,153.2.192.0/18,www.gnsdev2.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,www.gnsdev2.ups.com,443,https://www.gnsdev2.ups.com:443,https,Apache,text/html,GET,153.2.233.49,/,1216948046,153.2.233.49,HSTS,17,False,,,,,,
www.greatemployer.ups.com,Great Employer,200,73064,AS20940,AKAMAI-ASN1,NL,23.208.0.0/12,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,80,http://www.greatemployer.ups.com:80,http,,text/html,GET,23.213.161.210,/,1459881783,2a02:26f0:1700:11::b856:6795,Java,1576,False,,,customerfeedback.ups.com,,https://about.ups.com/us/en/our-company/great-employer.html,
www.ha.pld.ups.com,Host Manifest Logon,200,9867,AS12217,UPS,US,153.2.78.0/24,www.ha.pld.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-02T00:00:00Z,2023-08-02T23:59:59Z,"CN=www.ha.pld.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ha.pld.ups.com,"United Parcel Service, Inc.",www.ha.pld.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3ae8aafaa2fd5d9e407ee1249d534f76,6016ff842580e30f28e443bc5c0bc0fb9410a97e0d165f17070f819612b0d983,,ctls,www.ha.pld.ups.com,443,https://www.ha.pld.ups.com:443,https,Apache,text/html,GET,153.2.72.80,/,1829547019,153.2.73.80,Microsoft Word: 97,161,False,,,,,,
www.holidays.ups.com,UPS Holiday Schedule | UPS - United States,200,66693,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,80,http://www.holidays.ups.com:80,http,Apache,text/html,GET,104.102.50.134,/,-1016322709,2a02:26f0:480:58e::37c9,Java,494,False,,,,,https://www.ups.com/us/en/support/shipping-support/shipping-services/holiday-shipping-schedule.page?WT.mc_id=VAN701732,
www.negotiations.ups.com,UPS Labor Negotiations 2023,200,71139,AS20940,AKAMAI-ASN1,NL,95.101.0.0/16,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,80,http://www.negotiations.ups.com:80,http,,text/html,GET,95.101.111.130,/,-813973359,2a02:26f0:480:d::210:f150,Java,1400,False,,,https://www.googletagmanager.com,,https://about.ups.com/us/en/newsroom/negotiations.html,
www.orderwatch.ups.com,Login,200,28986,AS20940,AKAMAI-ASN1,NL,23.208.0.0/12,www.orderwatch.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-07T00:00:00Z,2024-03-07T23:59:59Z,"CN=www.gtnexus.com, O=Infor (US)\, LLC., L=New York, ST=New York, C=US",www.gtnexus.com,"Infor (US), LLC.",averyfactory.gtnexus.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,2a0f729a14c86af8785da3be5a6905f2,ade655ec11e5471ef60018be0c0089a012976a3665c5aed8dfe38a5222d303ae,,ctls,www.orderwatch.ups.com,443,https://www.orderwatch.ups.com:443,https,Infor Commerce Network,text/html,GET,23.215.23.164,/,1437622732,23.215.23.164,Java,713,False,,,https://*.go-mpulse.net,,,
www.pld-certify.ups.com,Host Manifest Logon,200,9867,AS12217,UPS,US,153.2.192.0/18,www.pld-certify.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-06T00:00:00Z,2023-10-06T23:59:59Z,"CN=www.pld-certify.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.pld-certify.ups.com,"United Parcel Service, Inc.",www.ha-certify.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1c157c633a5fa79c924a19962acad8a7,3a9d47ec336a9a1c00cd9ae216f23379463e1d142d7b3f13187c6dfff6e0c0bf,,ctls,www.pld-certify.ups.com,443,https://www.pld-certify.ups.com:443,https,Apache,text/html,GET,153.2.245.88,/,911245415,153.2.245.88,Microsoft Word: 97,161,False,,,,,,
www.pld-vcertify.ups.com,Page Not Found | UPS - United States,200,42868,AS12217,UPS,US,153.2.78.0/24,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://www.pld-vcertify.ups.com:443,https,Apache,text/html,GET,153.2.73.94,/,-1648310972,153.2.73.94,Java,274,False,,,,,https://www.ups.com/us/en/error.page,
www.pressroom.ups.com,Newsroom | About UPS,200,63143,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,80,http://www.pressroom.ups.com:80,http,,text/html,GET,2.23.209.132,/,79432010,2a02:26f0:480:22::1726:62ed,Java,1244,False,,,https://thumb.sprinklr.com,,https://about.ups.com/us/en/newsroom.html,
www.smartmockups.com,Create stunning product mockups easily and online - Smartmockups,200,264964,AS16509,AS16509,Unknown,76.76.21.0/24,smartmockups.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-03-19T09:13:15Z,2023-06-17T09:13:14Z,CN=smartmockups.com,smartmockups.com,,smartmockups.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1353b832752c2b00c04ac50a03c8203c,a6aefef3f1f41ed462c6ed6bb7a8a292302feaa24cd744ef5dbf6a0d5f29bf66,,ctls,smartmockups.com,443,https://www.smartmockups.com:443,https,Vercel,text/html,GET,76.76.21.98,/,670157159,76.76.21.61,Vercel,47,False,,,*.chromatic.com,,https://smartmockups.com/,
www.solversde.ups.com,Invalid URL,400,209,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,,80,http://www.solversde.ups.com:80,http,AkamaiGHost,text/html,GET,104.102.50.134,/,-500238601,2a02:26f0:480:58e::37c9,,8,False,,,,,,
www.solvershk.ups.com,Invalid URL,400,208,AS16625,AKAMAI-AS,US,95.100.80.0/22,www.solvershk.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,,ctls,www.solvershk.ups.com,443,https://www.solvershk.ups.com:443,https,AkamaiGHost,text/html,GET,95.100.66.141,/,1184820073,2a02:26f0:3500:898::37c9,,8,False,,,,,,
www.solverstw.ups.com,Invalid URL,400,209,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.solverstw.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,,ctls,www.solverstw.ups.com,443,https://www.solverstw.ups.com:443,https,AkamaiGHost,text/html,GET,104.102.50.134,/,-1629966727,2a02:26f0:480:58e::37c9,,8,False,,,,,,
www.stories.ups.com,Home | About UPS,200,66729,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,80,http://www.stories.ups.com:80,http,,text/html,GET,2.23.209.160,/,-1127616803,2a02:26f0:3500:1b::1724:a38d,Java,1330,False,,,*.qualtrics.com,,https://about.ups.com/us/en/home.html,
www.sustainability.ups.com,Social Impact | About UPS,200,69417,AS20940,AKAMAI-ASN1,NL,184.86.0.0/15,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,80,http://www.sustainability.ups.com:80,http,,text/html,GET,184.86.251.9,/,-1627735431,2a02:26f0:3500:1b::1724:a391,Java,1388,False,,,https://dpm.demdex.net,,https://about.ups.com/us/en/social-impact.html,
www.ups.com,UPS Global Shipping & Logistics Solutions | Worldwide Delivery | UPS - United States,200,279112,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://www.ups.com:443,https,Apache,text/html,GET,2.19.225.116,/,1101614703,2a02:26f0:480:5b8::353a,Java,895,False,,,,,https://www.ups.com/us/en/global.page,
www.upslinkvendor.ups.com,Page Not Found | UPS - United States,200,47076,AS12217,UPS,US,153.2.78.0/24,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://www.upslinkvendor.ups.com:443,https,Apache,text/html,GET,153.2.73.130,/,243818006,153.2.72.130,Java,277,False,,,,,https://www.ups.com/us/en/error.page,
www.welcome.ups.com,Invalid URL,400,208,AS16625,AKAMAI-AS,US,95.100.80.0/22,,,,,,,,,,,,,,,,,,,,,80,http://www.welcome.ups.com:80,http,AkamaiGHost,text/html,GET,95.100.66.141,/,574823258,2a02:26f0:3500:884::37c9,,8,False,,,,,,
www.ws.cms.ups.com,Page Not Found | UPS - United States,200,46846,AS12217,UPS,US,153.2.78.0/24,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://www.ws.cms.ups.com:443,https,Apache,text/html,GET,153.2.72.85,/,-1628245985,153.2.73.85,Java,277,False,,,,,https://www.ups.com/us/en/error.page,
www.wweconomy.ups.com,UPS: Tracking,200,7437,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,www.wweconomy.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-12T00:00:00Z,2024-01-12T23:59:59Z,"CN=wweconomy.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wweconomy.ups.com,"United Parcel Service, Inc.",www.wweconomy.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,adbd89edcf2a7c5bb3decb31392d5a50,453fa4b844886a118e5ed86ae955f6d80b5065afee71a2079893ae5d6068fd9c,,ctls,www.wweconomy.ups.com,443,https://www.wweconomy.ups.com:443,https,,text/html,GET,13.107.253.45,/,1101614703,2620:1ec:4e:1::45,HSTS,155,False,,,https://*.rackcdn.com,,,
wwwapps.ups.com,UPS Home Page,200,3724,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,wwwapps.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,wwwapps.ups.com,80,http://wwwapps.ups.com:80,http,Apache,text/html,GET,2.19.225.116,/,1101614703,2a02:26f0:480:5b8::353a,HSTS,13,False,,,URL=https://www.ups.com/index.html,,https://wwwapps.ups.com/,
zh-hk-stories.ups.com,首頁 | 關於 UPS,200,63571,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,443,https://zh-hk-stories.ups.com:443,https,,text/html,GET,2.23.209.160,/,794713359,2a02:26f0:480:22::1726:62f8,Java,1309,False,,,ups.tt.omtrdc.net,,https://about.ups.com/hk/zh/home.html,
