input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_wildcard_certificate,webserver,tech_,final_url,csp_domains_,tls_mismatched,tls_subject_org_,cdn_name,cdn,tls_self_signed
qe4-ms-ext-newssdk.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,qe4-ms-ext-newssdk.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,qe4-ms-ext-newssdk.cloud.tyk.io,443,https://qe4-ms-ext-newssdk.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
qmf11.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,qmf11.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,qmf11.cloud.tyk.io,443,https://qmf11.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
qoribngpad.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,qoribngpad.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,qoribngpad.cloud.tyk.io,443,https://qoribngpad.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
qtinstall01.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,qtinstall01.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,qtinstall01.cloud.tyk.io,443,https://qtinstall01.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
quirell.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,quirell.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,quirell.cloud.tyk.io,443,https://quirell.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
quod.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,quod.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,quod.cloud.tyk.io,80,http://quod.cloud.tyk.io:80,http,text/html,GET,3.208.49.197,/,,54.210.68.5,223,False,True,,HSTS,https://quod.cloud.tyk.io/,,,,,,
r-216-accountswebproxy.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,r-216-accountswebproxy.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,r-216-accountswebproxy.cloud.tyk.io,443,https://r-216-accountswebproxy.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
r4-iad-servlet-proxy.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,r4-iad-servlet-proxy.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,r4-iad-servlet-proxy.cloud.tyk.io,443,https://r4-iad-servlet-proxy.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
r55-disa-faia-v30.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,r55-disa-faia-v30.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,r55-disa-faia-v30.cloud.tyk.io,80,http://r55-disa-faia-v30.cloud.tyk.io:80,http,text/html,GET,3.208.49.197,/,,54.210.191.147,223,False,True,,HSTS,https://r55-disa-faia-v30.cloud.tyk.io/,,,,,,
rabbitmq.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,rabbitmq.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,rabbitmq.cloud.tyk.io,443,https://rabbitmq.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
rapidtest.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,rapidtest.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,rapidtest.cloud.tyk.io,443,https://rapidtest.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
raqld.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,raqld.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,raqld.cloud.tyk.io,443,https://raqld.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
rcx-yd-vpn05g24-s.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,rcx-yd-vpn05g24-s.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,rcx-yd-vpn05g24-s.cloud.tyk.io,443,https://rcx-yd-vpn05g24-s.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
rcxjun.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,rcxjun.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,rcxjun.cloud.tyk.io,443,https://rcxjun.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
realistic-spend-dev.aws-euw2.cloud-ara.tyk.io,404 Not Found,404,146,AS16509,AS16509,Unknown,3.28.0.0/15,realistic-spend-dev.aws-euw2.cloud-ara.tyk.io,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-14T22:14:56Z,2024-04-13T22:14:56Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,d44a047eccd1f660c104ff608d23d25e,5aa2aa31c6d0fe3aeca9bf841841eb6952aaa6d136a5ce0c65ddfb588c5e7f58,ctls,realistic-spend-dev.aws-euw2.cloud-ara.tyk.io,443,https://realistic-spend-dev.aws-euw2.cloud-ara.tyk.io:443,https,text/html,GET,3.11.92.204,/,1494302000,3.9.76.41,8,False,,,HSTS,,,True,Acme Co,,,True
redirect-jenkinsdbms-opsdefaultproduction.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,redirect-jenkinsdbms-opsdefaultproduction.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirect-jenkinsdbms-opsdefaultproduction.cloud.tyk.io,443,https://redirect-jenkinsdbms-opsdefaultproduction.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
redirect-privatemonitoring-relay-config-redirect.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,redirect-privatemonitoring-relay-config-redirect.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirect-privatemonitoring-relay-config-redirect.cloud.tyk.io,443,https://redirect-privatemonitoring-relay-config-redirect.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
redirectcustomersprivate.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,redirectcustomersprivate.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirectcustomersprivate.cloud.tyk.io,443,https://redirectcustomersprivate.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
redirectmedia.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,redirectmedia.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirectmedia.cloud.tyk.io,443,https://redirectmedia.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
redirectpanel.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,redirectpanel.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirectpanel.cloud.tyk.io,443,https://redirectpanel.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
redirects.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,redirects.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirects.cloud.tyk.io,443,https://redirects.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
redirectssh-oceania.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,redirectssh-oceania.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redirectssh-oceania.cloud.tyk.io,443,https://redirectssh-oceania.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
redstone.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,redstone.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,redstone.cloud.tyk.io,443,https://redstone.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
referensiagama.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,referensiagama.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,referensiagama.cloud.tyk.io,80,http://referensiagama.cloud.tyk.io:80,http,text/html,GET,54.210.68.5,/,,54.210.191.147,223,False,True,,HSTS,https://referensiagama.cloud.tyk.io/,,,,,,
referrals.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,referrals.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,referrals.cloud.tyk.io,80,http://referrals.cloud.tyk.io:80,http,text/html,GET,54.210.191.147,/,,54.210.68.5,223,False,True,,HSTS,https://referrals.cloud.tyk.io/,,,,,,
refimages.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,refimages.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,refimages.cloud.tyk.io,443,https://refimages.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
relic-run.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,relic-run.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,relic-run.cloud.tyk.io,443,https://relic-run.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
resolver.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,resolver.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,resolver.cloud.tyk.io,443,https://resolver.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
resourcesinfomediaconfig-helpdesk.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,resourcesinfomediaconfig-helpdesk.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,resourcesinfomediaconfig-helpdesk.cloud.tyk.io,80,http://resourcesinfomediaconfig-helpdesk.cloud.tyk.io:80,http,text/html,GET,54.210.68.5,/,,54.210.191.147,223,False,True,,HSTS,https://resourcesinfomediaconfig-helpdesk.cloud.tyk.io/,,,,,,
ret-0-3-1.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,ret-0-3-1.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,ret-0-3-1.cloud.tyk.io,80,http://ret-0-3-1.cloud.tyk.io:80,http,text/html,GET,54.210.191.147,/,,54.210.68.5,223,False,True,,HSTS,https://ret-0-3-1.cloud.tyk.io/,,,,,,
ret-2-1-2.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,ret-2-1-2.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,ret-2-1-2.cloud.tyk.io,443,https://ret-2-1-2.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
ret-3-1-1.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,ret-3-1-1.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,ret-3-1-1.cloud.tyk.io,443,https://ret-3-1-1.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
riskadmin.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,riskadmin.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,riskadmin.cloud.tyk.io,80,http://riskadmin.cloud.tyk.io:80,http,text/html,GET,3.208.49.197,/,,54.210.191.147,223,False,True,,HSTS,https://riskadmin.cloud.tyk.io/,,,,,,
rootproxy-vpn.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,rootproxy-vpn.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,rootproxy-vpn.cloud.tyk.io,443,https://rootproxy-vpn.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
