input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_mismatched,tls_subject_org_
css.stage.directly.com,,403,243,AS16509,AMAZON-02,US,18.66.144.0/22,css.stage.directly.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-11-05T23:59:59Z,CN=*.stage.directly.com,*.stage.directly.com,stage.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,642c58993e7fea74ea7a84becf9529ae,46ba4e8fb748db3326277c4fb9ee728ade95b537be846e6bdd7051051c4d688f,True,ctls,css.stage.directly.com,cloudfront,443,https://css.stage.directly.com:443,https,AmazonS3,application/xml,GET,18.66.147.103,/,12634890,2600:9000:225e:b200:15:a0d0:c8c0:93a1,Amazon Web Services,2,False,True,,,,
cveapi.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,cveapi.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,cveapi.app.sandbox.directly.com,,443,https://cveapi.app.sandbox.directly.com:443,https,Apache,text/html,GET,3.232.232.251,/,1344368402,3.224.175.215,Pure CSS,283,False,,*.adroll.com,https://cveapi.app.sandbox.directly.com/login/auth,True,
cveapi.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,cveapi.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,cveapi.directly.com,,443,https://cveapi.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.214.173.51,Pure CSS,283,False,,heapanalytics.com,https://cveapi.directly.com/login/auth,,
cveapi.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,cveapi.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,cveapi.sandbox.directly.com,,80,http://cveapi.sandbox.directly.com:80,http,Apache,text/html,GET,35.168.33.143,/,2095155567,3.232.232.251,Pure CSS,283,False,,cdn.heapanalytics.com,https://cveapi.sandbox.directly.com/login/auth,,
danieapp.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,danieapp.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,danieapp.app.sandbox.directly.com,,80,http://danieapp.app.sandbox.directly.com:80,http,Apache,text/html,GET,3.224.175.215,/,1344368402,3.232.232.251,Pure CSS,283,False,,heapanalytics.com,https://danieapp.app.sandbox.directly.com/login/auth,True,
danieapp.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,danieapp.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,danieapp.directly.com,,443,https://danieapp.directly.com:443,https,Apache,text/html,GET,3.210.22.86,/,1899044793,3.234.85.12,Pure CSS,283,False,,*.smooch.io,https://danieapp.directly.com/login/auth,,
dated.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,dated.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dated.directly.com,,443,https://dated.directly.com:443,https,Apache,text/html,GET,3.214.173.51,/,1899044793,3.210.22.86,Pure CSS,283,False,,*.doubleclick.net,https://dated.directly.com/login/auth,,
db.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,db.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,db.directly.com,,443,https://db.directly.com:443,https,Apache,text/html,GET,3.210.22.86,/,1899044793,35.170.126.147,Pure CSS,283,False,,heapanalytics.com,https://db.directly.com/login/auth,,
dc.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,dc.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dc.app.sandbox.directly.com,,80,http://dc.app.sandbox.directly.com:80,http,Apache,text/html,GET,3.224.175.215,/,2095155567,3.232.232.251,Pure CSS,283,False,,*.quantserve.com,https://dc.app.sandbox.directly.com/login/auth,True,
dc.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,dc.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dc.directly.com,,443,https://dc.directly.com:443,https,Apache,text/html,GET,3.214.173.51,/,1899044793,3.210.22.86,Pure CSS,283,False,,*.smooch.io,https://dc.directly.com/login/auth,,
ddd.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,ddd.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,ddd.directly.com,,443,https://ddd.directly.com:443,https,Apache,text/html,GET,3.234.85.12,/,1899044793,3.214.173.51,Pure CSS,283,False,,*.licdn.com,https://ddd.directly.com/login/auth,,
de.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,de.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,de.directly.com,,443,https://de.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.210.22.86,Pure CSS,283,False,,*.adroll.com,https://de.directly.com/login/auth,,
de.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,de.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,de.sandbox.directly.com,,80,http://de.sandbox.directly.com:80,http,Apache,text/html,GET,3.224.175.215,/,2095155567,3.232.232.251,Pure CSS,283,False,,*.google-analytics.com,https://de.sandbox.directly.com/login/auth,,
demo.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,demo.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,demo.app.sandbox.directly.com,,443,https://demo.app.sandbox.directly.com:443,https,Apache,text/html,GET,3.224.175.215,/,2095155567,3.232.232.251,Pure CSS,283,False,,connect.facebook.net,https://demo.app.sandbox.directly.com/login/auth,True,
demo.directly.com,Sign up | Demo on-demand customer service,200,10069,AS14618,AMAZON-AES,US,35.168.0.0/13,demo.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,demo.directly.com,,443,https://demo.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.234.85.12,Pure CSS,276,False,,heapanalytics.com,https://demo.directly.com/login/auth,,
demo.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,demo.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,demo.sandbox.directly.com,,443,https://demo.sandbox.directly.com:443,https,Apache,text/html,GET,3.214.232.166,/,2095155567,3.224.175.215,Pure CSS,283,False,,*.smooch.io,https://demo.sandbox.directly.com/login/auth,,
dev.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,dev.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dev.app.sandbox.directly.com,,80,http://dev.app.sandbox.directly.com:80,http,Apache,text/html,GET,3.224.175.215,/,1344368402,35.168.33.143,Pure CSS,283,False,,*.online-metrix.net,https://dev.app.sandbox.directly.com/login/auth,True,
dev.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,dev.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dev.directly.com,,443,https://dev.directly.com:443,https,Apache,text/html,GET,3.234.85.12,/,1899044793,3.210.22.86,Pure CSS,283,False,,*.iteratehq.com,https://dev.directly.com/login/auth,,
developer.directly.com,Directly - Technical Documentation – Directly Developers,200,10240,AS0,Not routed,None,99.86.8.0/24,developer.directly.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,developer.directly.com,cloudfront,443,https://developer.directly.com:443,https,AmazonS3,text/html,GET,99.86.4.91,/,1318619239,99.86.4.124,HSTS,118,False,True,,,,
developer.preprod.directly.com,Directly - Technical Documentation – Directly Developers,200,10240,AS16509,AMAZON-02,US,18.66.102.0/24,developer.preprod.directly.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-07-15T23:59:59Z,CN=*.preprod.directly.com,*.preprod.directly.com,preprod.directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ef3e1c6da57a8c9a4622461c22e37161,3bfe357c9131e350aa9c67a424714b6719efa70e2b55b9dd2955a8a694c4ec3b,True,ctls,developer.preprod.directly.com,cloudfront,443,https://developer.preprod.directly.com:443,https,AmazonS3,text/html,GET,18.66.97.87,/,1810841420,18.66.97.101,HSTS,118,False,True,,,,
developer.prod.directly.com,Directly - Technical Documentation – Directly Developers,200,10240,AS0,Not routed,None,99.86.8.0/24,developer.prod.directly.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,developer.prod.directly.com,cloudfront,443,https://developer.prod.directly.com:443,https,AmazonS3,text/html,GET,99.86.4.22,/,-1143751858,99.86.4.124,HSTS,118,False,True,,,True,
developer.sandbox.directly.com,Directly - Technical Documentation – Directly Developers,200,10161,AS16509,AMAZON-02,US,18.66.132.0/24,developer.sandbox.directly.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,developer.sandbox.directly.com,cloudfront,443,https://developer.sandbox.directly.com:443,https,AmazonS3,text/html,GET,18.66.122.45,/,-1572138909,18.66.122.47,HSTS,118,False,True,,,,
directly.com,Directly is now part of Movate | On Demand and Automated Customer Support,200,43504,AS14618,AMAZON-AES,US,3.218.182.0/24,directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,directly.com,,443,https://directly.com:443,https,nginx,text/html,GET,3.210.22.86,/,1899044793,3.234.85.12,WordPress,418,False,,,,,
directly.directly.directly.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,directly.directly.directly.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,directly.directly.directly.directly.com,,443,https://directly.directly.directly.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.234.85.12,Pure CSS,283,False,,heapanalytics.com,https://directly.directly.directly.directly.com/login/auth,True,
directlywww.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,directlywww.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,directlywww.directly.com,,443,https://directlywww.directly.com:443,https,Apache,text/html,GET,3.214.173.51,/,1899044793,35.170.126.147,Pure CSS,283,False,,*.licdn.com,https://directlywww.directly.com/login/auth,,
dnm-gw-coinbaselax1sandbox-worker5.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.224.0.0/12,dnm-gw-coinbaselax1sandbox-worker5.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dnm-gw-coinbaselax1sandbox-worker5.directly.com,,443,https://dnm-gw-coinbaselax1sandbox-worker5.directly.com:443,https,Apache,text/html,GET,3.234.85.12,/,1899044793,3.214.173.51,Pure CSS,283,False,,www.googletagmanager.com,https://dnm-gw-coinbaselax1sandbox-worker5.directly.com/login/auth,,
dnm.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,dnm.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dnm.app.sandbox.directly.com,,443,https://dnm.app.sandbox.directly.com:443,https,Apache,text/html,GET,3.224.175.215,/,2095155567,3.232.232.251,Pure CSS,283,False,,*.quantserve.com,https://dnm.app.sandbox.directly.com/login/auth,True,
dnm.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,dnm.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dnm.directly.com,,443,https://dnm.directly.com:443,https,Apache,text/html,GET,3.210.22.86,/,1899044793,3.234.85.12,Pure CSS,283,False,,*.directly.com,https://dnm.directly.com/login/auth,,
dnm.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.228.0.0/17,dnm.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dnm.sandbox.directly.com,,443,https://dnm.sandbox.directly.com:443,https,Apache,text/html,GET,3.224.175.215,/,2095155567,3.232.232.251,Pure CSS,283,False,,www.googletagmanager.com,https://dnm.sandbox.directly.com/login/auth,,
dns.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,dns.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dns.directly.com,,443,https://dns.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.210.22.86,Pure CSS,283,False,,*.licdn.com,https://dns.directly.com/login/auth,,
dns.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,dns.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dns.sandbox.directly.com,,443,https://dns.sandbox.directly.com:443,https,Apache,text/html,GET,3.214.232.166,/,2095155567,3.232.232.251,Pure CSS,283,False,,d.adroll.mgr.consensu.org,https://dns.sandbox.directly.com/login/auth,,
dns1.app.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,3.218.182.0/24,dns1.app.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dns1.app.sandbox.directly.com,,80,http://dns1.app.sandbox.directly.com:80,http,Apache,text/html,GET,3.214.232.166,/,1344368402,3.224.175.215,Pure CSS,283,False,,*.licdn.com,https://dns1.app.sandbox.directly.com/login/auth,True,
dns1.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,dns1.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-08-02T23:59:59Z,CN=*.directly.com,*.directly.com,directly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0aebf4de38b4749e2ac7e2e8df561338,9820943a05e57ab6bfe64896bd7422a5ab68e5ce5f9d908f51e4daa72b19a6b0,True,ctls,dns1.directly.com,,443,https://dns1.directly.com:443,https,Apache,text/html,GET,35.170.126.147,/,1899044793,3.214.173.51,Pure CSS,283,False,,heapanalytics.com,https://dns1.directly.com/login/auth,,
dns1.sandbox.directly.com,Sign up | Directly,200,10530,AS14618,AMAZON-AES,US,35.168.0.0/13,dns1.sandbox.directly.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-01T23:59:59Z,CN=*.sandbox.directly.com,*.sandbox.directly.com,sandbox.directly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8c1320cadbb50eba871d441b68b57227,60a9f529e1797339f521c9bca32b89870a708fa4de9d4518131ece5faaf4e597,True,ctls,dns1.sandbox.directly.com,,80,http://dns1.sandbox.directly.com:80,http,Apache,text/html,GET,35.168.33.143,/,2095155567,3.232.232.251,Pure CSS,283,False,,*.directly.com,https://dns1.sandbox.directly.com/login/auth,,
