input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,tls_subject_org_,tls_wildcard_certificate,final_url,cdn_name,cdn,tls_mismatched,tls_self_signed,tls_expired
sparkhub.databricks.com,Data Lakehouse Architecture and AI Company - Databricks,200,632080,www.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",databricks.com,www.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b27446bf0fc09c4d10b654ca590e8fd3,26cc18713292321981969f3d9643922e5d1369e45c6830a1fa4c836fe35ee342,ctls,www.databricks.com,443,https://sparkhub.databricks.com:443,https,cloudflare,text/html,GET,23.185.0.2,/,1420121882,2620:12a:8000::2,149,False,webpack,vitals.vercel-insights.com,Databricks Inc.,,https://www.databricks.com,,,,,
sportsbet.cloud.databricks.com,Databricks - Sign In,200,529,sportsbet.cloud.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-28T23:59:59Z,"CN=*.cloud.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.cloud.databricks.com,cloud.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32c4bc38aafab329775af52b0995d0c7,e00aff664e734971f946eb9c46e43dd4cd00acbad5aa5e80d9dd3fafa1cd8d07,ctls,sportsbet.cloud.databricks.com,443,https://sportsbet.cloud.databricks.com:443,https,databricks,text/html,GET,13.211.215.13,/,-491607480,13.211.215.13,1,False,HSTS,https://ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js,Databricks Inc.,True,https://sportsbet.cloud.databricks.com/login.html,,,,,
ssh.staging.spark-summit.org,Error,404,4040,ssh.staging.spark-summit.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-14T00:00:00Z,2023-06-23T23:59:59Z,"CN=pantheonsite.io, O=Pantheon Systems Inc., L=San Francisco, ST=California, C=US",pantheonsite.io,gotpantheon.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e79d65e070557d2743c9ad2d2b8d46a0,70eee4e36c5ac8f3f33d9f08299c9ef278f9d536784f8e5cd19524eae1035707,ctls,ssh.staging.spark-summit.org,443,https://ssh.staging.spark-summit.org:443,https,Pantheon,text/html,GET,23.185.0.2,/,1567749289,23.185.0.2,140,False,Varnish,,Pantheon Systems Inc.,True,,,,True,,
stage.databricks.com,Authentication Required,401,9768,stage.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-22T00:00:00Z,2023-10-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2c86ca092d63af6576c43b92dc01ae9a,dcedcaec751a6ec6ff44e35d57c4823b0ed98b3227ef8479ec6b8469dfb5f796,ctls,stage.databricks.com,443,https://stage.databricks.com:443,https,cloudflare,text/html,GET,104.18.2.179,/,-1648273518,2606:4700::6812:3b3,4,False,Vercel,,"Cloudflare, Inc.",,,cloudflare,True,,,
staging.spark-summit.org,Error,404,4040,staging.spark-summit.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-14T00:00:00Z,2023-06-23T23:59:59Z,"CN=pantheonsite.io, O=Pantheon Systems Inc., L=San Francisco, ST=California, C=US",pantheonsite.io,gotpantheon.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e79d65e070557d2743c9ad2d2b8d46a0,70eee4e36c5ac8f3f33d9f08299c9ef278f9d536784f8e5cd19524eae1035707,ctls,staging.spark-summit.org,443,https://staging.spark-summit.org:443,https,Pantheon,text/html,GET,23.185.0.2,/,1567749289,23.185.0.2,140,False,Varnish,,Pantheon Systems Inc.,True,,,,True,,
staging1.databricks.com,Site not found · DreamHost,200,864,staging1.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T23:40:43Z,2023-08-07T23:40:42Z,CN=www.fantasyfriends.io,www.fantasyfriends.io,www.fantasyfriends.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a45e4fb211f610636b34761173662065,38a728e5476446904ae04f6fa762e145914a6d0b9a4b895e1a88e100afe9cc86,ctls,staging1.databricks.com,443,https://staging1.databricks.com:443,https,Apache,text/html,GET,208.113.241.38,/,387041412,208.113.241.38,26,False,Varnish:6.6,,,,,,,True,,
staging2.databricks.com,Site not found · DreamHost,200,864,staging2.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T23:40:43Z,2023-08-07T23:40:42Z,CN=www.fantasyfriends.io,www.fantasyfriends.io,www.fantasyfriends.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a45e4fb211f610636b34761173662065,38a728e5476446904ae04f6fa762e145914a6d0b9a4b895e1a88e100afe9cc86,ctls,staging2.databricks.com,443,https://staging2.databricks.com:443,https,Apache,text/html,GET,208.113.241.38,/,387041412,208.113.241.38,26,False,Varnish:6.6,,,,,,,True,,
staging3.databricks.com,Site not found · DreamHost,200,864,staging3.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T23:40:43Z,2023-08-07T23:40:42Z,CN=www.fantasyfriends.io,www.fantasyfriends.io,www.fantasyfriends.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a45e4fb211f610636b34761173662065,38a728e5476446904ae04f6fa762e145914a6d0b9a4b895e1a88e100afe9cc86,ctls,staging3.databricks.com,443,https://staging3.databricks.com:443,https,Apache,text/html,GET,208.113.241.38,/,387041412,208.113.241.38,26,False,Varnish:6.6,,,,,,,True,,
start.databricks.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,80,http://start.databricks.com:80,http,ghs,text/html,GET,172.217.18.19,/,302920777,2a00:1450:4001:80b::2013,12,False,,,,,,,,,,
start.spark-summit.org,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,80,http://start.spark-summit.org:80,http,ghs,text/html,GET,142.250.185.243,/,302920777,2a00:1450:4001:830::2013,12,False,,,,,,,,,,
status.databricks.com,AWS Databricks Status Page,200,214224,status.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-07-24T23:59:59Z,CN=status.databricks.com,status.databricks.com,status.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9824ddc072ac83afdac52d7360bd66d5,3022fb10ba5eb15d37f4b83c7a5873ca766fdcceabb148f0aec3f6241db94b3b,ctls,status.databricks.com,443,https://status.databricks.com:443,https,,text/html,GET,13.224.189.19,/,1277621005,2600:9000:20eb:d200:9:e268:5b40:93a1,3161,False,Varnish,,,,,cloudfront,True,,,
status.gcp.databricks.com,GCP Databricks Status Page,200,190631,status.gcp.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-02-15T23:59:59Z,CN=status.gcp.databricks.com,status.gcp.databricks.com,status.gcp.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0863c428538a853cb700daaf80aa1b06,3553e11acd7a3c3e58b733ac46b9b77a0235ea861458a94c4514f814751dca77,ctls,status.gcp.databricks.com,443,https://status.gcp.databricks.com:443,https,,text/html,GET,143.204.215.29,/,1277621005,2600:9000:214f:fa00:2:d8cb:9b80:93a1,3224,False,Varnish,,,,,cloudfront,True,,,
status.temp.databricks.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,80,http://status.temp.databricks.com:80,http,CloudFront,text/html,GET,143.204.215.29,/,-408837019,2600:9000:214f:b600:2:d8cb:9b80:93a1,20,False,Amazon Web Services,,,,,cloudfront,True,,,
student.cloud.databricks.com,Databricks - Sign In,200,529,student.cloud.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-28T23:59:59Z,"CN=*.cloud.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.cloud.databricks.com,cloud.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32c4bc38aafab329775af52b0995d0c7,e00aff664e734971f946eb9c46e43dd4cd00acbad5aa5e80d9dd3fafa1cd8d07,ctls,student.cloud.databricks.com,443,https://student.cloud.databricks.com:443,https,databricks,text/html,GET,44.234.192.47,/,-491607480,44.234.192.47,1,False,HSTS,https://ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js,Databricks Inc.,True,https://student.cloud.databricks.com/login.html,,,,,
support.databricks.com,Databricks Community,200,478779,support.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,2023-06-06T23:59:59Z,"CN=help.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",help.databricks.com,support.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,30f4518101cb6ccd30e615e5b5724f84,675b4407ab87a7c423d937935cbe9164fc22fee4f4630fad4471fb5d4812b9e6,ctls,support.databricks.com,443,https://support.databricks.com:443,https,sfdcedge,text/html,GET,85.222.140.6,/,1433417005,85.222.140.13,694,False,HSTS,https://databricks.com,Databricks Inc.,,https://support.databricks.com/s/,,,,,
test.dev.databricks.com,Databricks - Sign In,200,529,test.dev.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-04-03T23:59:59Z,"CN=*.dev.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.dev.databricks.com,dev.databricks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ef5918d2534bfea449be167766a54c59,e4c630680295ce9cc393b6e7d06fd4da86a45397c1cc01516d40dfcb4846714c,ctls,test.dev.databricks.com,443,https://test.dev.databricks.com:443,https,databricks,text/html,GET,44.238.187.36,/,-491607480,44.238.187.36,1,False,HSTS,https://ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js,Databricks Inc.,True,https://test.dev.databricks.com/login.html,,,,,
ticketmaster.cloud.databricks.com,Service Unavailable,503,268,ticketmaster.cloud.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T21:37:18Z,2023-07-24T21:37:17Z,CN=waf.cloud.databricks.com,waf.cloud.databricks.com,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89269b651207dbeee556a5bc724c5a30,ed9ef8f62adb9947c295163100dd12c548ea427b74f21241a39225ed2458429e,ctls,ticketmaster.cloud.databricks.com,443,https://ticketmaster.cloud.databricks.com:443,https,AkamaiGHost,text/html,GET,2.17.100.153,/,1757699402,2a02:26f0:ab00::5c7a:d71a,9,False,,,,,,,,,,
tines.dev-sec.databricks.com,403 Forbidden,403,118,tines.dev-sec.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-08-20T23:59:59Z,CN=*.dev-sec.databricks.com,*.dev-sec.databricks.com,*.dev-sec.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d21cae016c0ca46e9974fdd44951b34a,fa202a0b62d2324b4ad29686a38ff8439255117f47ab92d9d8c1601a6d1ca75e,ctls,tines.dev-sec.databricks.com,443,https://tines.dev-sec.databricks.com:443,https,awselb/2.0,text/html,GET,52.42.227.192,/,1344368402,52.40.218.171,7,False,,,,True,,,,,,
tines.sec.databricks.com,403 Forbidden,403,520,tines.sec.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=*.sec.databricks.com,*.sec.databricks.com,*.sec.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b465816b4cd8056af1d602e92430d8c1,0cab9cc2e266e4810e6a13d50744c891650cbc352fd66dc9217e927d63b4f57c,ctls,tines.sec.databricks.com,443,https://tines.sec.databricks.com:443,https,awselb/2.0,text/html,GET,52.34.152.15,/,2095155567,44.242.88.230,13,False,,,,True,,,,,,
toolbox.dev-sec.databricks.com,,403,42,toolbox.dev-sec.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-08-20T23:59:59Z,CN=*.dev-sec.databricks.com,*.dev-sec.databricks.com,*.dev-sec.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d21cae016c0ca46e9974fdd44951b34a,fa202a0b62d2324b4ad29686a38ff8439255117f47ab92d9d8c1601a6d1ca75e,ctls,toolbox.dev-sec.databricks.com,443,https://toolbox.dev-sec.databricks.com:443,https,,application/json,GET,44.242.71.44,/,768769774,44.224.20.46,1,False,,,,True,,,,,,
toolbox.sec.databricks.com,,403,42,toolbox.sec.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=*.sec.databricks.com,*.sec.databricks.com,*.sec.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b465816b4cd8056af1d602e92430d8c1,0cab9cc2e266e4810e6a13d50744c891650cbc352fd66dc9217e927d63b4f57c,ctls,toolbox.sec.databricks.com,443,https://toolbox.sec.databricks.com:443,https,,application/json,GET,34.216.118.236,/,768769774,35.164.94.167,1,False,,,,True,,,,,,
training.cloud.databricks.com,Databricks - Sign In,200,529,training.cloud.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-28T23:59:59Z,"CN=*.cloud.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.cloud.databricks.com,cloud.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32c4bc38aafab329775af52b0995d0c7,e00aff664e734971f946eb9c46e43dd4cd00acbad5aa5e80d9dd3fafa1cd8d07,ctls,training.cloud.databricks.com,443,https://training.cloud.databricks.com:443,https,databricks,text/html,GET,44.234.192.47,/,-491607480,44.234.192.47,1,False,HSTS,https://widget.intercom.io,Databricks Inc.,True,https://training.cloud.databricks.com/login.html,,,,,
trust.databricks.com,Security and Trust Center - Databricks,200,537694,www.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",databricks.com,www.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b27446bf0fc09c4d10b654ca590e8fd3,26cc18713292321981969f3d9643922e5d1369e45c6830a1fa4c836fe35ee342,ctls,www.databricks.com,443,https://trust.databricks.com:443,https,cloudflare,text/html,GET,52.222.236.73,/,1416164510,2600:9000:2260:7800:f:c131:aa00:93a1,151,False,webpack,https:,Databricks Inc.,,https://www.databricks.com/trust,cloudfront,True,,,
ue.databricks.com,,200,193,ue.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-28T00:00:00Z,2024-01-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a6c4b9096330066aab7b3146735b10d7,2bbdb6b4bacaa709af9d1ac221c0f45a7d62a3f643e91b285eecf5211739f397,ctls,ue.databricks.com,443,https://ue.databricks.com:443,https,cloudflare,application/json,GET,104.18.2.179,/,-138391155,2606:4700::6812:3b3,1,False,Cloudflare,,"Cloudflare, Inc.",,,cloudflare,True,,,
unsubscribe.corp.databricks.com,404 Not Found,404,548,unsubscribe.corp.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-12T02:28:06Z,2024-05-11T02:28:06Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,61284a7b329cbd499ed09e10bcfe2fe2,019f09d743e938acf6b2b9fc8eb40e653c2021a5a7a41ec57d932460866ce052,ctls,unsubscribe.corp.databricks.com,443,https://unsubscribe.corp.databricks.com:443,https,,text/html,GET,35.86.25.2,/,566218143,54.189.137.219,14,False,HSTS,,Acme Co,,,,,True,True,
us-central1.gcp.databricks.com,Databricks - Sign In,200,529,us-central1.gcp.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-14T00:00:00Z,2023-07-13T23:59:59Z,"CN=*.gcp.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.gcp.databricks.com,*.psc-auth.gcp.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e06a55f0c1d334afee55a771ce15244d,21f47d31c6f8dc2981d03d50470824d0338c4b43f0589d44a3a051fa6d5aba1b,ctls,us-central1.gcp.databricks.com,443,https://us-central1.gcp.databricks.com:443,https,databricks,text/html,GET,34.72.196.197,/,-491607480,34.72.196.197,1,False,HSTS,https://databricks.github.io/debug-bookmarklet/,Databricks Inc.,True,https://us-central1.gcp.databricks.com/login.html,google,True,,,
vpn-cust101.corp.databricks.com,,200,170,vpn-cust101.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2020-03-23T00:00:00Z,2022-03-28T12:00:00Z,"CN=vpn-cust101.corp.databricks.com, O=Databricks\, Inc., L=San Francisco, ST=California, C=US",vpn-cust101.corp.databricks.com,vpn-cust101.corp.databricks.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,6cc0c476255198f5a909fd41f969cfa2,432b5cb1502b62f875443b19c4c599e6a278d3afecae675c7e6f586176eae556,ctls,vpn-cust101.corp.databricks.com,443,https://vpn-cust101.corp.databricks.com:443,https,,text/html,GET,100.21.89.86,/,593259606,100.21.89.86,4,False,HSTS,,"Databricks, Inc.",,,,,,,True
vpn.corp.databricks.com,,200,170,vpn.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-16T00:00:00Z,2024-01-16T23:59:59Z,"CN=vpn.corp.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",vpn.corp.databricks.com,vpn.corp.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10cd14287b7fd78d75cb969ccc6cc5b5,9df33877e6dc294a057ff0e97788a372edc11fb01771a49f5a0b0ca5e556eb87,ctls,vpn.corp.databricks.com,443,https://vpn.corp.databricks.com:443,https,,text/html,GET,130.41.224.223,/,593259606,130.41.224.223,4,False,HSTS,,Databricks Inc.,,,,,,,
waf-stage-test.staging.cloud.databricks.com,Databricks - Sign In,200,529,waf-stage-test.staging.cloud.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-28T23:59:59Z,"CN=*.staging.cloud.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.staging.cloud.databricks.com,staging.cloud.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7137c6cfbe00541add67f529f5788830,e5d2e20406b4ebafae0a5737f5b54c7d01f841790f39713a73f14eca6a011491,ctls,waf-stage-test.staging.cloud.databricks.com,443,https://waf-stage-test.staging.cloud.databricks.com:443,https,databricks,text/html,GET,54.189.87.254,/,-491607480,54.191.85.121,1,False,HSTS,https://js.intercomcdn.com,Databricks Inc.,True,https://waf-stage-test.staging.cloud.databricks.com/login.html,,,,,
waf-test.corp.databricks.com,Service Unavailable,503,268,waf-test.corp.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-20T15:15:31Z,2023-06-18T15:15:30Z,CN=waf-test.corp.databricks.com,waf-test.corp.databricks.com,waf-test.corp.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1b2a0771cd3e845661c6aa3b7214ce0e,ad5e66c79484da9ff50ec7e7abc57f719641fef2556aafeb2601e5ec32d4499f,ctls,waf-test.corp.databricks.com,443,https://waf-test.corp.databricks.com:443,https,AkamaiGHost,text/html,GET,2.17.100.184,/,-1009817932,2a02:26f0:ab00::5c7a:d709,9,False,,,,,,,,,,
www-dev.databricks.com,Pantheon | Site Locked,401,3097,www-dev.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T16:15:17Z,2023-06-29T16:15:16Z,CN=dev-web.databricks.com,dev-web.databricks.com,www-dev.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c58787dadf465e4c31687f28736252fe,9487df4c5a4b53bb85305a382e520398722464f674c43a5a40284dbef4bb1888,ctls,www-dev.databricks.com,443,https://www-dev.databricks.com:443,https,nginx,text/html,GET,23.185.0.2,/,-312745554,2620:12a:8000::2,46,False,Varnish,,,,,,,,,
www-qa.databricks.com,Pantheon | Site Locked,401,3097,www-qa.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T14:51:28Z,2023-07-05T14:51:27Z,CN=www-qa.databricks.com,www-qa.databricks.com,www-qa.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b62cc4956029ba72537a0c06b6af7685,c4f4324a5370f73fdb511a5f4ea194368898e906535c66cc8e78502932753b0e,ctls,www-qa.databricks.com,443,https://www-qa.databricks.com:443,https,nginx,text/html,GET,23.185.0.2,/,-312745554,2620:12a:8000::2,46,False,Varnish,,,,,,,,,
www.databricks.com,Data Lakehouse Architecture and AI Company - Databricks,200,632080,www.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",databricks.com,www.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b27446bf0fc09c4d10b654ca590e8fd3,26cc18713292321981969f3d9643922e5d1369e45c6830a1fa4c836fe35ee342,ctls,www.databricks.com,443,https://www.databricks.com:443,https,cloudflare,text/html,GET,104.18.2.179,/,-634097519,2606:4700::6812:3b3,149,False,webpack,wss://*.qualified.com,Databricks Inc.,,,cloudflare,True,,,
www.delta.io,Home | Delta Lake,200,343733,delta.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T12:40:41Z,2023-07-30T12:40:40Z,CN=*.delta.io,*.delta.io,delta.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,30f691f7363ad4aa5e2eb044af8a6bbc,411660a0534102aa2df220b2fe2296b2c9f1e78f7cc96ff40bec244b7a082702,ctls,delta.io,443,https://www.delta.io:443,https,Netlify,text/html,GET,52.58.153.27,/,-254457810,2a05:d014:275:cb01:949b:27e2:ac2c:f10b,261,False,webpack,,,True,https://delta.io/,,,,,
www.spark-summit.org,,200,303279,www.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",databricks.com,www.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b27446bf0fc09c4d10b654ca590e8fd3,26cc18713292321981969f3d9643922e5d1369e45c6830a1fa4c836fe35ee342,ctls,www.databricks.com,443,https://www.spark-summit.org:443,https,cloudflare,text/html,GET,23.185.0.2,/,-1886815205,2620:12a:8001::2,46,False,webpack,https:,Databricks Inc.,,https://www.databricks.com/dataaisummit,,,,,
xerox-dnb-ananlyticsstudio.cloud.databricks.com,Service Unavailable,503,268,xerox-dnb-ananlyticsstudio.cloud.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T21:37:18Z,2023-07-24T21:37:17Z,CN=waf.cloud.databricks.com,waf.cloud.databricks.com,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89269b651207dbeee556a5bc724c5a30,ed9ef8f62adb9947c295163100dd12c548ea427b74f21241a39225ed2458429e,ctls,xerox-dnb-ananlyticsstudio.cloud.databricks.com,443,https://xerox-dnb-ananlyticsstudio.cloud.databricks.com:443,https,AkamaiGHost,text/html,GET,2.17.100.153,/,1843334193,2a02:26f0:ab00::5c7a:d70b,9,False,,,,,,,,,,
