new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,mx,txt,has_internal_ips,internal_ips,caa
,compagniedesalpes.cloud.databricks.com,15.188.239.40,,"dbc-cfc2003c-c9ca.cloud.databricks.com, ec2-15-188-239-40.eu-west-3.compute.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
,conference.jabber.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,connect.databricks.com,"35.86.25.2, 34.208.251.35, 54.189.137.219",,"8f2c4226-04ba-11e6-940a-02c9a687c33b.outrch.com, app1a.outrch.com","ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,letsencrypt.org
,conviva.databricks.com,35.92.149.98,,"conviva2.cloud.databricks.com, conviva.cloud.databricks.com, conviva-west.cloud.databricks.com, ec2-35-92-149-98.us-west-2.compute.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
,corp.databricks.com,,,,"ns-347.awsdns-43.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-347.awsdns-43.com, ns-683.awsdns-21.net, ns-1467.awsdns-55.org, ns-1621.awsdns-10.co.uk",,,,,
,credentials.databricks.com,"52.56.244.77, 18.135.239.82","2a05:d01c:55d:b900:9bc:7577:7817:10ae, 2a05:d01c:55d:b900:eeaa:6a2b:eb95:ccca","www3.credential.net, accredible.netlifyglobalcdn.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,True,google,,,,,,
,cset-elasticsearch.databricks.com,52.138.99.100,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
,cset-internalmiddle-layer-admin.databricks.com,20.188.95.25,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
,cset-internalmiddle-layer.databricks.com,20.188.95.25,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
,cset-internalportal.databricks.com,20.188.95.25,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
,cset-jenkins.databricks.com,40.71.98.207,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
,cset-middle-layer-azure-admin.databricks.com,52.149.197.228,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,97n6pcnq4d5k7bl0ls5zq2dx0jgf8fch,,,
,cset-middle-layer-azure.databricks.com,52.149.197.228,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,tlsy531xvglld4hd8ylckx58tbbpvn5k,,,
,cset-middle-layer.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cset-portal-azure-admin.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,dzk5vyyffwpvk8tcvks0c6v99h0clp86,,,
,cset-portal-azure.databricks.com,52.149.197.228,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,10s6kk545nks74b2dxqtz5xw8490dybv,,,
,cset-portal.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,cuscal-preprod-au.cloud.databricks.com,"23.36.162.71, 23.36.162.80","2a02:26f0:1700:5::5f65:1b5d, 2a02:26f0:1700:5::5f65:1b56","cuscal-preprod-au.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,customer-academy.databricks.com,"100.24.157.224, 18.208.39.163",,"databricks.docebosaas.com, us-c.docebopaas.com","ns-572.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,databricks-dev.corp.databricks.com,,,"corpengdatabricks.customdomains.oktapreview.com, op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com","edns5.ultradns.com, hostmaster.okta.com, ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,databricks-prod-cloudfront.cloud.databricks.com,"13.32.121.90, 13.32.121.26, 13.32.121.121, 13.32.121.109",,d165qzc1augwjx.cloudfront.net,"ns-1665.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1498.awsdns-59.org, ns-1665.awsdns-16.co.uk, ns-316.awsdns-39.com, ns-603.awsdns-11.net",,,,,
,databricks.com,"151.101.194.228, 151.101.2.228, 151.101.66.228, 151.101.130.228, 205.251.197.6, 205.251.192.124, 205.251.198.201, 205.251.195.219","2a04:4e42:a00::740, 2a04:4e42:400::740, 2a04:4e42::740, 2a04:4e42:800::740, 2a04:4e42:200::740, 2a04:4e42:600::740, 2a04:4e42:e00::740, 2a04:4e42:c00::740, 2600:9000:5305:600::1, 2600:9000:5300:7c00::1, 2600:9000:5306:c900::1, 2600:9000:5303:db00::1",,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,fastly,"ns1.databricks.com, ns2.databricks.com, ns3.databricks.com, ns4.databricks.com","alt2.aspmx.l.google.com, aspmx5.googlemail.com, aspmx2.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx4.googlemail.com","canva-site-verification=2l7_ShHZm7F-Q0ShTy5hqA, google-site-verification=CVfiIwM2qpYK4b61vYcqWMUu8DzDhxvZxGGVokHquQM, v=spf1 include:_spf.google.com include:amazonses.com include:sendgrid.net ~all, docker-verification=c5642db2-4729-4e7e-9a00-555eb3ab79c5, miro-verification=5e410ddb8413e73fdf25e4ad3deb064907204e5f, onetrust-domain-verification=efb0112bd8cd4d55991f8e6eeac5a51c, apple-domain-verification=jh4LRdliC3G9wlP9, uber-domain-verification=d6c43c9c-c23d-4cba-b0c9-8c6532b50725, google-site-verification=J5YtoGIhmtgXH_A6WtyQ2mWlUXlt3f2ymAeFTCIcP1w, paloaltonetworks-site-verification=a102812dbbc018f8d873987c331f2704ef305519fa1538352fe22419da2cc421, atlassian-domain-verification=KBIYenY+QDuW3QhHZRt3trOUgZ/yXfRj2BD/fQepYqA9g8qx+oJwB+8fIZkNJrH6",,,
,dbc-dp-1247404636768271.cloud.databricks.com,"2.16.187.35, 2.16.187.88","2a02:26f0:3100::210:6e39, 2a02:26f0:3100::210:6e19","dnb-analytics-studio-124.cloud.databricks.com, dnb-analytics-studio-124.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-2247936923811088.cloud.databricks.com,"23.36.162.80, 23.36.162.71",,"dnb-analytics-studio-116.cloud.databricks.com, dnb-analytics-studio-116.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-2340164140065057.staging.cloud.databricks.com,"96.16.54.155, 96.16.54.177",,"dse-waf-stage-test.staging.cloud.databricks.com, dse-waf-stage-test.staging.cloud.databricks.com.edgekey.net, e25359.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-2957276987359849.cloud.databricks.com,"95.101.74.146, 95.101.74.163","2a02:26f0:c900:9::5f65:4aa3, 2a02:26f0:c900:9::5f65:4a92","dnb-analytics-studio-120.cloud.databricks.com, dnb-analytics-studio-120.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-3536454472249432.cloud.databricks.com,"95.101.74.146, 95.101.74.163","2a02:26f0:c900:9::5f65:4aa3, 2a02:26f0:c900:9::5f65:4a92","dnb-analytics-studio-demo-100.cloud.databricks.com, dnb-analytics-studio-demo-100.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-3789786389817988.cloud.databricks.com,"184.51.148.203, 184.51.148.147","2600:1408:7400::17de:4faa, 2600:1408:7400::17de:4fb0","dnb-analytics-studio-121.cloud.databricks.com, dnb-analytics-studio-121.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-3821837723237674.cloud.databricks.com,3.237.73.239,,"deere-edl-isg.cloud.databricks.com, nvirginia.cloud.databricks.com, nvirginia-migration.cloud.databricks.com, us-east-1a.a1b850e91ee1e47a8a2ede2d89494cf5-0d01ee1a3a713a15.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dbc-dp-3875080619820173.cloud.databricks.com,"2.17.100.218, 2.17.100.153","2a02:26f0:ab00::5c7a:d71a, 2a02:26f0:ab00::5c7a:d70b","dnb-analytics-studio-112.cloud.databricks.com, dnb-analytics-studio-112.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-390879066158447.cloud.databricks.com,"2.17.100.218, 2.17.100.153","2a02:26f0:ab00::5c7a:d71a, 2a02:26f0:ab00::5c7a:d70b","dnb-analytics-studio-107.cloud.databricks.com, dnb-analytics-studio-107.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-4267349345710291.cloud.databricks.com,"95.101.74.163, 95.101.74.146","2a02:26f0:c900:9::5f65:4aa3, 2a02:26f0:c900:9::5f65:4a92","dnb-analytics-studio-102.cloud.databricks.com, dnb-analytics-studio-102.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-4382193241115809.cloud.databricks.com,"95.101.74.146, 95.101.74.163","2a02:26f0:c900:9::5f65:4aa3, 2a02:26f0:c900:9::5f65:4a92","dnb-analytics-studio-111.cloud.databricks.com, dnb-analytics-studio-111.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-4489474659471343.cloud.databricks.com,"88.221.24.129, 88.221.24.42","2a02:26f0:b200::58dd:1913, 2a02:26f0:b200::58dd:194b","dnb-analytics-studio-122.cloud.databricks.com, dnb-analytics-studio-122.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-5188434694248802.cloud.databricks.com,"23.53.43.58, 23.53.43.66","2a02:26f0:3100::1725:e262, 2a02:26f0:3100::1735:2b62","dnb-analytics-studio-126.cloud.databricks.com, dnb-analytics-studio-126.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-5306403118382379.staging.cloud.databricks.com,"54.190.87.151, 54.191.85.121, 54.189.87.254",,"dse-waf-waf-stage-test.staging.cloud.databricks.com, oregon.staging.cloud.databricks.com, a21e88262b2da41f8b7e4b94c92b23e5-bcca2ff32a4f7570.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dbc-dp-5582112392084119.staging.cloud.databricks.com,"54.191.85.121, 54.190.87.151, 54.189.87.254",,"dse-waf-stage-demo.staging.cloud.databricks.com, oregon.staging.cloud.databricks.com, a21e88262b2da41f8b7e4b94c92b23e5-bcca2ff32a4f7570.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dbc-dp-578897109602034.cloud.databricks.com,"80.239.150.64, 80.239.150.80","2001:2030:0:17::5f65:8542, 2001:2030:0:17::50ef:fe24","dnb-analytics-studio-114.cloud.databricks.com, dnb-analytics-studio-114.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-584062281660491.cloud.databricks.com,"2.17.100.153, 2.17.100.218","2a02:26f0:ab00::5c7a:d70b, 2a02:26f0:ab00::5c7a:d71a","dnb-analytics-studio-108.cloud.databricks.com, dnb-analytics-studio-108.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-6081546797729593.cloud.databricks.com,"2.17.100.153, 2.17.100.218","2a02:26f0:ab00::5c7a:d70b, 2a02:26f0:ab00::5c7a:d71a","dnb-analytics-studio-110.cloud.databricks.com, dnb-analytics-studio-110.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-6283375903180805.cloud.databricks.com,"23.36.162.71, 23.36.162.80","2a02:26f0:1700:5::5f65:1b5d, 2a02:26f0:1700:5::5f65:1b56","dnb-analytics-studio-123.cloud.databricks.com, dnb-analytics-studio-123.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-6820484551531084.cloud.databricks.com,"95.101.111.167, 95.101.111.178","2a02:26f0:3500:14::1724:a247, 2a02:26f0:3500:14::1724:a250","dnb-analytics-studio-128.cloud.databricks.com, dnb-analytics-studio-128.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-6862045331548407.cloud.databricks.com,"95.101.111.178, 95.101.111.167","2a02:26f0:480:23::1726:62aa, 2a02:26f0:480:23::1726:629d","dnb-analytics-studio-109.cloud.databricks.com, dnb-analytics-studio-109.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-6914049094530607.cloud.databricks.com,"96.16.54.123, 96.16.54.171","2a02:26f0:d8::1740:c3b, 2a02:26f0:d8::1740:c3a","dnb-analytics-studio-118.cloud.databricks.com, dnb-analytics-studio-118.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-7437883702238147.cloud.databricks.com,"96.16.54.123, 96.16.54.171",,"dnb-analytics-studio-119.cloud.databricks.com, dnb-analytics-studio-119.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-7480335611847788.cloud.databricks.com,"95.101.74.163, 95.101.74.146","2a02:26f0:c900:9::5f65:4a92, 2a02:26f0:c900:9::5f65:4aa3","dnb-analytics-studio-demo-101.cloud.databricks.com, dnb-analytics-studio-demo-101.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-7575977731195776.cloud.databricks.com,"23.61.11.177, 23.61.11.153","2600:1408:7400::17de:4fb0, 2600:1408:7400::17de:4faa","dnb-analytics-studio-poc-e2.cloud.databricks.com, dnb-analytics-studio-poc-e2.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-7639642196153776.cloud.databricks.com,"2.17.100.218, 2.17.100.153","2a02:26f0:ab00::5c7a:d71a, 2a02:26f0:ab00::5c7a:d70b","dnb-analytics-studio-125.cloud.databricks.com, dnb-analytics-studio-125.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-8070271346120237.cloud.databricks.com,"95.101.74.146, 95.101.74.163","2a02:26f0:c900:9::5f65:4aa3, 2a02:26f0:c900:9::5f65:4a92","dnb-analytics-studio-113.cloud.databricks.com, dnb-analytics-studio-113.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-dp-8305250385620578.cloud.databricks.com,"23.53.43.58, 23.53.43.66","2a02:26f0:3100::1725:e262, 2a02:26f0:3100::1735:2b62","dnb-analytics-studio-117.cloud.databricks.com, dnb-analytics-studio-117.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dbc-fbe4b91b-2114.cloud.databricks.com,,,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,deere-edl-isg.cloud.databricks.com,3.237.73.239,,"nvirginia.cloud.databricks.com, nvirginia-migration.cloud.databricks.com, us-east-1a.a1b850e91ee1e47a8a2ede2d89494cf5-0d01ee1a3a713a15.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,
,delphi-dev.cloud.databricks.com,,,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,delphi-exploration.cloud.databricks.com,"95.101.111.178, 95.101.111.167","2a02:26f0:3500:14::1724:a250, 2a02:26f0:3500:14::1724:a247","delphi-exploration.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,delphi-prod.cloud.databricks.com,,,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,delphi.cloud.databricks.com,,,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,delta.io,"35.234.94.17, 52.58.33.192","2a05:d014:275:cb02:5504:7670:d75d:1342, 2a05:d014:275:cb00:ce75:162:d945:5f34",,"dns1.p05.nsone.net, domains+netlify.netlify.com",NOERROR,,,"dns2.p05.nsone.net, dns3.p05.nsone.net, dns4.p05.nsone.net, dns1.p05.nsone.net",,,,,
,demo-dnb-analyticsstudio.cloud.databricks.com,"23.36.162.80, 23.36.162.71",,"demo-dnb-analyticsstudio.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,demo.cloud.databricks.com,35.161.58.17,,ec2-35-161-58-17.us-west-2.compute.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,
,dev-delphi.cloud.databricks.com,"184.51.148.147, 184.51.148.203","2600:1408:7400::17de:4fb0, 2600:1408:7400::17de:4faa","dev-delphi.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dev-sec.databricks.com,,,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-309.awsdns-38.com, ns-879.awsdns-45.net, ns-1119.awsdns-11.org, ns-1752.awsdns-27.co.uk",,,,,
,dev-web.databricks.com,"104.18.3.179, 104.18.2.179","2606:4700::6812:2b3, 2606:4700::6812:3b3",dev-web.databricks.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,dev.databricks.com,,2001:4801:7903:100:aff8:a2d8:0:7b4,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1153.awsdns-16.org, ns-1860.awsdns-40.co.uk, ns-34.awsdns-04.com, ns-912.awsdns-50.net",feedback-smtp.us-west-2.amazonses.com,v=spf1 include:amazonses.com ~all,,,
,dev.gcp.databricks.com,,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,"ns-cloud-a2.googledomains.com, ns-cloud-a3.googledomains.com, ns-cloud-a4.googledomains.com, ns-cloud-a1.googledomains.com",,,,,
,dev.training.databricks.com,"54.218.176.106, 54.71.49.101",,,"ns-687.awsdns-21.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,dev01.databricks.com,,2620:12a:8000::2,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,directory-api.dev.bse.corp.databricks.com,"54.201.123.56, 54.214.101.76, 44.230.159.56",,,"ns-1277.awsdns-31.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/default/directory-api",,,
,directory-api.prod.bse.corp.databricks.com,"18.222.33.254, 3.20.132.20, 3.131.41.211",,dff409ce-default-directory-8868-1652565714.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1076.awsdns-06.org, ns-127.awsdns-15.com, ns-1722.awsdns-23.co.uk, ns-598.awsdns-10.net, ns-1500.awsdns-59.org, ns-1594.awsdns-07.co.uk, ns-403.awsdns-50.com, ns-754.awsdns-30.net",,,,,
,dnb-analytics-studio-102.cloud.databricks.com,"23.36.162.71, 23.36.162.80","2a02:26f0:1700:5::5f65:1b56, 2a02:26f0:1700:5::5f65:1b5d","dnb-analytics-studio-102.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-108.cloud.databricks.com,"95.101.111.178, 95.101.111.167","2a02:26f0:3500:14::1724:a250, 2a02:26f0:3500:14::1724:a247","dnb-analytics-studio-108.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-109.cloud.databricks.com,"23.213.161.201, 23.213.161.216","2a02:26f0:480:23::1726:629d, 2a02:26f0:480:23::1726:62aa","dnb-analytics-studio-109.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-110.cloud.databricks.com,"2.16.187.88, 2.16.187.35","2a02:26f0:3100::210:6e39, 2a02:26f0:3100::210:6e19","dnb-analytics-studio-110.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-111.cloud.databricks.com,"23.36.162.80, 23.36.162.71",,"dnb-analytics-studio-111.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-112.cloud.databricks.com,"95.101.74.163, 95.101.74.146","2a02:26f0:c900:9::5f65:4a92, 2a02:26f0:c900:9::5f65:4aa3","dnb-analytics-studio-112.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-113.cloud.databricks.com,"184.51.148.147, 184.51.148.203","2600:1408:7400::17de:4faa, 2600:1408:7400::17de:4fb0","dnb-analytics-studio-113.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-114.cloud.databricks.com,"2.17.100.218, 2.17.100.153","2a02:26f0:ab00::5c7a:d71a, 2a02:26f0:ab00::5c7a:d70b","dnb-analytics-studio-114.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-115.cloud.databricks.com,"95.101.74.163, 95.101.74.146","2a02:26f0:c900:9::5f65:4aa3, 2a02:26f0:c900:9::5f65:4a92","dnb-analytics-studio-115.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-116.cloud.databricks.com,"23.53.43.58, 23.53.43.66","2a02:26f0:3100::1725:e262, 2a02:26f0:3100::1735:2b62","dnb-analytics-studio-116.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-118.cloud.databricks.com,"2.16.187.35, 2.16.187.88","2a02:26f0:6c00::210:bb58, 2a02:26f0:6c00::210:bb23","dnb-analytics-studio-118.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-119.cloud.databricks.com,"2.16.187.88, 2.16.187.35","2a02:26f0:6c00::210:bb23, 2a02:26f0:6c00::210:bb58","dnb-analytics-studio-119.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-120.cloud.databricks.com,"80.239.150.64, 80.239.150.80","2001:2030:0:17::5f65:8542, 2001:2030:0:17::50ef:fe24","dnb-analytics-studio-120.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-121.cloud.databricks.com,"2.20.143.72, 2.20.143.90","2a02:26f0:3100::1735:2b62, 2a02:26f0:3100::1725:e262","dnb-analytics-studio-121.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-122.cloud.databricks.com,"2.17.100.218, 2.17.100.153","2a02:26f0:ab00::5c7a:d71a, 2a02:26f0:ab00::5c7a:d70b","dnb-analytics-studio-122.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-123.cloud.databricks.com,,,"dnb-analytics-studio-123.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-124.cloud.databricks.com,"2.16.187.88, 2.16.187.35",,"dnb-analytics-studio-124.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-125.cloud.databricks.com,"95.101.111.167, 95.101.111.178","2a02:26f0:3500:14::1724:a250, 2a02:26f0:3500:14::1724:a247","dnb-analytics-studio-125.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,dnb-analytics-studio-126.cloud.databricks.com,"95.101.111.178, 95.101.111.167","2a02:26f0:480:23::1726:62aa, 2a02:26f0:480:23::1726:629d","dnb-analytics-studio-126.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
