new,host,a,soa,status_code,txt,cdn,cdn-name,mx,ns,cname,aaaa,caa,has_internal_ips,internal_ips
[x],us5099.nordvpn.com,86.107.55.227,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5101.nordvpn.com,86.107.55.233,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5102.nordvpn.com,86.107.55.236,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5103.nordvpn.com,86.107.55.239,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5104.nordvpn.com,86.107.55.242,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5105.nordvpn.com,86.107.55.245,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5106.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5107.nordvpn.com,86.107.55.251,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5108.nordvpn.com,86.107.55.253,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5381.nordvpn.com,91.207.175.27,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5382.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us5383.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us5385.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us5386.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us5387.nordvpn.com,45.83.89.211,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us590.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us6368.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us6644.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us6934.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us7372.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us798.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us8161.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us8269.nordvpn.com,212.102.47.98,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us884.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us913.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us9321.nordvpn.com,185.203.219.152,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],us954.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us962.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us965.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us966.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],us973.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],verizon.nordvpn.com,"104.17.49.74, 104.17.50.74","lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,,,,,,,
[x],video.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],visit.nordvpn.com,"104.17.49.74, 104.17.50.74","lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,,,,,,,
[x],vm-ar1.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-ar10.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-ar12.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-ar13.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-ar14.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-ar9.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-at11.prod.nordvpn.com,37.120.155.210,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vm-at12.prod.nordvpn.com,37.120.155.215,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vm-au103.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-az2.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vm-nl113.prod.nordvpn.com,190.2.149.19,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,2a00:7c80:0:154::2,,,
[x],vm-pl13.prod.nordvpn.com,194.99.105.231,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vm-us1010.prod.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vn10.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vn19.nordvpn.com,125.212.220.54,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vn21.nordvpn.com,125.212.220.6,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vn22.nordvpn.com,125.212.220.41,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],vpn-lt.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],vpn-uk1.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],www.nordvpn.com,"104.17.50.74, 104.17.49.74","lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,True,cloudflare,,,,,"sectigo.com, digicert.com",,
[x],xx.nordvpn.com,127.0.0.1,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,True,127.0.0.1
[x],za50.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],za60.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],za8.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],za9.nordvpn.com,,"lily.ns.cloudflare.com, dns.cloudflare.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],zendesk.nordvpn.com,"104.16.51.111, 104.16.53.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,"pod=17, v=spf1 include:mail.zendesk.com ~all",True,cloudflare,mail-pod-17.int.zendesk.com,,nordvpn.zendesk.com,,,,
[x],zendesk1.nordvpn.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:_netblocks.zdsys.com ~all,True,cloudflare,mail.zendesk.com,,mail1.zendesk.com,,,,
[x],zendesk2.nordvpn.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:_netblocks.zdsys.com ~all,True,cloudflare,mail.zendesk.com,,mail2.zendesk.com,,,,
[x],zendesk3.nordvpn.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:_netblocks.zdsys.com ~all,True,cloudflare,mail.zendesk.com,,mail3.zendesk.com,,,,
[x],zendesk4.nordvpn.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 include:_netblocks.zdsys.com ~all,True,cloudflare,mail.zendesk.com,,mail4.zendesk.com,,,,
