input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,tech_,lines,failed,cdn,csp_domains_,location,final_url,chain_status_codes_,tls_expired
pgp-qa121.paytm.in,403 Forbidden,403,153,pgp-qa121.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-20T12:15:51Z,2023-06-18T12:15:50Z,CN=securegw-edc.paytm.in,securegw-edc.paytm.in,,weex-beta.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9bd52ab8506b21e9a6df5ec38b878604,f119d85eff92f4ebe475d28e5fb1b6515dd8d0444ca475e0fa1829ef80f6f336,,ctls,pgp-qa121.paytm.in,,443,https://pgp-qa121.paytm.in:443,https,,text/html,GET,104.126.37.178,/,-253321811,HSTS,8,False,,,,,,
pgp-qa13.paytm.in,,503,107,pgp-qa13.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-20T12:15:51Z,2023-06-18T12:15:50Z,CN=securegw-edc.paytm.in,securegw-edc.paytm.in,,weex-beta.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9bd52ab8506b21e9a6df5ec38b878604,f119d85eff92f4ebe475d28e5fb1b6515dd8d0444ca475e0fa1829ef80f6f336,,ctls,pgp-qa13.paytm.in,,443,https://pgp-qa13.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,HSTS,4,False,,,,,,
pgp-qa131.paytm.in,,503,107,pgp-qa131.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-20T12:15:51Z,2023-06-18T12:15:50Z,CN=securegw-edc.paytm.in,securegw-edc.paytm.in,,weex-beta.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9bd52ab8506b21e9a6df5ec38b878604,f119d85eff92f4ebe475d28e5fb1b6515dd8d0444ca475e0fa1829ef80f6f336,,ctls,pgp-qa131.paytm.in,,443,https://pgp-qa131.paytm.in:443,https,,text/html,GET,184.86.103.196,/,-1654418437,HSTS,4,False,,,,,,
pgp-qa14.paytm.in,,503,107,pgp-qa14.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-20T12:15:51Z,2023-06-18T12:15:50Z,CN=securegw-edc.paytm.in,securegw-edc.paytm.in,,weex-beta.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9bd52ab8506b21e9a6df5ec38b878604,f119d85eff92f4ebe475d28e5fb1b6515dd8d0444ca475e0fa1829ef80f6f336,,ctls,pgp-qa14.paytm.in,,443,https://pgp-qa14.paytm.in:443,https,,text/html,GET,2.16.241.75,/,-1654418437,HSTS,4,False,,,,,,
pgp-qa141.paytm.in,403 Forbidden,403,153,pgp-qa141.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa141.paytm.in,,443,https://pgp-qa141.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-253321811,HSTS,8,False,,,,,,
pgp-qa5.paytm.in,,503,107,pgp-qa5.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa5.paytm.in,,443,https://pgp-qa5.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,HSTS,4,False,,,,,,
pgp-qa52.paytm.in,404 - Not Found,404,345,pgp-qa52.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa52.paytm.in,,443,https://pgp-qa52.paytm.in:443,https,,text/html,GET,2.16.241.90,/,428165606,HSTS,12,False,,,,,,
pgp-qa53.paytm.in,404 - Not Found,404,345,pgp-qa53.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa53.paytm.in,,443,https://pgp-qa53.paytm.in:443,https,,text/html,GET,2.16.241.75,/,428165606,HSTS,12,False,,,,,,
pgp-qa54.paytm.in,404 - Not Found,404,345,pgp-qa54.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa54.paytm.in,,443,https://pgp-qa54.paytm.in:443,https,,text/html,GET,104.126.37.170,/,428165606,HSTS,12,False,,,,,,
pgp-qa6.paytm.in,,503,107,pgp-qa6.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa6.paytm.in,,443,https://pgp-qa6.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,HSTS,4,False,,,,,,
pgp-qa7.paytm.in,,503,107,pgp-qa7.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa7.paytm.in,,443,https://pgp-qa7.paytm.in:443,https,,text/html,GET,23.3.88.177,/,-1840324437,HSTS,4,False,,,,,,
pgp-qa8.paytm.in,,503,107,pgp-qa8.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa8.paytm.in,,443,https://pgp-qa8.paytm.in:443,https,,text/html,GET,95.101.111.4,/,-1654418437,HSTS,4,False,,,,,,
pgp-qa81.paytm.in,403 Forbidden,403,555,pgp-qa81.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa81.paytm.in,,443,https://pgp-qa81.paytm.in:443,https,,text/html,GET,95.101.111.4,/,231531802,HSTS,14,False,,,,,,
pgp-qa82.paytm.in,,503,107,pgp-qa82.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa82.paytm.in,,443,https://pgp-qa82.paytm.in:443,https,,text/html,GET,104.126.37.178,/,-1654418437,,4,False,,,,,,
pgp-qa83.paytm.in,,503,107,pgp-qa83.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa83.paytm.in,,443,https://pgp-qa83.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,,4,False,,,,,,
pgp-qa84.paytm.in,,503,107,pgp-qa84.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa84.paytm.in,,443,https://pgp-qa84.paytm.in:443,https,,text/html,GET,184.86.103.213,/,-1654418437,,4,False,,,,,,
pgp-qa9.paytm.in,,503,107,pgp-qa9.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-qa9.paytm.in,,443,https://pgp-qa9.paytm.in:443,https,,text/html,GET,2.16.241.90,/,-1654418437,,4,False,,,,,,
pgp-staging.paytm.in,,503,107,pgp-staging.paytm.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-16T00:00:00Z,2023-12-14T23:59:59Z,"CN=*.paytm.in, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.in,one 97 communications ltd,paytm.in,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,6ea6e4c73fdb0494842ce257f3c9881d,e8840f2dd9e215a49114d75eb1a9a4f643ccd0e8fe477bcef460e6f1341fb9f1,True,ctls,pgp-staging.paytm.in,,443,https://pgp-staging.paytm.in:443,https,,text/html,GET,13.127.180.72,/,-1654418437,HSTS,4,False,,,,,,
pgp-staging1.paytm.in,403 Forbidden,403,153,pgp-staging1.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-staging1.paytm.in,,443,https://pgp-staging1.paytm.in:443,https,,text/html,GET,184.86.103.213,/,-253321811,HSTS,8,False,,,,,,
pgp-staging2.paytm.in,403 - Forbidden,403,345,pgp-staging2.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-staging2.paytm.in,,443,https://pgp-staging2.paytm.in:443,https,,text/html,GET,2.16.241.75,/,428165606,HSTS,12,False,,,,,,
pgp-staging3.paytm.in,403 - Forbidden,403,345,pgp-staging3.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-staging3.paytm.in,,443,https://pgp-staging3.paytm.in:443,https,,text/html,GET,2.16.241.75,/,428165606,HSTS,12,False,,,,,,
pgp-staging4.paytm.in,403 - Forbidden,403,345,pgp-staging4.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgp-staging4.paytm.in,,443,https://pgp-staging4.paytm.in:443,https,,text/html,GET,104.126.37.178,/,428165606,HSTS,12,False,,,,,,
pgpdashboard.paytm.in,,503,107,pgpdashboard.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pgpdashboard.paytm.in,,443,https://pgpdashboard.paytm.in:443,https,,text/html,GET,95.101.111.4,/,-1654418437,,4,False,,,,,,
pguat.paytm.com,403 Forbidden,403,548,pguat.paytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-04T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.paytm.com, O=one 97 communications ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.com,one 97 communications ltd,paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,303f960b7964909c8ebc755c41220e6b,53142cfb7e46082639614946ae52e1599dc47d53a6ebb0b897dd277c7404924e,True,ctls,pguat.paytm.com,,443,https://pguat.paytm.com:443,https,nginx,text/html,GET,13.234.199.208,/,566218143,Nginx,14,False,,,,,,
pi.paytm.com,Risk Management and Fraud Detection Solutions | Pi by Paytm,200,284107,pi.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,pi.paytm.com,,443,https://pi.paytm.com:443,https,,text/html,GET,2.19.225.137,/,-1840324437,Yoast SEO:20.6,2018,False,,,,,,
pplus-openapi-stage.paytm.in,,503,107,pplus-openapi-stage.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,pplus-openapi-stage.paytm.in,,443,https://pplus-openapi-stage.paytm.in:443,https,,text/html,GET,104.126.37.170,/,-1654418437,,4,False,,,,,,
procs.paytmbank.com,403 - Forbidden: Access is denied.,403,1233,procs.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,procs.paytmbank.com,,443,https://procs.paytmbank.com:443,https,Microsoft-IIS/8.5,text/html,GET,23.201.245.180,/,1631801191,Windows Server,30,False,,,,,,
prod-inteaws-daily-kubernetes-zookeeper-uial.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,404 Not Found,404,548,prod-inteaws-daily-kubernetes-zookeeper-uial.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-10-01T23:59:59Z,CN=ap-northeast-1.production.paypay.gm.pai.mypaytm.com,ap-northeast-1.production.paypay.gm.pai.mypaytm.com,,*.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2c778bc3abb87c7423254a242b25ee54,1f8e9794ed836fea3df6abf02f8502a0f34a492fdc7a8ecfa14bf10cf9f778e1,True,ctls,prod-inteaws-daily-kubernetes-zookeeper-uial.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,,443,https://prod-inteaws-daily-kubernetes-zookeeper-uial.ap-northeast-1.production.paypay.gm.pai.mypaytm.com:443,https,,text/html,GET,54.249.128.50,/,566218143,,14,False,,,,,,
product-ite.paytmbank.com,Access Denied,403,278,product-ite.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,product-ite.paytmbank.com,,443,https://product-ite.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,160646691,,10,False,,,,,,
product-staging.paytmbank.com,Access Denied,403,282,product-staging.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,product-staging.paytmbank.com,,443,https://product-staging.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.201.245.180,/,-1775958012,,10,False,,,,,,
product.paytmbank.com,Access Denied,403,271,product.paytmbank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-21T00:00:00Z,2023-06-21T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,76dded5db9da527df8cc4dfc61849f71,0b24641a8a098679d13143f35149a5c9bd2f41f39f191b211b915601427f7e71,True,ctls,product.paytmbank.com,,443,https://product.paytmbank.com:443,https,AkamaiGHost,text/html,GET,23.37.32.80,/,-597716899,,10,False,,,,,,
prometheus.mypaytm.com,403 Forbidden,403,552,prometheus.mypaytm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-07T00:00:00Z,2024-01-24T23:59:59Z,CN=*.mypaytm.com,*.mypaytm.com,,*.mypaytm.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,74ca462266df5a5b36130d8c15186f3b,bcb999a5967cb12d7aee309ab574999ccb936547713da524e525f04710c38124,True,ctls,prometheus.mypaytm.com,,443,https://prometheus.mypaytm.com:443,https,openresty,text/html,GET,52.66.92.45,/,1863729039,OpenResty,14,False,,,,,,
pulse.paytmmoney.com,"Paytm Money - Online Demat Account, Trading, Direct Mutual Funds & NPS",200,93497,www.paytmmoney.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-03T00:00:00Z,2023-07-04T23:59:59Z,"CN=*.paytmmoney.com, O=PAYTM MONEY LIMITED, L=South Delhi, ST=Delhi, C=IN",*.paytmmoney.com,PAYTM MONEY LIMITED,paytmmoney.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,46476f7005e6b6a3b758eb30424eb311,1a2793750518637a19586e668b5b61338a632c93741d62b7025d9f1b02ab5bb6,True,ctls,www.paytmmoney.com,,443,https://pulse.paytmmoney.com:443,https,nginx,text/html,GET,104.102.43.231,/,102706074,webpack,269,False,,https://*.youtube.com,,https://www.paytmmoney.com/,200,
qa-cms-staging.paytm.in,,503,107,qa-cms-staging.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,qa-cms-staging.paytm.in,,443,https://qa-cms-staging.paytm.in:443,https,,text/html,GET,23.3.88.152,/,-1654418437,,4,False,,,,,,
qa-ui-staging.paytm.in,,503,107,qa-ui-staging.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-14T16:21:29Z,2023-06-12T16:21:28Z,CN=securegw-dev.paytm.in,securegw-dev.paytm.in,,wallet-slack.paytm.in,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27ec38fb7ef4927c61e75cccda322f10,1ce5b2ebcfc862d620064f2b1a73f3cec5c5782610c7e3a8db63efd15ac41701,,ctls,qa-ui-staging.paytm.in,,443,https://qa-ui-staging.paytm.in:443,https,,text/html,GET,95.101.111.4,/,-1654418437,,4,False,,,,,,
qr-cloud.paytm.in,,401,15,qr-cloud.paytm.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=secure.paytm.in, O=One 97 Communications Limited, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.in,One 97 Communications Limited,www.business.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,cf13e8efe3b5d9eba4ca598be0ac3359,96a39c03138d393f5073adf7ac58330ad1ec96a6cea2ec98f26cc22a12977db9,,ctls,qr-cloud.paytm.in,,443,https://qr-cloud.paytm.in:443,https,awselb/2.0,text/plain,GET,104.102.35.103,/,-2129384068,,1,False,,,,,,
reports-dashboard.paytm.com,403 Forbidden,403,146,reports-dashboard.paytm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=secure.paytm.com, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",secure.paytm.com,One 97 Communications Ltd,*.lending.paytm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a81c9aabb3cd1f43f9b1eb10e29f43a3,597253b621912e80b01a1b4ed4a3de6bfd4eac93cac97604a1b40733bc4281c1,True,ctls,reports-dashboard.paytm.com,,443,https://reports-dashboard.paytm.com:443,https,nginx,text/html,GET,23.206.209.139,/,1494302000,Nginx,8,False,,,,,,
router.paytm.in,,503,107,router.paytm.in,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=*.paytm.in, O=One 97 Communications Ltd, L=Noida, ST=Uttar Pradesh, C=IN",*.paytm.in,One 97 Communications Ltd,paytm.in,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,7e7d6db00fd72641d42545d2b506d737,f14bb1b23243a770ae777c7112d65600cb2b41b4d0f28574af07f5994a5f3732,True,ctls,router.paytm.in,,443,https://router.paytm.in:443,https,,text/html,GET,23.3.88.152,/,2112833525,HSTS,4,False,,,,,,
sar.paytmbank.com,Self-Service Console - Home,200,13667,sar.paytmbank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-26T00:00:00Z,2023-06-26T23:59:59Z,"CN=*.paytmbank.com, O=Paytm Payments Bank Ltd, L=New Delhi, ST=Delhi, C=IN",*.paytmbank.com,Paytm Payments Bank Ltd,paytmbank.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,998e0632a429733559e14bf0a4d3daeb,3b1cbea95296c67b3eb9b75e4c06fba6577092d2ece38aeb6b8fcd97c08bb35c,True,ctls,sar.paytmbank.com,,443,https://sar.paytmbank.com:443,https,,text/html,GET,103.155.0.64,/,-2113408924,HSTS,317,False,,https:,,https://sar.paytmbank.com/console-selfservice/SelfService.do,200,
