input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,cdn,webserver,tech_,tls_subject_org_
r25108457.sync.app.asana.com,404 Not Found,,146,r25108457.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25108457.sync.app.asana.com,443,https://r25108457.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r25108603.sync.app.asana.com,404 Not Found,,548,r25108603.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25108603.sync.app.asana.com,443,https://r25108603.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r25108744.sync.app.asana.com,404 Not Found,,146,r25108744.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25108744.sync.app.asana.com,443,https://r25108744.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r25108866.sync.app.asana.com,404 Not Found,,146,r25108866.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25108866.sync.app.asana.com,443,https://r25108866.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r25109380.sync.app.asana.com,404 Not Found,,548,r25109380.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109380.sync.app.asana.com,443,https://r25109380.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r25109382.sync.app.asana.com,404 Not Found,,548,r25109382.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109382.sync.app.asana.com,443,https://r25109382.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25109383.sync.app.asana.com,404 Not Found,,548,r25109383.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109383.sync.app.asana.com,443,https://r25109383.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r25109384.sync.app.asana.com,404 Not Found,,548,r25109384.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109384.sync.app.asana.com,443,https://r25109384.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25109390.sync.app.asana.com,404 Not Found,,146,r25109390.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109390.sync.app.asana.com,443,https://r25109390.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r25109394.sync.app.asana.com,404 Not Found,,146,r25109394.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109394.sync.app.asana.com,443,https://r25109394.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r25109395.sync.app.asana.com,404 Not Found,,146,r25109395.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109395.sync.app.asana.com,443,https://r25109395.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r25109396.sync.app.asana.com,404 Not Found,,548,r25109396.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109396.sync.app.asana.com,443,https://r25109396.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r25109400.sync.app.asana.com,404 Not Found,,146,r25109400.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109400.sync.app.asana.com,443,https://r25109400.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r25109403.sync.app.asana.com,404 Not Found,,146,r25109403.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109403.sync.app.asana.com,443,https://r25109403.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r25109406.sync.app.asana.com,404 Not Found,,548,r25109406.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109406.sync.app.asana.com,443,https://r25109406.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r25109407.sync.app.asana.com,404 Not Found,,548,r25109407.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109407.sync.app.asana.com,443,https://r25109407.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r25109411.sync.app.asana.com,404 Not Found,,548,r25109411.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109411.sync.app.asana.com,443,https://r25109411.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r25109412.sync.app.asana.com,404 Not Found,,548,r25109412.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109412.sync.app.asana.com,443,https://r25109412.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r25109640.sync.app.asana.com,404 Not Found,,146,r25109640.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109640.sync.app.asana.com,443,https://r25109640.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r25109641.sync.app.asana.com,404 Not Found,,146,r25109641.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109641.sync.app.asana.com,443,https://r25109641.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r25109642.sync.app.asana.com,404 Not Found,,146,r25109642.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25109642.sync.app.asana.com,443,https://r25109642.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r25110136.sync.app.asana.com,404 Not Found,,548,r25110136.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25110136.sync.app.asana.com,443,https://r25110136.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r25111607.sync.app.asana.com,404 Not Found,,548,r25111607.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25111607.sync.app.asana.com,443,https://r25111607.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r25111753.sync.app.asana.com,404 Not Found,,548,r25111753.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25111753.sync.app.asana.com,443,https://r25111753.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r25111866.sync.app.asana.com,404 Not Found,,548,r25111866.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25111866.sync.app.asana.com,443,https://r25111866.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r25111885.sync.app.asana.com,404 Not Found,,548,r25111885.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25111885.sync.app.asana.com,443,https://r25111885.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r25117000.sync.app.asana.com,404 Not Found,,146,r25117000.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25117000.sync.app.asana.com,443,https://r25117000.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r25125710.sync.app.asana.com,404 Not Found,,146,r25125710.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25125710.sync.app.asana.com,443,https://r25125710.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r25148300.sync.app.asana.com,404 Not Found,,146,r25148300.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25148300.sync.app.asana.com,443,https://r25148300.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r25155500.sync.app.asana.com,404 Not Found,,548,r25155500.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25155500.sync.app.asana.com,443,https://r25155500.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25155800.sync.app.asana.com,404 Not Found,,548,r25155800.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25155800.sync.app.asana.com,443,https://r25155800.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r25155810.sync.app.asana.com,404 Not Found,,548,r25155810.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25155810.sync.app.asana.com,443,https://r25155810.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r25196310.sync.app.asana.com,404 Not Found,,146,r25196310.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25196310.sync.app.asana.com,443,https://r25196310.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r25204800.sync.app.asana.com,404 Not Found,,548,r25204800.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25204800.sync.app.asana.com,443,https://r25204800.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25256900.sync.app.asana.com,404 Not Found,,146,r25256900.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25256900.sync.app.asana.com,443,https://r25256900.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,8,,nginx,Nginx,
r25277910.sync.app.asana.com,404 Not Found,,548,r25277910.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25277910.sync.app.asana.com,443,https://r25277910.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,14,,nginx,Nginx,
r25278510.sync.app.asana.com,404 Not Found,,146,r25278510.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25278510.sync.app.asana.com,443,https://r25278510.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r25281334.sync.app.asana.com,404 Not Found,,548,r25281334.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25281334.sync.app.asana.com,443,https://r25281334.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r25281336.sync.app.asana.com,404 Not Found,,146,r25281336.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25281336.sync.app.asana.com,443,https://r25281336.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r25281337.sync.app.asana.com,404 Not Found,,146,r25281337.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25281337.sync.app.asana.com,443,https://r25281337.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r25282800.sync.app.asana.com,404 Not Found,,548,r25282800.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25282800.sync.app.asana.com,443,https://r25282800.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r25299890.sync.app.asana.com,404 Not Found,,146,r25299890.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25299890.sync.app.asana.com,443,https://r25299890.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,8,,nginx,Nginx,
r25300064.sync.app.asana.com,404 Not Found,,548,r25300064.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25300064.sync.app.asana.com,443,https://r25300064.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r25300065.sync.app.asana.com,404 Not Found,,548,r25300065.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25300065.sync.app.asana.com,443,https://r25300065.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r25300066.sync.app.asana.com,404 Not Found,,548,r25300066.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25300066.sync.app.asana.com,443,https://r25300066.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25300067.sync.app.asana.com,404 Not Found,,548,r25300067.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25300067.sync.app.asana.com,443,https://r25300067.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25300091.sync.app.asana.com,404 Not Found,,146,r25300091.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25300091.sync.app.asana.com,443,https://r25300091.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,8,,nginx,Nginx,
r25300092.sync.app.asana.com,404 Not Found,,548,r25300092.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25300092.sync.app.asana.com,443,https://r25300092.sync.app.asana.com:443,https,text/html,GET,18.205.32.100,14,,nginx,Nginx,
r25302302.sync.app.asana.com,404 Not Found,,548,r25302302.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25302302.sync.app.asana.com,443,https://r25302302.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,14,,nginx,Nginx,
r25302312.sync.app.asana.com,404 Not Found,,146,r25302312.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25302312.sync.app.asana.com,443,https://r25302312.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r25302612.sync.app.asana.com,404 Not Found,,146,r25302612.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25302612.sync.app.asana.com,443,https://r25302612.sync.app.asana.com:443,https,text/html,GET,54.208.98.190,8,,nginx,Nginx,
r25302876.sync.app.asana.com,404 Not Found,,548,r25302876.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25302876.sync.app.asana.com,443,https://r25302876.sync.app.asana.com:443,https,text/html,GET,52.21.65.155,14,,nginx,Nginx,
r25302909.sync.app.asana.com,404 Not Found,,146,r25302909.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25302909.sync.app.asana.com,443,https://r25302909.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,8,,nginx,Nginx,
r25303734.sync.app.asana.com,404 Not Found,,146,r25303734.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25303734.sync.app.asana.com,443,https://r25303734.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
r25303746.sync.app.asana.com,404 Not Found,,548,r25303746.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25303746.sync.app.asana.com,443,https://r25303746.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25307127.sync.app.asana.com,404 Not Found,,548,r25307127.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25307127.sync.app.asana.com,443,https://r25307127.sync.app.asana.com:443,https,text/html,GET,34.198.0.228,14,,nginx,Nginx,
r25307501.sync.app.asana.com,404 Not Found,,548,r25307501.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25307501.sync.app.asana.com,443,https://r25307501.sync.app.asana.com:443,https,text/html,GET,54.83.140.242,14,,nginx,Nginx,
r25308066.sync.app.asana.com,404 Not Found,,146,r25308066.sync.app.asana.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,CN=*.sync.app.asana.com,*.sync.app.asana.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,r25308066.sync.app.asana.com,443,https://r25308066.sync.app.asana.com:443,https,text/html,GET,44.210.28.19,8,,nginx,Nginx,
