input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,csp_domains_
laplumeethere.etsy.com,LaPlumeEthere - Etsy.de,200,278639,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laplumeethere.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-512643027,35.190.25.237,Varnish,3800,False,True,,True,https://www.etsy.com/shop/laplumeethere/?etsrc=sdt,True,
larissakindred.etsy.com,beckandhazel - Etsy,200,408967,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://larissakindred.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,4574,False,True,,True,https://www.etsy.com/shop/larissakindred/?etsrc=sdt,True,
laromaticaperfume.etsy.com,"Etsy - Dein Marktplatz für handgefertigte Produkte, Vintage und Material.",404,37814,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laromaticaperfume.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,32198746,35.190.25.237,Varnish,251,False,True,,True,https://www.etsy.com/shop/laromaticaperfume/?etsrc=sdt,True,
las1020.etsy.com,las1020 - Etsy.de,200,283075,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://las1020.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-1515028048,35.190.25.237,Varnish,3820,False,True,,True,https://www.etsy.com/shop/las1020/?etsrc=sdt,True,
lasandri.etsy.com,lasandri - Etsy.de,200,277661,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lasandri.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1596040886,35.190.25.237,Varnish,3775,False,True,,True,https://www.etsy.com/shop/lasandri/?etsrc=sdt,True,
lasorciereverte.etsy.com,"Etsy - Dein Marktplatz für handgefertigte Produkte, Vintage und Material.",404,43888,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lasorciereverte.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-2076420083,35.190.25.237,Varnish,258,False,True,,True,https://www.etsy.com/shop/lasorciereverte/?etsrc=sdt,True,
laughing50.etsy.com,laughing50 - Etsy.de,200,189948,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laughing50.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-562334161,35.190.25.237,Varnish,1921,False,True,,True,https://www.etsy.com/shop/laughing50/?etsrc=sdt,True,
laupre.etsy.com,LauPre - Etsy.de,200,317272,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laupre.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-160220367,35.190.25.237,Varnish,5558,False,True,,True,https://www.etsy.com/shop/laupre/?etsrc=sdt,True,
laura2passage.etsy.com,Laura2passage - Etsy,200,430740,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laura2passage.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,4651,False,True,,True,https://www.etsy.com/shop/laura2passage/?etsrc=sdt,True,
laurahdrapac.etsy.com,laurahdrapac - Etsy.de,200,268351,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laurahdrapac.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-238369122,35.190.25.237,Varnish,3149,False,True,,True,https://www.etsy.com/shop/laurahdrapac/?etsrc=sdt,True,
lauramacchia.etsy.com,lauramacchia - Etsy.de,200,183848,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lauramacchia.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,1965,False,True,,True,https://www.etsy.com/shop/lauramacchia/?etsrc=sdt,True,
laurascaramella.etsy.com,PetiteNolaBoutique - Etsy.de,200,190441,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laurascaramella.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1211323279,35.190.25.237,Varnish,2010,False,True,,True,https://www.etsy.com/shop/laurascaramella/?etsrc=sdt,True,
lauravida.etsy.com,LauraVidaStudio - Etsy.de,200,283384,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lauravida.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-264630270,35.190.25.237,Varnish,3824,False,True,,True,https://www.etsy.com/shop/lauravida/?etsrc=sdt,True,
laurenstrom.etsy.com,laurenstrom - Etsy.de,200,335691,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laurenstrom.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1792544261,35.190.25.237,Varnish,4373,False,True,,True,https://www.etsy.com/shop/laurenstrom/?etsrc=sdt,True,
laylaland.etsy.com,LaylaLand - Etsy.de,200,229391,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://laylaland.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-935730763,35.190.25.237,Varnish,2533,False,True,,True,https://www.etsy.com/shop/laylaland/?etsrc=sdt,True,
lazygal.etsy.com,LazyGal - Etsy.de,200,265315,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lazygal.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,3180,False,True,,True,https://www.etsy.com/shop/lazygal/?etsrc=sdt,True,
lazyowlboutique.etsy.com,LazyOwlBoutique - Etsy,200,552639,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lazyowlboutique.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1883314104,35.190.25.237,Varnish,6557,False,True,,True,https://www.etsy.com/shop/lazyowlboutique/?etsrc=sdt,True,
lbd340.etsy.com,buttervintage - Etsy.de,200,356181,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lbd340.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,2110680783,35.190.25.237,Varnish,5727,False,True,,True,https://www.etsy.com/shop/lbd340/?etsrc=sdt,True,
lcatto21.etsy.com,lcatto21 - Etsy.de,200,179879,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lcatto21.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,2181,False,True,,True,https://www.etsy.com/shop/lcatto21/?etsrc=sdt,True,
lcrknitted.etsy.com,LCRknitted - Etsy.de,200,321201,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lcrknitted.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,675061407,35.190.25.237,Varnish,4730,False,True,,True,https://www.etsy.com/shop/lcrknitted/?etsrc=sdt,True,
lcscottage.etsy.com,LCsCottage - Etsy.de,200,187899,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lcscottage.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1938522698,35.190.25.237,Varnish,1972,False,True,,True,https://www.etsy.com/shop/lcscottage/?etsrc=sdt,True,
ldap.corp.etsy.com,429,429,246,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://ldap.corp.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,1,False,True,,True,https://www.etsy.com/,True,
ldap.ny2.etsy.com,"Etsy Deutschland – Kaufe Handgefertigtes, Vintage-Sachen, Spezialanfertigungen und einzigartige Geschenke für alle ein.",200,183941,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://ldap.ny2.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,2567,False,True,,True,https://www.etsy.com/,True,
lebella.etsy.com,lebella - Etsy.de,200,296737,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lebella.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1306244027,35.190.25.237,Varnish,3606,False,True,,True,https://www.etsy.com/shop/lebella/?etsrc=sdt,True,
lecashmere.etsy.com,LeCashmere - Etsy.de,200,310716,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lecashmere.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,823048058,35.190.25.237,Varnish,4032,False,True,,True,https://www.etsy.com/shop/lecashmere/?etsrc=sdt,True,
leelamade.etsy.com,LeelaMade - Etsy.de,200,353637,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://leelamade.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,452106945,35.190.25.237,Varnish,5514,False,True,,True,https://www.etsy.com/shop/leelamade/?etsrc=sdt,True,
lehowl.etsy.com,LeHowl - Etsy.de,200,350691,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lehowl.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,,35.190.25.237,Varnish,4420,False,True,,True,https://www.etsy.com/shop/lehowl/?etsrc=sdt,True,
lemonswithapea.etsy.com,robinplemmons - Etsy.de,200,291856,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lemonswithapea.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,606633788,35.190.25.237,Varnish,3861,False,True,,True,https://www.etsy.com/shop/lemonswithapea/?etsrc=sdt,True,
lemonverbena1.etsy.com,LemonVerbena1 - Etsy.de,200,280576,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lemonverbena1.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,-1997349599,35.190.25.237,Varnish,3814,False,True,,True,https://www.etsy.com/shop/lemonverbena1/?etsrc=sdt,True,
letterboxink.etsy.com,LetterBoxInk - Etsy.de,200,368471,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://letterboxink.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,1869273250,35.190.25.237,Varnish,4679,False,True,,True,https://www.etsy.com/shop/letterboxink/?etsrc=sdt,True,
letterform.etsy.com,NourishingNotes - Etsy,200,571071,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://letterform.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,865520767,35.190.25.237,Varnish,6836,False,True,,True,https://www.etsy.com/shop/letterform/?etsrc=sdt,True,
lexielarue.etsy.com,ShopAvenueD - Etsy.de,200,214751,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lexielarue.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,247200299,35.190.25.237,Varnish,2396,False,True,,True,https://www.etsy.com/shop/lexielarue/?etsrc=sdt,True,
lilifoxboutique.etsy.com,LiLiFoxBoutique - Etsy.de,200,465545,www.etsy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-18T23:03:40Z,2023-12-20T23:03:39Z,CN=*.etsystatic.com,*.etsystatic.com,etsy.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,6d0c464560bdadcca76ae2c6e5a95bf0,a74751759729872584dba6643da5c7c023d170c5a1620a77a777d7a4647bc334,ctls,www.etsy.com,google,80,http://lilifoxboutique.etsy.com:80,http,Apache,text/html,GET,35.190.25.237,/,138759919,35.190.25.237,Varnish,7251,False,True,,True,https://www.etsy.com/shop/lilifoxboutique/?etsrc=sdt,True,
