new,host,soa,txt,status_code,cdn,cdn-name,a,ns,cname,caa,aaaa,mx
[x],hellodonna.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,35.190.25.237,,,,,
[x],hellogranola.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],hellokewpie.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hellonutcase.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hellosmallworld.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hellosweetie.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],hellosweetworld.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],henandchickcloth.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,,,,,
[x],here2there.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hermanhillsfarm.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],heroncovewoodcarving-mx01.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],heroncovewoodcarving.mx0.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hersilverlining.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hestermania.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hibunnypie.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hiddenmanna.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hierons1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],highpie.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],highpointfarm2010.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,,,,,,
[x],hilhashi.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hipknits10.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hitree.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hjcompton270.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],hodelmcrae.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],holdenslanding.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],holidayornaments.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],holli.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hollibee.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hollingdaledesigns.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hollyernst430.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],holytothelord.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],homeboyadvance.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],homecraftscatalog.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],homeontherangecandle.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],homesweetlife.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],honey0550.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],honeycoolerhandmade.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],honeyhavana.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hotlavaclothing.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hotpinkthread.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],hotpinkzebra.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],houndstoothboutique.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],house129.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],houseofhsueh.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],houseofkarm.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],houseofsmash.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],howardeyosha.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hownice.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],htwww.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],humblecottagewedding.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hummingbirdcraftsllc.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],hydeandchicboutique.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],iacua.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],iamfigurine.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],icing101.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],icraftopia.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],icyk.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],idaink.etsy.com,,,NOERROR,True,google,35.190.25.237,,,,,
[x],idealcollective.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],idresstothrill.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],iejudyk1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],iheartjujubee.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],iheartnorwegianwood.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ikatbag.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],ikvothamashiach70.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ilanaleah.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],ilikeapplejuice.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],illustrationsbyaimee.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ilovedandeliondream.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ilovepatina.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],imadveus1.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],image1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],image3.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,35.190.25.237,,,,,
[x],images.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],imaginativeartbyjo.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],imajeanjellybean.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],img2.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],img3.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],impandpixie.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],imperialbrassstore.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],impressink.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],improbablecog.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inacard.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inaru71.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],indigo1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],indigofragrance.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],infinitecosmosgirl.etsy.com,,v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],infinitepink.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inflateddeflated.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inforapound.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ingridlouise.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inkandfiddle.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inkandlove.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inklingspaperie.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inkmatic.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inkuire01.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inmylife.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],innad.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inorder2organize.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inoroutmedia.etsy.com,,v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inspirationcottage.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],inspiredbyelizabeth.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],inspiredbyindee.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],instantprintablefun.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],intothewoods1.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],investors.etsy.com,"ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudflare,162.159.130.11,,webfarm-09.q4web.com,,,
[x],ipatching.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],irenesuchocki.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],irisflowerchild.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],irodama.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],isabellsumbrella.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,,,,,
[x],isette.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ishopalt3.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itsa10.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itsadeal111.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itsallinthebag01.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itshueilove.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itsmillermade.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itswrittenonthewall.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ittybittyboxstore.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],itzachicthing.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,35.190.25.237,,,,,
[x],ivylilyart.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],ixchelunlimited.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],iyrisinvitations0.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jacey10.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jacinta11.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jacksmooth.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,,,,,,
[x],jacreations9.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,,,,,
[x],jadegal520.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jadensdollmall.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jakboutique.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jakk.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],jalayne.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jamc100.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jamieshelman.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],jamiespatchwork.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,35.190.25.237,,,,,
[x],jandem.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],janelleybean1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],janesmooth.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,,,,,
[x],janetpowers1.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],janeymay79.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],janitza1.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],janschocolate.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jasmina100.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,,,,,
[x],jasonmorrow.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jazzturtle.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],jazzyfinch.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
