new,host,a,soa,status_code,cdn,cdn-name,cname,mx,txt,has_internal_ips,internal_ips,ns,aaaa,caa
[x],semrush-remote.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush-secure.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.1017-covideo-bot8.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.2018.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.2019.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.cloud.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","v=spf1 mx include:_spf.google.com include:spf.mandrillapp.com include:mktomail.com ip4:205.201.128.0/20 ip4:198.2.128.0/18 ip4:148.105.8.0/21 ip4:192.243.55.0/24 include:_spf.salesforce.com ~all, google-site-verification=L5Z3DA9PoR_MHfOgRzgGg-FT9TPRl5yVDccxyW8Movs, google-site-verification=ZggD_aUD-jtaj118dkluFZgsDIf-_ks6aV8bEI7rOLk, miro-verification=06c0c44b44af219ca7a206d9d8c9729d95a46db8, google-site-verification=0fi-TYpzPeD1GbaE-XCVBDHbpfciG903iwRs3QSxwd0, hubspot-developer-verification=YzQ3ZjUyZGItYWIwNS00Y2IyLTlmYTktYmYyMjY0ZGVlMjg4, MS=0276A76DB2EBFBDF6C3C84B6B7E8F807D50FFBA9, google-site-verification=Snl4HtfqFmAGr_Z35GevldSlWXA3Vy_h9Na6zptePlo, MS=ms90185148, google-site-verification=EaFYAaRVwiFSgGCFQ0FlIwlfaz8OJXXvWdDT9u6bbWs, adobe-idp-site-verification=9e2233e4bee36f8c577772a15f83ea2887da0acd12ee965b777ec700857c2bbb, google-site-verification=Jdyk-VWECYqQ7-puXdoLoGp7U629HhAnurYQcRavu90, apple-domain-verification=jqXRNmPmTwwTjBYo, google-site-verification=U4ufyI8TpcTtcB4dNFojdY1Xc1Hbe5ZS4BzoMu_zXQ0, facebook-domain-verification=6zt69ggysiztnc3tk714d886fs3t3s, google-site-verification=viXQHbFKRnb-gic632XSpRZBGEAZAZaSE_zUUNzWvj4, amazonses:qOSt0psxaU7JhHFJwm60EGwvr2taIB1swqbz/LDhhMk=, google-site-verification=N92wr1UtG9CBIK7ZKs-RPz5BK6hi5Wnd8IjOAzqy63s",,,"ns-cloud-e1.googledomains.com, ns-cloud-e3.googledomains.com, ns-cloud-e4.googledomains.com, ns-cloud-e2.googledomains.com",,"comodoca.com, amazon.com, digicert.com, pki.goog, globalsign.com"
[x],semrush.covideo-bot8-mailin2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8-mx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8-ns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8-ns3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8.2018.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8.mailin2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8.mx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8dns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8dns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8mail1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8mx2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo-bot8www1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideo123.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.covideos2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.dns2-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.email-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.forum-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.host-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.m.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.mail-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.mail1-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.mailin1-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.mailin2-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.mx01-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.ns1-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.ns4-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.owa-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.owa.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.pop-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.secure.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.support-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.web.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.webmail-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.webmail.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush.www1-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush1017.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrush2-istage.rc-k4.semrush.net,35.235.79.53,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushchina.cn,163.181.1.213,"ns3.kunlunea.com, root.taobao.com, dns23.hichina.com, hostmaster.hichina.com",NOERROR,,,semrushchina.cn.w.kunlunea.com,,v=spf1 include:spf.mandrillapp.com include:spf.mindbox.ru ?all,,,"dns23.hichina.com, dns24.hichina.com",,
[x],semrushemail.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushforum.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushm.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushmail.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushmail1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushmailin1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushmailin2.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushns1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushns3.covideo-bot8.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushns4.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushowa.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushremote.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushvpn.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushwebmail.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],semrushwww1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sentry.semrush.net,10.111.8.130,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,sentry-gcp.semrush.net,,,True,10.111.8.130,,,
[x],seoab.io,35.244.240.189,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,"ns-cloud-d2.googledomains.com, ns-cloud-d1.googledomains.com, ns-cloud-d3.googledomains.com, ns-cloud-d4.googledomains.com",,
[x],seoquake.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],seoquake.publicapi.semrush.com,35.190.116.83,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],server1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],service255-amy-l-applebaum.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],servidor.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sessions-gke.semrush.net,10.101.0.133,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.133,,,
[x],sessions.semrush.net,10.101.0.133,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,sessions-gke.semrush.net,,,True,10.101.0.133,,,
[x],shadow.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],shapes.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],share-beta.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],shaw.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],shop-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],shopsemrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],si.semrush.net,10.101.0.39,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,si-balancer.semrush.net,,,True,10.101.0.39,,,
[x],siteaudit.backend.semrush.net,10.101.0.39,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.39,,,
[x],siteaudit.crawler.semrush.com,34.120.45.191,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,bot.semrush.com,,,,,"ns-cloud-b4.googledomains.com, ns-cloud-b2.googledomains.com, ns-cloud-b1.googledomains.com, ns-cloud-b3.googledomains.com",,
[x],sites.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],siunitxext.berush.com,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sks.semrush.net,10.111.1.6,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.111.1.6,,,
[x],sky-semrush.semrush.net,10.104.33.134,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.33.134,,,
[x],sky-ws.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],sky.semrush.net,10.104.33.134,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.33.134,,,
[x],sky100500-admin.semrush.net,,,NOERROR,,,,,,,,,,
[x],sky3-user.semrush.net,54.144.128.85,,NOERROR,,,,,,,,,,
[x],smsmail.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],smt.semrush.net,10.101.0.39,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.39,,,
[x],smtp-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],smtp.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],smtpsemrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],social.semrush.com,"67.199.248.12, 67.199.248.13","ns-880.awsdns-46.net, awsdns-hostmaster.amazon.com, ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,cname.bitly.com,,,,,,,"letsencrypt.org, ;"
[x],sonar.semrush.net,10.101.1.44,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.1.44,,,
[x],spb.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],spf1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],splunk.semrush.net,10.61.5.250,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.61.5.250,"ns-cloud-c3.googledomains.com, ns-cloud-c1.googledomains.com, ns-cloud-c4.googledomains.com, ns-cloud-c2.googledomains.com",,
[x],spn7-2-gra.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sqlshell.berush.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.sqlshell.berush.com",NOERROR,True,google,,,,True,0.0.0.0,,::,
[x],src2.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ss-ap-southeast-1-lb.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sso-new.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sso.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],sso2.semrush.net,10.7.6.8,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.7.6.8,,,
[x],stage-120-passed.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],stageapi.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],staging-researchbackups-www-test.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],stagingdeveu.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],static-hr-blog-ghost-prod.semrush.net,34.160.45.51,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],static-hr-blog-ghost.semrush.net,34.111.140.109,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],static.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],static.semrush.com,34.120.150.88,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],stats.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],status-alphalog-docs.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],status-confluenceweb-oceania-uat.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],status21choice.sellzone.com,,,NOERROR,,,,,,,,,,
[x],subscriptions.semrush.net,213.174.146.76,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],suggestions.semrush.com,34.120.47.195,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],suggestions.semrush.comsuggestions.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],suggestions.semrush.net,"10.7.0.113, 10.7.0.114","ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,"10.7.0.113, 10.7.0.114",,,
[x],swag.semrush.com,23.227.38.74,"dns1.p06.nsone.net, hostmaster.nsone.net, ns1.dnsimple.com, admin.dnsimple.com",NOERROR,,,shops.myshopify.com,,,,,,,"digicert.com, globalsign.com, letsencrypt.org"
[x],swagger.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],system-gitvpn.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],t6.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ta.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ta.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],tableau.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],tahosting.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],taskbot.semrush.net,10.109.15.11,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.109.15.11,,,
[x],team.semrush.com,34.117.93.65,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,"alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com","google-site-verification=WHYsTRjzmsOr5ioOErApXnL9UNwkhMvUX5wHj6mRgeU, google-site-verification=ebWqHfwgOReWnLjnLZlQzeplBf64keHmRunYmJc27kk, google-site-verification=DKW1phC-hz1mRBNkaGyqHSp5-hfJMfCnw8x6-nmMivY, v=spf1 mx include:mktomail.com -all",,,,,
[x],teambetaprod-backup-accept-domain.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],teamchef-demo.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tech.semrush.net,10.111.1.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.111.1.16,,,
[x],tei2docx-fn.berush.com,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],teleport.semrush.net,3.220.152.175,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],tempna-dns-devopsorigin.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tesora-dve-install-community.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],test-b-portal.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],test.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],test.semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tiger-lm-rc-ngxpipe0.semrush.net,10.104.20.4,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.20.4,,,
[x],tor109-149-grc.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor148-186-grc.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor150-171-pda.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor186-218-gre.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor239-311-grc.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor244-284-grc.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor275-323-grc.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor284-349-pda.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor295-360-pda.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],tor3-11-gre.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
