new,host,a,cname,mx,soa,ns,txt,status_code,aaaa,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],manage.nxtprod.monsterboard.nl,"18.65.39.76, 18.65.39.122, 18.65.39.112, 18.65.39.81",,,"ns-286.awsdns-35.com, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,,,
[x],management.aolca.monster.ca,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],management.monster.ca,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],management.monster.it,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],management.monsterboard.nl,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],managerlink.monster.com,208.71.199.87,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns3.tmpw.net, ns4.monster.com, ns1.tmpw.net, ns2.tmpw.net",v=spf1 include:spf.affinitylabs.com -all,NOERROR,,,,,,
[x],manufaktura-praca.monsterpolska.pl,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],marketing.monster.es,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],marketing.monster.it,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],massachusetts.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mastech.monster.com,208.71.193.177,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mastercard.monster.co.uk,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],matching.salesforce.monster.com,208.71.193.10,matchingapp.salesforce.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],matchingapp.karma.monster.com,208.71.193.10,matchingapp.salesforce.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],matchingapp.salesforce.monster.com,208.71.193.10,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],max.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mc.monster.com,"208.71.199.147, 208.71.193.147, 208.71.193.234, 208.71.199.234, 208.71.193.233",,"mail7670.candidate.monster.com, mail7820.alerts.monster.com, reply.mc.monster.com, mail7819.customer.monster.com, mail7817.emp.monster.com, mail7818.mc.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns3.tmpw.net, ns1.tmpw.net, ns2.tmpw.net",v=spf1 ip4:129.33.243.32 ip4:129.33.243.93 ip4:129.33.243.94 ip4:129.33.243.95 ip4:129.33.243.96 -all,NOERROR,,,,,,
[x],md.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],me.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],media.gslb.monster.com,208.71.193.7,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],media.monster.ca,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],media.monster.com,"52.222.236.123, 52.222.236.88, 52.222.236.22, 52.222.236.57","cf-media-monster.awsprodus.mwwaws.com, d3p7oz7scmyydg.cloudfront.net",,"ns-869.awsdns-44.net, awsdns-hostmaster.amazon.com","ns-1084.awsdns-07.org, ns-1687.awsdns-18.co.uk, ns-321.awsdns-40.com, ns-869.awsdns-44.net",,NOERROR,,True,cloudfront,,,
[x],mediabuzz.monster.com,"208.71.199.88, 208.71.193.234, 208.71.199.234, 208.71.193.233",,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns3.tmpw.net, ns2.tmpw.net, ns1.tmpw.net",v=spf1 include:spf.affinitylabs.com -all,NOERROR,,,,,,
[x],mein.monster.at,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mein.monster.ch,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mein.monster.de,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mein.monster.de.gslb.monster.com,208.71.199.31,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mein.monster.lu,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mercury.monster.com,208.160.11.229,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],message.monster.com,,,,"ns1.exacttarget.com, hostmaster.exacttarget.com","ns1.exacttarget.com, ns2.exacttarget.com, ns3.exacttarget.com, ns4.exacttarget.com",,NOERROR,,,,,,
[x],messagecenter.monster.at,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.be,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.ca,,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.com,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.de,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.ie,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.lu,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monster.se,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monsterboard.nl,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.monsterpolska.pl,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],messagecenter.offres-emploi.monster.fr,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-1.mgsapps.monster.com,69.25.33.1,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-10.mgsapps.monster.com,69.25.33.10,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-100.mgsapps.monster.com,69.25.33.100,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-101.mgsapps.monster.com,69.25.33.101,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-102.mgsapps.monster.com,69.25.33.102,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-103.mgsapps.monster.com,69.25.33.103,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-104.mgsapps.monster.com,69.25.33.104,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-105.mgsapps.monster.com,69.25.33.105,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-113.mgsapps.monster.com,69.25.33.113,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-114.mgsapps.monster.com,69.25.33.114,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-12.mgsapps.monster.com,69.25.33.12,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-120.mgsapps.monster.com,69.25.33.120,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-121.mgsapps.monster.com,69.25.33.121,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-124.mgsapps.monster.com,69.25.33.124,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-13.mgsapps.monster.com,69.25.33.13,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-131.mgsapps.monster.com,69.25.33.131,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-133.mgsapps.monster.com,69.25.33.133,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-134.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-140.mgsapps.monster.com,69.25.33.140,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-144.mgsapps.monster.com,69.25.33.144,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-145.mgsapps.monster.com,69.25.33.145,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-15.mgsapps.monster.com,69.25.33.15,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-150.mgsapps.monster.com,69.25.33.150,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-152.mgsapps.monster.com,69.25.33.152,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-154.mgsapps.monster.com,69.25.33.154,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-155.mgsapps.monster.com,69.25.33.155,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-160.mgsapps.monster.com,69.25.33.160,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-162.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-163.mgsapps.monster.com,69.25.33.163,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-165.mgsapps.monster.com,69.25.33.165,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-171.mgsapps.monster.com,69.25.33.171,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-173.mgsapps.monster.com,69.25.33.173,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-174.mgsapps.monster.com,69.25.33.174,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-175.mgsapps.monster.com,69.25.33.175,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-180.mgsapps.monster.com,69.25.33.180,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-181.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-183.mgsapps.monster.com,69.25.33.183,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-184.mgsapps.monster.com,69.25.33.184,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-190.mgsapps.monster.com,69.25.33.190,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-191.mgsapps.monster.com,69.25.33.191,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-2.mgsapps.monster.com,69.25.33.2,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-200.mgsapps.monster.com,69.25.33.200,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-201.mgsapps.monster.com,69.25.33.201,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-202.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-203.mgsapps.monster.com,69.25.33.203,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-205.mgsapps.monster.com,69.25.33.205,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-21.mgsapps.monster.com,69.25.33.21,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-214.mgsapps.monster.com,69.25.33.214,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-221.mgsapps.monster.com,69.25.33.221,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-222.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-223.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-224.mgsapps.monster.com,69.25.33.224,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-225.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-233.mgsapps.monster.com,69.25.33.233,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-234.mgsapps.monster.com,69.25.33.234,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-240.mgsapps.monster.com,69.25.33.240,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-241.mgsapps.monster.com,69.25.33.241,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-242.mgsapps.monster.com,69.25.33.242,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-245.mgsapps.monster.com,69.25.33.245,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-250.mgsapps.monster.com,69.25.33.250,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-252.mgsapps.monster.com,69.25.33.252,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-253.mgsapps.monster.com,69.25.33.253,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-254.mgsapps.monster.com,69.25.33.254,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-30.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-32.mgsapps.monster.com,69.25.33.32,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-33.mgsapps.monster.com,69.25.33.33,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-4.mgsapps.monster.com,69.25.33.4,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-40.mgsapps.monster.com,69.25.33.40,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-41.mgsapps.monster.com,69.25.33.41,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-42.mgsapps.monster.com,69.25.33.42,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-44.mgsapps.monster.com,69.25.33.44,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-5.mgsapps.monster.com,69.25.33.5,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-51.mgsapps.monster.com,69.25.33.51,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-60.mgsapps.monster.com,69.25.33.60,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-62.mgsapps.monster.com,69.25.33.62,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-63.mgsapps.monster.com,69.25.33.63,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-65.mgsapps.monster.com,"69.25.33.65, 69.25.33.35, 69.25.33.36, 66.37.38.131, 66.37.38.132",,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com","ns202.mgsapps.monster.com, ns401.mgsapps.monster.com, ns201.mgsapps.monster.com, ns402.mgsapps.monster.com",,NOERROR,,,,,,
[x],mgs-69-25-33-72.mgsapps.monster.com,69.25.33.72,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-73.mgsapps.monster.com,69.25.33.73,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-74.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-83.mgsapps.monster.com,69.25.33.83,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-69-25-33-84.mgsapps.monster.com,69.25.33.84,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-10.mgsapps.monster.com,98.174.21.10,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-100.mgsapps.monster.com,98.174.21.100,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-102.mgsapps.monster.com,98.174.21.102,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-104.mgsapps.monster.com,98.174.21.104,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-11.mgsapps.monster.com,98.174.21.11,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-110.mgsapps.monster.com,98.174.21.110,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-113.mgsapps.monster.com,98.174.21.113,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-114.mgsapps.monster.com,98.174.21.114,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-115.mgsapps.monster.com,98.174.21.115,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-120.mgsapps.monster.com,98.174.21.120,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-122.mgsapps.monster.com,98.174.21.122,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-123.mgsapps.monster.com,98.174.21.123,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-13.mgsapps.monster.com,98.174.21.13,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-130.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-132.mgsapps.monster.com,98.174.21.132,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-133.mgsapps.monster.com,98.174.21.133,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-141.mgsapps.monster.com,98.174.21.141,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-142.mgsapps.monster.com,98.174.21.142,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-143.mgsapps.monster.com,98.174.21.143,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-145.mgsapps.monster.com,98.174.21.145,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-15.mgsapps.monster.com,98.174.21.15,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-150.mgsapps.monster.com,98.174.21.150,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-151.mgsapps.monster.com,98.174.21.151,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-152.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-153.mgsapps.monster.com,98.174.21.153,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-155.mgsapps.monster.com,"98.174.21.155, 69.25.33.35, 69.25.33.36, 66.37.38.131, 66.37.38.132",,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com","ns401.mgsapps.monster.com, ns402.mgsapps.monster.com, ns201.mgsapps.monster.com, ns202.mgsapps.monster.com",,NOERROR,,,,,,
[x],mgs-98-174-21-161.mgsapps.monster.com,98.174.21.161,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-162.mgsapps.monster.com,98.174.21.162,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-163.mgsapps.monster.com,98.174.21.163,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-165.mgsapps.monster.com,98.174.21.165,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-171.mgsapps.monster.com,98.174.21.171,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-172.mgsapps.monster.com,98.174.21.172,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-173.mgsapps.monster.com,98.174.21.173,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-174.mgsapps.monster.com,98.174.21.174,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-175.mgsapps.monster.com,98.174.21.175,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-180.mgsapps.monster.com,98.174.21.180,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-181.mgsapps.monster.com,98.174.21.181,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-182.mgsapps.monster.com,"98.174.21.182, 69.25.33.35, 69.25.33.36, 66.37.38.131, 66.37.38.132",,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com","ns202.mgsapps.monster.com, ns402.mgsapps.monster.com, ns401.mgsapps.monster.com, ns201.mgsapps.monster.com",,NOERROR,,,,,,
[x],mgs-98-174-21-183.mgsapps.monster.com,98.174.21.183,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-190.mgsapps.monster.com,98.174.21.190,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-191.mgsapps.monster.com,,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],mgs-98-174-21-192.mgsapps.monster.com,98.174.21.192,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
