new,host,a,aaaa,soa,has_internal_ips,internal_ips,status_code,cdn,cdn-name,ns,cname,txt,caa,mx
[x],prproxy-02.dc3.dailymotion.com,188.65.124.87,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],pub.kube.dm.gg,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"a.dailymotion.com, b.dailymotion.com",,,,
[x],public-dev-eucentral1-addirector-stage01.dmxleo.com,188.65.124.67,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,"public-stage01-addirector.dmxleo.com, ingress-04-pub-stg-ix7.vip.dailymotion.com",,,
[x],public-prod-addirectorui.dmxleo.com,35.240.109.65,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-prod-addirmanagement.dmxleo.com,,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-prod-consoleapi.dmxleo.com,35.240.109.65,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-prod-consoleapidoc.dmxleo.com,35.240.109.65,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-prod-consoleui.dmxleo.com,35.240.109.65,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-prod-dailymotion-addirector.dmxleo.com,198.54.201.131,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],public-prod-datacollectionsvc-europewest1.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-prod-datacollectionsvc-europewest1.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-prod-datacollectionsvc-useast1.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-prod-datacollectionsvc-useast1.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-prod-dspcookiematching.dmxleo.com,188.65.124.66,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],public-prod-taplaylisttoolapi.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-prod-taplaylisttoolapi.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-stage01-addirector-mgmt-addir.dmxleo.com,34.96.82.48,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-stage01-addirector.dmxleo.com,188.65.124.67,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,ingress-04-pub-stg-ix7.vip.dailymotion.com,,,
[x],public-stage01-addirectormgmt.dmxleo.com,34.107.255.251,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-stage01-addirectorui.dmxleo.com,10.189.10.67,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",True,10.189.10.67,NOERROR,,,,,,,
[x],public-staging-adevents-europewest1.dmxleo.com,35.233.16.81,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],public-staging-consoleapi.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-staging-consoleapi.dmxleo.com",True,0.0.0.0,NOERROR,True,google,,,,,
[x],public-staging-consoleui-europewest1.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-staging-consoleui-europewest1.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-staging-consoleui.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-staging-consoleui.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-staging-dailymotionadvertising-europewest1.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-staging-dailymotionadvertising-europewest1.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-staging-datacollectionsvc-europewest1.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-staging-datacollectionsvc-europewest1.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],public-staging-leo-addirector-mgmt-addir.dmxleo.com,35.233.16.81,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,"ns-1238.awsdns-26.org, ns-1914.awsdns-47.co.uk, ns-357.awsdns-44.com, ns-904.awsdns-49.net",,,,
[x],public-staging-leo-addirector-mgmt.dmxleo.com,35.233.16.81,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,"ns-1238.awsdns-26.org, ns-1914.awsdns-47.co.uk, ns-357.awsdns-44.com, ns-904.awsdns-49.net",,,,
[x],public-staging-leo-addirector.dmxleo.com,35.233.16.81,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,"ns-1238.awsdns-26.org, ns-1914.awsdns-47.co.uk, ns-357.awsdns-44.com, ns-904.awsdns-49.net",,,,
[x],public-staging-playerdiagnosticscollector.dmxleo.com,35.233.16.81,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,playerdiagnosticscollector-staging-cloud-europewest1.dmxleo.com,,,
[x],public-tools-jenkins-aws-useast1.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.public-tools-jenkins-aws-useast1.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],publicite.dailymotion.com,95.131.142.168,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],publisher.dailymotion.com,195.8.215.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],publishers.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,ingress-01-pub-prod.vip.dailymotion.com,,,
[x],pxlapi.geo.dmcdn.net,188.65.124.90,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,fp.dc3.dailymotion.com,,,
[x],pxlsvc.dailymotion.com,195.8.215.172,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],qdrant.data-kub.gcp.dailymotion.com,35.224.156.142,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,True,google,,ingress-data-backbone-prod.gcp.dailymotion.com,,,
[x],redirectorfamily-filter.stage-59.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],region.stage-28.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],region.stage-32.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],reset.stage-13.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],resetfamily-filter.stage-52.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],restrict-style.stage-61.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],revenues.api-aws.dailymotion.com,188.65.124.51,,"ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],reviews.stage-21.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],reviewsfamily-filter.stage-56.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],rtb.dmxleo.com,35.233.16.81,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],s-origin.dmcdn.net,195.8.215.151,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],s.update.dailymotion.com,"34.248.176.243, 34.251.154.165, 52.19.198.230, 18.203.144.158, 18.203.131.238, 34.243.93.43, 18.203.96.5",,"ns1.imgsynd.com, admin.imgsynd.com",,,NOERROR,,,,s.imgsynd.com,,,
[x],s1.dmcdn.net,"178.79.227.167, 178.79.227.76",,"dns23.llnwi.net, hostmaster.llnwi.net",,,NOERROR,,,,"static1.geo.dmcdn.net, dmotion.s.llnwi.net",,,
[x],s2.dmcdn.net,"104.103.72.209, 104.103.72.210",,"n0d.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,"static2.geo.dmcdn.net, api.dmcdn.net.edgesuite.net, a1968.d.akamai.net",,,
[x],sandbox.stage-26.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],service.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,v=spf1 include:spf.protection.outlook.com -all,,service-dailymotion-com.mail.protection.outlook.com
[x],sftp.dailymotion.com,188.65.124.73,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,xfer.dailymotion.com,,,
[x],sg.publish.dailymotion.com,"103.195.32.184, 103.195.32.185",,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],sg1.dailymotion.com,"195.8.214.1, 195.8.214.2",,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"b.dailymotion.com, a.dailymotion.com",,,,
[x],sg1.vpn.dailymotion.com,"103.195.32.236, 103.195.32.243",,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],singed.stage-20.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],sonar-dev.dm.gg,195.8.215.143,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],sonar-test.dm.gg,195.8.215.143,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],sonar.dm.gg,195.8.215.143,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],speedtest.geo.dmcdn.net,188.65.124.91,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,st.dc3.dailymotion.com,,,
[x],spfa.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,"v=spf1 ip4:103.151.192.0/23 ip4:148.105.8.0/21 ip4:149.72.0.0/16 ip4:167.89.0.0/17 ip4:168.245.0.0/17 ip4:185.12.80.0/22 ip4:188.172.128.0/20 ip4:192.161.144.0/20 ip4:192.254.112.0/20 ip4:195.8.215.198/32 ip4:195.8.215.201/32 ip4:198.2.128.0/18 ip4:198.2, 128.0/24 ip4:198.2.132.0/22 ip4:198.2.136.0/23 ip4:198.2.145.0/24 ip4:198.2.177.0/24 ip4:198.2.178.0/23 ip4:198.2.180.0/24 ip4:198.2.186.0/23 ip4:198.21.0.0/21 ip4:198.37.144.0/20 ip4:205.201.128.0/20 ip4:205.201.131.128/25 ~all",,
[x],spfb.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,v=spf1 ip4:205.201.134.128/25 ip4:205.201.136.0/23 ip4:205.201.139.0/24 ip4:208.117.48.0/20 ip4:216.198.0.0/18 ip4:223.165.113.0/24 ip4:223.165.115.0/24 ip4:223.165.118.0/23 ip4:223.165.120.0/23 ip4:50.31.32.0/19 ~all,,
[x],spring.stage-32.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],spring.style.stage-23.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],ssrcache.dailymotion.com,195.8.215.180,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],st.dc3.dailymotion.com,188.65.124.91,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],st.nyc.dailymotion.com,198.54.201.91,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],st.sg1.dailymotion.com,103.195.32.91,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stage-01.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-03.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-04.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-05.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-06.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-09.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-10.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-11.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-12.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-13.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-15.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-16.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-17.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-20.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-23.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-24.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-25.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-26.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-27.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-29.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-30.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-31.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-32.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-34.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-35.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-37.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-38.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-39.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-41.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-42.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-43.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-44.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-45.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-46.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-47.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-50.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-51.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-52.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-53.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-54.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-55.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-56.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-60.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-62.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-63.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-64.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-66.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-67.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-68.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-69.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-70.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stage-proxy-01.dc3.dailymotion.com,195.8.214.10,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stagefamily-filter.stage-54.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],stages.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],staging-dmexco2019.dmxleo.com,0.0.0.0,::,"fake-for-negative-caching.adguard.com, hostmaster.staging-dmexco2019.dmxleo.com",True,0.0.0.0,NOERROR,,,,,,,
[x],staging-pbc-ew1.dmxleo.com,,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,,,,,
[x],staging-prebid-service-ix7.dmxleo.com,188.65.124.67,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,ingress-04-pub-stg-ix7.vip.dailymotion.com,,,
[x],starhub-consumer-pni.sg1.dailymotion.com,103.195.32.219,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],starhub-enterprise-pni.sg1.dailymotion.com,103.195.32.217,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],static-origin.dmcdn.net,195.8.215.160,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],static.dmcdn.net,"178.79.242.181, 178.79.242.16",,"dns23.llnwi.net, hostmaster.llnwi.net",,,NOERROR,,,,"static.geo.dmcdn.net, dmotion.s.llnwi.net",,,
[x],static.geo.dmcdn.net,"41.63.96.2, 41.63.96.130",,"dns23.llnwi.net, hostmaster.llnwi.net",,,NOERROR,,,,dmotion.s.llnwi.net,,,
[x],static1.dmcdn.net,"178.79.232.54, 178.79.232.160",,"dns23.llnwi.net, hostmaster.llnwi.net",,,NOERROR,,,,"static1.geo.dmcdn.net, dmotion.s.llnwi.net",,,
[x],static2.dmcdn.net,,,"n0d.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,"static2.geo.dmcdn.net, api.dmcdn.net.edgesuite.net, a1968.d.akamai.net",,,
[x],static2.geo.dmcdn.net,"104.103.72.209, 104.103.72.210",,"n0d.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,"api.dmcdn.net.edgesuite.net, a1968.d.akamai.net",,,
[x],statics.dailymotion.com,188.65.124.99,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],statics.dmcdn.net,95.140.225.1,,"dns23.llnwi.net, hostmaster.llnwi.net",,,NOERROR,,,,"static.geo.dmcdn.net, dmotion.s.llnwi.net",,,
[x],statyle.dmcdn.net,195.8.215.160,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],std.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,"a.dailymotion.com, b.dailymotion.com",,,,
[x],stg.dm.gg,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-01.dc3.dailymotion.com,188.65.124.129,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-01.ix7.dailymotion.com,188.65.124.181,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-01.sv4.dailymotion.com,198.54.200.187,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-02.dc3.dailymotion.com,188.65.124.193,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-02.ix7.dailymotion.com,188.65.124.182,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-02.nyc.dailymotion.com,198.54.201.62,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-02.sg1.dailymotion.com,103.195.32.178,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-03.dc3.dailymotion.com,188.65.124.130,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-03.nyc.dailymotion.com,198.54.201.63,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-03.sg1.dailymotion.com,103.195.32.177,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-03.sv4.dailymotion.com,198.54.200.189,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-04.dc3.dailymotion.com,188.65.124.194,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-04.nyc.dailymotion.com,198.54.201.64,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-04.sv4.dailymotion.com,198.54.200.190,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-05.dc3.dailymotion.com,188.65.124.131,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-06.dc3.dailymotion.com,188.65.124.195,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-06.ix7.dailymotion.com,188.65.124.186,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-07.dc3.dailymotion.com,188.65.124.132,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-08.dc3.dailymotion.com,188.65.124.196,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-08.ix7.dailymotion.com,188.65.124.188,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-09.dc3.dailymotion.com,188.65.124.133,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-09.ix7.dailymotion.com,188.65.124.189,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-10.dc3.dailymotion.com,188.65.124.137,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-10.ix7.dailymotion.com,188.65.124.190,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-11.ix7.dailymotion.com,188.65.124.191,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-12.dc3.dailymotion.com,188.65.124.198,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-feed.nyc.dailymotion.com,198.54.201.60,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-feed.sg1.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-feed.sv4.dailymotion.com,198.54.200.89,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream-feed.vip.dailymotion.com,188.65.124.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,,,,
[x],stream.ll.dmcdn.net,178.79.208.1,,"dns11.llnwd.net, hostmaster.llnwd.net",,,NOERROR,,,,dmotion.vo.llnwd.net,,,
[x],studio.dailymotion.com,195.8.215.136,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,wwwcname.dailymotion.com,,,
[x],style-elb.stage-03.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style-june.stage-13.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style-merch.stage-46.dailymotion.com,,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style-search.stage-27.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style-stage-11.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
[x],style-stage-12.dailymotion.com,195.8.215.140,,"b.dailymotion.com, admins.dailymotion.com",,,NOERROR,,,,stages.dailymotion.com,,,
